2'马蒂诺对巴萨的阵容进行了必要的轮换                   2'开场仅2分钟，蒂索内25码处劲射高出
30'桑切斯连续在边路被侵犯                   28'第28分钟，安图内斯右路30码处任意球直接射右下死角被巴尔德斯飞身救出
31'今天马拉加对于他的防守恐怕是最严的                   28'第28分钟，安图内斯右路30码处任意球直接射右下死角被巴尔德斯飞身救出
31'这个边路定位球哈维让给了阿德来主罚                   28'第28分钟，安图内斯右路30码处任意球直接射右下死角被巴尔德斯飞身救出
31'阿德传前点，后卫解围~                   28'第28分钟，安图内斯右路30码处任意球直接射右下死角被巴尔德斯飞身救出
40'马拉加的定位球传中被阿尔巴顶出底线                   40'马拉加第40分钟险些破门，蒂索内传中，达德尔的射门擦右侧立柱偏出
40'每次定位球防守都能让巴萨球迷胆战心惊                   40'马拉加第40分钟险些破门，蒂索内传中，达德尔的射门擦右侧立柱偏出
41'传中给后点~达德尔凌空抽射！球擦着右侧立柱飞出底线                   40'马拉加第40分钟险些破门，蒂索内传中，达德尔的射门擦右侧立柱偏出
43'虽然是客场~                   40'马拉加第40分钟险些破门，蒂索内传中，达德尔的射门擦右侧立柱偏出
43'但是巴萨的控球时间达到了75%                   40'马拉加第40分钟险些破门，蒂索内传中，达德尔的射门擦右侧立柱偏出
43'小法突然加速摆脱~杀入禁区                   40'马拉加第40分钟险些破门，蒂索内传中，达德尔的射门擦右侧立柱偏出
43'没来得及打门来着，被后卫一脚将球破坏出底线                   40'马拉加第40分钟险些破门，蒂索内传中，达德尔的射门擦右侧立柱偏出
43'哈维传中~皮克头球！门将脱手~                   40'马拉加第40分钟险些破门，蒂索内传中，达德尔的射门擦右侧立柱偏出
44'不过门前佩德罗的反应稍慢                   44'巴萨第44分钟打破僵局，桑切斯回传，阿德里亚诺右路25码处劲射左下死角入网
44'法布里斯~面对皮克用了一个小罗的成名绝技~牛尾巴过人，球和人都没过去                   44'巴萨第44分钟打破僵局，桑切斯回传，阿德里亚诺右路25码处劲射左下死角入网
44'阿德~~~                   44'巴萨第44分钟打破僵局，桑切斯回传，阿德里亚诺右路25码处劲射左下死角入网
44'Gooooooooooooal~~~                   44'巴萨第44分钟打破僵局，桑切斯回传，阿德里亚诺右路25码处劲射左下死角入网
45'阿德不进球则以，一进就是世界波~~~                   44'巴萨第44分钟打破僵局，桑切斯回传，阿德里亚诺右路25码处劲射左下死角入网
45'上个赛季巴萨后卫线上进球最多的球员~阿德禁区外左脚远射~球划出一道美妙的弧线，从卡巴列罗指尖飞过，打入了球门左下角！                   44'巴萨第44分钟打破僵局，桑切斯回传，阿德里亚诺右路25码处劲射左下死角入网
46'下半场开始了                   44'巴萨第44分钟打破僵局，桑切斯回传，阿德里亚诺右路25码处劲射左下死角入网
46'这个时候换阿德有些意外                   44'巴萨第44分钟打破僵局，桑切斯回传，阿德里亚诺右路25码处劲射左下死角入网
46'有一种不详的预感~                   44'巴萨第44分钟打破僵局，桑切斯回传，阿德里亚诺右路25码处劲射左下死角入网
46'莫非阿德又拉伤了大腿？                   44'巴萨第44分钟打破僵局，桑切斯回传，阿德里亚诺右路25码处劲射左下死角入网
47'宋下到底线~传中直接出了界外                   44'巴萨第44分钟打破僵局，桑切斯回传，阿德里亚诺右路25码处劲射左下死角入网
49'哈维被放倒在了禁区前                   49'第49分钟，哈维25码处任意球直接射门被卡巴列罗没收
49'裁判给了巴萨一个定位球                   49'第49分钟，哈维25码处任意球直接射门被卡巴列罗没收
49'下脚够狠哪~哈维被安杰莱里从身后铲倒                   49'第49分钟，哈维25码处任意球直接射门被卡巴列罗没收
49'这个位置的定位球机会不错                   49'第49分钟，哈维25码处任意球直接射门被卡巴列罗没收
50'哈维定位球打门绕过了人墙~角度太正被门将得到                   49'第49分钟，哈维25码处任意球直接射门被卡巴列罗没收
50'内马尔起来热身了                   49'第49分钟，哈维25码处任意球直接射门被卡巴列罗没收
51'阿尔巴套边传中~小法头球一甩！额~又是太正                   49'第49分钟，哈维25码处任意球直接射门被卡巴列罗没收
51'今天巴萨的射门大多都缺乏角度                   49'第49分钟，哈维25码处任意球直接射门被卡巴列罗没收
47'宋下到底线~传中直接出了界外                   47'2分钟后，哈维传球，阿尔维斯大禁区右上角外的射门还是被卡巴列罗没收
48'桑切斯这球传得不错，宋脚下太慢了                   47'2分钟后，哈维传球，阿尔维斯大禁区右上角外的射门还是被卡巴列罗没收
48'早一步传中的话，佩刀有机会单刀                   47'2分钟后，哈维传球，阿尔维斯大禁区右上角外的射门还是被卡巴列罗没收
48'巴萨依旧不紧不慢的进攻                   47'2分钟后，哈维传球，阿尔维斯大禁区右上角外的射门还是被卡巴列罗没收
49'哈维被放倒在了禁区前                   47'2分钟后，哈维传球，阿尔维斯大禁区右上角外的射门还是被卡巴列罗没收
49'裁判给了巴萨一个定位球                   47'2分钟后，哈维传球，阿尔维斯大禁区右上角外的射门还是被卡巴列罗没收
49'下脚够狠哪~哈维被安杰莱里从身后铲倒                   47'2分钟后，哈维传球，阿尔维斯大禁区右上角外的射门还是被卡巴列罗没收
49'这个位置的定位球机会不错                   47'2分钟后，哈维传球，阿尔维斯大禁区右上角外的射门还是被卡巴列罗没收
50'哈维定位球打门绕过了人墙~角度太正被门将得到                   47'2分钟后，哈维传球，阿尔维斯大禁区右上角外的射门还是被卡巴列罗没收
50'内马尔起来热身了                   47'2分钟后，哈维传球，阿尔维斯大禁区右上角外的射门还是被卡巴列罗没收
63'裁判在找补啊，这应该是巴萨的角球                   63'第63分钟，内马尔替补佩德罗出场
63'桑切斯对边裁的不满引来了一张黄牌                   63'第63分钟，内马尔替补佩德罗出场
63'内马尔换下佩德罗                   63'第63分钟，内马尔替补佩德罗出场
63'佩德罗今天表现不佳~                   63'第63分钟，内马尔替补佩德罗出场
63'没突破、没射门，防守方面倒还卖力                   63'第63分钟，内马尔替补佩德罗出场
65'内马尔跟小法撞墙式配合~确实撞墙了...                   63'第63分钟，内马尔替补佩德罗出场
65'内球王的传球打在了小法的脚后跟上                   63'第63分钟，内马尔替补佩德罗出场
65'马拉加进攻~卡马乔的远射击中了皮克                   63'第63分钟，内马尔替补佩德罗出场
65'奥利塞乌啥时候上的~没注意到哇                   63'第63分钟，内马尔替补佩德罗出场
66'马拉加也换上了一名前锋                   63'第63分钟，内马尔替补佩德罗出场
80'漂亮~踩球过人之后连续突破！                   80'第80分钟，内马尔突破至禁区前被绊倒，巴西人亲自主罚20码处任意球，但他的射门仍被卡巴列罗扑出
80'被放倒了~                   80'第80分钟，内马尔突破至禁区前被绊倒，巴西人亲自主罚20码处任意球，但他的射门仍被卡巴列罗扑出
80'S-桑切斯无耐之下绊倒了内马尔                   80'第80分钟，内马尔突破至禁区前被绊倒，巴西人亲自主罚20码处任意球，但他的射门仍被卡巴列罗扑出
80'定位球机会不错                   80'第80分钟，内马尔突破至禁区前被绊倒，巴西人亲自主罚20码处任意球，但他的射门仍被卡巴列罗扑出
81'内马尔打门~~~被门将扑了出去                   80'第80分钟，内马尔突破至禁区前被绊倒，巴西人亲自主罚20码处任意球，但他的射门仍被卡巴列罗扑出
81'内马尔没有选择人墙这一侧~门将的判断很正确，一个侧扑化解险情                   80'第80分钟，内马尔突破至禁区前被绊倒，巴西人亲自主罚20码处任意球，但他的射门仍被卡巴列罗扑出
82'阿尔维斯抱头倒地~原来是被埃利塞乌的胳膊肘给击中了后脑勺                   80'第80分钟，内马尔突破至禁区前被绊倒，巴西人亲自主罚20码处任意球，但他的射门仍被卡巴列罗扑出
82'随后内马尔的远射高出了横梁~                   80'第80分钟，内马尔突破至禁区前被绊倒，巴西人亲自主罚20码处任意球，但他的射门仍被卡巴列罗扑出
83'塞尔吉罗贝托换下伊涅斯塔~                   80'第80分钟，内马尔突破至禁区前被绊倒，巴西人亲自主罚20码处任意球，但他的射门仍被卡巴列罗扑出
90'马拉加获得了一个前场定位球~                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
90'传中被皮克顶出界外                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
90'右路再次传中~                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
90'巴尔德斯~~                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
91'漂亮~先是扑出了对方的近距离头球！                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
91'随后蒂索内的禁区内抽射也被巴尔德斯扑住                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
91'内马尔~~~                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
91'打门击中了后卫的腿上                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
91'球高出了横梁~                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
92'比赛临近结束，反倒形成高潮                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
92'战术角球~                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
93'阿尔巴连续失误~~~                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
93'但是马拉加的中路传球被巴尔德斯得到了                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
93'补时3分钟已经到了2分半                   90'马拉加第90分钟又制造险情，加梅斯右路传中，无人防守的塞巴-费尔南德斯小禁区边缘头球攻门被巴尔德斯扑出，蒂索内12码处再射被巴尔德斯没收
