4'皇马中场控制球                   4'开场4分钟，马塞洛禁区左侧射门被挡出底线
48'皇马右侧的角球机会                   46'1分钟后，诺利托反击传球，查尔斯头球偏出左门柱
48'莫德里奇角球到中路，赫迪拉一脚抡空，拉莫斯跟上再射被封堵                   46'1分钟后，诺利托反击传球，查尔斯头球偏出左门柱
48'一片混战，门前都是人                   46'1分钟后，诺利托反击传球，查尔斯头球偏出左门柱
49'卡塞米罗传球找莫拉塔，直接被后卫拿到                   46'1分钟后，诺利托反击传球，查尔斯头球偏出左门柱
49'赫迪拉分球到左侧肋部，伊斯科到位                   46'1分钟后，诺利托反击传球，查尔斯头球偏出左门柱
36'莫拉塔禁区前拿球转身，分到左路的伊斯科                   36'第36分钟，莫拉塔分球，伊斯科禁区左侧距门12米处低射被塞尔吉奥扑出
36'伊斯科禁区左侧直接低射被门将扑出！                   36'第36分钟，莫拉塔分球，伊斯科禁区左侧距门12米处低射被塞尔吉奥扑出
36'角球去到前点被后卫顶出，另一侧继续角球                   36'第36分钟，莫拉塔分球，伊斯科禁区左侧距门12米处低射被塞尔吉奥扑出
36'角球开到门前，裁判吹了拉莫斯的压人起跳                   36'第36分钟，莫拉塔分球，伊斯科禁区左侧距门12米处低射被塞尔吉奥扑出
37'皇马队内的联赛第一射手是？A:C罗 B:本泽马 C:拉莫斯 [qiangda]                   36'第36分钟，莫拉塔分球，伊斯科禁区左侧距门12米处低射被塞尔吉奥扑出
38'乔尼中场送直传，直接给出了底线                   36'第36分钟，莫拉塔分球，伊斯科禁区左侧距门12米处低射被塞尔吉奥扑出
38'奥雷利亚纳右路拿球，被马塞洛先出脚破坏                   36'第36分钟，莫拉塔分球，伊斯科禁区左侧距门12米处低射被塞尔吉奥扑出
39'塞尔塔后防线上提，压制一下                   36'第36分钟，莫拉塔分球，伊斯科禁区左侧距门12米处低射被塞尔吉奥扑出
39'连续的往两侧转移球，伊斯科断球了                   36'第36分钟，莫拉塔分球，伊斯科禁区左侧距门12米处低射被塞尔吉奥扑出
39'马塞洛左路突破，拿到一个角球                   36'第36分钟，莫拉塔分球，伊斯科禁区左侧距门12米处低射被塞尔吉奥扑出
43'狩兮攻城狮STP：三场同时看真特么揪心 （多刺激啊）                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
43'塞尔塔进球了！！！                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
43'进球的是查尔斯！！！                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
44'拉莫斯后场拿球被查尔斯从身后对抗后断走，进禁区过掉门将，小角度射门入网！                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
44'塞尔塔1-0领先皇马！                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
44'拉莫斯向裁判投诉对方犯规在先，但是裁判不予理会                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
45'皇马中场控制球                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
45'莫拉塔拿球趟大了一点，被解围                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
45'上半场已经进入伤停补时                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
46'裁判鸣哨结束半场比赛！                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
46'下半场比赛开始！                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
46'塞尔塔中圈开球                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
46'双方半场都没有换人调整                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
46'莫德里奇右路断球，但是莫拉塔没有接应好                   43'第43分钟，查尔斯禁区前沿抢断拉莫斯，突入禁区右侧趟过迭戈-洛佩斯，在门前8米处小角度抽射入近角，1比0
51'马塞洛左路低平球扫门前，莫德里奇中路插上，倒地铲射打高了                   51'第51分钟，马塞洛左路低传，摩德里奇推射高出
51'皇马的角球机会                   51'第51分钟，马塞洛左路低传，摩德里奇推射高出
51'角球开前点，还是被后卫顶出去                   51'第51分钟，马塞洛左路低传，摩德里奇推射高出
52'维戈塞尔塔的联赛第一射手是？A:诺利托 B:阿尔瓦雷斯 C:布兰科 [qiangda]                   51'第51分钟，马塞洛左路低传，摩德里奇推射高出
52'莫拉塔禁区前拿球，一脚怒射被门将扑出！角球！                   51'第51分钟，马塞洛左路低传，摩德里奇推射高出
52'角球开出，塞尔塔解围，反击机会                   51'第51分钟，马塞洛左路低传，摩德里奇推射高出
53'奥雷利亚纳2打1，横敲被阿韦罗亚拦截了，关键                   51'第51分钟，马塞洛左路低传，摩德里奇推射高出
53'诺利托禁区左侧拿球，横敲，费尔南德斯射门被洛佩兹扑住                   51'第51分钟，马塞洛左路低传，摩德里奇推射高出
54'纳乔回敲门将，洛佩兹解围见高不见远                   51'第51分钟，马塞洛左路低传，摩德里奇推射高出
53'奥雷利亚纳2打1，横敲被阿韦罗亚拦截了，关键                   53'第53分钟，费尔南德斯禁区内左脚射门被迭戈-洛佩斯得到
53'诺利托禁区左侧拿球，横敲，费尔南德斯射门被洛佩兹扑住                   53'第53分钟，费尔南德斯禁区内左脚射门被迭戈-洛佩斯得到
54'纳乔回敲门将，洛佩兹解围见高不见远                   53'第53分钟，费尔南德斯禁区内左脚射门被迭戈-洛佩斯得到
55'奥雷利亚纳左侧直塞进禁区，查尔斯拿球趟一步倒地                   53'第53分钟，费尔南德斯禁区内左脚射门被迭戈-洛佩斯得到
55'洛佩兹的扑救没有碰到他，假摔嫌疑很明显                   53'第53分钟，费尔南德斯禁区内左脚射门被迭戈-洛佩斯得到
55'不过查尔斯有黄牌在身，裁判没有表示                   53'第53分钟，费尔南德斯禁区内左脚射门被迭戈-洛佩斯得到
55'费尔南德斯受伤倒地，接受治疗，膝盖好像有些伤                   53'第53分钟，费尔南德斯禁区内左脚射门被迭戈-洛佩斯得到
56'慢镜头显示，在和拉莫斯拼抢时，费尔南德斯膝盖扭了一下                   53'第53分钟，费尔南德斯禁区内左脚射门被迭戈-洛佩斯得到
56'皇马换人，赫迪拉被科恩特朗换下                   53'第53分钟，费尔南德斯禁区内左脚射门被迭戈-洛佩斯得到
61'C罗本赛季的联赛进球中有几个点球？A：6 B：7 C：8 [qiangda]                   61'第61分钟，马塞洛传中，拉莫斯争顶高出
61'角球开中路，拉莫斯冲顶顶高了                   61'第61分钟，马塞洛传中，拉莫斯争顶高出
62'莫德里奇被断球，塞尔塔沿左路进攻                   61'第61分钟，马塞洛传中，拉莫斯争顶高出
62'用户1q6ehn9td6：皇马要反超啊、不然真没希望了！联赛 （看看贝尔会不会上吧）                   61'第61分钟，马塞洛传中，拉莫斯争顶高出
62'莫德里奇右路拿球推进，交给伊斯科转移左路                   61'第61分钟，马塞洛传中，拉莫斯争顶高出
63'科恩特朗左路下底传中，伊斯科插上垫射被扑住                   61'第61分钟，马塞洛传中，拉莫斯争顶高出
63'塞尔塔又进球了！！！                   61'第61分钟，马塞洛传中，拉莫斯争顶高出
64'进球的还是查尔斯！！                   61'第61分钟，马塞洛传中，拉莫斯争顶高出
64'梅开二度！！                   61'第61分钟，马塞洛传中，拉莫斯争顶高出
64'阿隆索后场右路回传门将失误，被查尔斯从中断下，过掉洛佩兹，推空门得手！                   61'第61分钟，马塞洛传中，拉莫斯争顶高出
64'塞尔塔2-0领先皇马！                   61'第61分钟，马塞洛传中，拉莫斯争顶高出
67'科恩特朗左路插上接应斜传，小角度射门被门将扑出！角球                   67'第67分钟，伊斯科传过顶球，科恩特朗禁区左侧停球小角度抽射被塞尔吉奥扑出底线，皇马开出角球，伊利亚拉门迪禁区边缘打高
67'角球开出被解围，伊利亚门迪外围远射打高                   67'第67分钟，伊斯科传过顶球，科恩特朗禁区左侧停球小角度抽射被塞尔吉奥扑出底线，皇马开出角球，伊利亚拉门迪禁区边缘打高
68'皇马换人，卡塞米罗被何塞换下                   67'第67分钟，伊斯科传过顶球，科恩特朗禁区左侧停球小角度抽射被塞尔吉奥扑出底线，皇马开出角球，伊利亚拉门迪禁区边缘打高
69'伊斯科右路传中被门将拿到                   67'第67分钟，伊斯科传过顶球，科恩特朗禁区左侧停球小角度抽射被塞尔吉奥扑出底线，皇马开出角球，伊利亚拉门迪禁区边缘打高
69'贝尔在联赛中的进球数是？A：16个 B：15个 C：14个 [qiangda]                   67'第67分钟，伊斯科传过顶球，科恩特朗禁区左侧停球小角度抽射被塞尔吉奥扑出底线，皇马开出角球，伊利亚拉门迪禁区边缘打高
70'阿隆索面对两人逼抢，把球回传门将，洛佩兹大脚解围                   67'第67分钟，伊斯科传过顶球，科恩特朗禁区左侧停球小角度抽射被塞尔吉奥扑出底线，皇马开出角球，伊利亚拉门迪禁区边缘打高
70'塞尔塔换人，马丁达换下拉菲尼亚                   67'第67分钟，伊斯科传过顶球，科恩特朗禁区左侧停球小角度抽射被塞尔吉奥扑出底线，皇马开出角球，伊利亚拉门迪禁区边缘打高
48'皇马右侧的角球机会                   48'补时第3分钟，诺利托左路斜长传，贝尔梅霍禁区右侧闪开科恩特朗，距门10米处左脚抽射击中近门柱
48'莫德里奇角球到中路，赫迪拉一脚抡空，拉莫斯跟上再射被封堵                   48'补时第3分钟，诺利托左路斜长传，贝尔梅霍禁区右侧闪开科恩特朗，距门10米处左脚抽射击中近门柱
48'一片混战，门前都是人                   48'补时第3分钟，诺利托左路斜长传，贝尔梅霍禁区右侧闪开科恩特朗，距门10米处左脚抽射击中近门柱
49'卡塞米罗传球找莫拉塔，直接被后卫拿到                   48'补时第3分钟，诺利托左路斜长传，贝尔梅霍禁区右侧闪开科恩特朗，距门10米处左脚抽射击中近门柱
49'赫迪拉分球到左侧肋部，伊斯科到位                   48'补时第3分钟，诺利托左路斜长传，贝尔梅霍禁区右侧闪开科恩特朗，距门10米处左脚抽射击中近门柱
50'马塞洛左路套上，伊斯科推传，巴西人的小角度射门被挡                   48'补时第3分钟，诺利托左路斜长传，贝尔梅霍禁区右侧闪开科恩特朗，距门10米处左脚抽射击中近门柱
50'皇马前场又任意球机会                   48'补时第3分钟，诺利托左路斜长传，贝尔梅霍禁区右侧闪开科恩特朗，距门10米处左脚抽射击中近门柱
50'阿隆索任意球开入禁区，莫拉塔和拉莫斯插上，双双越位，虽然拉莫斯把球踢进了球网                   48'补时第3分钟，诺利托左路斜长传，贝尔梅霍禁区右侧闪开科恩特朗，距门10米处左脚抽射击中近门柱
51'马塞洛左路低平球扫门前，莫德里奇中路插上，倒地铲射打高了                   48'补时第3分钟，诺利托左路斜长传，贝尔梅霍禁区右侧闪开科恩特朗，距门10米处左脚抽射击中近门柱
51'皇马的角球机会                   48'补时第3分钟，诺利托左路斜长传，贝尔梅霍禁区右侧闪开科恩特朗，距门10米处左脚抽射击中近门柱
51'角球开前点，还是被后卫顶出去                   48'补时第3分钟，诺利托左路斜长传，贝尔梅霍禁区右侧闪开科恩特朗，距门10米处左脚抽射击中近门柱
