7'切尔西中场长传打身后，施鲁普头球顶出了边线                   7'第7分钟，阿扎尔传球，奥斯卡禁区前的射门被摩根挡高出横梁
30'z0852: 考验切尔西攻坚能力的时候了---大巴车是不那么好破的                   29'第29分钟，阿扎尔左路下底传中，许尔勒8码处头球攻门偏出
31'上半场过去了30分钟                   29'第29分钟，阿扎尔左路下底传中，许尔勒8码处头球攻门偏出
31'射门次数方面切尔西6次                   29'第29分钟，阿扎尔左路下底传中，许尔勒8码处头球攻门偏出
31'莱切斯特为零                   29'第29分钟，阿扎尔左路下底传中，许尔勒8码处头球攻门偏出
32'奥斯卡跟小法撞在一起...                   29'第29分钟，阿扎尔左路下底传中，许尔勒8码处头球攻门偏出
32'新队友的配合还是有些不够默契                   29'第29分钟，阿扎尔左路下底传中，许尔勒8码处头球攻门偏出
32'之前也是许尔勒抢了科斯塔的脚下球                   29'第29分钟，阿扎尔左路下底传中，许尔勒8码处头球攻门偏出
36'马赫雷斯脚下很活，但是盘带太多了                   36'第36分钟，阿扎尔禁区右侧回传，迭戈-科斯塔禁区边缘劲射被摩根挡出
36'奥斯卡带球反击~                   36'第36分钟，阿扎尔禁区右侧回传，迭戈-科斯塔禁区边缘劲射被摩根挡出
36'球到了右路~                   36'第36分钟，阿扎尔禁区右侧回传，迭戈-科斯塔禁区边缘劲射被摩根挡出
36'阿扎尔低平球横敲~~~科斯塔迎球推射！                   36'第36分钟，阿扎尔禁区右侧回传，迭戈-科斯塔禁区边缘劲射被摩根挡出
36'孔切斯基倒地将球挡出底线                   36'第36分钟，阿扎尔禁区右侧回传，迭戈-科斯塔禁区边缘劲射被摩根挡出
37'角球被顶出禁区~                   36'第36分钟，阿扎尔禁区右侧回传，迭戈-科斯塔禁区边缘劲射被摩根挡出
37'奥斯卡来了一脚远射，球打高了                   36'第36分钟，阿扎尔禁区右侧回传，迭戈-科斯塔禁区边缘劲射被摩根挡出
38'哇~                   36'第36分钟，阿扎尔禁区右侧回传，迭戈-科斯塔禁区边缘劲射被摩根挡出
38'禁区内一片混乱，科斯塔摔倒了                   36'第36分钟，阿扎尔禁区右侧回传，迭戈-科斯塔禁区边缘劲射被摩根挡出
38'而莱切斯特趁乱反击                   36'第36分钟，阿扎尔禁区右侧回传，迭戈-科斯塔禁区边缘劲射被摩根挡出
39'马赫雷斯扣过来左脚传中~                   36'第36分钟，阿扎尔禁区右侧回传，迭戈-科斯塔禁区边缘劲射被摩根挡出
39'直接把球传出了底线                   36'第36分钟，阿扎尔禁区右侧回传，迭戈-科斯塔禁区边缘劲射被摩根挡出
38'哇~                   38'第38分钟，阿扎尔禁区边缘横切传球，迭戈-科斯塔在摩根防守下摔倒，裁判李-梅森不予理会
38'禁区内一片混乱，科斯塔摔倒了                   38'第38分钟，阿扎尔禁区边缘横切传球，迭戈-科斯塔在摩根防守下摔倒，裁判李-梅森不予理会
38'而莱切斯特趁乱反击                   38'第38分钟，阿扎尔禁区边缘横切传球，迭戈-科斯塔在摩根防守下摔倒，裁判李-梅森不予理会
39'马赫雷斯扣过来左脚传中~                   38'第38分钟，阿扎尔禁区边缘横切传球，迭戈-科斯塔在摩根防守下摔倒，裁判李-梅森不予理会
39'直接把球传出了底线                   38'第38分钟，阿扎尔禁区边缘横切传球，迭戈-科斯塔在摩根防守下摔倒，裁判李-梅森不予理会
40'德莱特有些搞笑啊                   38'第38分钟，阿扎尔禁区边缘横切传球，迭戈-科斯塔在摩根防守下摔倒，裁判李-梅森不予理会
40'自己把球带出边线，还把球拿着不让切尔西快发                   38'第38分钟，阿扎尔禁区边缘横切传球，迭戈-科斯塔在摩根防守下摔倒，裁判李-梅森不予理会
41'许尔勒的飞身铲球被裁判吹了犯规                   38'第38分钟，阿扎尔禁区边缘横切传球，迭戈-科斯塔在摩根防守下摔倒，裁判李-梅森不予理会
41'莱切斯特的边路定位球                   38'第38分钟，阿扎尔禁区边缘横切传球，迭戈-科斯塔在摩根防守下摔倒，裁判李-梅森不予理会
48'好球~                   48'第48分钟险些破门，阿扎尔传球，奥斯卡左路禁区边缘弧线球射门打中远角立柱弹回
48'奥斯卡！球砸在了立柱上                   48'第48分钟险些破门，阿扎尔传球，奥斯卡左路禁区边缘弧线球射门打中远角立柱弹回
48'接到了阿扎尔的传球，奥斯卡突然在禁区线上打门~可惜啊                   48'第48分钟险些破门，阿扎尔传球，奥斯卡左路禁区边缘弧线球射门打中远角立柱弹回
49'球还在切尔西控制下                   48'第48分钟险些破门，阿扎尔传球，奥斯卡左路禁区边缘弧线球射门打中远角立柱弹回
49'伊万接到边路传中，头球攻门~被门将飞身扑出                   48'第48分钟险些破门，阿扎尔传球，奥斯卡左路禁区边缘弧线球射门打中远角立柱弹回
49'角球，许尔勒的角球传中被对方后卫顶到                   48'第48分钟险些破门，阿扎尔传球，奥斯卡左路禁区边缘弧线球射门打中远角立柱弹回
51'场上起了一些争执                   48'第48分钟险些破门，阿扎尔传球，奥斯卡左路禁区边缘弧线球射门打中远角立柱弹回
51'许尔勒被对方后卫下了黑脚                   48'第48分钟险些破门，阿扎尔传球，奥斯卡左路禁区边缘弧线球射门打中远角立柱弹回
51'这个侧面的飞身滑铲造成许尔勒有些受伤                   48'第48分钟险些破门，阿扎尔传球，奥斯卡左路禁区边缘弧线球射门打中远角立柱弹回
53'莱切斯特获得了一个角球机会                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
53'角球给后点，库尔图瓦将球没收                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
54'手抛球发动反击~                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
54'许尔勒一停甩开两名后卫，打门还是高了                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
54'许尔勒今天的射门全都是奔着看台去的                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
55'禁区内有手球？                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
55'裁判没有吹罚~~~                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
55'伊万禁区外一脚远射被小舒梅切尔飞身扑出                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
55'切尔西的角球没有形成威胁，反倒给了对方单刀机会                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
55'库尔图瓦出击~~~伸腿挡出了对方的单刀射门                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
56'纽金特浪费了绝佳的机会                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
56'这段时间精彩不断                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
56'唯独欠缺一个进球了                   53'第53分钟，奥斯卡传球，许尔勒扣过德拉特后禁区左侧18码处吊射远角偏出
55'禁区内有手球？                   55'莱斯特城第55分钟错过绝佳机会，马雷斯送出直传，纽金特禁区边缘的单刀射门被出击的库尔图瓦用腿挡出底线
55'裁判没有吹罚~~~                   55'莱斯特城第55分钟错过绝佳机会，马雷斯送出直传，纽金特禁区边缘的单刀射门被出击的库尔图瓦用腿挡出底线
55'伊万禁区外一脚远射被小舒梅切尔飞身扑出                   55'莱斯特城第55分钟错过绝佳机会，马雷斯送出直传，纽金特禁区边缘的单刀射门被出击的库尔图瓦用腿挡出底线
55'切尔西的角球没有形成威胁，反倒给了对方单刀机会                   55'莱斯特城第55分钟错过绝佳机会，马雷斯送出直传，纽金特禁区边缘的单刀射门被出击的库尔图瓦用腿挡出底线
55'库尔图瓦出击~~~伸腿挡出了对方的单刀射门                   55'莱斯特城第55分钟错过绝佳机会，马雷斯送出直传，纽金特禁区边缘的单刀射门被出击的库尔图瓦用腿挡出底线
56'纽金特浪费了绝佳的机会                   55'莱斯特城第55分钟错过绝佳机会，马雷斯送出直传，纽金特禁区边缘的单刀射门被出击的库尔图瓦用腿挡出底线
56'这段时间精彩不断                   55'莱斯特城第55分钟错过绝佳机会，马雷斯送出直传，纽金特禁区边缘的单刀射门被出击的库尔图瓦用腿挡出底线
56'唯独欠缺一个进球了                   55'莱斯特城第55分钟错过绝佳机会，马雷斯送出直传，纽金特禁区边缘的单刀射门被出击的库尔图瓦用腿挡出底线
57'小法~~~                   55'莱斯特城第55分钟错过绝佳机会，马雷斯送出直传，纽金特禁区边缘的单刀射门被出击的库尔图瓦用腿挡出底线
58'太有想法了，不过他的搓射还是没能过了舒梅切尔这一关                   55'莱斯特城第55分钟错过绝佳机会，马雷斯送出直传，纽金特禁区边缘的单刀射门被出击的库尔图瓦用腿挡出底线
58'来自伊万的传球，小法反插杀入禁区后的射门也浪费了一个绝好的机会                   55'莱斯特城第55分钟错过绝佳机会，马雷斯送出直传，纽金特禁区边缘的单刀射门被出击的库尔图瓦用腿挡出底线
58'随后切尔西的角球传中并没有形成威胁                   55'莱斯特城第55分钟错过绝佳机会，马雷斯送出直传，纽金特禁区边缘的单刀射门被出击的库尔图瓦用腿挡出底线
59'切尔西继续发力                   59'第59分钟，法布雷加斯禁区弧顶射门偏转后落入舒梅切尔下怀
60'切尔西传递之后又是小法禁区外的打门~                   59'第59分钟，法布雷加斯禁区弧顶射门偏转后落入舒梅切尔下怀
60'依旧是被舒梅切尔拿到                   59'第59分钟，法布雷加斯禁区弧顶射门偏转后落入舒梅切尔下怀
60'科斯塔这段时间有些沉寂                   59'第59分钟，法布雷加斯禁区弧顶射门偏转后落入舒梅切尔下怀
61'纽金特~又一次越位                   59'第59分钟，法布雷加斯禁区弧顶射门偏转后落入舒梅切尔下怀
61'不过之前队友的直塞给得很漂亮                   59'第59分钟，法布雷加斯禁区弧顶射门偏转后落入舒梅切尔下怀
61'慢动作来看，这个越位判罚值得商榷                   59'第59分钟，法布雷加斯禁区弧顶射门偏转后落入舒梅切尔下怀
69'换上的是奥尔布莱顿                   69'第69分钟，迭戈-科斯塔传球，阿扎尔20码处低射被舒梅切尔轻松得到
69'切尔西的中路进攻~                   69'第69分钟，迭戈-科斯塔传球，阿扎尔20码处低射被舒梅切尔轻松得到
69'阿扎尔跟科斯塔的撞墙式配合~阿扎尔打门！                   69'第69分钟，迭戈-科斯塔传球，阿扎尔20码处低射被舒梅切尔轻松得到
69'被舒梅切尔没收                   69'第69分钟，迭戈-科斯塔传球，阿扎尔20码处低射被舒梅切尔轻松得到
70'切尔西换下了奥斯卡，换上了威廉                   69'第69分钟，迭戈-科斯塔传球，阿扎尔20码处低射被舒梅切尔轻松得到
71'游客5006: 奥斯卡感觉目前不扎地---都是世界杯闹的                   69'第69分钟，迭戈-科斯塔传球，阿扎尔20码处低射被舒梅切尔轻松得到
71'场上有球员受伤了                   69'第69分钟，迭戈-科斯塔传球，阿扎尔20码处低射被舒梅切尔轻松得到
71'哈蒙德倒在场上，应该是抽筋了                   69'第69分钟，迭戈-科斯塔传球，阿扎尔20码处低射被舒梅切尔轻松得到
72'比赛暂时被中断                   69'第69分钟，迭戈-科斯塔传球，阿扎尔20码处低射被舒梅切尔轻松得到
72'哈蒙德一瘸一拐的走出场地，看来是无法坚持比赛的                   69'第69分钟，迭戈-科斯塔传球，阿扎尔20码处低射被舒梅切尔轻松得到
77'阿扎尔~~~                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
77'Goooooooooooooooooooooal~~~~                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
77'小法带球分边~~~                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
78'阿扎尔一对一~过人之后低射破门！这球穿了后卫的裆                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
78'而且舒梅切尔身前的一名后卫还伸腿挡了一下，有些折射                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
78'造成舒梅切尔扑救不及                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
79'德罗巴准备登场了                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
79'拉米雷斯？                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
80'到了禁区弧顶，左脚打门~打飞机了                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
80'德罗巴终于登场了                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
80'阿布也起身鼓掌                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
80'全场的球迷起立鼓掌                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
80'换下的是迭戈科斯塔                   77'切尔西第77分钟扩大比分，法布雷加斯传球，阿扎尔切入禁区左侧15码处低射破门，2-0
80'到了禁区弧顶，左脚打门~打飞机了                   80'第80分钟，德罗巴替换迭戈-科斯塔出场，全场球迷包括老板阿布均起立鼓掌
80'德罗巴终于登场了                   80'第80分钟，德罗巴替换迭戈-科斯塔出场，全场球迷包括老板阿布均起立鼓掌
80'阿布也起身鼓掌                   80'第80分钟，德罗巴替换迭戈-科斯塔出场，全场球迷包括老板阿布均起立鼓掌
80'全场的球迷起立鼓掌                   80'第80分钟，德罗巴替换迭戈-科斯塔出场，全场球迷包括老板阿布均起立鼓掌
80'换下的是迭戈科斯塔                   80'第80分钟，德罗巴替换迭戈-科斯塔出场，全场球迷包括老板阿布均起立鼓掌
81'阿斯皮利奎塔尝试边路传中~被后卫顶到                   80'第80分钟，德罗巴替换迭戈-科斯塔出场，全场球迷包括老板阿布均起立鼓掌
81'现在切尔西越打越放松                   80'第80分钟，德罗巴替换迭戈-科斯塔出场，全场球迷包括老板阿布均起立鼓掌
81'而莱切斯特在拼了大半场之后体能下降得厉害                   80'第80分钟，德罗巴替换迭戈-科斯塔出场，全场球迷包括老板阿布均起立鼓掌
81'伊万外脚背一兜，想找德罗巴~                   80'第80分钟，德罗巴替换迭戈-科斯塔出场，全场球迷包括老板阿布均起立鼓掌
81'球传得稍微高了一点                   80'第80分钟，德罗巴替换迭戈-科斯塔出场，全场球迷包括老板阿布均起立鼓掌
81'莱切斯特的反击~禁区外的远射完全是让库尔图瓦别着凉了                   80'第80分钟，德罗巴替换迭戈-科斯塔出场，全场球迷包括老板阿布均起立鼓掌
85'莱切斯特再次换人                   85'第85分钟，法布雷加斯任意球传入禁区，伊万诺维奇12码处冲顶擦横梁高出
85'换下了乌罗阿，上场的是伍德                   85'第85分钟，法布雷加斯任意球传入禁区，伊万诺维奇12码处冲顶擦横梁高出
85'切尔西的前场定位球                   85'第85分钟，法布雷加斯任意球传入禁区，伊万诺维奇12码处冲顶擦横梁高出
85'又是伊万~抢到了禁区内的头球！稍稍高出                   85'第85分钟，法布雷加斯任意球传入禁区，伊万诺维奇12码处冲顶擦横梁高出
86'伊万今天的发挥太出色了                   85'第85分钟，法布雷加斯任意球传入禁区，伊万诺维奇12码处冲顶擦横梁高出
86'库尔图瓦出击，摘下了莱切斯特的右路传中                   85'第85分钟，法布雷加斯任意球传入禁区，伊万诺维奇12码处冲顶擦横梁高出
87'德罗巴启动有些慢了                   85'第85分钟，法布雷加斯任意球传入禁区，伊万诺维奇12码处冲顶擦横梁高出
87'来自拉米雷斯的直塞给得位置不错                   85'第85分钟，法布雷加斯任意球传入禁区，伊万诺维奇12码处冲顶擦横梁高出
87'伊万边路防守犯规，送给对方一个定位球                   85'第85分钟，法布雷加斯任意球传入禁区，伊万诺维奇12码处冲顶擦横梁高出
88'传中球直接出了底线，裁判给了角球                   85'第85分钟，法布雷加斯任意球传入禁区，伊万诺维奇12码处冲顶擦横梁高出
88'卡希尔貌似是顶了一下                   85'第85分钟，法布雷加斯任意球传入禁区，伊万诺维奇12码处冲顶擦横梁高出
88'角球开出~伊万头球破坏出禁区                   85'第85分钟，法布雷加斯任意球传入禁区，伊万诺维奇12码处冲顶擦横梁高出
