1'上半场比赛开始！                   1'开场不到1分钟，金英权杀入禁区接球后直接左脚外脚背抽射打偏
23'禁区外，黄博文抽射打得太正                   22'第22分钟，迪亚曼蒂前场右路断球后直接发动反击，禁区内的郜林接到迪亚曼蒂传球晃动后起右脚抽射，尹信荣舍身将球挡出，禁区外埋伏的黄博文跟进凌空抽射又被关震扑出
23'而关震也出现了扑球脱手                   22'第22分钟，迪亚曼蒂前场右路断球后直接发动反击，禁区内的郜林接到迪亚曼蒂传球晃动后起右脚抽射，尹信荣舍身将球挡出，禁区外埋伏的黄博文跟进凌空抽射又被关震扑出
23'好在第二点并没有恒大的球员                   22'第22分钟，迪亚曼蒂前场右路断球后直接发动反击，禁区内的郜林接到迪亚曼蒂传球晃动后起右脚抽射，尹信荣舍身将球挡出，禁区外埋伏的黄博文跟进凌空抽射又被关震扑出
24'孙可前场带球，结果被捅了一下                   22'第22分钟，迪亚曼蒂前场右路断球后直接发动反击，禁区内的郜林接到迪亚曼蒂传球晃动后起右脚抽射，尹信荣舍身将球挡出，禁区外埋伏的黄博文跟进凌空抽射又被关震扑出
24'一下子舜天队的进攻机会没了                   22'第22分钟，迪亚曼蒂前场右路断球后直接发动反击，禁区内的郜林接到迪亚曼蒂传球晃动后起右脚抽射，尹信荣舍身将球挡出，禁区外埋伏的黄博文跟进凌空抽射又被关震扑出
24'埃尔克森前场带球被孙可铲倒                   22'第22分钟，迪亚曼蒂前场右路断球后直接发动反击，禁区内的郜林接到迪亚曼蒂传球晃动后起右脚抽射，尹信荣舍身将球挡出，禁区外埋伏的黄博文跟进凌空抽射又被关震扑出
25'迪亚曼蒂任意球送禁区内，第一点被舜天顶出                   22'第22分钟，迪亚曼蒂前场右路断球后直接发动反击，禁区内的郜林接到迪亚曼蒂传球晃动后起右脚抽射，尹信荣舍身将球挡出，禁区外埋伏的黄博文跟进凌空抽射又被关震扑出
25'刘建业中场拿球又失误了                   22'第22分钟，迪亚曼蒂前场右路断球后直接发动反击，禁区内的郜林接到迪亚曼蒂传球晃动后起右脚抽射，尹信荣舍身将球挡出，禁区外埋伏的黄博文跟进凌空抽射又被关震扑出
25'李昂边路防守郜林的时候犯规                   22'第22分钟，迪亚曼蒂前场右路断球后直接发动反击，禁区内的郜林接到迪亚曼蒂传球晃动后起右脚抽射，尹信荣舍身将球挡出，禁区外埋伏的黄博文跟进凌空抽射又被关震扑出
33'园圈2010：希望德杨在舜天不要太孤独了，这半天没见人影，别用废了啊【主要没什么机会】                   33'第33分钟，埃尔克森左路传出一记颇具威胁的传中球，关震扑球脱手，可惜后点恒大无人跟进
34'雷内后场拿球有些失误                   33'第33分钟，埃尔克森左路传出一记颇具威胁的传中球，关震扑球脱手，可惜后点恒大无人跟进
35'但自己的弥补造成了邓卓翔的抢球犯规                   33'第33分钟，埃尔克森左路传出一记颇具威胁的传中球，关震扑球脱手，可惜后点恒大无人跟进
35'个人的经验啊                   33'第33分钟，埃尔克森左路传出一记颇具威胁的传中球，关震扑球脱手，可惜后点恒大无人跟进
35'郜林左路底线拿球，传倒三角被挡了出去                   33'第33分钟，埃尔克森左路传出一记颇具威胁的传中球，关震扑球脱手，可惜后点恒大无人跟进
35'角球！                   33'第33分钟，埃尔克森左路传出一记颇具威胁的传中球，关震扑球脱手，可惜后点恒大无人跟进
36'恒大角球送后点，力量太大                   33'第33分钟，埃尔克森左路传出一记颇具威胁的传中球，关震扑球脱手，可惜后点恒大无人跟进
36'直接出了另一侧底线                   33'第33分钟，埃尔克森左路传出一记颇具威胁的传中球，关震扑球脱手，可惜后点恒大无人跟进
38'lovelife765：舜天没采取密集防守吗？【没有哦】                   38'第38分钟，孙可右路进攻横敲至禁区弧顶，德扬停球后直接打门被后卫挡出，禁区外刘建业远程发炮又被后卫挡出底线
39'任航后场带球被金英权阻挡                   38'第38分钟，孙可右路进攻横敲至禁区弧顶，德扬停球后直接打门被后卫挡出，禁区外刘建业远程发炮又被后卫挡出底线
39'金英权得到一张黄牌！                   38'第38分钟，孙可右路进攻横敲至禁区弧顶，德扬停球后直接打门被后卫挡出，禁区外刘建业远程发炮又被后卫挡出底线
39'德扬右路拿球给到孙可                   38'第38分钟，孙可右路进攻横敲至禁区弧顶，德扬停球后直接打门被后卫挡出，禁区外刘建业远程发炮又被后卫挡出底线
39'孙可得球后转身打门被后卫挡出底线                   38'第38分钟，孙可右路进攻横敲至禁区弧顶，德扬停球后直接打门被后卫挡出，禁区外刘建业远程发炮又被后卫挡出底线
40'舜天战术角球开出                   38'第38分钟，孙可右路进攻横敲至禁区弧顶，德扬停球后直接打门被后卫挡出，禁区外刘建业远程发炮又被后卫挡出底线
40'边路的传球送禁区内                   38'第38分钟，孙可右路进攻横敲至禁区弧顶，德扬停球后直接打门被后卫挡出，禁区外刘建业远程发炮又被后卫挡出底线
40'第一点还是恒大的                   38'第38分钟，孙可右路进攻横敲至禁区弧顶，德扬停球后直接打门被后卫挡出，禁区外刘建业远程发炮又被后卫挡出底线
40'禁区外围，吴曦的远射打偏了                   38'第38分钟，孙可右路进攻横敲至禁区弧顶，德扬停球后直接打门被后卫挡出，禁区外刘建业远程发炮又被后卫挡出底线
41'雷内中场拿球转身被拉倒                   38'第38分钟，孙可右路进攻横敲至禁区弧顶，德扬停球后直接打门被后卫挡出，禁区外刘建业远程发炮又被后卫挡出底线
43'雷内！！                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
43'埃尔克森左路拿球突破，面对两人的包夹从人逢中过掉，禁区内横敲到后点，雷内插上推射轻松破门！                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
44'zhangaW9y：今天 恒大的定位球防守不错吧【舜天也没获得什么定位球机会吧？】                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
44'郭十二他爹_lxs：江苏球迷用激光灯太不厚道了吧…【用激光笔确实不好】                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
45'刘建业中场拿球给到中路                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
45'德扬拿球分到边路                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
45'吉翔边路拿球被破坏                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
45'上半场补时1分钟！                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
45'孙可右路起球到禁区内                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
45'被破坏                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
46'迪亚曼蒂前场拿球                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
46'禁区外围打脚远射，这球打偏了                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
46'下半场比赛开始！                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
46'下半场比赛由舜天开球                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
46'中场休息的时候，艾利亚斯被换上场                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
46'艾利亚斯左路带球突破到禁区内                   43'广州恒大在第43分钟扩大比分――埃尔克森前场左路面对安塔尔和尹信荣的防守强势过掉两人之后抹入禁区送出横传，后点跟进的雷内推射得手，2-0
47'在三人的包夹下被破坏出底线                   47'第47分钟埃尔克森禁区内接边路传中甩头攻门稍稍打偏
47'舜天角球开出，威胁不大                   47'第47分钟埃尔克森禁区内接边路传中甩头攻门稍稍打偏
47'恒大队反击                   47'第47分钟埃尔克森禁区内接边路传中甩头攻门稍稍打偏
47'李昂中场防守埃尔克森的时候将其撞倒                   47'第47分钟埃尔克森禁区内接边路传中甩头攻门稍稍打偏
47'李昂得到一张黄牌！                   47'第47分钟埃尔克森禁区内接边路传中甩头攻门稍稍打偏
48'恒大左路传球送禁区内                   47'第47分钟埃尔克森禁区内接边路传中甩头攻门稍稍打偏
48'埃尔克森甩头攻门顶偏                   47'第47分钟埃尔克森禁区内接边路传中甩头攻门稍稍打偏
50'中场休息的时候，江苏卫视《非诚勿扰》主持人孟非来为比赛助兴。                   47'第47分钟埃尔克森禁区内接边路传中甩头攻门稍稍打偏
55'舜天队右路的射门打在了球门立柱外侧                   55'第55分钟，任航右路传中被挡出，随后他接球后突入禁区起左脚劲射击中近门柱
55'这球是任航的打门                   55'第55分钟，任航右路传中被挡出，随后他接球后突入禁区起左脚劲射击中近门柱
56'艾利亚斯前场拿球被双方包夹                   55'第55分钟，任航右路传中被挡出，随后他接球后突入禁区起左脚劲射击中近门柱
56'最后在禁区前沿，恒大被迫防守犯规                   55'第55分钟，任航右路传中被挡出，随后他接球后突入禁区起左脚劲射击中近门柱
56'艾利亚斯下半场的登场也是给恒大的后防带来了很大的麻烦                   55'第55分钟，任航右路传中被挡出，随后他接球后突入禁区起左脚劲射击中近门柱
57'李昂超远距离的任意球直接打门，力量是有，就是高了点                   55'第55分钟，任航右路传中被挡出，随后他接球后突入禁区起左脚劲射击中近门柱
57'孙可中场争抢头球                   55'第55分钟，任航右路传中被挡出，随后他接球后突入禁区起左脚劲射击中近门柱
58'落地的时候摔了一下                   55'第55分钟，任航右路传中被挡出，随后他接球后突入禁区起左脚劲射击中近门柱
58'最爱拜仁蓝军_nd3：虽然舜天落后！但我们江苏球迷还是要给舜天加油啊！【也许最后能扳平呢？】                   55'第55分钟，任航右路传中被挡出，随后他接球后突入禁区起左脚劲射击中近门柱
58'恒大左路起球送后点                   55'第55分钟，任航右路传中被挡出，随后他接球后突入禁区起左脚劲射击中近门柱
58'李昂头球解围出来                   55'第55分钟，任航右路传中被挡出，随后他接球后突入禁区起左脚劲射击中近门柱
65'迪亚曼蒂禁区外围抽射被关震扑出                   65'第65分钟，恒大后场送出长传，郜林跃起直接后脚跟回做，迪亚曼蒂接球后禁区外拔脚怒射被关震神勇扑出
66'德扬前场拿球第一下没有拿好                   65'第65分钟，恒大后场送出长传，郜林跃起直接后脚跟回做，迪亚曼蒂接球后禁区外拔脚怒射被关震神勇扑出
67'舜天队的上抢没有之前的强烈                   65'第65分钟，恒大后场送出长传，郜林跃起直接后脚跟回做，迪亚曼蒂接球后禁区外拔脚怒射被关震神勇扑出
68'舜天换人，任航下，周云上！                   65'第65分钟，恒大后场送出长传，郜林跃起直接后脚跟回做，迪亚曼蒂接球后禁区外拔脚怒射被关震神勇扑出
68'李昂后场边路防守拉倒了埃尔克森                   65'第65分钟，恒大后场送出长传，郜林跃起直接后脚跟回做，迪亚曼蒂接球后禁区外拔脚怒射被关震神勇扑出
69'迪亚曼蒂任意球送禁区内                   69'第69分钟，迪亚曼蒂高质量任意球被挡出，黄博文小角度爆射打高
69'队友头球顶下来                   69'第69分钟，迪亚曼蒂高质量任意球被挡出，黄博文小角度爆射打高
69'右路，黄博文禁区内抽远角打偏                   69'第69分钟，迪亚曼蒂高质量任意球被挡出，黄博文小角度爆射打高
69'周云前场端了一脚                   69'第69分钟，迪亚曼蒂高质量任意球被挡出，黄博文小角度爆射打高
69'这球没有送好                   69'第69分钟，迪亚曼蒂高质量任意球被挡出，黄博文小角度爆射打高
70'舜天前场右路获得定位球机会                   69'第69分钟，迪亚曼蒂高质量任意球被挡出，黄博文小角度爆射打高
71'任意球送禁区内，李昂头球顶偏了                   69'第69分钟，迪亚曼蒂高质量任意球被挡出，黄博文小角度爆射打高
71'雷内很痛苦的倒在地上                   69'第69分钟，迪亚曼蒂高质量任意球被挡出，黄博文小角度爆射打高
72'雷内中场拿球被刘建业用手碰了一下                   69'第69分钟，迪亚曼蒂高质量任意球被挡出，黄博文小角度爆射打高
72'这也不是有意的                   69'第69分钟，迪亚曼蒂高质量任意球被挡出，黄博文小角度爆射打高
72'艾利亚斯右路下底送中路                   69'第69分钟，迪亚曼蒂高质量任意球被挡出，黄博文小角度爆射打高
72'可惜两点都是稍微跑过来一点点                   69'第69分钟，迪亚曼蒂高质量任意球被挡出，黄博文小角度爆射打高
76'这边舜天换人，邓卓翔下，艾志波上！                   75'第75分钟，关震开球门球直接被埃尔克森在小禁区线上挡出底线
76'安塔尔这边顶了上来                   75'第75分钟，关震开球门球直接被埃尔克森在小禁区线上挡出底线
77'今天现场也是来了5w多人                   75'第75分钟，关震开球门球直接被埃尔克森在小禁区线上挡出底线
78'梅方防守的时候有些受伤                   75'第75分钟，关震开球门球直接被埃尔克森在小禁区线上挡出底线
78'57667人，今天现场来看球的球迷                   75'第75分钟，关震开球门球直接被埃尔克森在小禁区线上挡出底线
83'舜天任意球送禁区内，艾志波头球一蹭出了底线                   83'迪亚曼蒂拖延时间吃到黄牌，第83分钟，孙可主罚任意球开到后点，艾志波头球攻门打偏
83'恒大禁区外围吊门被李昂门线上顶出                   83'迪亚曼蒂拖延时间吃到黄牌，第83分钟，孙可主罚任意球开到后点，艾志波头球攻门打偏
85'雷内跟刘建业也是较上劲了                   83'迪亚曼蒂拖延时间吃到黄牌，第83分钟，孙可主罚任意球开到后点，艾志波头球攻门打偏
85'刘建业边路的进攻造了雷内的犯规                   83'迪亚曼蒂拖延时间吃到黄牌，第83分钟，孙可主罚任意球开到后点，艾志波头球攻门打偏
86'舜天任意球送禁区内，威胁不大                   83'迪亚曼蒂拖延时间吃到黄牌，第83分钟，孙可主罚任意球开到后点，艾志波头球攻门打偏
93'艾利亚斯前场拿球内切被推倒                   93'第93分钟，孙可任意球直接攻门被曾诚单掌托出底线
93'看看舜天这个任意球机会                   93'第93分钟，孙可任意球直接攻门被曾诚单掌托出底线
94'孙可任意球直接打门，曾诚将球托出横梁                   93'第93分钟，孙可任意球直接攻门被曾诚单掌托出底线
95'补时已经来到了最后一分钟                   93'第93分钟，孙可任意球直接攻门被曾诚单掌托出底线
95'恒大在中场拿球                   93'第93分钟，孙可任意球直接攻门被曾诚单掌托出底线
95'黄博文将球回敲到后防线上                   93'第93分钟，孙可任意球直接攻门被曾诚单掌托出底线
