1'上半场开始了！                   1'开场不到1分钟，阿斯帕斯禁区前的射门并未给迭戈-洛佩斯带来麻烦
23'皇马反越位战术第一次成功，本泽马接应厄齐尔的传球形成单刀，但他起球慢了，球瓦拉斯将球没收                   20'本泽马、摩德里奇、C-罗纳尔多和赫迪拉又相继越位，皇马前20分钟越位多达7次
22'德卢卡斯主罚，直接兜出一记美妙的弧线打球门远角，洛佩兹已经鞭长莫及，还好球稍稍高出横梁！                   22'第22分钟，摩德里奇传球，C-罗纳尔多右路20码处劲射被巴拉斯没收
22'德卢卡斯回中路接应，分边右路的球给太靠前了                   22'第22分钟，摩德里奇传球，C-罗纳尔多右路20码处劲射被巴拉斯没收
23'C罗一拿球就制造机会，右路拿球往里一扣然后左脚低射，瓦拉斯倒地将球扑住                   22'第22分钟，摩德里奇传球，C-罗纳尔多右路20码处劲射被巴拉斯没收
23'皇马反越位战术第一次成功，本泽马接应厄齐尔的传球形成单刀，但他起球慢了，球瓦拉斯将球没收                   22'第22分钟，摩德里奇传球，C-罗纳尔多右路20码处劲射被巴拉斯没收
24'马塞洛在左路用右脚斜传禁区也是没传起来                   22'第22分钟，摩德里奇传球，C-罗纳尔多右路20码处劲射被巴拉斯没收
25'皇马再有机会，厄齐尔右路策动进攻，带球突入禁区后横传交给本泽马，本泽马顺势一趟过掉了图内斯后近距离面对门将推射近角被瓦拉斯伸出左腿将球挡出禁区                   22'第22分钟，摩德里奇传球，C-罗纳尔多右路20码处劲射被巴拉斯没收
28'今天阿尔比奥尔的处理球几下都不是很准确                   28'第28分钟，德赫里传球，拉戈远射偏出
28'阿斯帕斯发角球，直接旋向前点，C罗一头将球顶了出来                   28'第28分钟，德赫里传球，拉戈远射偏出
28'德卢卡斯右路起球传中，卡列洪回到禁区头球解围                   28'第28分钟，德赫里传球，拉戈远射偏出
29'外围奥比纳远距离旋射，球打飞了                   28'第28分钟，德赫里传球，拉戈远射偏出
29'皇马左路三角短传后交还给厄齐尔，厄齐尔再分给马塞洛                   28'第28分钟，德赫里传球，拉戈远射偏出
29'C罗接应但遭遇三人包夹，球丢了                   28'第28分钟，德赫里传球，拉戈远射偏出
29'现在双方控球率是50：50                   28'第28分钟，德赫里传球，拉戈远射偏出
30'塞尔塔的反击，三打四的机会，科隆德里挑传禁区被佩佩拦截                   28'第28分钟，德赫里传球，拉戈远射偏出
31'德卢卡斯前场反抢时对摩德里奇蹬踏犯规                   28'第28分钟，德赫里传球，拉戈远射偏出
31'德卢卡斯被主裁判出示黄牌警告！                   28'第28分钟，德赫里传球，拉戈远射偏出
31'上半场进行了30分钟，场上比分还是0：0                   28'第28分钟，德赫里传球，拉戈远射偏出
31'埃辛右路得球变向过人被奥比纳放倒，任意球                   28'第28分钟，德赫里传球，拉戈远射偏出
34'摩德里奇中场接应被拉戈绊倒                   34'第34分钟，赫迪拉传球，马塞洛禁区左侧12码处劲射被巴拉斯扑出
34'皇马中场倒倒脚，不急于一味狂攻                   34'第34分钟，赫迪拉传球，马塞洛禁区左侧12码处劲射被巴拉斯扑出
35'赫迪拉跑动中脚腕一抖传到禁区左侧空档                   34'第34分钟，赫迪拉传球，马塞洛禁区左侧12码处劲射被巴拉斯扑出
35'马塞洛跟进小角度打门被乔尼飞身堵枪眼                   34'第34分钟，赫迪拉传球，马塞洛禁区左侧12码处劲射被巴拉斯扑出
35'球还在马塞洛脚下，横传中路C罗起球慢了被对方解围出底线                   34'第34分钟，赫迪拉传球，马塞洛禁区左侧12码处劲射被巴拉斯扑出
36'摩德里奇角球发前点，瓦拉斯出击双掌击球不远                   34'第34分钟，赫迪拉传球，马塞洛禁区左侧12码处劲射被巴拉斯扑出
36'阿尔比奥尔禁区右侧凌空打门打到天上了                   34'第34分钟，赫迪拉传球，马塞洛禁区左侧12码处劲射被巴拉斯扑出
37'费尔南德斯前场右路断球，直传前场右路，球被阿尔比奥尔解围出边线                   34'第34分钟，赫迪拉传球，马塞洛禁区左侧12码处劲射被巴拉斯扑出
37'德卢卡斯右路传中，洛佩兹出击将球摘下                   34'第34分钟，赫迪拉传球，马塞洛禁区左侧12码处劲射被巴拉斯扑出
37'洛佩兹的大脚球发到无人地带                   34'第34分钟，赫迪拉传球，马塞洛禁区左侧12码处劲射被巴拉斯扑出
38'C罗在前场左路突进去被对方德米多夫放倒任意球                   38'第38分钟，C-罗纳尔多任意球劲射打中人墙
38'皇马获得一个前场左路比较靠近边线的任意球机会                   38'第38分钟，C-罗纳尔多任意球劲射打中人墙
38'C罗直接大力爆射打在人墙上                   38'第38分钟，C-罗纳尔多任意球劲射打中人墙
39'卡列洪从对方两人间传到右肋部，赫迪拉套上横扫中路，球被图内斯铲出底线                   38'第38分钟，C-罗纳尔多任意球劲射打中人墙
39'厄齐尔角球发得球速过慢，瓦拉斯出击将球摘下                   38'第38分钟，C-罗纳尔多任意球劲射打中人墙
39'科隆德里左路拿球，再挑左肋部，传得太靠前了                   38'第38分钟，C-罗纳尔多任意球劲射打中人墙
40'埃辛将球断下，并长传打到前场，本泽马头球摆渡下来                   38'第38分钟，C-罗纳尔多任意球劲射打中人墙
40'皇马又有机会，马塞洛斜传到禁区内，卡列洪反越位成功面对门将低射被瓦拉斯用身体挡出底线                   38'第38分钟，C-罗纳尔多任意球劲射打中人墙
41'厄齐尔角球发到后点，没有形成威胁                   38'第38分钟，C-罗纳尔多任意球劲射打中人墙
41'又是厄齐尔右路拿球，斜长传找到左肋部的空档上的本泽马                   38'第38分钟，C-罗纳尔多任意球劲射打中人墙
41'本泽马左右晃动后传到门前，C罗跃起头球顶在了横梁上！                   38'第38分钟，C-罗纳尔多任意球劲射打中人墙
41'厄齐尔角球发到后点，没有形成威胁                   41'皇马第41分钟险些破门，本泽马左路连续晃动后传中，C-罗纳尔多小禁区边缘内力压2人头球攻门，皮球憾中横梁弹回
41'又是厄齐尔右路拿球，斜长传找到左肋部的空档上的本泽马                   41'皇马第41分钟险些破门，本泽马左路连续晃动后传中，C-罗纳尔多小禁区边缘内力压2人头球攻门，皮球憾中横梁弹回
41'本泽马左右晃动后传到门前，C罗跃起头球顶在了横梁上！                   41'皇马第41分钟险些破门，本泽马左路连续晃动后传中，C-罗纳尔多小禁区边缘内力压2人头球攻门，皮球憾中横梁弹回
42'塞尔塔的反击，阿斯帕斯中圈接应挑球过掉阿尔比奥尔                   41'皇马第41分钟险些破门，本泽马左路连续晃动后传中，C-罗纳尔多小禁区边缘内力压2人头球攻门，皮球憾中横梁弹回
42'阿尔比奥尔让球过不让人过，撞倒了阿斯帕斯                   41'皇马第41分钟险些破门，本泽马左路连续晃动后传中，C-罗纳尔多小禁区边缘内力压2人头球攻门，皮球憾中横梁弹回
42'这个战术犯规当然逃不过一张黄牌                   41'皇马第41分钟险些破门，本泽马左路连续晃动后传中，C-罗纳尔多小禁区边缘内力压2人头球攻门，皮球憾中横梁弹回
43'费尔南德斯右路边线面对马塞洛，几下假动作都骗不过对手                   41'皇马第41分钟险些破门，本泽马左路连续晃动后传中，C-罗纳尔多小禁区边缘内力压2人头球攻门，皮球憾中横梁弹回
43'皇马的反击，本泽马接应分到左路，C罗拿球遭遇对方三人包夹，球丢了                   41'皇马第41分钟险些破门，本泽马左路连续晃动后传中，C-罗纳尔多小禁区边缘内力压2人头球攻门，皮球憾中横梁弹回
44'阿斯帕斯接应长传停球大了，但他积极反抢将球挡出了边线                   41'皇马第41分钟险些破门，本泽马左路连续晃动后传中，C-罗纳尔多小禁区边缘内力压2人头球攻门，皮球憾中横梁弹回
44'卡列洪分边找到右路的厄齐尔                   41'皇马第41分钟险些破门，本泽马左路连续晃动后传中，C-罗纳尔多小禁区边缘内力压2人头球攻门，皮球憾中横梁弹回
44'厄齐尔调整到左脚传中，球被费尔南德斯断下                   41'皇马第41分钟险些破门，本泽马左路连续晃动后传中，C-罗纳尔多小禁区边缘内力压2人头球攻门，皮球憾中横梁弹回
45'德卢卡斯右路带球突进，斜传到禁区内                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
45'阿斯帕斯争到第一点头球回点，但没有队友接应                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
45'皇马进攻速度很快，赫迪拉将球吊入禁区                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
45'本泽马的传中球太靠近门里，瓦拉斯将球扑住                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
46'塞尔塔的反击，奥比纳传右路空档，但阿斯帕斯速度没有优势                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
46'上半场补时1分钟！                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
46'皇马后场断球，但马上被阿斯帕斯反断                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
47'阿斯帕斯分到左路，科隆德里传中球找到洛佩斯，洛佩斯打门打在了阿斯帕斯腿上                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
47'上半场结束了！                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
46'下半场比赛开始了！                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
46'下半场由皇马中圈开球，他们先在后场倒倒脚                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
46'塞尔塔在下半场压得没有那么猛了                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
46'他们也知道与皇马对攻是一件极冒险的事                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
47'C罗接应短传停球打在了自己手臂上                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
47'看德卢卡斯，变向突破后传中，球被阿尔比奥尔删出边线                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
48'马塞洛后场断球，大脚往前解围，但没有队友在                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
48'厄齐尔来到右路拿球，再交给套上的埃辛                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
48'埃辛的传中球直接交给了对手门将瓦拉斯                   45'第45分钟，本泽马禁区左侧小角度传射又被巴拉斯及时封堵挡出
51'埃辛来到中路接应一停顺势左脚打远射，可惜打嗤了                   51'第51分钟，卡列洪传球，C-罗纳尔多禁区左侧的射门偏出近角
51'塞尔塔在下半场已经没有能力攻过半场了                   51'第51分钟，卡列洪传球，C-罗纳尔多禁区左侧的射门偏出近角
51'阿隆索长传到左路空档，C罗得球突进到禁区左侧                   51'第51分钟，卡列洪传球，C-罗纳尔多禁区左侧的射门偏出近角
51'C罗小角度打门打偏了，左脚还轻微扭了一下                   51'第51分钟，卡列洪传球，C-罗纳尔多禁区左侧的射门偏出近角
52'皇马球迷的心凉了一阵                   51'第51分钟，卡列洪传球，C-罗纳尔多禁区左侧的射门偏出近角
52'马塞洛带球过了半场，急停扣球被对方断下                   51'第51分钟，卡列洪传球，C-罗纳尔多禁区左侧的射门偏出近角
53'费尔南德斯前场右路得球，塞尔塔有一名球员拉伤了                   51'第51分钟，卡列洪传球，C-罗纳尔多禁区左侧的射门偏出近角
53'这是8号阿莱士-洛佩斯，队友将球踢出边线                   51'第51分钟，卡列洪传球，C-罗纳尔多禁区左侧的射门偏出近角
53'阿莱士-洛佩斯是在带球狂奔时拉伤了自己左大腿后侧的肌肉                   51'第51分钟，卡列洪传球，C-罗纳尔多禁区左侧的射门偏出近角
54'他应该是坚持不住了，已经下场接受队医紧急治理                   51'第51分钟，卡列洪传球，C-罗纳尔多禁区左侧的射门偏出近角
54'摩德里奇断球，厄齐尔接应分给卡列洪                   51'第51分钟，卡列洪传球，C-罗纳尔多禁区左侧的射门偏出近角
56'阿隆索中场调度分到右路埃辛，埃辛过渡中路摩德里奇                   56'第56分钟，摩德里奇开出角球，C-罗纳尔多10码处头球攻门偏出
56'摩德里奇打门打在对方后卫身上出了底线，角球                   56'第56分钟，摩德里奇开出角球，C-罗纳尔多10码处头球攻门偏出
56'塞尔塔趁这个机会换人，11号普拉尼奇顶替了拉伤大腿的阿莱士-洛佩斯！                   56'第56分钟，摩德里奇开出角球，C-罗纳尔多10码处头球攻门偏出
57'厄齐尔角球发到前点，C罗甩头攻门，球擦着左立柱出了底线                   56'第56分钟，摩德里奇开出角球，C-罗纳尔多10码处头球攻门偏出
57'皇马又有机会，阿隆索过顶长传到禁区左侧                   56'第56分钟，摩德里奇开出角球，C-罗纳尔多10码处头球攻门偏出
58'马塞洛高速插上可惜小角度打门打飞了！                   56'第56分钟，摩德里奇开出角球，C-罗纳尔多10码处头球攻门偏出
58'马塞洛打门时身体往后仰得太厉害                   56'第56分钟，摩德里奇开出角球，C-罗纳尔多10码处头球攻门偏出
59'这边塞尔塔也尝试打远射，科隆德里禁区前沿抬射远射被洛佩兹一抱入怀                   56'第56分钟，摩德里奇开出角球，C-罗纳尔多10码处头球攻门偏出
59'C罗来到左路拿球，交给厄齐尔                   56'第56分钟，摩德里奇开出角球，C-罗纳尔多10码处头球攻门偏出
59'摩德里奇拿球后比较犹豫，塞尔塔全线回防到位了                   56'第56分钟，摩德里奇开出角球，C-罗纳尔多10码处头球攻门偏出
59'马塞洛左路传给禁区前沿的C罗                   56'第56分钟，摩德里奇开出角球，C-罗纳尔多10码处头球攻门偏出
59'这边塞尔塔也尝试打远射，科隆德里禁区前沿抬射远射被洛佩兹一抱入怀                   59'第59分钟，C-罗纳尔多传球，本泽马低射破门因越位在先被判无效
59'C罗来到左路拿球，交给厄齐尔                   59'第59分钟，C-罗纳尔多传球，本泽马低射破门因越位在先被判无效
59'摩德里奇拿球后比较犹豫，塞尔塔全线回防到位了                   59'第59分钟，C-罗纳尔多传球，本泽马低射破门因越位在先被判无效
59'马塞洛左路传给禁区前沿的C罗                   59'第59分钟，C-罗纳尔多传球，本泽马低射破门因越位在先被判无效
60'C罗一顺，本泽马插上接应将球打进球网内，但他已经越位在先                   59'第59分钟，C-罗纳尔多传球，本泽马低射破门因越位在先被判无效
60'慢镜显示这球越位相当明显，起码有两个身位                   59'第59分钟，C-罗纳尔多传球，本泽马低射破门因越位在先被判无效
60'C罗左路面对对方两名后卫强行传中，拉戈鱼跃冲顶将球顶出底线，角球                   59'第59分钟，C-罗纳尔多传球，本泽马低射破门因越位在先被判无效
61'塞尔塔再换人，22号德卢卡斯下，9号贝尔梅霍上！                   59'第59分钟，C-罗纳尔多传球，本泽马低射破门因越位在先被判无效
61'皇马乱战中进球了！                   59'第59分钟，C-罗纳尔多传球，本泽马低射破门因越位在先被判无效
62'这是C罗本赛季西甲第25个进球！                   59'第59分钟，C-罗纳尔多传球，本泽马低射破门因越位在先被判无效
63'进球回放：厄齐尔角球发到门前，瓦拉斯出击单拳打球不远，禁区前治阿隆索凌空打门被后卫挡了一下落在C罗身旁！门前C罗打空门得手                   63'塞尔塔第63分钟扳平比分，费尔南德斯禁区右侧边缘传中，无人防守的阿斯帕斯10码处左脚劲射打在佩佩脚上偏转入网
63'打破僵局后，皇马却没有高兴太久                   63'塞尔塔第63分钟扳平比分，费尔南德斯禁区右侧边缘传中，无人防守的阿斯帕斯10码处左脚劲射打在佩佩脚上偏转入网
63'阿斯帕斯扳平了比分！                   63'塞尔塔第63分钟扳平比分，费尔南德斯禁区右侧边缘传中，无人防守的阿斯帕斯10码处左脚劲射打在佩佩脚上偏转入网
64'费尔南德斯右肋部接应界外球倒三角传中，阿斯帕斯停球转身左脚打门打在佩佩身上变向飞入网内                   63'塞尔塔第63分钟扳平比分，费尔南德斯禁区右侧边缘传中，无人防守的阿斯帕斯10码处左脚劲射打在佩佩脚上偏转入网
64'皇马还是有点背，居然这么快被扳平                   63'塞尔塔第63分钟扳平比分，费尔南德斯禁区右侧边缘传中，无人防守的阿斯帕斯10码处左脚劲射打在佩佩脚上偏转入网
65'穆里尼奥还是想拿下比赛的，伊瓜因与卡卡已经站到场边                   63'塞尔塔第63分钟扳平比分，费尔南德斯禁区右侧边缘传中，无人防守的阿斯帕斯10码处左脚劲射打在佩佩脚上偏转入网
65'摩德里奇直传球，C罗已经越位了                   63'塞尔塔第63分钟扳平比分，费尔南德斯禁区右侧边缘传中，无人防守的阿斯帕斯10码处左脚劲射打在佩佩脚上偏转入网
66'本泽马和卡列洪下场，卡卡与伊瓜因同时上场！                   63'塞尔塔第63分钟扳平比分，费尔南德斯禁区右侧边缘传中，无人防守的阿斯帕斯10码处左脚劲射打在佩佩脚上偏转入网
66'本泽马和卡列洪下场，卡卡与伊瓜因同时上场！                   66'第66分钟，伊瓜因和卡卡分别替换本泽马和卡列洪出场
67'穆里尼奥也明白，在巴塞赢球的情况下，皇马不赢球的话又将被诟病                   66'第66分钟，伊瓜因和卡卡分别替换本泽马和卡列洪出场
68'C罗左路得球直传，卡卡后插上下底传中，球被瓦拉斯没收                   66'第66分钟，伊瓜因和卡卡分别替换本泽马和卡列洪出场
68'科隆德里左路下底传中，洛佩兹接球脱手                   66'第66分钟，伊瓜因和卡卡分别替换本泽马和卡列洪出场
69'阿尔比奥尔抢在阿斯帕斯捅射空门之前将球解围出底线                   66'第66分钟，伊瓜因和卡卡分别替换本泽马和卡列洪出场
69'阿尔比奥尔立下一功                   66'第66分钟，伊瓜因和卡卡分别替换本泽马和卡列洪出场
69'塞尔塔的角球没有形成威胁                   66'第66分钟，伊瓜因和卡卡分别替换本泽马和卡列洪出场
72'C罗点球轻松打进！                   72' 皇马第72分钟再度领先，阿隆索挑传，卡卡突入禁区左侧被巴拉斯出击铲倒，C-罗纳尔多主罚点球命中
72'这球艺高人但大，C罗点球大力抽射中路，瓦拉斯扑向右路！                   72' 皇马第72分钟再度领先，阿隆索挑传，卡卡突入禁区左侧被巴拉斯出击铲倒，C-罗纳尔多主罚点球命中
73'再次领先后皇马应该不会再让对方扳平了吧                   72' 皇马第72分钟再度领先，阿隆索挑传，卡卡突入禁区左侧被巴拉斯出击铲倒，C-罗纳尔多主罚点球命中
73'穆里尼奥的换人也收到了成效                   72' 皇马第72分钟再度领先，阿隆索挑传，卡卡突入禁区左侧被巴拉斯出击铲倒，C-罗纳尔多主罚点球命中
74'塞尔塔球员的能力在西甲还是处于比较靠后的水平                   72' 皇马第72分钟再度领先，阿隆索挑传，卡卡突入禁区左侧被巴拉斯出击铲倒，C-罗纳尔多主罚点球命中
74'阿斯帕斯中路得球调整后直接来一脚爆射，，洛佩兹扑球脱手                   72' 皇马第72分钟再度领先，阿隆索挑传，卡卡突入禁区左侧被巴拉斯出击铲倒，C-罗纳尔多主罚点球命中
75'还好第二反应及时，翻身将球摁在身下                   72' 皇马第72分钟再度领先，阿隆索挑传，卡卡突入禁区左侧被巴拉斯出击铲倒，C-罗纳尔多主罚点球命中
75'奥比纳长传前场右路，落点太深了，贝尔梅霍没有追上球                   72' 皇马第72分钟再度领先，阿隆索挑传，卡卡突入禁区左侧被巴拉斯出击铲倒，C-罗纳尔多主罚点球命中
74'塞尔塔球员的能力在西甲还是处于比较靠后的水平                   74'第74分钟，阿斯帕斯25码处劲射令迭戈-洛佩斯脱手，皇马门将抢在费尔南德斯补射前没收皮球
74'阿斯帕斯中路得球调整后直接来一脚爆射，，洛佩兹扑球脱手                   74'第74分钟，阿斯帕斯25码处劲射令迭戈-洛佩斯脱手，皇马门将抢在费尔南德斯补射前没收皮球
75'还好第二反应及时，翻身将球摁在身下                   74'第74分钟，阿斯帕斯25码处劲射令迭戈-洛佩斯脱手，皇马门将抢在费尔南德斯补射前没收皮球
75'奥比纳长传前场右路，落点太深了，贝尔梅霍没有追上球                   74'第74分钟，阿斯帕斯25码处劲射令迭戈-洛佩斯脱手，皇马门将抢在费尔南德斯补射前没收皮球
76'卡卡禁区左犄角拿球斜传后点找到C罗                   74'第74分钟，阿斯帕斯25码处劲射令迭戈-洛佩斯脱手，皇马门将抢在费尔南德斯补射前没收皮球
76'C罗停球有点大，底线之前脚后跟一磕，力量小了                   74'第74分钟，阿斯帕斯25码处劲射令迭戈-洛佩斯脱手，皇马门将抢在费尔南德斯补射前没收皮球
77'费尔南德斯右路变向过人被阿隆索绊倒，任意球                   74'第74分钟，阿斯帕斯25码处劲射令迭戈-洛佩斯脱手，皇马门将抢在费尔南德斯补射前没收皮球
77'塞尔塔获得一个前场右路的任意球机会                   74'第74分钟，阿斯帕斯25码处劲射令迭戈-洛佩斯脱手，皇马门将抢在费尔南德斯补射前没收皮球
77'阿斯帕斯准备主罚                   74'第74分钟，阿斯帕斯25码处劲射令迭戈-洛佩斯脱手，皇马门将抢在费尔南德斯补射前没收皮球
77'阿斯帕斯的传球高度太低了，伊瓜因头球解围                   74'第74分钟，阿斯帕斯25码处劲射令迭戈-洛佩斯脱手，皇马门将抢在费尔南德斯补射前没收皮球
80'下半场进行了35分钟，皇马暂时2：1领先                   80'第80分钟，阿隆索勉强解围角球，德米多夫的射门打在埃辛身上偏转，但皮球擦右侧立柱偏出
80'费尔南德斯右路的突破制造一个角球的机会                   80'第80分钟，阿隆索勉强解围角球，德米多夫的射门打在埃辛身上偏转，但皮球擦右侧立柱偏出
80'塞尔塔准备把朴周永换上场                   80'第80分钟，阿隆索勉强解围角球，德米多夫的射门打在埃辛身上偏转，但皮球擦右侧立柱偏出
81'阿斯帕斯角球发到门前形成混战，德卢卡斯的捅射打在后卫身上差一点又扳平比分                   80'第80分钟，阿隆索勉强解围角球，德米多夫的射门打在埃辛身上偏转，但皮球擦右侧立柱偏出
81'再次角球，阿斯帕斯传前点，德卢卡斯头球攻门顶偏了                   80'第80分钟，阿隆索勉强解围角球，德米多夫的射门打在埃辛身上偏转，但皮球擦右侧立柱偏出
81'塞尔塔换人，18号朴周永换下了23号科隆德里                   80'第80分钟，阿隆索勉强解围角球，德米多夫的射门打在埃辛身上偏转，但皮球擦右侧立柱偏出
82'看费尔南德斯，变向盘带趟大了                   80'第80分钟，阿隆索勉强解围角球，德米多夫的射门打在埃辛身上偏转，但皮球擦右侧立柱偏出
82'阿隆索分边右路，瓦拉斯出击将球解围                   80'第80分钟，阿隆索勉强解围角球，德米多夫的射门打在埃辛身上偏转，但皮球擦右侧立柱偏出
82'朴周永前场护球失败                   80'第80分钟，阿隆索勉强解围角球，德米多夫的射门打在埃辛身上偏转，但皮球擦右侧立柱偏出
83'C罗右路下底传中被图内斯拦截                   80'第80分钟，阿隆索勉强解围角球，德米多夫的射门打在埃辛身上偏转，但皮球擦右侧立柱偏出
83'马塞洛左路大范围转移到右路厄齐尔脚下                   80'第80分钟，阿隆索勉强解围角球，德米多夫的射门打在埃辛身上偏转，但皮球擦右侧立柱偏出
84'厄齐尔传中球打在奥比纳身上                   84'第84分钟，费尔南德斯头球摆渡，阿斯帕斯禁区边缘左脚劲射高出
84'塞尔塔有机会，拉戈斜吊后点，费尔南德斯头球回点                   84'第84分钟，费尔南德斯头球摆渡，阿斯帕斯禁区边缘左脚劲射高出
84'阿斯帕斯没有用右脚直接抽射而是稍作调整后左脚搓远角                   84'第84分钟，费尔南德斯头球摆渡，阿斯帕斯禁区边缘左脚劲射高出
85'原地的打门最容易打高的，这球也不例外                   84'第84分钟，费尔南德斯头球摆渡，阿斯帕斯禁区边缘左脚劲射高出
85'塞尔塔反扑积极，费尔南德斯来一脚远射，打得稍偏了一点                   84'第84分钟，费尔南德斯头球摆渡，阿斯帕斯禁区边缘左脚劲射高出
86'费尔南德斯右边路传中，埃辛抢在朴周永之前头球顶出底线                   84'第84分钟，费尔南德斯头球摆渡，阿斯帕斯禁区边缘左脚劲射高出
86'皇马断球了，四打三的机会                   84'第84分钟，费尔南德斯头球摆渡，阿斯帕斯禁区边缘左脚劲射高出
87'相当皇马的进攻，C罗带球到禁区前交给厄齐尔，厄齐尔横扫到后点，已经无人看管的伊瓜因居然将球打偏！                   84'第84分钟，费尔南德斯头球摆渡，阿斯帕斯禁区边缘左脚劲射高出
