1'上半场比赛开始！！                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
61'马约拉尔头球攻门将球顶偏了                   58'皇马第58分钟扩大比分，克罗斯开出角球，贝尔小禁区边缘头球破门，3-1
68'皇马右路拿球横敲给到禁区弧顶，摩德里奇跟进推射破门！！                   68'第68分钟，C罗脚后跟传球，摩德里奇禁区弧内第一时间射右下角入网，4-1
69'拉科左路进攻上来                   68'第68分钟，C罗脚后跟传球，摩德里奇禁区弧内第一时间射右下角入网，4-1
69'禁区内横敲被纳瓦斯扑出                   68'第68分钟，C罗脚后跟传球，摩德里奇禁区弧内第一时间射右下角入网，4-1
69'小禁区内还有机会                   68'第68分钟，C罗脚后跟传球，摩德里奇禁区弧内第一时间射右下角入网，4-1
69'队友跟进的补射将球打高了                   68'第68分钟，C罗脚后跟传球，摩德里奇禁区弧内第一时间射右下角入网，4-1
70'拉科这边禁区内有机会                   68'第68分钟，C罗脚后跟传球，摩德里奇禁区弧内第一时间射右下角入网，4-1
70'面对门将推射                   68'第68分钟，C罗脚后跟传球，摩德里奇禁区弧内第一时间射右下角入网，4-1
70'纳乔在门线上救险将球解围出去                   68'第68分钟，C罗脚后跟传球，摩德里奇禁区弧内第一时间射右下角入网，4-1
71'皇马中场拿球稳一下                   68'第68分钟，C罗脚后跟传球，摩德里奇禁区弧内第一时间射右下角入网，4-1
71'长传打到边路                   68'第68分钟，C罗脚后跟传球，摩德里奇禁区弧内第一时间射右下角入网，4-1
78'拉科这边换人                   78'第78分钟，卡塞米罗右路传中，无人防守的C罗小禁区边缘垫射入网，5-1
78'安多内被换下                   78'第78分钟，卡塞米罗右路传中，无人防守的C罗小禁区边缘垫射入网，5-1
78'卡莱斯-吉尔被换上！                   78'第78分钟，卡塞米罗右路传中，无人防守的C罗小禁区边缘垫射入网，5-1
79'皇马这边还要准备换人                   78'第78分钟，卡塞米罗右路传中，无人防守的C罗小禁区边缘垫射入网，5-1
81'C罗这边打进一球，但是先越位了！！                   78'第78分钟，卡塞米罗右路传中，无人防守的C罗小禁区边缘垫射入网，5-1
81'皇马这边换人了                   78'第78分钟，卡塞米罗右路传中，无人防守的C罗小禁区边缘垫射入网，5-1
81'贝尔被换下                   78'第78分钟，卡塞米罗右路传中，无人防守的C罗小禁区边缘垫射入网，5-1
84'6-1！！！                   84'第84分钟，卢卡斯右路传中，C罗10码处顶入右下角，6-1
84'C罗！！                   84'第84分钟，卢卡斯右路传中，C罗10码处顶入右下角，6-1
84'皇马右路起球送禁区，C罗禁区内头球冲顶破门！！                   84'第84分钟，卢卡斯右路传中，C罗10码处顶入右下角，6-1
84'C罗这球是俯身冲顶                   84'第84分钟，卢卡斯右路传中，C罗10码处顶入右下角，6-1
85'身体甩出来后也是被对方的鞋钉挂到了脸！！                   84'第84分钟，卢卡斯右路传中，C罗10码处顶入右下角，6-1
87'C罗这边也是挂彩了                   84'第84分钟，卢卡斯右路传中，C罗10码处顶入右下角，6-1
87'下场的时候也不忘用手机屏幕当镜子看看                   84'第84分钟，卢卡斯右路传中，C罗10码处顶入右下角，6-1
88'7-1！！！                   88'第88分钟，瓦拉内角球混战中头球摆渡，纳乔小禁区左上角斜射远角入网，7-1
89'纳乔！！！                   88'第88分钟，瓦拉内角球混战中头球摆渡，纳乔小禁区左上角斜射远角入网，7-1
89'皇马这边角球开出，前点头球摆渡下来，纳乔后点接球后直接转身打门攻入远角！！                   88'第88分钟，瓦拉内角球混战中头球摆渡，纳乔小禁区左上角斜射远角入网，7-1
89'C罗这边问题并不大                   88'第88分钟，瓦拉内角球混战中头球摆渡，纳乔小禁区左上角斜射远角入网，7-1
90'比赛马上要进入到补时阶段                   88'第88分钟，瓦拉内角球混战中头球摆渡，纳乔小禁区左上角斜射远角入网，7-1
91'下半场补时3分钟！！                   88'第88分钟，瓦拉内角球混战中头球摆渡，纳乔小禁区左上角斜射远角入网，7-1
91'拉科中场拿球给到边路                   88'第88分钟，瓦拉内角球混战中头球摆渡，纳乔小禁区左上角斜射远角入网，7-1
91'中场送直塞                   88'第88分钟，瓦拉内角球混战中头球摆渡，纳乔小禁区左上角斜射远角入网，7-1
91'没有给过去                   88'第88分钟，瓦拉内角球混战中头球摆渡，纳乔小禁区左上角斜射远角入网，7-1
