1'上半场比赛开始                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
34'马塞纳手球犯规，然得到前场任意球机会                   32'第32分钟，山东鲁能反击差点得手，吴兴涵边路强突后送出弧线球传中，王永珀前点一蹭，球击中了边网
35'王永珀发任意球直接打门，打在人墙上                   32'第32分钟，山东鲁能反击差点得手，吴兴涵边路强突后送出弧线球传中，王永珀前点一蹭，球击中了边网
44'杭州绿城队进球啦！马塞纳，2-1                   44'第44分钟，阿洛伊西奥边路拿球转移到中路，王永珀直接远射，球被顾超没收
45'杭州绿城队长传球前场，马塞纳得球突破到禁区内形成单刀！一脚劲射破门！                   44'第44分钟，阿洛伊西奥边路拿球转移到中路，王永珀直接远射，球被顾超没收
46'王永珀在前场得球，一脚劲射，被顾超扑住！                   44'第44分钟，阿洛伊西奥边路拿球转移到中路，王永珀直接远射，球被顾超没收
47'上半场比赛结束，杭州绿城队2-1领先鲁能泰山队！                   44'第44分钟，阿洛伊西奥边路拿球转移到中路，王永珀直接远射，球被顾超没收
46'下半场比赛开始                   44'第44分钟，阿洛伊西奥边路拿球转移到中路，王永珀直接远射，球被顾超没收
46'杭州绿城队回传，转移到左路进攻                   44'第44分钟，阿洛伊西奥边路拿球转移到中路，王永珀直接远射，球被顾超没收
47'金敬道中场拿球，看对方逼抢，回传给了王大雷                   44'第44分钟，阿洛伊西奥边路拿球转移到中路，王永珀直接远射，球被顾超没收
47'麦克格文大脚长传，球以中场，对方顶回来                   44'第44分钟，阿洛伊西奥边路拿球转移到中路，王永珀直接远射，球被顾超没收
53'阿甘中路带球突破，被抢断                   53'下半场易边再战，第53分钟，山东鲁能组织进攻，王永珀射门打在吴伟身上后弹向球门，但皮球最后稍稍偏出
53'阿甘虽然倒地，但对方并没有犯规                   53'下半场易边再战，第53分钟，山东鲁能组织进攻，王永珀射门打在吴伟身上后弹向球门，但皮球最后稍稍偏出
53'鲁能泰山队挑传球，对方解围打在吴传身上，险些进入球门                   53'下半场易边再战，第53分钟，山东鲁能组织进攻，王永珀射门打在吴伟身上后弹向球门，但皮球最后稍稍偏出
53'鲁能泰山队得到角球机会                   53'下半场易边再战，第53分钟，山东鲁能组织进攻，王永珀射门打在吴伟身上后弹向球门，但皮球最后稍稍偏出
53'角球发到禁区内，对方顶出                   53'下半场易边再战，第53分钟，山东鲁能组织进攻，王永珀射门打在吴伟身上后弹向球门，但皮球最后稍稍偏出
53'金敬道右睡横传，对方大脚把球开到中场                   53'下半场易边再战，第53分钟，山东鲁能组织进攻，王永珀射门打在吴伟身上后弹向球门，但皮球最后稍稍偏出
54'杭州绿城队攻到前场，阿甘横带，戴琳把球破坏                   53'下半场易边再战，第53分钟，山东鲁能组织进攻，王永珀射门打在吴伟身上后弹向球门，但皮球最后稍稍偏出
55'杭州绿城队右路横传，曹轩栋抢点劲射，打高                   53'下半场易边再战，第53分钟，山东鲁能组织进攻，王永珀射门打在吴伟身上后弹向球门，但皮球最后稍稍偏出
65'界外球发出来，阿甘回传球，汪嵩与队友配合                   65'第65分钟，杭州绿城扩大比分
65'看到没有好机会，杭州绿城队把球回传                   65'第65分钟，杭州绿城扩大比分
65'杭州绿城队进于啦！！马塞纳，3-1                   65'第65分钟，杭州绿城扩大比分
66'吴伟中场长传禁区，王大雷出击与队友让球，阿甘横传，马塞纳抢点打空门球进！                   65'第65分钟，杭州绿城扩大比分
66'对于这要的比分，鲁能泰山队难打啦！                   65'第65分钟，杭州绿城扩大比分
68'鲁能泰山队在进攻上投入不小，但一直没能破门得分                   65'第65分钟，杭州绿城扩大比分
68'鲁能泰山队攻到前场，直传禁区，吴兴涵越位，还是把球打进，那当然无效                   65'第65分钟，杭州绿城扩大比分
68'Cold_body：鲁能，……危险[回复]看理有些悬啦！                   65'第65分钟，杭州绿城扩大比分
70'刘彬彬上场，换下吴兴涵                   70'第70分钟，山东鲁能快速反击，带球被放倒，山东鲁能获得任意球，蒿俊闵弧线球打门擦着立柱偏出球门
70'这是一个对位换人                   70'第70分钟，山东鲁能快速反击，带球被放倒，山东鲁能获得任意球，蒿俊闵弧线球打门擦着立柱偏出球门
71'遥望晚安：鲁能要输了[回复]还有20分钟左右，看最后的表现啦                   70'第70分钟，山东鲁能快速反击，带球被放倒，山东鲁能获得任意球，蒿俊闵弧线球打门擦着立柱偏出球门
71'蒿俊闵发任意球直接打门！！擦着立柱出了底线！                   70'第70分钟，山东鲁能快速反击，带球被放倒，山东鲁能获得任意球，蒿俊闵弧线球打门擦着立柱偏出球门
72'鲁能泰山队右路横传，乌索劲射被挡出来                   70'第70分钟，山东鲁能快速反击，带球被放倒，山东鲁能获得任意球，蒿俊闵弧线球打门擦着立柱偏出球门
72'王永珀在前场拿球，对方抢球犯规！                   70'第70分钟，山东鲁能快速反击，带球被放倒，山东鲁能获得任意球，蒿俊闵弧线球打门擦着立柱偏出球门
73'鲁能泰山队得到前场任意球机会！                   70'第70分钟，山东鲁能快速反击，带球被放倒，山东鲁能获得任意球，蒿俊闵弧线球打门擦着立柱偏出球门
78'张文钊右路拿球，横传转移                   78'第78分钟，山东鲁能边路传中被挡出，禁区外直接一脚凌空抽射，球被顾超扑住
78'郑铮左路下底横禁区，对方把球破坏出来                   78'第78分钟，山东鲁能边路传中被挡出，禁区外直接一脚凌空抽射，球被顾超扑住
79'鲁能泰山队换人：吕征上场，换下阿洛伊西奥！                   78'第78分钟，山东鲁能边路传中被挡出，禁区外直接一脚凌空抽射，球被顾超扑住
79'对于鲁能泰山队来说，目前还有10分钟左右的时间                   78'第78分钟，山东鲁能边路传中被挡出，禁区外直接一脚凌空抽射，球被顾超扑住
79'阿甘右路带球突破，再把球传到中场                   78'第78分钟，山东鲁能边路传中被挡出，禁区外直接一脚凌空抽射，球被顾超扑住
80'杭州绿城队又进球啦！拉蒙，4-1                   78'第78分钟，山东鲁能边路传中被挡出，禁区外直接一脚凌空抽射，球被顾超扑住
80'没有什么悬念啦！                   78'第78分钟，山东鲁能边路传中被挡出，禁区外直接一脚凌空抽射，球被顾超扑住
80'杭州绿城队右路斜传禁区，王彤冒顶啦，拉蒙抢点劲射破门得分！                   78'第78分钟，山东鲁能边路传中被挡出，禁区外直接一脚凌空抽射，球被顾超扑住
81'马塞纳带球突破挑传禁区，有队员越位啦！                   78'第78分钟，山东鲁能边路传中被挡出，禁区外直接一脚凌空抽射，球被顾超扑住
81'马塞纳带球突破挑传禁区，有队员越位啦！                   81'第81分钟，山东鲁能快速反击，刘彬彬插上形成单刀单挑门将，但是他的射门被门将扑了一下后打在立柱上弹出
82'刘彬彬在前场拿球，突然一脚劲射，被顾超打了一下击中立柱弹出！                   81'第81分钟，山东鲁能快速反击，刘彬彬插上形成单刀单挑门将，但是他的射门被门将扑了一下后打在立柱上弹出
82'刘彬彬左路突破，对方犯规啦                   81'第81分钟，山东鲁能快速反击，刘彬彬插上形成单刀单挑门将，但是他的射门被门将扑了一下后打在立柱上弹出
83'用户le0l5amyno：绿城完成了自我救赎。[回复]没有救世主，只有靠自己！                   81'第81分钟，山东鲁能快速反击，刘彬彬插上形成单刀单挑门将，但是他的射门被门将扑了一下后打在立柱上弹出
83'王永珀右路突破到禁区内，左脚打门被挡出底线                   81'第81分钟，山东鲁能快速反击，刘彬彬插上形成单刀单挑门将，但是他的射门被门将扑了一下后打在立柱上弹出
84'战术角球发出来，把球回传，可惜鲁能泰山队直传禁区被对方破坏出来                   81'第81分钟，山东鲁能快速反击，刘彬彬插上形成单刀单挑门将，但是他的射门被门将扑了一下后打在立柱上弹出
84'杭州绿城队以多打少形成反击，中场鲁能泰山队把球破坏回来                   81'第81分钟，山东鲁能快速反击，刘彬彬插上形成单刀单挑门将，但是他的射门被门将扑了一下后打在立柱上弹出
84'阿甘左路突破横传，接队友传球，阿甘一脚劲射，被王大雷扑住！                   81'第81分钟，山东鲁能快速反击，刘彬彬插上形成单刀单挑门将，但是他的射门被门将扑了一下后打在立柱上弹出
46'王永珀在前场得球，一脚劲射，被顾超扑住！                   46'1分钟后，阿甘反击中突然远射，球被王大雷没收
47'上半场比赛结束，杭州绿城队2-1领先鲁能泰山队！                   46'1分钟后，阿甘反击中突然远射，球被王大雷没收
46'下半场比赛开始                   46'1分钟后，阿甘反击中突然远射，球被王大雷没收
46'杭州绿城队回传，转移到左路进攻                   46'1分钟后，阿甘反击中突然远射，球被王大雷没收
47'金敬道中场拿球，看对方逼抢，回传给了王大雷                   46'1分钟后，阿甘反击中突然远射，球被王大雷没收
47'麦克格文大脚长传，球以中场，对方顶回来                   46'1分钟后，阿甘反击中突然远射，球被王大雷没收
48'鲁能泰山队攻到前场，直传球被对方破坏                   46'1分钟后，阿甘反击中突然远射，球被王大雷没收
48'杭州绿城队一名队员受伤倒在地上，这是吴伟，解围时踢到了吴兴涵的鞋钉上                   46'1分钟后，阿甘反击中突然远射，球被王大雷没收
