5'萨苏: 后防 看着中间两个 心就颤---一高一快，布斯克茨和阿德还都是打前锋出身的                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
49'梅西再次打开自己的进球账户                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
49'朝着各种纪录继续前进                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
49'巴列卡诺获得了一个位置还算不错的定位球                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
49'宋在防守的时候手球了                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
50'把球吊入禁区，蒙托亚头球没有顶远                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
50'弗埃戈~左脚凌空打门！巴尔德斯把球扑出了底线                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
50'角球传前点，头球攻门！！！                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
50'差了一点，高出了横梁                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
50'巴列卡诺这两次进攻颇具威胁                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
51'场边桑切斯起来热身了                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
51'桑切斯近来在巴萨的表现很一般                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
51'10场比赛只打入一球，远远低于人们的预期                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
50'把球吊入禁区，蒙托亚头球没有顶远                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
50'弗埃戈~左脚凌空打门！巴尔德斯把球扑出了底线                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
50'角球传前点，头球攻门！！！                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
50'差了一点，高出了横梁                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
50'巴列卡诺这两次进攻颇具威胁                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
51'场边桑切斯起来热身了                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
51'桑切斯近来在巴萨的表现很一般                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
51'10场比赛只打入一球，远远低于人们的预期                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
52'另外他也打了太多的比赛，导致他的状态出现了一些问题                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
53'下半场巴萨开始全场紧逼了                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
53'梅西和比利亚2过1~可惜梅西直塞给大了                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
53'布斯克茨的特点就是一脚出球，而宋显然还达不到这个水准                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
53'这也导致巴萨在中场的传递有了一丝停顿                   50'巴列卡诺第50分钟险些破门，富埃戈禁区左侧边缘内的劲射被巴尔德斯扑出近角，多明戈斯开出角球，德利巴西奇前点近距离头球攻门擦横梁高出
60'拉斯内切之后的远射~打偏了                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
60'真是失控啊                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
60'不知道中场上布斯克茨是否会好转一些                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
61'巴列卡诺连续发起进攻                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
61'巴尔德斯！！！                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
61'这个扑救世界级的                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
61'漂亮~                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
61'巴列卡诺的传中被德里巴西奇挡了一下，弗埃戈跟上的近距离抽射被巴尔德斯倒地扑住！                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
62'巴尔德斯的反应太快了                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
62'桑切斯要出来了                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
63'是要换下佩德罗么                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
63'换下比利亚，换上桑切斯                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
63'联赛中第二次首发比利亚状态不错，上半场为巴萨首开纪录                   60'第60分钟，卡萨多传球，刚刚替补出场的拉斯禁区前劲射偏出
63'是要换下佩德罗么                   63'第63分钟，比利亚被桑切斯换下
63'换下比利亚，换上桑切斯                   63'第63分钟，比利亚被桑切斯换下
63'联赛中第二次首发比利亚状态不错，上半场为巴萨首开纪录                   63'第63分钟，比利亚被桑切斯换下
64'阿德这是在干嘛，对方3个人过来包夹，他还敢带球                   63'第63分钟，比利亚被桑切斯换下
64'还好远离自己的禁区，而且裁判也吹了对方球员犯规                   63'第63分钟，比利亚被桑切斯换下
64'桑切斯才上来体力充沛，可以在反击中起到效果                   63'第63分钟，比利亚被桑切斯换下
65'梅西~巴萨前场反抢                   63'第63分钟，比利亚被桑切斯换下
65'梅西面对出击的门将，想挑射了，打偏了                   63'第63分钟，比利亚被桑切斯换下
66'布斯克茨也是个敢带球的主                   63'第63分钟，比利亚被桑切斯换下
66'中卫线上巴萨两个定时炸弹，今天还没有出什么状况                   63'第63分钟，比利亚被桑切斯换下
66'小法带球往边路走，自己滑倒了                   63'第63分钟，比利亚被桑切斯换下
67'拉斯左路下底，晃开了蒙托亚                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
67'传中力量极大，这哪是在传中啊                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
67'更像是打门，队友表示很费解啊                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
68'巴列卡诺换上了14号比勒                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
68'巴萨左路的进攻，桑切斯传中给的提前量有些大                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
68'哈维在后点的包抄还没有到位                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
69'巴萨反击的机会                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
69'桑切斯的直塞给到了阿尔巴的左侧                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
69'阿尔巴还在抬头看球在哪里呢...                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
69'阿德把球传到了对方球员脚下                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
70'布斯克茨补防过来，抢断之后把球传回了中场                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
70'反击又来了~                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
70'巴列卡诺的防线有些凌乱                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
70'明显的中前场跟不上节奏了                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
70'裁判又要掏牌了                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
70'巴萨一次有利进攻的机会被吹了越位                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
70'而之前阿玛特对梅西的身后放铲领到了黄牌                   67'第67分钟，卡萨多传球，拉斯禁区左侧的射门同样偏出远角
78'裁判碉堡了，这么远都能听见对方教练在喊什么                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
78'哈维！！！                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
79'又来了~~~~                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
79'没悬念了~这个进球直接杀死比赛                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
79'阿尔巴左路突破到了底线，横敲~哈维跟上的推射将球送入网窝                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
79'就这么简单...                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
80'巴萨3球在握，拿下比赛是必然了                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
80'明天你好7565:好像佩刀都不在场上啊---也在的                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
80'小法！！！                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
80'Goooooooooooooooooal！！！                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
80'大屠杀开始啦？                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
80'.对方主教练被罚下之后彻底崩溃了                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
81'佩刀边路的传中，桑切斯在前点晃了对方中卫，后面的小法无人盯防，一脚推射~破门                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
81'巴尔特拉换下了阿尔巴                   78'巴萨第78分钟锁定胜局，阿尔巴突入禁区左侧回传，无人防守的哈维14码处第一时间射入右下角，3-0
89'梅西又来了~                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
89'Gooooooooooooooal！！！                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
89'这一次梅西晃过了门将~推射空门                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
89'又是小法的助攻！                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
90'挑过了后卫头顶，梅西获得了单刀机会~太冷静了                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
90'小法两次助攻一个进球~太火了                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
90'在巴萨的第二个赛季小法总算找到感觉了                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
91'巴列卡诺还是体力问题啊                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
91'上半场拼得太狠了                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
91'下半场防守严重脱节                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
91'只有后卫，中前场的球员基本上都回不来了                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
91'桑切斯！                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
91'绝好的单刀机会                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
91'传中啊，自己打门了                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
92'结果被门将抱个正着                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
92'桑切斯太想进球了                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
92'浪费了这个极好的机会                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
92'为他传球的是多斯桑托斯                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
92'下半场只补时2分钟                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
92'这是西甲特色的补时时间                   89'第89分钟，法布雷加斯直传，梅西禁区右侧晃过鲁文后小角度推射空门入网，5-0
