4'AC米兰球员弗拉米尼大禁区右侧右脚射门,被防守球员封堵.给他传球的是帕齐尼.                   4'开场4分钟，帕奇尼分球，弗拉米尼右侧禁区边缘射门被比翁迪尼挡出底线
60'AC米兰球员弗拉米尼一脚直塞球给尼昂,但是边裁举旗显示后者已经越位.                   58'第58分钟，帕齐尼受到布里维奥冲撞倒地，格尔瓦索尼听取助理裁判意见，向布里维奥掏出第2张黄牌将其罚下
61'亚特兰大换人,马休换下丹尼斯                   58'第58分钟，帕齐尼受到布里维奥冲撞倒地，格尔瓦索尼听取助理裁判意见，向布里维奥掏出第2张黄牌将其罚下
69'AC米兰球员尼昂大禁区右侧左脚射门,被防守球员封堵.给他传球的是弗拉米尼.                   69'第69分钟，尼昂禁区右侧左脚射门被卡尼尼封堵
70'AC米兰球员弗拉米尼大禁区外右脚射门,被防守球员封堵.给他传球的是蒙托利沃.                   69'第69分钟，尼昂禁区右侧左脚射门被卡尼尼封堵
70'卡尔莫纳将球处理出底线,AC米兰获得角球.                   69'第69分钟，尼昂禁区右侧左脚射门被卡尼尼封堵
70'AC米兰球员梅克斯大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是蒙托利沃.                   69'第69分钟，尼昂禁区右侧左脚射门被卡尼尼封堵
70'比昂迪尼为亚特兰大在右路,赢得一个任意球.                   69'第69分钟，尼昂禁区右侧左脚射门被卡尼尼封堵
70'AC米兰球员蒙托利沃拼抢犯规,对手获得控球权.                   69'第69分钟，尼昂禁区右侧左脚射门被卡尼尼封堵
71'黄牌！AC米兰球员蒙托利沃因为恶意犯规,被主裁判出示黄牌.                   69'第69分钟，尼昂禁区右侧左脚射门被卡尼尼封堵
72'AC米兰球员阿巴特手球犯规,对手获得球权.                   69'第69分钟，尼昂禁区右侧左脚射门被卡尼尼封堵
77'卡尔莫纳为亚特兰大赢得一个任意球.                   77'第77分钟，卡尔莫纳铲倒尼昂，随即又被弗拉米尼放倒，双方球员发生混战，梅克斯和孔西利各吃黄牌
77'AC米兰球员博阿滕拼抢犯规,对手获得控球权.                   77'第77分钟，卡尔莫纳铲倒尼昂，随即又被弗拉米尼放倒，双方球员发生混战，梅克斯和孔西利各吃黄牌
77'亚特兰大球员孔西利被主裁判出示了一张黄牌.                   77'第77分钟，卡尔莫纳铲倒尼昂，随即又被弗拉米尼放倒，双方球员发生混战，梅克斯和孔西利各吃黄牌
77'AC米兰球员梅克斯被主裁判出示了一张黄牌.                   77'第77分钟，卡尔莫纳铲倒尼昂，随即又被弗拉米尼放倒，双方球员发生混战，梅克斯和孔西利各吃黄牌
80'亚特兰大换人,布丹换下西加里尼                   77'第77分钟，卡尔莫纳铲倒尼昂，随即又被弗拉米尼放倒，双方球员发生混战，梅克斯和孔西利各吃黄牌
81'射门!!!AC米兰球员弗拉米尼大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是尼昂.                   81'第81分钟，尼昂传球，弗拉米尼禁区右侧距门10米处推射被孔西利封出，尼昂中路补射又被弗拉米尼挡出
81'AC米兰球员尼昂大禁区中央右脚射门,被防守球员封堵.                   81'第81分钟，尼昂传球，弗拉米尼禁区右侧距门10米处推射被孔西利封出，尼昂中路补射又被弗拉米尼挡出
82'亚特兰大球员卡尼尼拼抢犯规,对手获得控球权.                   81'第81分钟，尼昂传球，弗拉米尼禁区右侧距门10米处推射被孔西利封出，尼昂中路补射又被弗拉米尼挡出
82'尼昂为AC米兰在对方半场,赢得一个任意球.                   81'第81分钟，尼昂传球，弗拉米尼禁区右侧距门10米处推射被孔西利封出，尼昂中路补射又被弗拉米尼挡出
84'亚特兰大球员比昂迪尼拼抢犯规,对手获得控球权.                   81'第81分钟，尼昂传球，弗拉米尼禁区右侧距门10米处推射被孔西利封出，尼昂中路补射又被弗拉米尼挡出
84'弗拉米尼为AC米兰赢得一个任意球.                   81'第81分钟，尼昂传球，弗拉米尼禁区右侧距门10米处推射被孔西利封出，尼昂中路补射又被弗拉米尼挡出
84'黄牌！亚特兰大球员比昂迪尼因为恶意犯规,被主裁判出示黄牌.                   81'第81分钟，尼昂传球，弗拉米尼禁区右侧距门10米处推射被孔西利封出，尼昂中路补射又被弗拉米尼挡出
84'亚特兰大球员比昂迪尼拼抢犯规,对手获得控球权.                   84'第84分钟，亚特兰大主教练科兰托诺在场边抗议，结果被罚出
84'弗拉米尼为AC米兰赢得一个任意球.                   84'第84分钟，亚特兰大主教练科兰托诺在场边抗议，结果被罚出
84'黄牌！亚特兰大球员比昂迪尼因为恶意犯规,被主裁判出示黄牌.                   84'第84分钟，亚特兰大主教练科兰托诺在场边抗议，结果被罚出
85'AC米兰换人,罗比尼奥换下沙拉维                   84'第84分钟，亚特兰大主教练科兰托诺在场边抗议，结果被罚出
86'蒙托利沃将球处理出底线,亚特兰大获得角球.                   84'第84分钟，亚特兰大主教练科兰托诺在场边抗议，结果被罚出
87'亚特兰大球员比昂迪尼大禁区外尝试左脚射门,可惜皮球偏出球门.                   84'第84分钟，亚特兰大主教练科兰托诺在场边抗议，结果被罚出
88'亚特兰大球员卡尔莫纳大禁区外左脚射门,被防守球员封堵.                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
89'亚特兰大球员卡尔莫纳在禁区内摔倒了,但裁判判他假摔！                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
89'亚特兰大球员卡尔莫纳被主裁判出示了一张黄牌.                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
89'AC米兰换人,特劳雷换下尼昂                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
90'比昂迪尼为亚特兰大赢得一个任意球.                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
90'AC米兰球员博阿滕拼抢犯规,对手获得控球权.                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
90'比昂迪尼为亚特兰大在对方半场,赢得一个任意球.                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
90'AC米兰球员弗拉米尼危险动作,对手获得控球权.                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
90'+1'亚特兰大球员马休拼抢犯规,对手获得控球权.                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
90'+1'阿比亚蒂为AC米兰赢得一个任意球.                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
90'+1'亚特兰大球员马休被主裁判出示了一张黄牌.                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
90'+1'AC米兰球员阿比亚蒂被主裁判出示了一张黄牌.                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
90'+4'斯滕达尔多将球处理出底线,AC米兰获得角球.                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
90'+4'下半场结束,亚特兰大 0-1 AC米兰                   88'第88分钟，卡尔莫纳突入禁区左侧倒地，被判假摔吃到黄牌
