5'孙凯掷下来，杨家威交给了陈伟                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
10'高拉特交给于汉超，于汉超回传给荣昊                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
11'冯潇霆的转移球被杨家威断下                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
11'奇玛接应回传给埃弗顿，埃弗顿打门打在后卫身上                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
11'外围还是申鑫的控球                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
11'邹仲霆传球差点失误                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
11'继续是申鑫右路的配合，陈伟突进，荣昊倒地将球铲出边线                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
12'陈伟右路传中可能踢中了黄博文的手，不过裁判没吹                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
12'恒大淘宝的反击，黄博文左路的斜传禁区，于汉超原地发力头球攻门力量不大，张一诺将球没收                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
12'郑龙背身拿球被杨家威推倒                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
17'叶重秋分右路，陈伟回传，于汉超断球                   17'第17分钟叶重秋在中场附近拉拽黄博文吃到黄牌
18'叶重秋阻挡于汉超前进                   17'第17分钟叶重秋在中场附近拉拽黄博文吃到黄牌
18'对不起，是阻挡黄博文                   17'第17分钟叶重秋在中场附近拉拽黄博文吃到黄牌
18'叶重秋吃到黄牌                   17'第17分钟叶重秋在中场附近拉拽黄博文吃到黄牌
19'杨家威左路下底传中，传到队友身后                   17'第17分钟叶重秋在中场附近拉拽黄博文吃到黄牌
19'郑智中场的过顶长传，高拉特越位了                   17'第17分钟叶重秋在中场附近拉拽黄博文吃到黄牌
20'郑智后场控球，交给梅方                   17'第17分钟叶重秋在中场附近拉拽黄博文吃到黄牌
20'荣昊长传上来，于汉超控球                   17'第17分钟叶重秋在中场附近拉拽黄博文吃到黄牌
22'奇玛首开纪录！                   22'被动下的申鑫第二次进攻就取得进球，第22分钟姜嘉俊前场精准直塞，丹尼尔禁区内回做皮球，埃韦顿跟进大力怒射，皮球被曾诚扑出，但球又弹到丹尼尔这里，好一个丹尼尔，他随即补一个侧身凌空扫射，皮球飞入大门，1比0，申鑫领先
22'陈伟直传到禁区，奇玛回做，埃弗顿劲射被曾诚封出，奇玛候个正着凌空打门得手                   22'被动下的申鑫第二次进攻就取得进球，第22分钟姜嘉俊前场精准直塞，丹尼尔禁区内回做皮球，埃韦顿跟进大力怒射，皮球被曾诚扑出，但球又弹到丹尼尔这里，好一个丹尼尔，他随即补一个侧身凌空扫射，皮球飞入大门，1比0，申鑫领先
23'姜嘉俊边线球掷下来，恒大淘宝断球                   22'被动下的申鑫第二次进攻就取得进球，第22分钟姜嘉俊前场精准直塞，丹尼尔禁区内回做皮球，埃韦顿跟进大力怒射，皮球被曾诚扑出，但球又弹到丹尼尔这里，好一个丹尼尔，他随即补一个侧身凌空扫射，皮球飞入大门，1比0，申鑫领先
23'于汉超长传上来，邹仲霆顶一下                   22'被动下的申鑫第二次进攻就取得进球，第22分钟姜嘉俊前场精准直塞，丹尼尔禁区内回做皮球，埃韦顿跟进大力怒射，皮球被曾诚扑出，但球又弹到丹尼尔这里，好一个丹尼尔，他随即补一个侧身凌空扫射，皮球飞入大门，1比0，申鑫领先
24'张琳芃上来得球交给郑智                   22'被动下的申鑫第二次进攻就取得进球，第22分钟姜嘉俊前场精准直塞，丹尼尔禁区内回做皮球，埃韦顿跟进大力怒射，皮球被曾诚扑出，但球又弹到丹尼尔这里，好一个丹尼尔，他随即补一个侧身凌空扫射，皮球飞入大门，1比0，申鑫领先
24'郑智送到禁区内，张一诺出击扑脚下球成功                   22'被动下的申鑫第二次进攻就取得进球，第22分钟姜嘉俊前场精准直塞，丹尼尔禁区内回做皮球，埃韦顿跟进大力怒射，皮球被曾诚扑出，但球又弹到丹尼尔这里，好一个丹尼尔，他随即补一个侧身凌空扫射，皮球飞入大门，1比0，申鑫领先
25'张一诺的嘴唇有点出血                   22'被动下的申鑫第二次进攻就取得进球，第22分钟姜嘉俊前场精准直塞，丹尼尔禁区内回做皮球，埃韦顿跟进大力怒射，皮球被曾诚扑出，但球又弹到丹尼尔这里，好一个丹尼尔，他随即补一个侧身凌空扫射，皮球飞入大门，1比0，申鑫领先
25'比赛恢复                   22'被动下的申鑫第二次进攻就取得进球，第22分钟姜嘉俊前场精准直塞，丹尼尔禁区内回做皮球，埃韦顿跟进大力怒射，皮球被曾诚扑出，但球又弹到丹尼尔这里，好一个丹尼尔，他随即补一个侧身凌空扫射，皮球飞入大门，1比0，申鑫领先
25'奇玛得球交给杨家威                   22'被动下的申鑫第二次进攻就取得进球，第22分钟姜嘉俊前场精准直塞，丹尼尔禁区内回做皮球，埃韦顿跟进大力怒射，皮球被曾诚扑出，但球又弹到丹尼尔这里，好一个丹尼尔，他随即补一个侧身凌空扫射，皮球飞入大门，1比0，申鑫领先
26'奇玛得球交给陈伟，跟防过来的梅方将球破坏出边线                   26'第26分钟埃韦顿左路传中，梅方手球犯规，埃韦顿任意球直接攻门，叶重秋打算中途接力但没碰到球，曾诚前扑把球打出
26'埃弗顿接应传中，球打在郑龙手上                   26'第26分钟埃韦顿左路传中，梅方手球犯规，埃韦顿任意球直接攻门，叶重秋打算中途接力但没碰到球，曾诚前扑把球打出
26'申鑫获得一个对方禁区左边缘的任意球机会                   26'第26分钟埃韦顿左路传中，梅方手球犯规，埃韦顿任意球直接攻门，叶重秋打算中途接力但没碰到球，曾诚前扑把球打出
27'埃弗顿直接旋向球门，曾诚双龙出海将球打出来                   26'第26分钟埃韦顿左路传中，梅方手球犯规，埃韦顿任意球直接攻门，叶重秋打算中途接力但没碰到球，曾诚前扑把球打出
27'郑智送直传，于汉超得球，回传被叶重秋抢断                   26'第26分钟埃韦顿左路传中，梅方手球犯规，埃韦顿任意球直接攻门，叶重秋打算中途接力但没碰到球，曾诚前扑把球打出
28'恒大淘宝禁区前沿的断球                   26'第26分钟埃韦顿左路传中，梅方手球犯规，埃韦顿任意球直接攻门，叶重秋打算中途接力但没碰到球，曾诚前扑把球打出
28'郑龙斜塞，郑智插上被黄威撞倒，点球！                   26'第26分钟埃韦顿左路传中，梅方手球犯规，埃韦顿任意球直接攻门，叶重秋打算中途接力但没碰到球，曾诚前扑把球打出
29'高拉特骗过门将抽射球门左下角球进                   26'第26分钟埃韦顿左路传中，梅方手球犯规，埃韦顿任意球直接攻门，叶重秋打算中途接力但没碰到球，曾诚前扑把球打出
29'恒大淘宝将比分扳成1：1                   26'第26分钟埃韦顿左路传中，梅方手球犯规，埃韦顿任意球直接攻门，叶重秋打算中途接力但没碰到球，曾诚前扑把球打出
29'申鑫中圈开球                   26'第26分钟埃韦顿左路传中，梅方手球犯规，埃韦顿任意球直接攻门，叶重秋打算中途接力但没碰到球，曾诚前扑把球打出
36'奇玛争高球时右肘带到了梅方                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
36'比赛继续                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
37'冯潇霆长传上来，郜林顶一下第二点被孙凯解围                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
37'埃弗顿停球时手球犯规                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
37'陈伟断球                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
37'突进时被荣昊拦截出边线                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
37'姜嘉俊边线球掷下来                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
37'冯潇霆断球，郑龙直传，郜林越位                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
38'黄威交给叶重秋                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
38'分左路杨家威传中，可惜包抄的队友没有跑到点上                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
39'郜林左路的直传，传大了                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
39'张一诺的开大脚失误，直接交给了郑龙                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
39'郑龙带球进了禁区小角度打门被张一诺扑出底线                   36'扳平后的恒大继续猛攻，不过在第36分钟，梅方在和丹尼尔争顶时嘴也被撞出血
41'郑龙任意球送到禁区内，梅方甩头攻门顶得太正了，同时也是越位                   41'第41分钟黄博文左路任意球开到禁区，梅方头球太正
41'荣昊后场争位置时犯规，推倒了陈伟                   41'第41分钟黄博文左路任意球开到禁区，梅方头球太正
42'申鑫换人，4号廖承坚换下了5号姜嘉俊                   41'第41分钟黄博文左路任意球开到禁区，梅方头球太正
42'陈伟任意球传中，黄威甩头攻门高出横梁                   41'第41分钟黄博文左路任意球开到禁区，梅方头球太正
43'姜嘉俊表现不至于很差，但他的发型太摇滚，其实挡住了自己视线                   41'第41分钟黄博文左路任意球开到禁区，梅方头球太正
43'曾诚解围失误，埃弗顿左路的传中，杨家威铲射没有铲到球                   41'第41分钟黄博文左路任意球开到禁区，梅方头球太正
44'张琳芃交给高拉特                   41'第41分钟黄博文左路任意球开到禁区，梅方头球太正
44'再回给张琳芃，张琳芃往左路转移，于汉超将球勾到场内                   41'第41分钟黄博文左路任意球开到禁区，梅方头球太正
44'再转移到右路空档，张琳芃下底传中太高了                   41'第41分钟黄博文左路任意球开到禁区，梅方头球太正
44'冲顶的郜林与黄威双双倒在门前                   41'第41分钟黄博文左路任意球开到禁区，梅方头球太正
43'姜嘉俊表现不至于很差，但他的发型太摇滚，其实挡住了自己视线                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
43'曾诚解围失误，埃弗顿左路的传中，杨家威铲射没有铲到球                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
44'张琳芃交给高拉特                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
44'再回给张琳芃，张琳芃往左路转移，于汉超将球勾到场内                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
44'再转移到右路空档，张琳芃下底传中太高了                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
44'冲顶的郜林与黄威双双倒在门前                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
45'荣昊左路再传门前，张一诺将球没收                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
45'上半场比赛补时3分钟                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
45'郜林肩膀受伤，不过黄博文似乎头有点晕                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
46'两人先从底线走下场继续接受治理                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
46'比赛继续                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
46'张一诺开大脚，奇玛没有拿到球                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
46'冯潇霆回传给曾诚                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
46'曾诚长传到左路，荣昊胸部停球下来交给梅方                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
46'下半场比赛开始                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
46'恒大淘宝长传上来，郜林停球转身传中踢在了黄威身上出底线                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
46'恒大淘宝前场右路的角球机会                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
46'郑龙送到比较郜外的位置                   43'第43分钟申鑫谢谢得分，池忠国任意球开入禁区，黄威头球稍偏
48'上半场比赛结束！                   48'第48分钟张琳M右路斜射打偏
48'陈伟右路控球被于汉超撞倒                   48'第48分钟张琳M右路斜射打偏
49'陈伟任意球传中，黄威头球攻门被曾诚扑出                   48'第48分钟张琳M右路斜射打偏
49'申鑫还有机会，陈伟禁区右侧的传中被梅方拦截出底线                   48'第48分钟张琳M右路斜射打偏
50'池忠国角球传到门前，奇玛顶到第一点，裁判员响哨，吹的是球在空中已经出界                   48'第48分钟张琳M右路斜射打偏
50'黄博文的带球，杨家威拉倒了黄博文                   48'第48分钟张琳M右路斜射打偏
50'杨家威也吃到黄牌                   48'第48分钟张琳M右路斜射打偏
51'恒大淘宝在后场有点托大了，冯潇霆与曾诚与梅方三个人迟迟不开大脚                   48'第48分钟张琳M右路斜射打偏
51'高拉特控球交给张琳芃                   48'第48分钟张琳M右路斜射打偏
50'池忠国角球传到门前，奇玛顶到第一点，裁判员响哨，吹的是球在空中已经出界                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
50'黄博文的带球，杨家威拉倒了黄博文                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
50'杨家威也吃到黄牌                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
51'恒大淘宝在后场有点托大了，冯潇霆与曾诚与梅方三个人迟迟不开大脚                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
51'高拉特控球交给张琳芃                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
52'张琳芃传中，黄威将球解围出底线                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
52'郑龙传前点，奇玛头球解围                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
52'荣昊长传前场左路，高拉特越位                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
53'邹仲霆长传上来                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
53'恒大淘宝的球                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
53'于汉超左路回给郑智                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
53'郑智转移向右路，送得太靠前了，直接出底线                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
53'镜头对准了看台上的埃尔克森                   50'第50分钟杨家威中圈附近用手拉拽黄博文吃到黄牌
55'恒大淘宝的进攻，张琳芃传中太低了                   55'第55分钟黄博文中圈附近拉倒杨家威吃到黄牌，两人在五分钟内扯平
55'黄博文拉倒了池忠国                   55'第55分钟黄博文中圈附近拉倒杨家威吃到黄牌，两人在五分钟内扯平
55'黄博文拿到黄牌                   55'第55分钟黄博文中圈附近拉倒杨家威吃到黄牌，两人在五分钟内扯平
57'高拉特中场送过顶，郜林形成单刀，                   55'第55分钟黄博文中圈附近拉倒杨家威吃到黄牌，两人在五分钟内扯平
57'郜林速度很快来到禁区，对方后卫还没有追上，郜林冷静推射破门                   55'第55分钟黄博文中圈附近拉倒杨家威吃到黄牌，两人在五分钟内扯平
57'郜林打进本赛季第6个联赛进球                   55'第55分钟黄博文中圈附近拉倒杨家威吃到黄牌，两人在五分钟内扯平
57'梅方铲倒了奇玛                   55'第55分钟黄博文中圈附近拉倒杨家威吃到黄牌，两人在五分钟内扯平
58'池忠国传到禁区内，有申鑫球员越位                   55'第55分钟黄博文中圈附近拉倒杨家威吃到黄牌，两人在五分钟内扯平
60'黄博文送到禁区边缘，郑龙似传似射被张一诺扑一下，球在门前落下，高拉特将球打进，但边裁举旗示意越位                   60'第60分钟黄博文禁区外传球，高拉特越位位置打进一球被吹
61'恒大淘宝换人，12号王上源换下了27号郑龙                   60'第60分钟黄博文禁区外传球，高拉特越位位置打进一球被吹
61'郑龙这几场获得很多上场时间，但表现不如理想                   60'第60分钟黄博文禁区外传球，高拉特越位位置打进一球被吹
61'希望他能尽快找到比赛感觉                   60'第60分钟黄博文禁区外传球，高拉特越位位置打进一球被吹
62'廖承坚传中，张琳芃头球解围                   60'第60分钟黄博文禁区外传球，高拉特越位位置打进一球被吹
62'奇玛的情绪有点问题                   60'第60分钟黄博文禁区外传球，高拉特越位位置打进一球被吹
62'连续几下动作都非常大，这球铲倒了郑智                   60'第60分钟黄博文禁区外传球，高拉特越位位置打进一球被吹
63'郜林的横敲，张琳芃停球被孙凯绊倒                   60'第60分钟黄博文禁区外传球，高拉特越位位置打进一球被吹
63'恒大淘宝获得一个前场右路的任意球机会                   60'第60分钟黄博文禁区外传球，高拉特越位位置打进一球被吹
66'于汉超在禁区左侧硬突，带球出底线                   66'第66分钟申鑫后场解围过轻，池忠国打算接球处理，但他却被主裁判李俊不慎绊倒，郑智拿球后直接远射稍偏
67'恒大淘宝前场断球，郜林传中，于汉超抢点甩头攻门顶得稍薄了一点擦着立柱出底线                   66'第66分钟申鑫后场解围过轻，池忠国打算接球处理，但他却被主裁判李俊不慎绊倒，郑智拿球后直接远射稍偏
67'恒大淘宝再进一球！高拉特                   66'第66分钟申鑫后场解围过轻，池忠国打算接球处理，但他却被主裁判李俊不慎绊倒，郑智拿球后直接远射稍偏
68'张琳芃斜吊禁区，高拉特左脚凌空劲射破门                   66'第66分钟申鑫后场解围过轻，池忠国打算接球处理，但他却被主裁判李俊不慎绊倒，郑智拿球后直接远射稍偏
69'上海申鑫换人，刘俊楠替下了陈伟                   66'第66分钟申鑫后场解围过轻，池忠国打算接球处理，但他却被主裁判李俊不慎绊倒，郑智拿球后直接远射稍偏
69'恒大淘宝也换人，赵旭日替下了郑智                   66'第66分钟申鑫后场解围过轻，池忠国打算接球处理，但他却被主裁判李俊不慎绊倒，郑智拿球后直接远射稍偏
69'埃弗顿远射被曾诚没收                   66'第66分钟申鑫后场解围过轻，池忠国打算接球处理，但他却被主裁判李俊不慎绊倒，郑智拿球后直接远射稍偏
69'回头恒大淘宝再进一球                   66'第66分钟申鑫后场解围过轻，池忠国打算接球处理，但他却被主裁判李俊不慎绊倒，郑智拿球后直接远射稍偏
68'张琳芃斜吊禁区，高拉特左脚凌空劲射破门                   68'第68分钟恒大打进第四球，张琳M前场跑动中突然起出长传球，高拉特快速跟进，禁区里直接起左脚凌空抽射，皮球飞入大门，4比1
69'上海申鑫换人，刘俊楠替下了陈伟                   68'第68分钟恒大打进第四球，张琳M前场跑动中突然起出长传球，高拉特快速跟进，禁区里直接起左脚凌空抽射，皮球飞入大门，4比1
69'恒大淘宝也换人，赵旭日替下了郑智                   68'第68分钟恒大打进第四球，张琳M前场跑动中突然起出长传球，高拉特快速跟进，禁区里直接起左脚凌空抽射，皮球飞入大门，4比1
69'埃弗顿远射被曾诚没收                   68'第68分钟恒大打进第四球，张琳M前场跑动中突然起出长传球，高拉特快速跟进，禁区里直接起左脚凌空抽射，皮球飞入大门，4比1
69'回头恒大淘宝再进一球                   68'第68分钟恒大打进第四球，张琳M前场跑动中突然起出长传球，高拉特快速跟进，禁区里直接起左脚凌空抽射，皮球飞入大门，4比1
85'向网友说声对不起                   85'第85分钟王上源和孙凯又狠狠撞在一起，这次两人都被撞得够狠，但双方换人已经用满，比赛只能再次暂停小会
85'后台出现了错误                   85'第85分钟王上源和孙凯又狠狠撞在一起，这次两人都被撞得够狠，但双方换人已经用满，比赛只能再次暂停小会
85'刚才恒大淘宝连进两球                   85'第85分钟王上源和孙凯又狠狠撞在一起，这次两人都被撞得够狠，但双方换人已经用满，比赛只能再次暂停小会
85'进球的是高拉特和于汉超                   85'第85分钟王上源和孙凯又狠狠撞在一起，这次两人都被撞得够狠，但双方换人已经用满，比赛只能再次暂停小会
86'目前上半场进行到40分钟                   85'第85分钟王上源和孙凯又狠狠撞在一起，这次两人都被撞得够狠，但双方换人已经用满，比赛只能再次暂停小会
88'此期间，恒大淘宝用董学升换下了郜林                   85'第85分钟王上源和孙凯又狠狠撞在一起，这次两人都被撞得够狠，但双方换人已经用满，比赛只能再次暂停小会
88'张琳芃长传左路刘俊楠顶一下，                   85'第85分钟王上源和孙凯又狠狠撞在一起，这次两人都被撞得够狠，但双方换人已经用满，比赛只能再次暂停小会
88'廖承坚后场长传                   85'第85分钟王上源和孙凯又狠狠撞在一起，这次两人都被撞得够狠，但双方换人已经用满，比赛只能再次暂停小会
