1'主场作战的巴萨开球                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
45'战术角球，伊涅斯塔！小角度推射！还是被挡出底线                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
45'巴萨扳平比分之后再没有个马竞机会                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
45'布斯克茨！！！                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
45'Goooooooooooooooal！！！                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
46'布教授这个赛季为巴萨打入的第一个进球                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
46'太冷静了！                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
46'布斯克茨还在门前调整了一下，先假动作骗过了倒地封堵的苏亚雷斯，一脚捅射把球送入网窝                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
46'下半场开始了！                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
46'一开场马竞就做出人员调整                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
46'18号迪亚兹换下了受伤的菲力佩                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
46'马竞的替补席上也是球星很多啊                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
46'阿森霍、蒂亚戈、阿德里安、劳尔加西亚、埃姆雷...                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
45'皮克，在禁区左侧的推射！被库尔图瓦挡出底线                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
45'战术角球，伊涅斯塔！小角度推射！还是被挡出底线                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
45'巴萨扳平比分之后再没有个马竞机会                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
45'布斯克茨！！！                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
45'Goooooooooooooooal！！！                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
46'布教授这个赛季为巴萨打入的第一个进球                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
46'太冷静了！                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
46'布斯克茨还在门前调整了一下，先假动作骗过了倒地封堵的苏亚雷斯，一脚捅射把球送入网窝                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
47'马竞的后卫菲力佩突然倒在了地上                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
47'上半场要补时1分钟                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
47'法尔考的进球，可算是把巴萨打醒了                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
47'从阿德吹响巴萨进攻号角开始，马竞完全被打得只有招架之功而无还手之力                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
48'游客9121: 布教授  我看巴萨求4年我看到过的第一个进球！！---那你一定看漏了他对毕巴的进球                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
46'下半场开始了！                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
46'一开场马竞就做出人员调整                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
46'18号迪亚兹换下了受伤的菲力佩                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
46'马竞的替补席上也是球星很多啊                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
46'阿森霍、蒂亚戈、阿德里安、劳尔加西亚、埃姆雷...                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
47'马竞获得了一个左路定位球，传中被皮克头球解围了                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
47'桑切斯带球反击被铲倒了                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
47'裁判给了4号苏亚雷斯一张黄牌                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
47'马竞的阿森霍才是真可惜了                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
48'以前在巴拉多利德的表现出色，一度让巴萨也对他产生了兴趣                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
48'但是转会马竞之后先是被德赫亚抢走了主力，然后因为长期的伤病...                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
48'现在阿森霍已经成了老资格的板凳球员了                   45'巴萨第45分钟反超比分，皮克角球进攻中顶下皮球引致混战，布斯克茨8码处闪过一人后劲射破门，2-1
