4'分身前球员                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
13'禁区内被解围                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
13'外围拼抢                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
13'球到丁捷脚下                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
14'费尔南多得球                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
14'与队友倒三角配合                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
14'中路防守队员解围了                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
14'费尔南多再次得球                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
14'杀到禁区                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
14'迎球怒射                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
15'球出右侧底线                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
15'门球                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
15'杨启鹏大脚开出                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
15'阿奇姆彭得球                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
15'卡尔德克断球                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
15'趟到前场                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
15'给到丁捷                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
15'一脚爆射                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
15'球被杨启鹏奋力抱住                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
16'大脚开出                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
16'争顶中陈雷把球顶出边线                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
16'泰达边线球掷出                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
16'谢维军得球                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
16'给到郭皓                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
16'再分前场                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
16'球被对手破坏出界                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
16'大脚开出                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
16'争顶中陈雷把球顶出边线                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
16'泰达边线球掷出                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
16'谢维军得球                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
16'给到郭皓                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
16'再分前场                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
16'球被对手破坏出界                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
17'泰达边线球掷出                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
17'赵英杰得球                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
17'低平球往前带                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
17'一脚怒射                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
17'高出了横梁                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
17'门将分身前球员                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
18'费尔南迪尼奥给到丁捷                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
18'一脚直塞                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
18'中场拼抢                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
18'谭望嵩推人犯规了                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
18'前场斯威任意球                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
18'中路费尔南多得球                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
18'给到元敏诚                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
19'球被阿奇姆彭拦截                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
19'压制到中圈                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
19'被丁捷拉倒了                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
19'泰达任意球                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
19'任意球开出后一记低平球斜传                   16'泰达在第16分钟形成首次攻门，赵英杰中路远射打高
31'给到元敏诚                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
31'一记斜长传                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
31'卡尔德克得球了                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
31'分费尔南多                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
31'再给跟进的费尔南迪尼奥                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
31'一记推射                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
31'被解围了                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
32'一记斜长传                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
32'后场赵英杰解围                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
32'给中路                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
32'球被费尔南迪尼奥得到                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
32'再给身前费尔南多                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
32'一记挑传                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
32'禁区内球被解围了                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
33'中圈附近彭欣力得球                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
33'长传给到冯劲                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
33'回传中圈刘宇                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
33'刘宇观察场上形势                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
33'分身前费尔南多                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
34'找到元敏诚                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
34'斜长传冯劲                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
34'一脚直塞                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
34'被杨启鹏直接抱住                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
34'大脚开出                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
34'球被泰达球员碰出边线                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
34'斯威边线球掷出                   31'第31分钟，卡尔德克禁区内攻门时被两位防守球员倒地封堵，费尔南迪尼奥禁区左侧得球后迅速低平球传中，而近距离包抄攻门的费尔南多未能踢到皮球
36'费尔南迪尼奥得球                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
36'向前直塞                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
36'费尔南多小禁区卸球                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
36'一脚大力抽射！                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
36'进了！                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
36'费尔南多的进球帮助斯威先拔头筹                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
37'比赛继续                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
37'泰达队中场开球                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
37'中场连续倒脚                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
38'被断了                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
38'丁捷得球                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
38'压到前场中路                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
38'费尔南迪尼奥得球                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
38'一记挑传                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
39'球出左侧底线                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
39'门球                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
39'大脚开出                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
39'阿奇姆彭得球                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
39'遭到逼抢                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
39'球被彭欣力踢出边线                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
39'泰达边线球                   36'第36分钟，斯威取得入球：彭欣力将球挑入泰达禁区，费尔南多在杨启鹏出击瞬间停球调整，皮球碰杨启鹏后反弹到费尔南多脚下，“小摩托”冷静攻破空门，斯威1-0领先
40'球给到买提江脚下                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
40'横敲一下                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
40'球被斯威队员碰出底线                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
40'泰达角球                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
40'战术角球开出                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
40'禁区前沿乔纳森                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
41'左脚外围突使冷箭                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
41'进啦！                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
41'裁判在看var                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
42'看看是否会改                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
42'这球没问题                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
42'比赛继续                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
42'重庆斯威中场开球                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
42'上半场还有五分钟                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
43'球给到彭欣力脚下                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
43'被断了                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
43'直接给到阿奇姆彭                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
43'过人后射门                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
43'球出右侧底线                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
43'门球                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
43'门将大脚开出                   40'此前并没有在进攻端制造出实质威胁的泰达迅速强化进攻，并在第40分钟扳平比分：泰达左侧角球传中后被挡，乔纳森外围迎球扫射直入球门下角，VAR一度介入，最终判定入球有效，泰达将比分扳为1-1
