3'建业右路横扫，冯卓毅打到门前，里卡多抢点捅射远角，滚入网窝                   3'第3分钟朱建荣接曹赟定头球回做，左路送出高球，莫雷诺头球攻门稍稍偏出
14'曹赟定左路内切，给禁区角上的登巴巴                   13'第13分钟莫雷诺突击制造角球，瓜林开出，栗鹏禁区中路飞身冲顶高出
14'转身打门被封堵                   13'第13分钟莫雷诺突击制造角球，瓜林开出，栗鹏禁区中路飞身冲顶高出
15'外围柏佳骏上来，凌空打门飞了                   13'第13分钟莫雷诺突击制造角球，瓜林开出，栗鹏禁区中路飞身冲顶高出
16'莫雷诺回撤右路拿球，回敲                   13'第13分钟莫雷诺突击制造角球，瓜林开出，栗鹏禁区中路飞身冲顶高出
17'孙世林分左路，曹赟定切入禁区                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
17'加速过人，小角度打门被铲截，角球                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
17'角球去后点，朱建荣抢点顶偏了                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
18'伊沃拿球分右路巴索戈                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
18'传前点，冯卓毅冲顶被扑出                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
18'二点球被艾迪解围                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
19'登巴巴中场过人摆脱，被韩轩直接撞倒                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
19'栗鹏长传前场，朱建荣抢点被拉倒                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
20'主裁示意比赛继续                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
20'边裁摇旗了，很明显的犯规                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
20'主裁吹回来，申花前场任意球                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
20'右侧禁区角上的位置                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
20'莫雷诺任意球搓传后点，被后蹭解围                   17'第17分钟巴索戈右路送球，冯卓毅飞身头球被李帅神勇扑出
23'建业左路连续边线球                   23'第23分钟河南三外援在申花腹地连续送球配合，关键时刻艾迪成功铲断出威胁球
23'里卡多背身拿球，被艾迪捅掉                   23'第23分钟河南三外援在申花腹地连续送球配合，关键时刻艾迪成功铲断出威胁球
24'建业右路进攻，伊沃分禁区                   23'第23分钟河南三外援在申花腹地连续送球配合，关键时刻艾迪成功铲断出威胁球
24'回敲倒三角，艾迪先下铲破坏出去                   23'第23分钟河南三外援在申花腹地连续送球配合，关键时刻艾迪成功铲断出威胁球
24'申花左路斜传禁区，莫雷诺顶出底线了                   23'第23分钟河南三外援在申花腹地连续送球配合，关键时刻艾迪成功铲断出威胁球
25'柏佳骏左路起球，莫雷诺抢到一点                   23'第23分钟河南三外援在申花腹地连续送球配合，关键时刻艾迪成功铲断出威胁球
26'没顶上力量，被门将没收                   23'第23分钟河南三外援在申花腹地连续送球配合，关键时刻艾迪成功铲断出威胁球
26'路尧左路拿球，分伊沃                   23'第23分钟河南三外援在申花腹地连续送球配合，关键时刻艾迪成功铲断出威胁球
26'传入禁区，被解围                   23'第23分钟河南三外援在申花腹地连续送球配合，关键时刻艾迪成功铲断出威胁球
24'建业右路进攻，伊沃分禁区                   24'第24分钟柏佳骏左路送球，莫雷诺在顾操干扰下头球没吃上力
24'回敲倒三角，艾迪先下铲破坏出去                   24'第24分钟柏佳骏左路送球，莫雷诺在顾操干扰下头球没吃上力
24'申花左路斜传禁区，莫雷诺顶出底线了                   24'第24分钟柏佳骏左路送球，莫雷诺在顾操干扰下头球没吃上力
25'柏佳骏左路起球，莫雷诺抢到一点                   24'第24分钟柏佳骏左路送球，莫雷诺在顾操干扰下头球没吃上力
26'没顶上力量，被门将没收                   24'第24分钟柏佳骏左路送球，莫雷诺在顾操干扰下头球没吃上力
26'路尧左路拿球，分伊沃                   24'第24分钟柏佳骏左路送球，莫雷诺在顾操干扰下头球没吃上力
26'传入禁区，被解围                   24'第24分钟柏佳骏左路送球，莫雷诺在顾操干扰下头球没吃上力
27'朱建荣左路接应，扫入禁区被解围                   24'第24分钟柏佳骏左路送球，莫雷诺在顾操干扰下头球没吃上力
34'曹赟定左路2过1，下底扫入禁区被解围                   34'第34分钟柏佳骏中圈附近拉倒巴索戈吃到黄牌
35'巴索戈右路断球，起速到中场被拉拽                   34'第34分钟柏佳骏中圈附近拉倒巴索戈吃到黄牌
35'裁判黄牌警告了柏佳骏                   34'第34分钟柏佳骏中圈附近拉倒巴索戈吃到黄牌
35'里卡多接应右路起球，卸下                   34'第34分钟柏佳骏中圈附近拉倒巴索戈吃到黄牌
35'倒钩打门打偏了                   34'第34分钟柏佳骏中圈附近拉倒巴索戈吃到黄牌
36'登巴巴接应分左路                   34'第34分钟柏佳骏中圈附近拉倒巴索戈吃到黄牌
36'巴索戈前场接应，被曹赟定破坏                   34'第34分钟柏佳骏中圈附近拉倒巴索戈吃到黄牌
37'朱建荣右路脚后跟做球，曹赟定进禁区                   34'第34分钟柏佳骏中圈附近拉倒巴索戈吃到黄牌
37'被顾操卡住位置                   34'第34分钟柏佳骏中圈附近拉倒巴索戈吃到黄牌
37'顾操解围，朱建荣上抢犯规了                   34'第34分钟柏佳骏中圈附近拉倒巴索戈吃到黄牌
41'曹赟定肋部拿球，直塞禁区                   41'第41分钟巴索戈在右路继续发威，他过掉朱辰杰之后在底线附近回传，可惜伊沃跟进凌空射门太正
42'朱建荣脚后跟传球，被拦截                   41'第41分钟巴索戈在右路继续发威，他过掉朱辰杰之后在底线附近回传，可惜伊沃跟进凌空射门太正
42'巴索戈右路反击，过掉朱辰杰进禁区                   41'第41分钟巴索戈在右路继续发威，他过掉朱辰杰之后在底线附近回传，可惜伊沃跟进凌空射门太正
42'倒三角，伊沃调整一步                   41'第41分钟巴索戈在右路继续发威，他过掉朱辰杰之后在底线附近回传，可惜伊沃跟进凌空射门太正
42'低射太正，被李帅扑住                   41'第41分钟巴索戈在右路继续发威，他过掉朱辰杰之后在底线附近回传，可惜伊沃跟进凌空射门太正
42'朱建荣禁区前背身接应，被顾操推倒，任意球                   41'第41分钟巴索戈在右路继续发威，他过掉朱辰杰之后在底线附近回传，可惜伊沃跟进凌空射门太正
43'瓜林任意球直接爆射，打高                   41'第41分钟巴索戈在右路继续发威，他过掉朱辰杰之后在底线附近回传，可惜伊沃跟进凌空射门太正
45'曹赟定左路下底传中，登巴巴头球顶高，有角球                   44'第44分钟曹赟定左路下底传中，登巴巴头球顶在韩轩头上弹出界外，曹赟定角球找到瓜林，但瓜林的头球没顶出力量
45'上半场补时2分钟                   44'第44分钟曹赟定左路下底传中，登巴巴头球顶在韩轩头上弹出界外，曹赟定角球找到瓜林，但瓜林的头球没顶出力量
46'角球到瓜林头上，头球弹地后被门将没收                   44'第44分钟曹赟定左路下底传中，登巴巴头球顶在韩轩头上弹出界外，曹赟定角球找到瓜林，但瓜林的头球没顶出力量
46'王上源左路给巴索戈接应                   44'第44分钟曹赟定左路下底传中，登巴巴头球顶在韩轩头上弹出界外，曹赟定角球找到瓜林，但瓜林的头球没顶出力量
47'巴索戈左路摆脱，被孙世林拦截                   44'第44分钟曹赟定左路下底传中，登巴巴头球顶在韩轩头上弹出界外，曹赟定角球找到瓜林，但瓜林的头球没顶出力量
47'登巴巴右路内切过人，分左路插上的曹赟定                   44'第44分钟曹赟定左路下底传中，登巴巴头球顶在韩轩头上弹出界外，曹赟定角球找到瓜林，但瓜林的头球没顶出力量
47'回敲禁区前，瓜林打门被封堵                   44'第44分钟曹赟定左路下底传中，登巴巴头球顶在韩轩头上弹出界外，曹赟定角球找到瓜林，但瓜林的头球没顶出力量
46'下半场比赛开始                   44'第44分钟曹赟定左路下底传中，登巴巴头球顶在韩轩头上弹出界外，曹赟定角球找到瓜林，但瓜林的头球没顶出力量
46'申花开球                   44'第44分钟曹赟定左路下底传中，登巴巴头球顶在韩轩头上弹出界外，曹赟定角球找到瓜林，但瓜林的头球没顶出力量
46'朱建荣前场争顶，受伤倒地，应该没有大碍                   44'第44分钟曹赟定左路下底传中，登巴巴头球顶在韩轩头上弹出界外，曹赟定角球找到瓜林，但瓜林的头球没顶出力量
47'朱建荣接应右路高球，摆渡进禁区                   44'第44分钟曹赟定左路下底传中，登巴巴头球顶在韩轩头上弹出界外，曹赟定角球找到瓜林，但瓜林的头球没顶出力量
47'登巴巴接应，转身打门踢空                   44'第44分钟曹赟定左路下底传中，登巴巴头球顶在韩轩头上弹出界外，曹赟定角球找到瓜林，但瓜林的头球没顶出力量
46'角球到瓜林头上，头球弹地后被门将没收                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
46'王上源左路给巴索戈接应                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
47'巴索戈左路摆脱，被孙世林拦截                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
47'登巴巴右路内切过人，分左路插上的曹赟定                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
47'回敲禁区前，瓜林打门被封堵                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
48'莫雷诺分右路，艾迪传中                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
48'登巴巴抢点没打上                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
48'上半场比赛结束                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
46'下半场比赛开始                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
46'申花开球                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
46'朱建荣前场争顶，受伤倒地，应该没有大碍                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
47'朱建荣接应右路高球，摆渡进禁区                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
47'登巴巴接应，转身打门踢空                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
48'艾迪右路背身回敲被路尧绊倒                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
49'巴索戈右路拿球，横敲里卡多                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
49'王上源右路接应，横敲，巴索戈打门被封堵                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
49'杨阔右路上来，摆脱曹赟定                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
49'传门前被朱辰杰解围                   46'第46分钟朱建荣左路送球，登巴巴转身射门打疵，球弹在韩轩手上，裁判没有判罚
56'曹赟定中场拼抢犯规                   56'第56分钟朱建荣头球后蹭，今天表现活跃的吴龑抢在登巴巴之前把球扑住
56'杨阔右侧肋部搓传，朱辰杰头球蹭到                   56'第56分钟朱建荣头球后蹭，今天表现活跃的吴龑抢在登巴巴之前把球扑住
56'瓜林中场摆脱，被拉倒                   56'第56分钟朱建荣头球后蹭，今天表现活跃的吴龑抢在登巴巴之前把球扑住
56'裁判黄牌警告了路尧                   56'第56分钟朱建荣头球后蹭，今天表现活跃的吴龑抢在登巴巴之前把球扑住
57'朱建荣接应任意球，头球后蹭                   56'第56分钟朱建荣头球后蹭，今天表现活跃的吴龑抢在登巴巴之前把球扑住
57'门前登巴巴抢点没打上                   56'第56分钟朱建荣头球后蹭，今天表现活跃的吴龑抢在登巴巴之前把球扑住
57'巴索戈右路拿球，回敲伊沃                   56'第56分钟朱建荣头球后蹭，今天表现活跃的吴龑抢在登巴巴之前把球扑住
58'栗鹏上抢破坏，到右路                   56'第56分钟朱建荣头球后蹭，今天表现活跃的吴龑抢在登巴巴之前把球扑住
58'瓜林陷入多人纠缠，韩轩被吹了犯规，任意球                   56'第56分钟朱建荣头球后蹭，今天表现活跃的吴龑抢在登巴巴之前把球扑住
59'任意球到门前，直接被门将没收                   56'第56分钟朱建荣头球后蹭，今天表现活跃的吴龑抢在登巴巴之前把球扑住
59'冯卓毅中场转身，分巴索戈                   56'第56分钟朱建荣头球后蹭，今天表现活跃的吴龑抢在登巴巴之前把球扑住
63'曹赟定中场摆脱包围圈，直塞前场                   63'第63分钟里卡多远射打偏
63'登巴巴没拿到                   63'第63分钟里卡多远射打偏
63'里卡多禁区前拿球，选择远射打偏                   63'第63分钟里卡多远射打偏
64'栗鹏高球进禁区，落点不佳                   63'第63分钟里卡多远射打偏
64'登巴巴禁区前横敲，被伊沃破坏                   63'第63分钟里卡多远射打偏
65'巴索戈右路拿球，内切直塞                   63'第63分钟里卡多远射打偏
65'里卡多背身球被捅掉了                   63'第63分钟里卡多远射打偏
66'莫雷诺左路斜传后门柱，登巴巴抢点没打上                   63'第63分钟里卡多远射打偏
66'吴龑拖延时间，被黄牌警告                   63'第63分钟里卡多远射打偏
70'里卡多拉到左路，被朱辰杰拦截                   70'第70分钟莫雷诺右路送出精准直塞球，艾迪从路尧身后杀出接球，路尧不得已倒地铲断，结果把艾迪放倒在地，点球
71'莫雷诺直塞禁区                   70'第70分钟莫雷诺右路送出精准直塞球，艾迪从路尧身后杀出接球，路尧不得已倒地铲断，结果把艾迪放倒在地，点球
71'点球！！                   70'第70分钟莫雷诺右路送出精准直塞球，艾迪从路尧身后杀出接球，路尧不得已倒地铲断，结果把艾迪放倒在地，点球
71'艾迪插入被绊倒，点球                   70'第70分钟莫雷诺右路送出精准直塞球，艾迪从路尧身后杀出接球，路尧不得已倒地铲断，结果把艾迪放倒在地，点球
71'路尧的铲球犯规                   70'第70分钟莫雷诺右路送出精准直塞球，艾迪从路尧身后杀出接球，路尧不得已倒地铲断，结果把艾迪放倒在地，点球
72'var在和主裁沟通                   70'第70分钟莫雷诺右路送出精准直塞球，艾迪从路尧身后杀出接球，路尧不得已倒地铲断，结果把艾迪放倒在地，点球
73'犯规地点在禁区线附近，比较模糊                   70'第70分钟莫雷诺右路送出精准直塞球，艾迪从路尧身后杀出接球，路尧不得已倒地铲断，结果把艾迪放倒在地，点球
73'确认是点球                   70'第70分钟莫雷诺右路送出精准直塞球，艾迪从路尧身后杀出接球，路尧不得已倒地铲断，结果把艾迪放倒在地，点球
76'伊沃左路起球，被艾迪封堵                   76'第76分钟申花50米开外长传，登巴巴接球杀入禁区怒射踢在边网上
76'巴索戈禁区右侧面对柏佳骏，有角球                   76'第76分钟申花50米开外长传，登巴巴接球杀入禁区怒射踢在边网上
77'角球开出，没有过第一点                   76'第76分钟申花50米开外长传，登巴巴接球杀入禁区怒射踢在边网上
77'登巴巴接应斜传，带入禁区                   76'第76分钟申花50米开外长传，登巴巴接球杀入禁区怒射踢在边网上
78'左脚射近角，打在了边网上                   76'第76分钟申花50米开外长传，登巴巴接球杀入禁区怒射踢在边网上
79'莫雷诺禁区左侧拿球，横敲，没有队友                   76'第76分钟申花50米开外长传，登巴巴接球杀入禁区怒射踢在边网上
79'孙世林中场绊倒巴索戈，被黄牌警告                   76'第76分钟申花50米开外长传，登巴巴接球杀入禁区怒射踢在边网上
80'巴索戈右路拿一个角球                   80'第80分钟瓜林40米外任意球低平射门打偏
80'伊沃角球去后点，被李帅摘下                   80'第80分钟瓜林40米外任意球低平射门打偏
81'艾迪前场上抢，被绊倒，任意球                   80'第80分钟瓜林40米外任意球低平射门打偏
82'瓜林超远任意球低射，打偏                   80'第80分钟瓜林40米外任意球低平射门打偏
82'曹赟定左路突破被铲截出边线                   80'第80分钟瓜林40米外任意球低平射门打偏
83'柏佳骏左路拿球，横敲曹赟定                   80'第80分钟瓜林40米外任意球低平射门打偏
85'巴索戈右路下底，扣过                   85'申花最后时刻不断寻找射门机会，第85分钟申花右路长传，朱建荣头球顶偏
85'传中到门前，里卡多头球被扑住了                   85'申花最后时刻不断寻找射门机会，第85分钟申花右路长传，朱建荣头球顶偏
87'两队至今还没有换人调整                   85'申花最后时刻不断寻找射门机会，第85分钟申花右路长传，朱建荣头球顶偏
87'曹赟定斜传禁区，登巴巴头球攻门                   85'申花最后时刻不断寻找射门机会，第85分钟申花右路长传，朱建荣头球顶偏
87'门将出击没碰上，门线被后卫解围了                   85'申花最后时刻不断寻找射门机会，第85分钟申花右路长传，朱建荣头球顶偏
87'有没有过线呢                   85'申花最后时刻不断寻找射门机会，第85分钟申花右路长传，朱建荣头球顶偏
87'主裁要听var的提示                   85'申花最后时刻不断寻找射门机会，第85分钟申花右路长传，朱建荣头球顶偏
88'先换人，建业要换人，冯卓毅被换下                   85'申花最后时刻不断寻找射门机会，第85分钟申花右路长传，朱建荣头球顶偏
88'莫雷诺的头球，没有过线，角球                   85'申花最后时刻不断寻找射门机会，第85分钟申花右路长传，朱建荣头球顶偏
88'先换人，建业要换人，冯卓毅被换下                   88'第88分钟马兴煜换下冯卓毅，荣昊换下孙世林
88'莫雷诺的头球，没有过线，角球                   88'第88分钟马兴煜换下冯卓毅，荣昊换下孙世林
89'曹赟定左路内切，趟大了                   88'第88分钟马兴煜换下冯卓毅，荣昊换下孙世林
89'巴索戈禁区前一对一，打门有折射                   88'第88分钟马兴煜换下冯卓毅，荣昊换下孙世林
90'被碰出底线，角球                   88'第88分钟马兴煜换下冯卓毅，荣昊换下孙世林
90'建业换上马兴煜                   88'第88分钟马兴煜换下冯卓毅，荣昊换下孙世林
90'申花换人，荣昊换下孙世林                   88'第88分钟马兴煜换下冯卓毅，荣昊换下孙世林
91'建业战术角球开出                   88'第88分钟马兴煜换下冯卓毅，荣昊换下孙世林
91'下半场补时4分钟                   88'第88分钟马兴煜换下冯卓毅，荣昊换下孙世林
91'建业中场断球，给左路反击                   88'第88分钟马兴煜换下冯卓毅，荣昊换下孙世林
91'建业进球了！！！                   88'第88分钟马兴煜换下冯卓毅，荣昊换下孙世林
91'还是里卡多！！杀死比赛！！！                   88'第88分钟马兴煜换下冯卓毅，荣昊换下孙世林
