4'鲁能中场长传找佩莱！！                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
44'于海左路拿球，强突下底                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
44'左脚横传，被戴琳放铲一挡，最后碰到于海出界！                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
45'蒿俊闵左路拿球，挑传给到佩莱                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
45'佩莱停球，脚后跟给到跟进的西塞                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
45'西塞禁区外拿球闪开蔡慧康的防守，起脚打门                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
45'球擦着右侧立柱，出了底线，门球！！                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
45'上半场比赛补时2分钟！！！                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
50'鲁能进球了，王彤，不过被吹越位在先，无效！！                   49'第49分钟，佩莱赢得禁区弧顶处任意球，蒿俊闵第一脚射门被挡出，第二脚射门被颜骏凌勉强扑出，王彤门前补射破门，但是被判越位在先，进球无效
50'蒿俊闵任意球轰门，击中人墙弹回，蒿俊闵凌空再打，混战中，球击中右侧立柱弹回，王彤跟进补射破网，可惜被吹越位在先，进球无效！                   49'第49分钟，佩莱赢得禁区弧顶处任意球，蒿俊闵第一脚射门被挡出，第二脚射门被颜骏凌勉强扑出，王彤门前补射破门，但是被判越位在先，进球无效
51'于海后场逼抢王彤，蹬踏犯规！！                   49'第49分钟，佩莱赢得禁区弧顶处任意球，蒿俊闵第一脚射门被挡出，第二脚射门被颜骏凌勉强扑出，王彤门前补射破门，但是被判越位在先，进球无效
51'于海被主裁判出示了黄牌警告！！                   49'第49分钟，佩莱赢得禁区弧顶处任意球，蒿俊闵第一脚射门被挡出，第二脚射门被颜骏凌勉强扑出，王彤门前补射破门，但是被判越位在先，进球无效
52'王彤半天没起来，队医进场检查！！                   49'第49分钟，佩莱赢得禁区弧顶处任意球，蒿俊闵第一脚射门被挡出，第二脚射门被颜骏凌勉强扑出，王彤门前补射破门，但是被判越位在先，进球无效
52'鲁能再次获得前场的任意球机会！！！                   49'第49分钟，佩莱赢得禁区弧顶处任意球，蒿俊闵第一脚射门被挡出，第二脚射门被颜骏凌勉强扑出，王彤门前补射破门，但是被判越位在先，进球无效
52'王彤起身出场治疗，比赛继续！！                   49'第49分钟，佩莱赢得禁区弧顶处任意球，蒿俊闵第一脚射门被挡出，第二脚射门被颜骏凌勉强扑出，王彤门前补射破门，但是被判越位在先，进球无效
58'鲁能后场过顶长传找右前场的蒿俊闵                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
58'蒿俊闵面对张卫，回传李松益                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
58'李松益拿球再分蒿俊闵，被上来的张卫挡出边线！                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
59'王燊超右路界外球给到武磊                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
59'武磊拿球内切，横传埃尔克森                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
59'埃尔克森回带两步，再分左侧，被断了                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
59'鲁能的反击，过顶球找佩莱                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
59'石柯上抢拉倒佩莱，犯规！！                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
60'鲁能任意球斜传禁区，佩莱头球摆渡！！                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
60'胡尔克回来胸部停球，接着凌空大脚解围                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
60'见高不见远，还在原地啊！！                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
60'鲁能前场再攻，佩莱停球回传                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
60'王彤停球没停好，出了边线！！                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
61'鲁能右路的进攻，再次赢得角球！！                   58'第58分钟，上海上港反击，胡尔克长驱直入在禁区外吊射，王大雷将球没收
69'蒿俊闵角球开出到前点，被上港球员解围出底线                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
69'鲁能继续角球！！                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
69'鲁能进球了，1-1！！！                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
69'金敬道的头球破门！！                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
70'蒿俊闵角球开出到门前，佩莱头球后蹭，金敬道接力头球顶进网窝！！                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
71'吴兴涵左路强突，王燊超回防将球破坏出底线！                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
71'鲁能再次获得角球机会！！                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
71'蒿俊闵主罚，开出到后点！！                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
71'颜骏凌出击，没能拿稳                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
72'吉尔抢在颜骏凌二次拿球之前，出脚踢飞                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
72'接着球被上港球员头球解围！！                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
72'上港的前场进攻，赢得右侧角球机会！！                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
72'胡尔克角球开出到禁区，王大雷将球打了出来！！                   69'第69分钟，山东鲁能扳平比分，蒿俊闵角球弧线球传中，佩莱前点头球后蹭，埋伏在后点的金敬道头球顶入球门，场上比分变为1-1平
76'面对三人围抢，横传中路给佩莱                   76'第76分钟，蒿俊闵带球突入禁区送出妙传，但佩莱射门被后卫挡出
76'佩莱的推射，被蔡慧康回来挡出！！                   76'第76分钟，蒿俊闵带球突入禁区送出妙传，但佩莱射门被后卫挡出
76'蔡慧康这次回防也有些受伤，出场治疗！！                   76'第76分钟，蒿俊闵带球突入禁区送出妙传，但佩莱射门被后卫挡出
76'上港换人：11号吕文君上，换下受伤的石柯！！                   76'第76分钟，蒿俊闵带球突入禁区送出妙传，但佩莱射门被后卫挡出
78'鲁能前场转移球到左路给吴兴涵                   76'第76分钟，蒿俊闵带球突入禁区送出妙传，但佩莱射门被后卫挡出
78'吴兴涵拿球内切，强突张卫                   76'第76分钟，蒿俊闵带球突入禁区送出妙传，但佩莱射门被后卫挡出
78'吴兴涵的回传被哈迈多夫抢断                   76'第76分钟，蒿俊闵带球突入禁区送出妙传，但佩莱射门被后卫挡出
78'蒿俊闵原地反抢，身后踢翻了哈迈多夫，犯规！                   76'第76分钟，蒿俊闵带球突入禁区送出妙传，但佩莱射门被后卫挡出
78'哈迈多夫受伤倒地，队医进场治疗！！                   76'第76分钟，蒿俊闵带球突入禁区送出妙传，但佩莱射门被后卫挡出
79'哈迈多夫这次没注意到蒿俊闵，被撞的不轻哦                   76'第76分钟，蒿俊闵带球突入禁区送出妙传，但佩莱射门被后卫挡出
79'鲁能换人：16号周海滨上，换下2号李松益                   76'第76分钟，蒿俊闵带球突入禁区送出妙传，但佩莱射门被后卫挡出
79'哈迈多夫出场治疗，比赛恢复进行！！                   76'第76分钟，蒿俊闵带球突入禁区送出妙传，但佩莱射门被后卫挡出
79'哈迈多夫这次没注意到蒿俊闵，被撞的不轻哦                   79'第79分钟，马加特再次调整，周海滨换下李松益，王彤换位打右后卫
79'鲁能换人：16号周海滨上，换下2号李松益                   79'第79分钟，马加特再次调整，周海滨换下李松益，王彤换位打右后卫
79'哈迈多夫出场治疗，比赛恢复进行！！                   79'第79分钟，马加特再次调整，周海滨换下李松益，王彤换位打右后卫
80'埃尔克森前场背身拿球，蒿俊闵身后放铲犯规！                   79'第79分钟，马加特再次调整，周海滨换下李松益，王彤换位打右后卫
80'鲁能中场抢断，分球左侧给西塞                   79'第79分钟，马加特再次调整，周海滨换下李松益，王彤换位打右后卫
80'西塞拿球内切，斜传给到佩莱                   79'第79分钟，马加特再次调整，周海滨换下李松益，王彤换位打右后卫
80'佩莱停球一趟，起脚打门，被贺惯挡出                   79'第79分钟，马加特再次调整，周海滨换下李松益，王彤换位打右后卫
81'鲁能前场进攻，吴兴涵小禁区左侧的打门                   79'第79分钟，马加特再次调整，周海滨换下李松益，王彤换位打右后卫
81'被颜骏凌封堵拿到！！                   79'第79分钟，马加特再次调整，周海滨换下李松益，王彤换位打右后卫
82'贺惯防守佩莱，拉人犯规，被裁判出示黄牌！！                   79'第79分钟，马加特再次调整，周海滨换下李松益，王彤换位打右后卫
83'周海滨后场拿球，面对埃尔克森逼抢，回传王大雷                   83'第83分钟，吴兴涵做球，佩莱禁区外过人后远射，球被颜骏凌扑出
83'鲁能前场进攻，西塞的远射，被颜骏凌封堵                   83'第83分钟，吴兴涵做球，佩莱禁区外过人后远射，球被颜骏凌扑出
84'贺惯过来，将球控制住！！                   83'第83分钟，吴兴涵做球，佩莱禁区外过人后远射，球被颜骏凌扑出
84'哈迈多夫中场拿球，蒿俊闵回防勾人犯规！                   83'第83分钟，吴兴涵做球，佩莱禁区外过人后远射，球被颜骏凌扑出
84'蒿俊闵被主裁判出示了黄牌警告！！                   83'第83分钟，吴兴涵做球，佩莱禁区外过人后远射，球被颜骏凌扑出
85'吕文君中场拿球，分球给胡尔克！                   83'第83分钟，吴兴涵做球，佩莱禁区外过人后远射，球被颜骏凌扑出
85'胡尔克拿球强突，遭遇多人围抢                   83'第83分钟，吴兴涵做球，佩莱禁区外过人后远射，球被颜骏凌扑出
86'还在突，被戴琳和蒿俊闵夹抢断球                   83'第83分钟，吴兴涵做球，佩莱禁区外过人后远射，球被颜骏凌扑出
86'胡尔克在没球的情况下，身后推倒了戴琳                   83'第83分钟，吴兴涵做球，佩莱禁区外过人后远射，球被颜骏凌扑出
86'鲁能球员再次不满了，戴琳对着胡尔克摇摇手指，王大雷出来也很激动啊                   83'第83分钟，吴兴涵做球，佩莱禁区外过人后远射，球被颜骏凌扑出
86'还在突，被戴琳和蒿俊闵夹抢断球                   86'第86分钟，胡尔克故意犯规，引发山东鲁能球员强烈不满，主裁判向胡尔克出示黄牌警告
86'胡尔克在没球的情况下，身后推倒了戴琳                   86'第86分钟，胡尔克故意犯规，引发山东鲁能球员强烈不满，主裁判向胡尔克出示黄牌警告
86'鲁能球员再次不满了，戴琳对着胡尔克摇摇手指，王大雷出来也很激动啊                   86'第86分钟，胡尔克故意犯规，引发山东鲁能球员强烈不满，主裁判向胡尔克出示黄牌警告
87'胡尔克被主裁判出示了黄牌警告！！                   86'第86分钟，胡尔克故意犯规，引发山东鲁能球员强烈不满，主裁判向胡尔克出示黄牌警告
87'鲁能换人：41号曹盛上，换下33号金敬道！                   86'第86分钟，胡尔克故意犯规，引发山东鲁能球员强烈不满，主裁判向胡尔克出示黄牌警告
87'鲁能反超了，2-1！！！                   86'第86分钟，胡尔克故意犯规，引发山东鲁能球员强烈不满，主裁判向胡尔克出示黄牌警告
87'吴兴涵的进球！！                   86'第86分钟，胡尔克故意犯规，引发山东鲁能球员强烈不满，主裁判向胡尔克出示黄牌警告
88'西塞右路拿球强突，下底传中到后点，佩莱头球轰门击中横梁弹回，吴兴涵头球补射被挡，跟进再踢，推射破门！                   86'第86分钟，胡尔克故意犯规，引发山东鲁能球员强烈不满，主裁判向胡尔克出示黄牌警告
89'佩莱左路拿球，强突下底                   86'第86分钟，胡尔克故意犯规，引发山东鲁能球员强烈不满，主裁判向胡尔克出示黄牌警告
89'内切后传中到禁区弧顶                   86'第86分钟，胡尔克故意犯规，引发山东鲁能球员强烈不满，主裁判向胡尔克出示黄牌警告
89'周海滨插上凌空抽射，打飞了！！                   86'第86分钟，胡尔克故意犯规，引发山东鲁能球员强烈不满，主裁判向胡尔克出示黄牌警告
87'胡尔克被主裁判出示了黄牌警告！！                   87'第87分钟，山东鲁能完成准绝杀，吴兴涵门前补射被挡出，但他再次补射得手，山东鲁能2-1反超比分
87'鲁能换人：41号曹盛上，换下33号金敬道！                   87'第87分钟，山东鲁能完成准绝杀，吴兴涵门前补射被挡出，但他再次补射得手，山东鲁能2-1反超比分
87'鲁能反超了，2-1！！！                   87'第87分钟，山东鲁能完成准绝杀，吴兴涵门前补射被挡出，但他再次补射得手，山东鲁能2-1反超比分
87'吴兴涵的进球！！                   87'第87分钟，山东鲁能完成准绝杀，吴兴涵门前补射被挡出，但他再次补射得手，山东鲁能2-1反超比分
88'西塞右路拿球强突，下底传中到后点，佩莱头球轰门击中横梁弹回，吴兴涵头球补射被挡，跟进再踢，推射破门！                   87'第87分钟，山东鲁能完成准绝杀，吴兴涵门前补射被挡出，但他再次补射得手，山东鲁能2-1反超比分
89'佩莱左路拿球，强突下底                   87'第87分钟，山东鲁能完成准绝杀，吴兴涵门前补射被挡出，但他再次补射得手，山东鲁能2-1反超比分
89'内切后传中到禁区弧顶                   87'第87分钟，山东鲁能完成准绝杀，吴兴涵门前补射被挡出，但他再次补射得手，山东鲁能2-1反超比分
89'周海滨插上凌空抽射，打飞了！！                   87'第87分钟，山东鲁能完成准绝杀，吴兴涵门前补射被挡出，但他再次补射得手，山东鲁能2-1反超比分
90'曹盛禁区弧顶拿球，分球右侧给到西塞                   87'第87分钟，山东鲁能完成准绝杀，吴兴涵门前补射被挡出，但他再次补射得手，山东鲁能2-1反超比分
90'西塞停球一趟，起脚低射打远角，打偏！                   87'第87分钟，山东鲁能完成准绝杀，吴兴涵门前补射被挡出，但他再次补射得手，山东鲁能2-1反超比分
