5'AC米兰球员K-博阿滕大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是阿巴特.                   5'开场5分钟，博阿滕低射偏出左门柱
84'射门!!!亚特兰大球员莫拉雷斯大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是拉伊蒙迪.                   84'第84分钟，拉伊蒙蒂禁区右侧做球，莫拉莱斯在门前11米处转身抽射被阿比亚蒂托出横梁
84'阿比亚蒂将球处理出底线,亚特兰大获得角球.                   84'第84分钟，拉伊蒙蒂禁区右侧做球，莫拉莱斯在门前11米处转身抽射被阿比亚蒂托出横梁
85'亚特兰大球员莫拉雷斯被主裁判出示了一张黄牌.                   84'第84分钟，拉伊蒙蒂禁区右侧做球，莫拉莱斯在门前11米处转身抽射被阿比亚蒂托出横梁
85'亚特兰大球员拉伊蒙迪拼抢犯规,对手获得控球权.                   84'第84分钟，拉伊蒙蒂禁区右侧做球，莫拉莱斯在门前11米处转身抽射被阿比亚蒂托出横梁
85'阿比亚蒂为AC米兰赢得一个任意球.                   84'第84分钟，拉伊蒙蒂禁区右侧做球，莫拉莱斯在门前11米处转身抽射被阿比亚蒂托出横梁
85'黄牌！亚特兰大球员拉伊蒙迪因为恶意犯规,被主裁判出示黄牌.                   84'第84分钟，拉伊蒙蒂禁区右侧做球，莫拉莱斯在门前11米处转身抽射被阿比亚蒂托出横梁
86'卢基尼将球处理出底线,AC米兰获得角球.                   84'第84分钟，拉伊蒙蒂禁区右侧做球，莫拉莱斯在门前11米处转身抽射被阿比亚蒂托出横梁
87'拉伊蒙迪为亚特兰大赢得一个任意球.                   84'第84分钟，拉伊蒙蒂禁区右侧做球，莫拉莱斯在门前11米处转身抽射被阿比亚蒂托出横梁
87'AC米兰球员安东尼尼拼抢犯规,对手获得控球权.                   84'第84分钟，拉伊蒙蒂禁区右侧做球，莫拉莱斯在门前11米处转身抽射被阿比亚蒂托出横梁
90'AC米兰球员博内拉大禁区外尝试右脚射门,可惜皮球高出右上角球门.给他传球的是博扬.                   89'第89分钟，博内拉远射高出
90'+1'比昂迪尼将球处理出底线,AC米兰获得角球.                   89'第89分钟，博内拉远射高出
90'+2'射门!!!AC米兰球员博扬大禁区外左脚射门,被对方守门员横身扑出.                   89'第89分钟，博内拉远射高出
90'+2'亚特兰大球员比昂迪尼拼抢犯规,对手获得控球权.                   89'第89分钟，博内拉远射高出
90'+2'诺切里诺为AC米兰在对方半场,赢得一个任意球.                   89'第89分钟，博内拉远射高出
90'+3'亚特兰大曼弗雷蒂尼受伤倒地,比赛暂停                   89'第89分钟，博内拉远射高出
90'+3'暂停结束,球员们重新开始比赛.                   89'第89分钟，博内拉远射高出
90'+7'拉伊蒙迪将球处理出底线,AC米兰获得角球.                   89'第89分钟，博内拉远射高出
90'+7'下半场结束,AC米兰 0-1 亚特兰大                   89'第89分钟，博内拉远射高出
