5'桑切斯接应交给了维尔贝克维尔贝克脚后跟传球被戴维斯拦截，                   5'第5分钟，桑切斯传中，威尔谢尔头球攻门偏出
17'威尔谢尔斜塞禁区左侧，吉布斯从切斯特背后钻出来                   17'胡尔城第17分钟扳平比分，迪亚梅强突禁区右侧在小禁区右上角外推射破门，1-1
17'吉布斯倒三角回传，张伯伦迎球怒射打在了戴维斯身上                   17'胡尔城第17分钟扳平比分，迪亚梅强突禁区右侧在小禁区右上角外推射破门，1-1
17'埃尔南德斯扳平了比分！                   17'胡尔城第17分钟扳平比分，迪亚梅强突禁区右侧在小禁区右上角外推射破门，1-1
18'[此时此刻值得来杯嘉士伯]                   17'胡尔城第17分钟扳平比分，迪亚梅强突禁区右侧在小禁区右上角外推射破门，1-1
19'更正一下，进球的是迪亚姆                   17'胡尔城第17分钟扳平比分，迪亚梅强突禁区右侧在小禁区右上角外推射破门，1-1
19'迪亚姆中路的强突，强行挤开了弗拉米尼后进了禁区低射破门                   17'胡尔城第17分钟扳平比分，迪亚梅强突禁区右侧在小禁区右上角外推射破门，1-1
19'这球阿森纳几名后卫都认为迪亚姆进球之前有一个犯规动作                   17'胡尔城第17分钟扳平比分，迪亚梅强突禁区右侧在小禁区右上角外推射破门，1-1
20'裁判没有鸣哨，默特萨克等人愣了一下就失球了                   17'胡尔城第17分钟扳平比分，迪亚梅强突禁区右侧在小禁区右上角外推射破门，1-1
30'卡索拉中路得球，连续晃动后无助跑打门，哈珀倒地将球扑住                   30'第30分钟，威尔谢尔传球，卡索拉远射被哈珀救下
31'胡尔城可能有机会在后场倒倒脚，切斯特长传打在吉布斯身上出了边线                   30'第30分钟，威尔谢尔传球，卡索拉远射被哈珀救下
33'胡尔城连续的转移到了左路                   30'第30分钟，威尔谢尔传球，卡索拉远射被哈珀救下
33'罗伯逊又回传后防线                   30'第30分钟，威尔谢尔传球，卡索拉远射被哈珀救下
43'16号替补门将亚库波维奇替下了左臂拉伤的哈珀                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
43'亚库波维奇是一位来自瑞士的门将                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
44'卡索拉左路沿边线的突破被切斯特到                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
44'切斯特吃到一张黄牌                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
45'戴维斯左路推进过半场，直传被贝莱林倒地拦截                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
45'亚库波维奇是胡尔城的三号门将                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
45'胡尔城原来的首发门将是麦克格雷格                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
46'下半场比赛补时3分钟                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
46'贝莱林右路带球上来，回传中路传到了桑切斯身后                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
46'默特萨克压过半场拿球分到左路                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
46'张伯伦控制一下交给桑切斯                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
46'下半场比赛开始了！                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
46'下半场由胡尔城中圈开球                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
46'胡尔城下半场刚开始就进球了，埃尔南德斯！                   43'第43分钟，扬库波维奇换下受伤的门将哈珀
46'下半场比赛补时3分钟                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
46'贝莱林右路带球上来，回传中路传到了桑切斯身后                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
46'默特萨克压过半场拿球分到左路                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
46'张伯伦控制一下交给桑切斯                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
47'桑切斯大力远射打在利维摩尔身上飞出底线                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
47'桑切斯角球发得太靠近门里，亚库波维奇双龙出海将球打出禁区                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
48'胡尔城的反击，本阿尔法趟大了了，贝莱林将球拦截                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
48'更正一下，是上半场补时3分钟                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
49'上半场比赛结束！                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
46'下半场比赛开始了！                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
46'下半场由胡尔城中圈开球                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
46'胡尔城下半场刚开始就进球了，埃尔南德斯！                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
47'[此时此刻值得来杯嘉士伯]                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
47'艾莫哈马蒂右路弧线球传中落点非常漂亮，埃尔南德斯跃起头球破门！                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
48'这也是埃尔南德斯本赛季第3个进球                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
49'阿森纳两个中后卫盯人上出现严重的漏人                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
49'完全没人去贴A埃尔南德斯                   46'胡尔城第46分钟反超比分，哈德斯通右路传中，默特萨克盯人不紧，阿贝尔-埃尔南德斯10码处冲顶入网，2-1
67'贝莱林右路助攻上来下底一脚似传似射，球从横梁上檐飞出底线                   67'第67分钟，威尔谢尔犯规被罚黄牌，他左膝受伤被乔伊-坎贝尔换下
67'拉姆塞左路的突破被切斯特断球                   67'第67分钟，威尔谢尔犯规被罚黄牌，他左膝受伤被乔伊-坎贝尔换下
68'威尔谢尔中场盘带被绊倒，进攻有利原则，拉姆塞带球被断                   67'第67分钟，威尔谢尔犯规被罚黄牌，他左膝受伤被乔伊-坎贝尔换下
69'中场争夺，拉米雷斯带球，威尔谢尔伸腿拦截却被拉米雷斯膝盖撞到自己小腿上                   67'第67分钟，威尔谢尔犯规被罚黄牌，他左膝受伤被乔伊-坎贝尔换下
69'拉姆塞痛苦倒地，温格的皱纹更深了                   67'第67分钟，威尔谢尔犯规被罚黄牌，他左膝受伤被乔伊-坎贝尔换下
69'拉姆塞还是能站起来自行走下场                   67'第67分钟，威尔谢尔犯规被罚黄牌，他左膝受伤被乔伊-坎贝尔换下
70'温格顺势用28号坎贝尔换下了10号受伤的威尔谢尔                   67'第67分钟，威尔谢尔犯规被罚黄牌，他左膝受伤被乔伊-坎贝尔换下
70'刚才是威尔谢尔痛苦倒地                   67'第67分钟，威尔谢尔犯规被罚黄牌，他左膝受伤被乔伊-坎贝尔换下
70'威尔谢尔能自行走下场应该是一个不错的消息                   67'第67分钟，威尔谢尔犯规被罚黄牌，他左膝受伤被乔伊-坎贝尔换下
46'下半场比赛补时3分钟                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
46'贝莱林右路带球上来，回传中路传到了桑切斯身后                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
46'默特萨克压过半场拿球分到左路                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
46'张伯伦控制一下交给桑切斯                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
47'桑切斯大力远射打在利维摩尔身上飞出底线                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
47'桑切斯角球发得太靠近门里，亚库波维奇双龙出海将球打出禁区                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
48'胡尔城的反击，本阿尔法趟大了了，贝莱林将球拦截                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
48'更正一下，是上半场补时3分钟                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
49'上半场比赛结束！                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
46'下半场比赛开始了！                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
46'下半场由胡尔城中圈开球                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
46'胡尔城下半场刚开始就进球了，埃尔南德斯！                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
47'[此时此刻值得来杯嘉士伯]                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
47'艾莫哈马蒂右路弧线球传中落点非常漂亮，埃尔南德斯跃起头球破门！                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
48'这也是埃尔南德斯本赛季第3个进球                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
49'阿森纳两个中后卫盯人上出现严重的漏人                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
49'完全没人去贴A埃尔南德斯                   46'1分钟后，卡索拉12码处转身射门又被道森挡出底线
83'时间越来越少，阿森纳要发力了                   83'第83分钟，乔伊-坎贝尔回敲，桑切斯禁区边缘内的射门被道森封堵
83'卡索拉挑传到禁区，维尔贝克胸部停球下来回做，卡索拉跟进打门被后卫挡出                   83'第83分钟，乔伊-坎贝尔回敲，桑切斯禁区边缘内的射门被道森封堵
83'道森又痛苦地倒地不起                   83'第83分钟，乔伊-坎贝尔回敲，桑切斯禁区边缘内的射门被道森封堵
84'这回道森是不能再坚持了，被两位队医搀扶着走出边线                   83'第83分钟，乔伊-坎贝尔回敲，桑切斯禁区边缘内的射门被道森封堵
84'胡尔城换人，4号小布鲁斯准备换下20号道森                   83'第83分钟，乔伊-坎贝尔回敲，桑切斯禁区边缘内的射门被道森封堵
85'胡尔城利维摩尔断球还好队友跑过了                   83'第83分钟，乔伊-坎贝尔回敲，桑切斯禁区边缘内的射门被道森封堵
85'拉姆塞中路转身后趟球趟大了                   83'第83分钟，乔伊-坎贝尔回敲，桑切斯禁区边缘内的射门被道森封堵
85'拉姆塞收不住，飞铲铲倒了拉米雷斯犯规                   83'第83分钟，乔伊-坎贝尔回敲，桑切斯禁区边缘内的射门被道森封堵
86'看贝莱林如何带球上来横传，坎贝尔停球没有停好，霍德斯通阻挡犯规                   83'第83分钟，乔伊-坎贝尔回敲，桑切斯禁区边缘内的射门被道森封堵
86'桑切斯的挑传，布鲁斯头球解围                   83'第83分钟，乔伊-坎贝尔回敲，桑切斯禁区边缘内的射门被道森封堵
86'卡索拉禁区远起射打在霍德斯通身上                   83'第83分钟，乔伊-坎贝尔回敲，桑切斯禁区边缘内的射门被道森封堵
91'还好，现在是赛季初，球迷们的眼神不至于太绝望                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
91'下半场补时6分钟                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
91'维尔贝克扳平了比分                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
92'[此时此刻值得来杯嘉士伯]                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
92'桑切斯中场带球起速连续盘过两人后斜塞禁区，维尔贝克左脚打球门右下角球进                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
93'阿森纳获得一个右路的角球机会                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
93'卡索拉角球发前点，戴维斯头球解围                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
93'后点桑切斯传中，亚库波维奇扑球不远                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
93'坎贝尔传中传得太差了                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
93'中场继续是阿森纳的控球，卡索拉交给张伯伦                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
94'张伯伦做墙传球出了底线                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
94'补时还有3分钟                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
94'阿森纳前场疯狂围抢成功                   91'阿森纳第91分钟扳平比分，桑切斯突破数人传球，维尔贝克10码处捅射破门，2-2
