6'加拉塔萨雷球员阿尔滕托普一脚直塞球给阿姆拉巴特,但是边裁举旗显示后者已经越位.                   6'第6分钟，纳尼同香川真司踢墙配合后在禁区左肋10码处的射门被穆斯莱拉扑出
39'加拉塔萨雷球员阿尔滕托普大禁区中央右脚射门,命中门柱右侧立柱.给他传球的是伊南.                   39'加拉塔萨雷第39分钟又险些破门，埃弗拉边路犯规被罚黄牌，伊南任意球回传，阿尔滕托普禁区边缘内劲射打中右侧立柱外侧弹出
40'加拉塔萨雷球员伊尔马兹拼抢犯规,对手获得控球权.                   39'加拉塔萨雷第39分钟又险些破门，埃弗拉边路犯规被罚黄牌，伊南任意球回传，阿尔滕托普禁区边缘内劲射打中右侧立柱外侧弹出
40'埃文斯为曼联赢得一个任意球.                   39'加拉塔萨雷第39分钟又险些破门，埃弗拉边路犯规被罚黄牌，伊南任意球回传，阿尔滕托普禁区边缘内劲射打中右侧立柱外侧弹出
40'加拉塔萨雷球员阿尔滕托普拼抢犯规,对手获得控球权.                   39'加拉塔萨雷第39分钟又险些破门，埃弗拉边路犯规被罚黄牌，伊南任意球回传，阿尔滕托普禁区边缘内劲射打中右侧立柱外侧弹出
40'拉斐尔为曼联赢得一个任意球.                   39'加拉塔萨雷第39分钟又险些破门，埃弗拉边路犯规被罚黄牌，伊南任意球回传，阿尔滕托普禁区边缘内劲射打中右侧立柱外侧弹出
42'埃文斯将球处理出底线,加拉塔萨雷获得角球.                   39'加拉塔萨雷第39分钟又险些破门，埃弗拉边路犯规被罚黄牌，伊南任意球回传，阿尔滕托普禁区边缘内劲射打中右侧立柱外侧弹出
42'埃弗拉将球处理出底线,加拉塔萨雷获得角球.                   39'加拉塔萨雷第39分钟又险些破门，埃弗拉边路犯规被罚黄牌，伊南任意球回传，阿尔滕托普禁区边缘内劲射打中右侧立柱外侧弹出
47'曼联球员香川慎司大禁区中央左脚射门,被防守球员封堵.给他传球的是纳尼.                   47'2分钟后，阿尔滕托普25码处低射偏出
47'卡亚将球处理出底线,曼联获得角球.                   47'2分钟后，阿尔滕托普25码处低射偏出
47'卡亚为加拉塔萨雷赢得一个任意球.                   47'2分钟后，阿尔滕托普25码处低射偏出
47'曼联球员范佩西拼抢犯规,对手获得控球权.                   47'2分钟后，阿尔滕托普25码处低射偏出
48'伊尔马兹为加拉塔萨雷在右路,赢得一个任意球.                   47'2分钟后，阿尔滕托普25码处低射偏出
48'曼联球员维迪奇拼抢犯规,对手获得控球权.                   47'2分钟后，阿尔滕托普25码处低射偏出
49'加拉塔萨雷球员阿尔滕托普大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是阿姆拉巴特.                   47'2分钟后，阿尔滕托普25码处低射偏出
50'曼联球员纳尼手球犯规,对手获得球权.                   47'2分钟后，阿尔滕托普25码处低射偏出
50'曼联球员纳尼手球犯规,对手获得球权.                   50'第5分钟，范佩西开出角球，纳尼小禁区右侧射门偏出近角
51'加拉塔萨雷球员阿尔滕托普拼抢犯规,对手获得控球权.                   50'第5分钟，范佩西开出角球，纳尼小禁区右侧射门偏出近角
51'斯科尔斯为曼联在对方半场,赢得一个任意球.                   50'第5分钟，范佩西开出角球，纳尼小禁区右侧射门偏出近角
52'加拉塔萨雷球员伊尔马兹犯规,致使对方获得点球.                   50'第5分钟，范佩西开出角球，纳尼小禁区右侧射门偏出近角
52'点球,拉斐尔在禁区内被侵犯,曼联获得点球.                   50'第5分钟，范佩西开出角球，纳尼小禁区右侧射门偏出近角
53'曼联球员纳尼点球被对方守门员扑出.点球罚失.                   50'第5分钟，范佩西开出角球，纳尼小禁区右侧射门偏出近角
53'曼联球员纳尼大禁区左侧右脚射门,被防守球员封堵.给他传球的是香川慎司.                   50'第5分钟，范佩西开出角球，纳尼小禁区右侧射门偏出近角
53'曼联球员瓦伦西亚大禁区右侧右脚射门,被防守球员封堵.给他传球的是斯科尔斯.                   50'第5分钟，范佩西开出角球，纳尼小禁区右侧射门偏出近角
53'巴尔塔将球处理出底线,曼联获得角球.                   50'第5分钟，范佩西开出角球，纳尼小禁区右侧射门偏出近角
59'伊南将球处理出底线,曼联获得角球.                   59'第59分钟，纳尼开出角球，维迪奇近距离头球攻门高出
59'曼联球员维迪奇球门线跟前尝试头球,可惜皮球高出球门.给他传球的是纳尼.                   59'第59分钟，纳尼开出角球，维迪奇近距离头球攻门高出
60'曼联球员纳尼大禁区中央右脚射门,被防守球员封堵.给他传球的是卡里克.                   59'第59分钟，纳尼开出角球，维迪奇近距离头球攻门高出
60'曼联球员范佩西大禁区外尝试左脚射门,可惜皮球高出球门.                   59'第59分钟，纳尼开出角球，维迪奇近距离头球攻门高出
60'伊尔马兹为加拉塔萨雷在对方半场,赢得一个任意球.                   59'第59分钟，纳尼开出角球，维迪奇近距离头球攻门高出
60'曼联球员维迪奇拼抢犯规,对手获得控球权.                   59'第59分钟，纳尼开出角球，维迪奇近距离头球攻门高出
61'黄牌！曼联球员维迪奇因为恶意犯规,被主裁判出示黄牌.                   59'第59分钟，纳尼开出角球，维迪奇近距离头球攻门高出
61'埃布为加拉塔萨雷在右路,赢得一个任意球.                   59'第59分钟，纳尼开出角球，维迪奇近距离头球攻门高出
61'曼联球员纳尼拼抢犯规,对手获得控球权.                   59'第59分钟，纳尼开出角球，维迪奇近距离头球攻门高出
71'射门!!!曼联球员埃弗拉小禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是纳尼.                   71'曼联第71分钟也险些扩大比分，纳尼传球，埃弗拉小禁区左上角的射门打在穆斯莱拉腿上滑门而出，遗憾的是中路无人接应
71'穆斯莱拉将球处理出底线,曼联获得角球.                   71'曼联第71分钟也险些扩大比分，纳尼传球，埃弗拉小禁区左上角的射门打在穆斯莱拉腿上滑门而出，遗憾的是中路无人接应
72'射门!!!加拉塔萨雷球员伊尔马兹大禁区外右脚射门,被对方守门员横身扑出.给他传球的是乔拉克.                   71'曼联第71分钟也险些扩大比分，纳尼传球，埃弗拉小禁区左上角的射门打在穆斯莱拉腿上滑门而出，遗憾的是中路无人接应
72'射门!!!加拉塔萨雷球员乔拉克大禁区左侧左脚射门,被对方守门员横身扑出.                   71'曼联第71分钟也险些扩大比分，纳尼传球，埃弗拉小禁区左上角的射门打在穆斯莱拉腿上滑门而出，遗憾的是中路无人接应
72'德赫亚将球处理出底线,加拉塔萨雷获得角球.                   71'曼联第71分钟也险些扩大比分，纳尼传球，埃弗拉小禁区左上角的射门打在穆斯莱拉腿上滑门而出，遗憾的是中路无人接应
72'加拉塔萨雷球员梅洛大禁区中央尝试右脚射门,可惜皮球高出球门.给他传球的是埃尔曼德.                   71'曼联第71分钟也险些扩大比分，纳尼传球，埃弗拉小禁区左上角的射门打在穆斯莱拉腿上滑门而出，遗憾的是中路无人接应
74'曼联球员范佩西大禁区左侧右脚射门,被防守球员封堵.                   71'曼联第71分钟也险些扩大比分，纳尼传球，埃弗拉小禁区左上角的射门打在穆斯莱拉腿上滑门而出，遗憾的是中路无人接应
74'伊尔马兹为加拉塔萨雷在右路,赢得一个任意球.                   71'曼联第71分钟也险些扩大比分，纳尼传球，埃弗拉小禁区左上角的射门打在穆斯莱拉腿上滑门而出，遗憾的是中路无人接应
74'曼联球员斯科尔斯拼抢犯规,对手获得控球权.                   71'曼联第71分钟也险些扩大比分，纳尼传球，埃弗拉小禁区左上角的射门打在穆斯莱拉腿上滑门而出，遗憾的是中路无人接应
77'曼联球员香川慎司大禁区右侧左脚射门,被防守球员封堵.给他传球的是范佩西.                   77'第77分钟，范佩西传球，香川真司禁区右侧的射门被封堵
79'曼联球员维迪奇手球犯规,对手获得球权.                   77'第77分钟，范佩西传球，香川真司禁区右侧的射门被封堵
79'曼联换人,弗莱彻换下斯科尔斯                   77'第77分钟，范佩西传球，香川真司禁区右侧的射门被封堵
79'加拉塔萨雷换人,伊尔马斯换下梅洛                   77'第77分钟，范佩西传球，香川真司禁区右侧的射门被封堵
80'埃尔曼德为加拉塔萨雷在右路,赢得一个任意球.                   77'第77分钟，范佩西传球，香川真司禁区右侧的射门被封堵
80'曼联球员范佩西拼抢犯规,对手获得控球权.                   77'第77分钟，范佩西传球，香川真司禁区右侧的射门被封堵
81'黄牌！曼联球员范佩西因为恶意犯规,被主裁判出示黄牌.                   81'第81分钟，范佩西对埃尔曼德铲球犯规被罚黄牌，随后被埃尔南德斯替换下场
81'曼联换人,埃尔南德斯换下范佩西                   81'第81分钟，范佩西对埃尔曼德铲球犯规被罚黄牌，随后被埃尔南德斯替换下场
84'曼联换人,维尔贝克换下香川慎司                   81'第81分钟，范佩西对埃尔曼德铲球犯规被罚黄牌，随后被埃尔南德斯替换下场
85'曼联球员埃尔南德斯大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是纳尼.                   85'第85分钟，纳尼传球，埃尔南德斯禁区左侧10码处射门偏出近角
