3'射门!!!维冈球员A-科内大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是迪桑托.                   3'第3分钟，前切尔西中锋迪桑托传球，科内禁区右侧的射门被乔-哈特救下
29'A-科内将球处理出底线,曼城获得角球.                   28'第28分钟，阿圭罗抓住对方失误突入禁区右侧，皮斯库及时解围
31'博塞豪尔为维冈赢得一个任意球.                   28'第28分钟，阿圭罗抓住对方失误突入禁区右侧，皮斯库及时解围
31'曼城球员席尔瓦拼抢犯规,对手获得控球权.                   28'第28分钟，阿圭罗抓住对方失误突入禁区右侧，皮斯库及时解围
38'维冈球员约迪-戈麦斯大禁区外尝试左脚射门,可惜皮球稍稍高出球门.                   38'第38分钟，阿圭罗禁区前犯规，戈麦斯25码处任意球直接射门擦右侧立柱偏出
39'D-琼斯为维冈赢得一个任意球.                   38'第38分钟，阿圭罗禁区前犯规，戈麦斯25码处任意球直接射门擦右侧立柱偏出
39'曼城球员亚亚-图雷拼抢犯规,对手获得控球权.                   38'第38分钟，阿圭罗禁区前犯规，戈麦斯25码处任意球直接射门擦右侧立柱偏出
41'维冈球员菲格罗亚拼抢犯规,对手获得控球权.                   38'第38分钟，阿圭罗禁区前犯规，戈麦斯25码处任意球直接射门擦右侧立柱偏出
41'巴洛特利为曼城在右路,赢得一个任意球.                   38'第38分钟，阿圭罗禁区前犯规，戈麦斯25码处任意球直接射门擦右侧立柱偏出
41'皮斯库将球处理出底线,曼城获得角球.                   38'第38分钟，阿圭罗禁区前犯规，戈麦斯25码处任意球直接射门擦右侧立柱偏出
51'曼城球员亚亚-图雷大禁区外尝试右脚射门,可惜皮球高出球门.给他传球的是巴洛特利.                   51'第51分钟，巴洛特利传球，亚亚-图雷远射偏出
52'曼城球员巴洛特利小禁区左侧尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是麦孔.                   51'第51分钟，巴洛特利传球，亚亚-图雷远射偏出
53'麦孔将球处理出底线,维冈获得角球.                   51'第51分钟，巴洛特利传球，亚亚-图雷远射偏出
54'维冈球员约迪-戈麦斯拼抢犯规,对手获得控球权.                   51'第51分钟，巴洛特利传球，亚亚-图雷远射偏出
54'席尔瓦为曼城赢得一个任意球.                   51'第51分钟，巴洛特利传球，亚亚-图雷远射偏出
56'维冈球员A-科内大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是麦卡锡.                   56'维冈第56分钟错失良机，麦卡锡右路传中，无人防守的科内11码处头球攻门偏出
57'维冈球员迪桑托拼抢犯规,对手获得控球权.                   56'维冈第56分钟错失良机，麦卡锡右路传中，无人防守的科内11码处头球攻门偏出
57'萨巴莱塔为曼城赢得一个任意球.                   56'维冈第56分钟错失良机，麦卡锡右路传中，无人防守的科内11码处头球攻门偏出
57'曼城球员席尔瓦大禁区外尝试左脚射门,可惜皮球偏出球门.给他传球的是阿奎罗.                   56'维冈第56分钟错失良机，麦卡锡右路传中，无人防守的科内11码处头球攻门偏出
59'迪桑托为维冈赢得一个任意球.                   56'维冈第56分钟错失良机，麦卡锡右路传中，无人防守的科内11码处头球攻门偏出
59'曼城球员萨巴莱塔拼抢犯规,对手获得控球权.                   56'维冈第56分钟错失良机，麦卡锡右路传中，无人防守的科内11码处头球攻门偏出
59'曼城换人,米尔纳换下哈维-加西亚                   56'维冈第56分钟错失良机，麦卡锡右路传中，无人防守的科内11码处头球攻门偏出
61'维冈球员约迪-戈麦斯小禁区右侧尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是博塞豪尔.                   61'第61分钟，博塞茹尔左路传中，无人防守的戈麦斯小禁区右侧小角度头球攻门打在边网
63'约迪-戈麦斯为维冈赢得一个任意球.                   61'第61分钟，博塞茹尔左路传中，无人防守的戈麦斯小禁区右侧小角度头球攻门打在边网
63'曼城球员巴里拼抢犯规,对手获得控球权.                   61'第61分钟，博塞茹尔左路传中，无人防守的戈麦斯小禁区右侧小角度头球攻门打在边网
64'黄牌！曼城球员巴里因为恶意犯规,被主裁判出示黄牌.                   61'第61分钟，博塞茹尔左路传中，无人防守的戈麦斯小禁区右侧小角度头球攻门打在边网
64'维冈球员A-科内大禁区右侧左脚射门,被防守球员封堵.给他传球的是斯塔姆.                   61'第61分钟，博塞茹尔左路传中，无人防守的戈麦斯小禁区右侧小角度头球攻门打在边网
64'纳斯塔西奇将球处理出底线,维冈获得角球.                   61'第61分钟，博塞茹尔左路传中，无人防守的戈麦斯小禁区右侧小角度头球攻门打在边网
69'射门!!!曼城球员巴里大禁区外左脚射门,被对方守门员横身扑出.给他传球的是席尔瓦.                   69'曼城第69分钟打破僵局，米尔纳、麦孔和席尔瓦连续传球，巴里禁区边缘的射门被哈布西勉强扑出，巴洛特利从博伊斯身后断球之后10码处劲射破门
69'射门!!!曼城球员巴洛特利大禁区中央右脚射门,被对方守门员横身扑出.                   69'曼城第69分钟打破僵局，米尔纳、麦孔和席尔瓦连续传球，巴里禁区边缘的射门被哈布西勉强扑出，巴洛特利从博伊斯身后断球之后10码处劲射破门
69'进球啦！！！曼城球员巴洛特利大禁区中央右脚射门,球从右上角飞进球门,球进了! 维冈 0-1 曼城.                   69'曼城第69分钟打破僵局，米尔纳、麦孔和席尔瓦连续传球，巴里禁区边缘的射门被哈布西勉强扑出，巴洛特利从博伊斯身后断球之后10码处劲射破门
70'迪桑托为维冈在左路,赢得一个任意球.                   69'曼城第69分钟打破僵局，米尔纳、麦孔和席尔瓦连续传球，巴里禁区边缘的射门被哈布西勉强扑出，巴洛特利从博伊斯身后断球之后10码处劲射破门
70'曼城球员孔帕尼拼抢犯规,对手获得控球权.                   69'曼城第69分钟打破僵局，米尔纳、麦孔和席尔瓦连续传球，巴里禁区边缘的射门被哈布西勉强扑出，巴洛特利从博伊斯身后断球之后10码处劲射破门
72'进球啦！！！曼城球员米尔纳大禁区外右脚射门,球从右上角飞进球门,球进了!助攻的是巴里. 维冈 0-2 曼城.                   69'曼城第69分钟打破僵局，米尔纳、麦孔和席尔瓦连续传球，巴里禁区边缘的射门被哈布西勉强扑出，巴洛特利从博伊斯身后断球之后10码处劲射破门
72'进球啦！！！曼城球员米尔纳大禁区外右脚射门,球从右上角飞进球门,球进了!助攻的是巴里. 维冈 0-2 曼城.                   72'曼城第72分钟扩大比分，巴里横传，米尔纳25码处外脚背抽射入右上角，2-0
74'维冈换人,麦克阿瑟换下D-琼斯                   72'曼城第72分钟扩大比分，巴里横传，米尔纳25码处外脚背抽射入右上角，2-0
78'曼城球员麦孔大禁区中央尝试左脚射门,可惜皮球稍稍偏出了左球门.                   78'第78分钟，巴洛特利右路传中被解围，麦孔禁区边缘内弧线球打门偏出左侧立柱
80'曼城球员亚亚-图雷大禁区右侧尝试右脚射门,可惜皮球高出右上角球门.给他传球的是席尔瓦.                   78'第78分钟，巴洛特利右路传中被解围，麦孔禁区边缘内弧线球打门偏出左侧立柱
80'曼城米尔纳受伤倒地,比赛暂停                   78'第78分钟，巴洛特利右路传中被解围，麦孔禁区边缘内弧线球打门偏出左侧立柱
81'暂停结束,球员们重新开始比赛.                   78'第78分钟，巴洛特利右路传中被解围，麦孔禁区边缘内弧线球打门偏出左侧立柱
81'曼城换人,科洛-图雷上,米尔纳因伤下场.                   78'第78分钟，巴洛特利右路传中被解围，麦孔禁区边缘内弧线球打门偏出左侧立柱
