28'里卡多得球，分到右路！陈灏再横传球                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
76'外围远射！王大雷把球摘下来！                   73'第28分钟，一直处于被动的山东鲁能率先打破僵局，蒿俊闵主罚任意球送出弧线球妙传，吉尔后点头球顶出反弹球破门，山东鲁能1-0领先
46'上半场要补时 1 分钟                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
46'后场塔尔德利回传球，对方放铲，球出边线                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
46'界外球发出来，鲁能三名队员在看球，谁也不上去控球，被对方抢断                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
47'河南建业队横传球到右路！传中！                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
47'巴索戈传球！卡拉远射！打偏啦～～                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
47'主裁判哨响！！                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
47'上半场比赛结束，河南建业队凭借巴索戈的进球1-0领先鲁能泰山队！                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
46'鲁能泰山队有什么样的表现！                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
46'比赛开始                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
46'河南建业队后场直传球！被断                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
46'鲁能泰山队把球分到左路                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
46'下半场崔鹏上场！！！                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
46'换下了姚均晟                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
47'鲁能泰山队左路进攻！逼得角球机会                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
47'角球发到禁区内，对方破坏出来！                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
47'鲁能泰山队进球啦！！！                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
47'但看着球员不兴奋！！是助理裁判举旗啦！                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
48'经过视频裁判的确认！！进球有效！！全场轰动！！！                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
49'蒿俊闵 左路突破到禁区内横传，塔尔德利再传！金敬道转身打门，越过吴龑！！进入网内！                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
49'双方战平！！                   46'1分钟后，河北华夏打出快速反击，拉维奇主导攻势，边路横扫禁区内，拉维奇射门未能碰到皮球
82'裁判吹了塔尔德利的犯规！                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
82'巴索戈直传球，陈灏回传！                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
82'巴索戈前插！陈灏没能传过去                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
83'分边！杨阔下底！被破坏                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
83'马兴煜右路带球突破！被对方破坏出底线！角球机会                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
83'河南建业队换人：杜长杰上场，换下马兴煜                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
84'哟！！里卡多和王大雷发生了争执！！                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
84'互相指责！！                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
84'刚才是巴索戈和王大雷发生了争执！                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
85'巴索戈认为球童没能把球扔进来！指责呢！                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
85'王大雷不愿意啦！                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
85'刘军帅上场！                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
85'河南建业队左路斜传球！杜长杰没能控好！球出底线                   82'第37分钟，西塞后场带球失误，拉维奇断球弧线球传中制造混乱，宋文杰凌空抽射将球打偏
88'鲁能泰山队右路攻到前场！直传禁区！塔尔德利抢点打门！吴龑扑了一下皮球擦着门柱偏出！！！！                   88'第43分钟，山东鲁能率先换人调整，崔鹏换下姚均晟
88'好悬啊！                   88'第43分钟，山东鲁能率先换人调整，崔鹏换下姚均晟
88'鲁能泰山队角球机会                   88'第43分钟，山东鲁能率先换人调整，崔鹏换下姚均晟
88'崔鹏接战术角球！护球！对方两人上抢出界                   88'第43分钟，山东鲁能率先换人调整，崔鹏换下姚均晟
89'金敬道发出界外球！佩莱护球！对方两人上抢！球出底线！                   88'第43分钟，山东鲁能率先换人调整，崔鹏换下姚均晟
89'吹给了河南建业门球！                   88'第43分钟，山东鲁能率先换人调整，崔鹏换下姚均晟
89'下半场要补时3分钟                   88'第43分钟，山东鲁能率先换人调整，崔鹏换下姚均晟
90'中场鲁能泰山队得球，对方抢球犯规                   88'第43分钟，山东鲁能率先换人调整，崔鹏换下姚均晟
90'任意球发到前场左路！佩莱没能控好！                   88'第43分钟，山东鲁能率先换人调整，崔鹏换下姚均晟
91'巴索戈右路带球突破，回传一脚！                   88'第43分钟，山东鲁能率先换人调整，崔鹏换下姚均晟
91'河南建业队传球到禁区内！里卡多侧身打门！偏出！                   88'第43分钟，山东鲁能率先换人调整，崔鹏换下姚均晟
89'金敬道发出界外球！佩莱护球！对方两人上抢！球出底线！                   89'第89分钟，金敬道突入禁区被马斯切拉诺撞倒在地，但是主裁判并未有任何表示
89'吹给了河南建业门球！                   89'第89分钟，金敬道突入禁区被马斯切拉诺撞倒在地，但是主裁判并未有任何表示
89'下半场要补时3分钟                   89'第89分钟，金敬道突入禁区被马斯切拉诺撞倒在地，但是主裁判并未有任何表示
90'中场鲁能泰山队得球，对方抢球犯规                   89'第89分钟，金敬道突入禁区被马斯切拉诺撞倒在地，但是主裁判并未有任何表示
90'任意球发到前场左路！佩莱没能控好！                   89'第89分钟，金敬道突入禁区被马斯切拉诺撞倒在地，但是主裁判并未有任何表示
91'巴索戈右路带球突破，回传一脚！                   89'第89分钟，金敬道突入禁区被马斯切拉诺撞倒在地，但是主裁判并未有任何表示
91'河南建业队传球到禁区内！里卡多侧身打门！偏出！                   89'第89分钟，金敬道突入禁区被马斯切拉诺撞倒在地，但是主裁判并未有任何表示
92'戴琳和吉尔有点重复！不过里卡多没能打好！                   89'第89分钟，金敬道突入禁区被马斯切拉诺撞倒在地，但是主裁判并未有任何表示
92'鲁能泰山队长传前场！吴龑出击没收                   89'第89分钟，金敬道突入禁区被马斯切拉诺撞倒在地，但是主裁判并未有任何表示
92'全场比赛结束，最终鲁能泰山队2-1战胜河南建业队！                   89'第89分钟，金敬道突入禁区被马斯切拉诺撞倒在地，但是主裁判并未有任何表示
