8'阿森纳球员罗西基大禁区左侧尝试右脚射门,可惜皮球稍稍偏出了左球门.                   8'第8分钟，卡索拉同吉鲁踢墙配合受阻，但罗西基左路禁区边缘的抽射偏出
50'射门!!!阿森纳球员罗西基大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是拉姆塞.                   48'第48分钟，萨尼亚后场抢断，热尔维尼奥反击中突破分球，萨尼亚禁区右侧小角度射门被福斯特挡出底线
50'进球啦！！！阿森纳球员罗西基大禁区中央右脚射门,球从左下角飞进球门,球进了! 西布罗姆维奇 0-2 阿森纳.                   48'第48分钟，萨尼亚后场抢断，热尔维尼奥反击中突破分球，萨尼亚禁区右侧小角度射门被福斯特挡出底线
52'西布罗姆维奇球员布伦特大禁区外尝试左脚射门,可惜皮球偏出球门.给他传球的是J-托马斯.                   52'第52分钟，托马斯传球，布伦特禁区前射门偏出
52'乔纳斯-奥尔森为西布罗姆维奇赢得一个任意球.                   52'第52分钟，托马斯传球，布伦特禁区前射门偏出
52'阿森纳球员吉鲁拼抢犯规,对手获得控球权.                   52'第52分钟，托马斯传球，布伦特禁区前射门偏出
48'射门!!!阿森纳球员萨尼亚球门右侧小角度右脚射门,被对方守门员横身扑出.给他传球的是热尔维尼奥.                   47'2分钟后，雅克布传球，托马斯禁区前的射门同样偏出
48'本-福斯特将球处理出底线,阿森纳获得角球.                   47'2分钟后，雅克布传球，托马斯禁区前的射门同样偏出
49'西布罗姆维奇本-福斯特受伤倒地,比赛暂停                   47'2分钟后，雅克布传球，托马斯禁区前的射门同样偏出
49'暂停结束,球员们重新开始比赛.                   47'2分钟后，雅克布传球，托马斯禁区前的射门同样偏出
50'射门!!!阿森纳球员罗西基大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是拉姆塞.                   47'2分钟后，雅克布传球，托马斯禁区前的射门同样偏出
50'进球啦！！！阿森纳球员罗西基大禁区中央右脚射门,球从左下角飞进球门,球进了! 西布罗姆维奇 0-2 阿森纳.                   47'2分钟后，雅克布传球，托马斯禁区前的射门同样偏出
65'朗为西布罗姆维奇在对方半场,赢得一个任意球.                   65'第65分钟，默特萨克横传被隆格抢断，科斯切尔尼无奈战术犯规被罚黄牌，卢卡库25码处任意球直接射门被法比安斯基没收
65'阿森纳球员科斯切尔尼拼抢犯规,对手获得控球权.                   65'第65分钟，默特萨克横传被隆格抢断，科斯切尔尼无奈战术犯规被罚黄牌，卢卡库25码处任意球直接射门被法比安斯基没收
65'黄牌！阿森纳球员科斯切尔尼因为恶意犯规,被主裁判出示黄牌.                   65'第65分钟，默特萨克横传被隆格抢断，科斯切尔尼无奈战术犯规被罚黄牌，卢卡库25码处任意球直接射门被法比安斯基没收
66'射门!!!西布罗姆维奇球员卢卡库大禁区外左脚射门,被对方守门员横身扑出.                   65'第65分钟，默特萨克横传被隆格抢断，科斯切尔尼无奈战术犯规被罚黄牌，卢卡库25码处任意球直接射门被法比安斯基没收
67'阿森纳球员罗西基手球犯规,对手获得球权.                   65'第65分钟，默特萨克横传被隆格抢断，科斯切尔尼无奈战术犯规被罚黄牌，卢卡库25码处任意球直接射门被法比安斯基没收
67'射门!!!西布罗姆维奇球员布伦特大禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是乔纳斯-奥尔森.                   65'第65分钟，默特萨克横传被隆格抢断，科斯切尔尼无奈战术犯规被罚黄牌，卢卡库25码处任意球直接射门被法比安斯基没收
67'科斯切尔尼将球处理出底线,西布罗姆维奇获得角球.                   65'第65分钟，默特萨克横传被隆格抢断，科斯切尔尼无奈战术犯规被罚黄牌，卢卡库25码处任意球直接射门被法比安斯基没收
68'西布罗姆维奇球员朗小禁区左侧尝试头球,可惜皮球高出球门.给他传球的是布伦特.                   65'第65分钟，默特萨克横传被隆格抢断，科斯切尔尼无奈战术犯规被罚黄牌，卢卡库25码处任意球直接射门被法比安斯基没收
68'西布罗姆维奇球员朗小禁区左侧尝试头球,可惜皮球高出球门.给他传球的是布伦特.                   68'第68分钟，布伦特开出角球，隆格前点近距离头球攻门高出
69'麦考利为西布罗姆维奇赢得一个任意球.                   68'第68分钟，布伦特开出角球，隆格前点近距离头球攻门高出
69'阿森纳球员吉鲁拼抢犯规,对手获得控球权.                   68'第68分钟，布伦特开出角球，隆格前点近距离头球攻门高出
70'西布罗姆维奇球员J-莫里森拼抢犯规,对手获得控球权.                   68'第68分钟，布伦特开出角球，隆格前点近距离头球攻门高出
70'蒙雷亚尔为阿森纳赢得一个任意球.                   68'第68分钟，布伦特开出角球，隆格前点近距离头球攻门高出
70'点球,朗在禁区内被侵犯,西布罗姆维奇获得点球.                   68'第68分钟，布伦特开出角球，隆格前点近距离头球攻门高出
70'阿森纳球员默特萨克犯规,致使对方获得点球.                   68'第68分钟，布伦特开出角球，隆格前点近距离头球攻门高出
70'裁判将阿森纳的默特萨克直接红牌罚下.                   68'第68分钟，布伦特开出角球，隆格前点近距离头球攻门高出
71'进球啦！！！西布罗姆维奇球员J-莫里森左脚射门,球从中路飞进球门,球进了! 西布罗姆维奇 1-2 阿森纳.                   68'第68分钟，布伦特开出角球，隆格前点近距离头球攻门高出
73'阿森纳换人,维尔玛伦换下热尔维尼奥                   73'第73分钟，维尔马伦替换热尔维尼奥出场
74'西布罗姆维奇球员J-莫里森一脚直塞球给里奇维尔,但是边裁举旗显示后者已经越位.                   73'第73分钟，维尔马伦替换热尔维尼奥出场
75'阿森纳球员蒙雷亚尔一脚直塞球给吉鲁,但是边裁举旗显示后者已经越位.                   73'第73分钟，维尔马伦替换热尔维尼奥出场
76'西布罗姆维奇球员卢卡库大禁区中央尝试头球,可惜皮球偏出球门.给他传球的是里奇维尔.                   73'第73分钟，维尔马伦替换热尔维尼奥出场
76'西布罗姆维奇球员朗拼抢犯规,对手获得控球权.                   73'第73分钟，维尔马伦替换热尔维尼奥出场
76'蒙雷亚尔为阿森纳赢得一个任意球.                   73'第73分钟，维尔马伦替换热尔维尼奥出场
80'拉姆塞将球处理出底线,西布罗姆维奇获得角球.                   80'第80分钟，布伦特开出角球，麦考利远点小禁区边缘强力头球攻门偏出近角
80'西布罗姆维奇球员麦考利小禁区右侧尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是布伦特.                   80'第80分钟，布伦特开出角球，麦考利远点小禁区边缘强力头球攻门偏出近角
82'阿森纳换人,吉布斯换下罗西基                   80'第80分钟，布伦特开出角球，麦考利远点小禁区边缘强力头球攻门偏出近角
83'比利-琼斯为西布罗姆维奇在对方半场,赢得一个任意球.                   80'第80分钟，布伦特开出角球，麦考利远点小禁区边缘强力头球攻门偏出近角
83'阿森纳球员阿尔特塔拼抢犯规,对手获得控球权.                   80'第80分钟，布伦特开出角球，麦考利远点小禁区边缘强力头球攻门偏出近角
83'黄牌！阿森纳球员阿尔特塔因为恶意犯规,被主裁判出示黄牌.                   80'第80分钟，布伦特开出角球，麦考利远点小禁区边缘强力头球攻门偏出近角
83'西布罗姆维奇球员卢卡库小禁区左侧尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是麦考利.                   80'第80分钟，布伦特开出角球，麦考利远点小禁区边缘强力头球攻门偏出近角
48'射门!!!阿森纳球员萨尼亚球门右侧小角度右脚射门,被对方守门员横身扑出.给他传球的是热尔维尼奥.                   46'1分钟后，阿尔特塔对比利-琼斯犯规被罚黄牌，麦考利头球摆渡，卢卡库小禁区左侧头球攻门偏出
48'本-福斯特将球处理出底线,阿森纳获得角球.                   46'1分钟后，阿尔特塔对比利-琼斯犯规被罚黄牌，麦考利头球摆渡，卢卡库小禁区左侧头球攻门偏出
49'西布罗姆维奇本-福斯特受伤倒地,比赛暂停                   46'1分钟后，阿尔特塔对比利-琼斯犯规被罚黄牌，麦考利头球摆渡，卢卡库小禁区左侧头球攻门偏出
49'暂停结束,球员们重新开始比赛.                   46'1分钟后，阿尔特塔对比利-琼斯犯规被罚黄牌，麦考利头球摆渡，卢卡库小禁区左侧头球攻门偏出
89'西布罗姆维奇球员朗大禁区中央尝试左脚射门,可惜皮球稍稍高出球门.给他传球的是里奇维尔.                   89'第89分钟，里奇维尔左路传中，隆格10码处左脚抽射稍稍高出
89'阿森纳换人,科奎林换下卡佐拉                   89'第89分钟，里奇维尔左路传中，隆格10码处左脚抽射稍稍高出
90'+1'西布罗姆维奇球员雅各布大禁区外尝试右脚射门,可惜皮球高出右上角球门.                   89'第89分钟，里奇维尔左路传中，隆格10码处左脚抽射稍稍高出
90'+3'阿森纳吉鲁受伤倒地,比赛暂停                   89'第89分钟，里奇维尔左路传中，隆格10码处左脚抽射稍稍高出
90'+4'暂停结束,球员们重新开始比赛.                   89'第89分钟，里奇维尔左路传中，隆格10码处左脚抽射稍稍高出
90'+4'西布罗姆维奇球员雅各布一脚直塞球给卢卡库,但是边裁举旗显示后者已经越位.                   89'第89分钟，里奇维尔左路传中，隆格10码处左脚抽射稍稍高出
90'+5'阿森纳球员吉鲁大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是吉布斯.                   89'第89分钟，里奇维尔左路传中，隆格10码处左脚抽射稍稍高出
90'+7'下半场结束,西布罗姆维奇 1-2 阿森纳                   89'第89分钟，里奇维尔左路传中，隆格10码处左脚抽射稍稍高出
