3'申鑫后场抢断，雅伊尔顿的过顶球打身后                   3'开场第3分钟，姜嘉俊拼抢中左肩受伤，队医入场帮他紧急冰敷
27'这球杨一虎启动早了半个身位，再慢点就是单刀了啊                   27'第27分钟刘竣楠丢球后凶狠回铲饶伟辉吃到黄牌
27'申鑫前场进攻，，3打5                   27'第27分钟刘竣楠丢球后凶狠回铲饶伟辉吃到黄牌
28'刘俊楠拿球，禁区线上分边右侧给徐文                   27'第27分钟刘竣楠丢球后凶狠回铲饶伟辉吃到黄牌
28'徐文的传中到禁区，孙继海前点在乌塔卡之前头球顶出                   27'第27分钟刘竣楠丢球后凶狠回铲饶伟辉吃到黄牌
28'饶伟辉拿球反击，刘俊楠身后放铲，剪刀腿，放倒了饶伟辉                   27'第27分钟刘竣楠丢球后凶狠回铲饶伟辉吃到黄牌
29'刘俊楠被主裁判出示了黄牌警告！！！                   27'第27分钟刘竣楠丢球后凶狠回铲饶伟辉吃到黄牌
29'这也是本场比赛的第一张黄牌                   27'第27分钟刘竣楠丢球后凶狠回铲饶伟辉吃到黄牌
29'申鑫后场抢断，反击，可惜人数太少，2打5                   27'第27分钟刘竣楠丢球后凶狠回铲饶伟辉吃到黄牌
30'乌塔卡将球控一下，等队友上来，横传交给于涛                   27'第27分钟刘竣楠丢球后凶狠回铲饶伟辉吃到黄牌
30'于涛的挑传到禁区找插入的雅伊尔顿，被张烈出击拿到                   27'第27分钟刘竣楠丢球后凶狠回铲饶伟辉吃到黄牌
39'乌塔卡停球一扣，接着起脚打门，打偏                   39'第39分钟贵州队后场得球反击，一脚直传到前场的汉克，但德国人突击速度不快，他盘带了几下，杨一虎从左路赶上支援，汉克立刻把球转移过去，杨一虎过掉徐文杀入禁区，但射门却被刘殿座奋力扑出
39'乌塔卡接应队友界外球，直接被陈昌源抢断反击                   39'第39分钟贵州队后场得球反击，一脚直传到前场的汉克，但德国人突击速度不快，他盘带了几下，杨一虎从左路赶上支援，汉克立刻把球转移过去，杨一虎过掉徐文杀入禁区，但射门却被刘殿座奋力扑出
40'陈昌源直塞交给汉克，汉克带球强突                   39'第39分钟贵州队后场得球反击，一脚直传到前场的汉克，但德国人突击速度不快，他盘带了几下，杨一虎从左路赶上支援，汉克立刻把球转移过去，杨一虎过掉徐文杀入禁区，但射门却被刘殿座奋力扑出
40'遭遇包夹时，斜塞左侧给上去的杨一虎                   39'第39分钟贵州队后场得球反击，一脚直传到前场的汉克，但德国人突击速度不快，他盘带了几下，杨一虎从左路赶上支援，汉克立刻把球转移过去，杨一虎过掉徐文杀入禁区，但射门却被刘殿座奋力扑出
41'杨一虎带球突入禁区，单刀赴会，面对出击的刘殿座，打穿裆                   39'第39分钟贵州队后场得球反击，一脚直传到前场的汉克，但德国人突击速度不快，他盘带了几下，杨一虎从左路赶上支援，汉克立刻把球转移过去，杨一虎过掉徐文杀入禁区，但射门却被刘殿座奋力扑出
41'太高了，被刘殿座用身体挡出底线                   39'第39分钟贵州队后场得球反击，一脚直传到前场的汉克，但德国人突击速度不快，他盘带了几下，杨一虎从左路赶上支援，汉克立刻把球转移过去，杨一虎过掉徐文杀入禁区，但射门却被刘殿座奋力扑出
41'人和获得左侧角球机会                   39'第39分钟贵州队后场得球反击，一脚直传到前场的汉克，但德国人突击速度不快，他盘带了几下，杨一虎从左路赶上支援，汉克立刻把球转移过去，杨一虎过掉徐文杀入禁区，但射门却被刘殿座奋力扑出
41'这个单刀不进，朱炯在场边双手一摊，很不可思议啊                   39'第39分钟贵州队后场得球反击，一脚直传到前场的汉克，但德国人突击速度不快，他盘带了几下，杨一虎从左路赶上支援，汉克立刻把球转移过去，杨一虎过掉徐文杀入禁区，但射门却被刘殿座奋力扑出
42'人和角球开出到禁区，并未形成威胁                   39'第39分钟贵州队后场得球反击，一脚直传到前场的汉克，但德国人突击速度不快，他盘带了几下，杨一虎从左路赶上支援，汉克立刻把球转移过去，杨一虎过掉徐文杀入禁区，但射门却被刘殿座奋力扑出
42'刘俊楠前场拿球，斜传给到乌塔卡                   39'第39分钟贵州队后场得球反击，一脚直传到前场的汉克，但德国人突击速度不快，他盘带了几下，杨一虎从左路赶上支援，汉克立刻把球转移过去，杨一虎过掉徐文杀入禁区，但射门却被刘殿座奋力扑出
42'乌塔卡胸部停球，自己带球横切                   39'第39分钟贵州队后场得球反击，一脚直传到前场的汉克，但德国人突击速度不快，他盘带了几下，杨一虎从左路赶上支援，汉克立刻把球转移过去，杨一虎过掉徐文杀入禁区，但射门却被刘殿座奋力扑出
42'过掉上来的萨利，再突，再调整，太多啦                   39'第39分钟贵州队后场得球反击，一脚直传到前场的汉克，但德国人突击速度不快，他盘带了几下，杨一虎从左路赶上支援，汉克立刻把球转移过去，杨一虎过掉徐文杀入禁区，但射门却被刘殿座奋力扑出
43'被回防的孙继海在乌塔卡起脚射门之前，先出一脚，解围                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
43'这球乌塔卡带的有点多了，早起脚射门估计机会更大                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
44'徐文右路强突，起球到门前，刘俊楠抢点垫射                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
44'球滑门而过，出了底线                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
44'这球机会很好，可惜刘俊楠的垫射没能把握好方向                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
45'徐文也是不能理解，好不容易传脚好球，就这样被浪费了                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
45'上半场比赛进入尾声，比分0-0                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
45'上半场比赛补时1分钟                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
46'申鑫后场的过顶长传，被饶伟辉抢断，直接大脚开到前场                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
46'又到了申鑫队的脚下，唐家庶直塞找徐文，被杨一虎挡出边线                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
46'下半场比赛开始                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
46'身穿橙衣橙裤的贵州人和开球                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
46'下半场一开始，人和率先做出人员调整                   43'第43分钟徐文右路传球，刘峻楠包抄到门前冲顶，但竟然没碰到球
48'萨利补防，在雅伊尔顿之前伸脚将球解围出边线                   48'第48分钟申鑫突然用艾弗顿换下雅伊尔顿，近期连续作战的雅伊尔顿看上去很疲惫
48'申鑫这边下半场也是换人调整，36号埃弗顿上场了                   48'第48分钟申鑫突然用艾弗顿换下雅伊尔顿，近期连续作战的雅伊尔顿看上去很疲惫
48'8号雅伊尔顿被换下                   48'第48分钟申鑫突然用艾弗顿换下雅伊尔顿，近期连续作战的雅伊尔顿看上去很疲惫
48'这是下半场进行了3分钟的时候，申鑫做的第一次换人                   48'第48分钟申鑫突然用艾弗顿换下雅伊尔顿，近期连续作战的雅伊尔顿看上去很疲惫
49'而人和这边，下半场开始用于海换下了中场核心米西                   48'第48分钟申鑫突然用艾弗顿换下雅伊尔顿，近期连续作战的雅伊尔顿看上去很疲惫
50'申鑫前场进攻，于涛的传中，力量太大，直接出了底线                   48'第48分钟申鑫突然用艾弗顿换下雅伊尔顿，近期连续作战的雅伊尔顿看上去很疲惫
50'汉克前场拿球，自己趟球过大，再抢，放倒了上来的乔尼，犯规                   48'第48分钟申鑫突然用艾弗顿换下雅伊尔顿，近期连续作战的雅伊尔顿看上去很疲惫
51'人和前场进攻，于海左路拿球，强突                   48'第48分钟申鑫突然用艾弗顿换下雅伊尔顿，近期连续作战的雅伊尔顿看上去很疲惫
51'于海底线内切，接着倒三角横传门前                   48'第48分钟申鑫突然用艾弗顿换下雅伊尔顿，近期连续作战的雅伊尔顿看上去很疲惫
52'汉克跟进抢点攻门，慢了半步，球被刘殿座出击扑住                   52'第52分钟于海左路下底传中，刘殿座飞身扑球的同时被汉克撞了一下，一时爬不起来
52'汉克刹车不急，撞了刘殿座下颌，很疼啊                   52'第52分钟于海左路下底传中，刘殿座飞身扑球的同时被汉克撞了一下，一时爬不起来
52'刘殿座起身，没大碍，比赛继续                   52'第52分钟于海左路下底传中，刘殿座飞身扑球的同时被汉克撞了一下，一时爬不起来
53'申鑫队后场失误，汉克抢断反击                   52'第52分钟于海左路下底传中，刘殿座飞身扑球的同时被汉克撞了一下，一时爬不起来
53'汉克禁区外起脚，弧线球攻门，击中右侧立柱弹回                   52'第52分钟于海左路下底传中，刘殿座飞身扑球的同时被汉克撞了一下，一时爬不起来
53'徐文的头球回顶，好在刘殿座注意力集中，不然就乌龙啦。。。。                   52'第52分钟于海左路下底传中，刘殿座飞身扑球的同时被汉克撞了一下，一时爬不起来
54'人和今天这运气无语了啊，两次立柱，一个单刀被扑出                   52'第52分钟于海左路下底传中，刘殿座飞身扑球的同时被汉克撞了一下，一时爬不起来
55'萨利中圈拿球，横传交给陈子介                   52'第52分钟于海左路下底传中，刘殿座飞身扑球的同时被汉克撞了一下，一时爬不起来
55'陈子介背身拿球，没机会转身，再回传给萨利                   52'第52分钟于海左路下底传中，刘殿座飞身扑球的同时被汉克撞了一下，一时爬不起来
55'陈杰中线位置的直塞想找杨一虎，被后卫挡出                   52'第52分钟于海左路下底传中，刘殿座飞身扑球的同时被汉克撞了一下，一时爬不起来
56'球权还在人和队脚下，于海左路拿球，短传交给马辛斯基                   56'第56分钟，贵州队在申鑫半场围攻了一分钟有余，但最后陈子介着急发力射门高出
56'马辛斯基再回传，差点失误                   56'第56分钟，贵州队在申鑫半场围攻了一分钟有余，但最后陈子介着急发力射门高出
56'于海奋力将球拿到，横切，再传给右侧的陈子介                   56'第56分钟，贵州队在申鑫半场围攻了一分钟有余，但最后陈子介着急发力射门高出
57'陈子介带球进入禁区，面对姜佳俊，一个急停，拉球摆脱，接着起脚打门，高射炮                   56'第56分钟，贵州队在申鑫半场围攻了一分钟有余，但最后陈子介着急发力射门高出
58'这段时间人和的进攻气势很旺，可惜只开花不结果                   56'第56分钟，贵州队在申鑫半场围攻了一分钟有余，但最后陈子介着急发力射门高出
58'唐家庶后场拿球，面对汉克逼抢，回传，力量少轻                   56'第56分钟，贵州队在申鑫半场围攻了一分钟有余，但最后陈子介着急发力射门高出
58'刘殿座出击，在大禁区线上将球解围                   56'第56分钟，贵州队在申鑫半场围攻了一分钟有余，但最后陈子介着急发力射门高出
59'申鑫的反击，右路的进攻，乌塔卡传中                   56'第56分钟，贵州队在申鑫半场围攻了一分钟有余，但最后陈子介着急发力射门高出
59'孙继海头球解围，球到了乌塔卡脚下                   56'第56分钟，贵州队在申鑫半场围攻了一分钟有余，但最后陈子介着急发力射门高出
63'乔尼放铲，抢在杨一虎之前将球解围                   63'第63分钟汉克右路传中接着往禁区里跑，米西头球摆渡到小禁区内，汉克在多人夹击下起脚射门没打上
63'申鑫再换人：39号贾天子上，换下7号徐文                   63'第63分钟汉克右路传中接着往禁区里跑，米西头球摆渡到小禁区内，汉克在多人夹击下起脚射门没打上
64'soulmate-刘刘刘 :杨一虎早就被换下了 怎么传给他（虎兄下半场很活跃的）                   63'第63分钟汉克右路传中接着往禁区里跑，米西头球摆渡到小禁区内，汉克在多人夹击下起脚射门没打上
65'人和换人：11号尤里上，换下24号汉克                   63'第63分钟汉克右路传中接着往禁区里跑，米西头球摆渡到小禁区内，汉克在多人夹击下起脚射门没打上
66'人和中场的转移球找尤里，可惜直接出了边线                   63'第63分钟汉克右路传中接着往禁区里跑，米西头球摆渡到小禁区内，汉克在多人夹击下起脚射门没打上
66'申鑫后场传接，稍微控制下节奏                   63'第63分钟汉克右路传中接着往禁区里跑，米西头球摆渡到小禁区内，汉克在多人夹击下起脚射门没打上
68'乌塔卡前场拿球，回传给到埃弗顿                   68'第68分钟刘峻楠禁区外拉球内切后怒射踢高
68'埃弗顿拿球横切，陈昌源上抢，没能断掉，只能拉人犯规                   68'第68分钟刘峻楠禁区外拉球内切后怒射踢高
69'贾天子左路拿球，直塞找姜佳俊，被后卫挡出边线                   68'第68分钟刘峻楠禁区外拉球内切后怒射踢高
69'申鑫界外球进场，刘俊楠拿球横切，禁区左上角起脚吊远角                   68'第68分钟刘峻楠禁区外拉球内切后怒射踢高
69'稍微高了一点点，球偏出球门，出底线                   68'第68分钟刘峻楠禁区外拉球内切后怒射踢高
71'不好意思，因字幕没显示，数据出错，于海登场换下了杨一虎，米西在场上                   68'第68分钟刘峻楠禁区外拉球内切后怒射踢高
71'米西刚刚禁区内的突破，自己滑倒失误，球丢啦                   68'第68分钟刘峻楠禁区外拉球内切后怒射踢高
78'申鑫中场拿球，过顶长传到禁区                   77'第77分钟尤里禁区外打门力量偏轻，但角度很刁，刘殿座在张成林下脚前把球死死扑住
78'力量稍大，直接被张烈出击拿到                   77'第77分钟尤里禁区外打门力量偏轻，但角度很刁，刘殿座在张成林下脚前把球死死扑住
79'申鑫第三个换人名额出来：27号杨家威上，换下21号刘俊楠                   77'第77分钟尤里禁区外打门力量偏轻，但角度很刁，刘殿座在张成林下脚前把球死死扑住
84'接着突然起脚，可惜打门放了高射炮                   84'第84分钟张成林带球长驱直入到禁区外突然发炮，刘殿座扑了两下把球控制住
85'人和前场进攻，陈杰禁区外的远射打偏                   84'第84分钟张成林带球长驱直入到禁区外突然发炮，刘殿座扑了两下把球控制住
86'全场比赛已经来到了85分钟，比分还是0-0                   84'第84分钟张成林带球长驱直入到禁区外突然发炮，刘殿座扑了两下把球控制住
86'人和进球了！！！                   84'第84分钟张成林带球长驱直入到禁区外突然发炮，刘殿座扑了两下把球控制住
87'尤里门前包抄垫射破门得分！！！                   84'第84分钟张成林带球长驱直入到禁区外突然发炮，刘殿座扑了两下把球控制住
89'米西前场左路拿球，禁区急停，转身挑传门前，尤里后点跟上，抢在刘殿座之前垫射打进！！！                   88'第88分钟贵州队快速反击，张成林右路带球到禁区，但他打远角的射门擦柱而出
89'下半场比赛进入尾声，人和1-0领先，尤里进球                   88'第88分钟贵州队快速反击，张成林右路带球到禁区，但他打远角的射门擦柱而出
90'申鑫前场进攻，杨家威拿球                   88'第88分钟贵州队快速反击，张成林右路带球到禁区，但他打远角的射门擦柱而出
91'面对逼抢，回传给到侯俊杰                   88'第88分钟贵州队快速反击，张成林右路带球到禁区，但他打远角的射门擦柱而出
48'萨利补防，在雅伊尔顿之前伸脚将球解围出边线                   48'补时3分钟后比赛结束，贵州人和在客场1比0战胜上海申鑫
48'申鑫这边下半场也是换人调整，36号埃弗顿上场了                   48'补时3分钟后比赛结束，贵州人和在客场1比0战胜上海申鑫
48'8号雅伊尔顿被换下                   48'补时3分钟后比赛结束，贵州人和在客场1比0战胜上海申鑫
48'这是下半场进行了3分钟的时候，申鑫做的第一次换人                   48'补时3分钟后比赛结束，贵州人和在客场1比0战胜上海申鑫
49'而人和这边，下半场开始用于海换下了中场核心米西                   48'补时3分钟后比赛结束，贵州人和在客场1比0战胜上海申鑫
50'申鑫前场进攻，于涛的传中，力量太大，直接出了底线                   48'补时3分钟后比赛结束，贵州人和在客场1比0战胜上海申鑫
50'汉克前场拿球，自己趟球过大，再抢，放倒了上来的乔尼，犯规                   48'补时3分钟后比赛结束，贵州人和在客场1比0战胜上海申鑫
51'人和前场进攻，于海左路拿球，强突                   48'补时3分钟后比赛结束，贵州人和在客场1比0战胜上海申鑫
51'于海底线内切，接着倒三角横传门前                   48'补时3分钟后比赛结束，贵州人和在客场1比0战胜上海申鑫
