13'开球给后场右侧穆尼耶                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
50'巴黎圣日耳曼的点球机会！                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
50'卡瓦尼来主罚点球！                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
50'卡瓦尼！助跑！                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
48'巴黎圣日耳曼的右侧角球                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
48'角球开到禁区内后点                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
48'没人顶上，皮球开出了底线                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
49'吕菲耶大脚开球给到中场哈兹里                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
49'分球给中场左侧                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
49'穆尼耶把球拦截下来                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
49'回传给身后维拉蒂                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
49'维拉蒂给中场左侧贝尔纳特                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
49'回传中圈里面拉比奥特                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
50'斜传球给前场右路迪马利亚                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
50'再推传给前场中路卡瓦尼                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
50'卡瓦尼带球切入禁区内！                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
50'被放倒了！佩兰的犯规！                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
50'主裁判指向了点球点！                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
50'巴黎圣日耳曼的点球机会！                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
50'卡瓦尼来主罚点球！                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
50'卡瓦尼！助跑！                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
51'推射打门！！                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
51'一蹴而就！GOOOOOOOOOOOAL！2-0！                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
51'卡瓦尼造点后点球破门！巴黎圣日耳曼2-0圣埃蒂安！                   48'第48分钟卡瓦尼在禁区内准备射门时被佩兰踢倒，裁判果断吹罚点球，卡瓦尼亲自操刀主罚，他稳稳将球打入球门右侧，巴黎2-0领先圣埃蒂安
64'吕菲耶大脚开球给前场右路                   64'第64分钟，德拉克斯勒斜传禁区，贝尔纳特左路横传，卡瓦尼推射破门，但裁判示意之前传球已经越位，进球无效
64'哈兹里对迪马利亚犯规，哈兹里被罚一张黄牌                   64'第64分钟，德拉克斯勒斜传禁区，贝尔纳特左路横传，卡瓦尼推射破门，但裁判示意之前传球已经越位，进球无效
65'迪马利亚开定位球挑传前场左路                   64'第64分钟，德拉克斯勒斜传禁区，贝尔纳特左路横传，卡瓦尼推射破门，但裁判示意之前传球已经越位，进球无效
65'拉比奥特把球得到，回给身后的贝尔纳特                   64'第64分钟，德拉克斯勒斜传禁区，贝尔纳特左路横传，卡瓦尼推射破门，但裁判示意之前传球已经越位，进球无效
65'贝尔纳特再给前场中路德拉克斯勒                   64'第64分钟，德拉克斯勒斜传禁区，贝尔纳特左路横传，卡瓦尼推射破门，但裁判示意之前传球已经越位，进球无效
65'塞球给禁区内中路卡瓦尼                   64'第64分钟，德拉克斯勒斜传禁区，贝尔纳特左路横传，卡瓦尼推射破门，但裁判示意之前传球已经越位，进球无效
65'卡瓦尼跟进打门！                   64'第64分钟，德拉克斯勒斜传禁区，贝尔纳特左路横传，卡瓦尼推射破门，但裁判示意之前传球已经越位，进球无效
65'球进了！                   64'第64分钟，德拉克斯勒斜传禁区，贝尔纳特左路横传，卡瓦尼推射破门，但裁判示意之前传球已经越位，进球无效
66'边裁举旗！卡瓦尼这是越位在先！进球无效！                   64'第64分钟，德拉克斯勒斜传禁区，贝尔纳特左路横传，卡瓦尼推射破门，但裁判示意之前传球已经越位，进球无效
67'继续比赛                   64'第64分钟，德拉克斯勒斜传禁区，贝尔纳特左路横传，卡瓦尼推射破门，但裁判示意之前传球已经越位，进球无效
67'吕菲耶开球给前场右路                   64'第64分钟，德拉克斯勒斜传禁区，贝尔纳特左路横传，卡瓦尼推射破门，但裁判示意之前传球已经越位，进球无效
76'双方争顶！阿雷奥拉把球拿下没收                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
76'阿雷奥拉发球给身前穆尼耶                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
76'横做给左边路蒂亚戈-席尔瓦                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
76'直传球给前场中路德拉克斯勒                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
76'德拉克斯勒斜线球给前场右侧迪亚比                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
76'迪亚比的球被加布里埃尔-席尔瓦踢出边线                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
77'巴黎圣日耳曼前场右侧边线球                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
77'发球给接应的穆尼耶                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
77'回传后场的门将阿雷奥拉                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
77'阿雷奥拉大脚开球给前场左路迪马利亚                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
77'迪马利亚切入禁区内！                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
77'左脚直接抽射打门！！                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
78'GOOOOOOOOOOAL！球进了！！！3-0！                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
78'迪马利亚的进球！巴黎圣日耳曼3-0圣埃蒂安！                   75'巴黎在第75分钟扩大比分，迪亚比从右路突入禁区后横传，左侧的迪马利亚得球后向前突进，小角度左脚爆射破门，巴黎3-0领先圣埃蒂安
83'迪马利亚分球给前场右侧迪亚比                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
84'迪亚比右路切入禁区                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
84'回给禁区前沿迪马利亚                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
84'迪马利亚弧顶附近起脚打门！                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
84'这球被吕菲耶拿住没收                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
84'吕菲耶大脚开球给中场                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
84'卡瓦尼把球停下来                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
84'回给后场中路科雷尔                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
85'科雷尔分球给中场右侧德拉克斯勒                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
85'回传身后穆尼耶                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
85'挑传球给前场左路                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
85'皮球被科沃杰伊恰克破坏回来                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
85'阿雷奥拉出击把球拿到                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
85'阿雷奥拉大脚开球给前场右侧恩昆库                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
85'恩昆库塞球给禁区内右侧德拉克斯勒                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
85'低平球横做给禁区前点！                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
85'迪亚比包抄推射打门！！                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
85'GOOOOOOOOOOOAL！！！4-0！                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
86'德拉克斯勒助攻迪亚比破门！巴黎圣日耳曼4-0圣埃蒂安！                   83'第83分钟，巴黎再进一球，圣埃蒂安底线附近解围球被巴黎断下，德拉克斯勒禁区内右侧横敲，卡瓦尼射门没有打正变成传球，后点迪亚比推射破门，巴黎4-0锁定胜局
