2'卡希尔分左侧法布雷加斯！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'分左侧厄齐尔！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'分左侧奈尔斯！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'失误了！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'坎特得球回传后场！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'克里斯滕森得球回传库尔图瓦！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'分右侧阿斯皮利奎塔！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'交给克里斯滕森！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'挑传中路！险些失误！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'卡希尔得球短传法布雷加斯！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'直传前场莫拉塔！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'停球失误了！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'贝莱林右侧得球回传钱伯斯！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'横传穆斯塔菲！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'分左侧霍尔丁！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'交给扎卡！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'回传穆斯塔菲！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'中场右侧厄齐尔！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'短传拉卡泽特！分右侧贝莱林！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'斜传禁区右侧！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'被阿斯皮利奎塔抢断！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'回传库尔图瓦！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'解围到中场！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'巴卡约科得球分右侧坎特！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'回传后场克里斯托弗！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'分左侧卡希尔！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'卡希尔带中场！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'短传法布雷加斯！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
5'回传给克里斯滕森！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
14'阿斯皮利奎塔右侧长传前场中路！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
14'莫拉塔突然空了！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
14'面对出击的切赫！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
14'单刀推射右侧！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
14'偏出右侧底线啊！！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
14'居然错过这样的机会！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
15'摩西右侧直塞禁区！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
15'切赫倒地拿到球！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
16'贝莱林横传中圈扎卡！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
16'短传左侧厄齐尔！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
16'交给桑切斯！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
16'直塞禁区左侧奈尔斯！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
16'突入禁区！倒地了！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
16'球被清理出去！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
16'厄齐尔得球！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
16'短传桑切斯！小角度和厄齐尔二过一配合！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
17'桑切斯推射左下角！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
17'碰！球打中立柱！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
17'再打中右侧立柱！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
17'被库尔图瓦拿到！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
17'切尔西逃过一劫！                   14'切尔西第14分钟浪费机会，摩西后场长传，霍尔丁防守失位给莫拉塔单刀机会，但前皇马中锋突入禁区内的单刀推射偏出右侧立柱
63'库尔图瓦长传中场！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
63'扎卡得球回传穆斯塔菲！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
63'交给奈尔斯                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
63'短传扎卡！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
63'分中圈威尔谢尔！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
63'给右侧厄齐尔！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
63'分贝莱林！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
63'直塞禁区中路！库尔图瓦出击拿到球！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
63'坎特后场直传巴卡约科！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
63'给右侧！被霍尔丁抢断！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
64'威尔谢尔挑传弧顶拉卡泽特！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
64'分禁区左侧厄齐尔！底线横传被破坏出去！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
64'奈尔斯左侧得球！突破下底传中！被挡出底线！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
64'战术角球给出来！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
64'扎卡短传威尔谢尔！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
64'分左侧厄齐尔！横向内切！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
64'分弧顶扎卡！直塞禁区左侧！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
64'威尔谢尔插上倒地铲射！！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
65'GOOOOOOOOOOOOOOAL！！！！                   63'阿森纳第63分钟打破僵局，厄齐尔角球混战中直传后偏转，威尔谢尔禁区左侧10码处射入近角
67'库尔图瓦短传卡希尔！                   67'切尔西第67分钟扳平，贝莱林禁区内对阿扎尔犯规，比利时人亲自主罚点球命中，1-1
67'分左侧阿隆索！                   67'切尔西第67分钟扳平，贝莱林禁区内对阿扎尔犯规，比利时人亲自主罚点球命中，1-1
67'回传后场卡希尔！                   67'切尔西第67分钟扳平，贝莱林禁区内对阿扎尔犯规，比利时人亲自主罚点球命中，1-1
68'直传中场法布雷加斯！                   67'切尔西第67分钟扳平，贝莱林禁区内对阿扎尔犯规，比利时人亲自主罚点球命中，1-1
68'直塞左侧阿扎尔！                   67'切尔西第67分钟扳平，贝莱林禁区内对阿扎尔犯规，比利时人亲自主罚点球命中，1-1
68'阿扎尔突破禁区！                   67'切尔西第67分钟扳平，贝莱林禁区内对阿扎尔犯规，比利时人亲自主罚点球命中，1-1
68'下底！扣一下！转身被绊倒犯规！                   67'切尔西第67分钟扳平，贝莱林禁区内对阿扎尔犯规，比利时人亲自主罚点球命中，1-1
68'裁判给了点球！                   67'切尔西第67分钟扳平，贝莱林禁区内对阿扎尔犯规，比利时人亲自主罚点球命中，1-1
69'阿扎尔亲自操刀！                   67'切尔西第67分钟扳平，贝莱林禁区内对阿扎尔犯规，比利时人亲自主罚点球命中，1-1
69'阿扎尔助跑！骗过切赫推射左下角！GOOOOOOOOOOOAL！！                   67'切尔西第67分钟扳平，贝莱林禁区内对阿扎尔犯规，比利时人亲自主罚点球命中，1-1
84'小禁区前被扎帕科斯塔头球解围！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
84'外围拼抢巴卡约科出界！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
84'切尔西换人！威廉换下阿扎尔！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
84'霍尔丁左侧直传前场！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
84'维尔贝克没拿到！球出了底线！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
85'切赫长传中场！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
85'争顶后贝莱林大脚解围！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
85'中场德林克沃特得球分威廉！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
85'长传转移右侧扎帕科斯塔！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
85'突破底线！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
85'传中到小禁区前！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
85'阿隆索抢点推射！！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
85'GOOOOOOOOOOOOOOOAL！！                   84'切尔西第84分钟反超比分，扎帕科斯塔右路传中，从穆斯塔菲身后抄出的阿隆索小禁区前推射入网，2-1
92'奈尔斯回传后场穆斯塔菲！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
92'推进被莫拉塔绊倒犯规！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
92'下半场补时4分钟！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
92'威尔谢尔分右侧扎卡！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
93'回传给贝莱林！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
93'交给厄齐尔！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
93'中路分右侧贝莱林！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
93'横传厄齐尔！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
93'厄齐尔直塞右侧沃尔科特！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
93'直塞点球点！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
93'桑切斯扫射被挡出去！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
93'威廉左侧底线得球！分球失误了！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
93'威尔谢尔中路分禁区前奈尔斯！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
93'回传威尔谢尔！给右侧厄齐尔！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
93'分右侧沃尔科特！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
93'直塞底线贝莱林1传中被头球解围！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
94'厄齐尔得球横传中路威尔谢尔！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
94'长传禁区左侧穆斯塔菲！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
94'传中到后点！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
94'争顶后贝莱林凌空扫射！！！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
94'球入飞火流星！GOOOOOOOOOOOOOAL！！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
95'镜头给回来莫拉塔单刀了！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
95'面对切赫推射！被切赫神奇扑出！                   92'阿森纳第92分钟扳平，阿隆索头球解围，贝莱林禁区边缘内爆射左上角入网，2-2
