1'阿森纳球员沃尔科特大禁区右侧左脚射门,被防守球员封堵.给他传球的是拉姆塞.                   1'阿森纳第1分钟连续在右路掀起攻势
26'维冈球员约迪-戈麦斯大禁区外左脚射门,被防守球员封堵.                   26'第26分钟，阿尔特塔禁区前对马隆尼犯规，但戈麦斯的任意球射门被人墙挡出
28'阿森纳球员拉姆塞大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是吉布斯.                   26'第26分钟，阿尔特塔禁区前对马隆尼犯规，但戈麦斯的任意球射门被人墙挡出
29'维冈球员约迪-戈麦斯大禁区外左脚射门,被防守球员封堵.给他传球的是麦克阿瑟.                   26'第26分钟，阿尔特塔禁区前对马隆尼犯规，但戈麦斯的任意球射门被人墙挡出
29'维冈球员麦克阿瑟拼抢犯规,对手获得控球权.                   26'第26分钟，阿尔特塔禁区前对马隆尼犯规，但戈麦斯的任意球射门被人墙挡出
29'拉姆塞为阿森纳在左路,赢得一个任意球.                   26'第26分钟，阿尔特塔禁区前对马隆尼犯规，但戈麦斯的任意球射门被人墙挡出
38'维冈球员肖恩-马洛尼大禁区左侧右脚射门,被防守球员封堵.给他传球的是埃斯皮诺萨.                   38'第38分钟，埃斯皮诺萨传球，马隆尼禁区左侧的射门又被封堵
39'麦克阿瑟将球处理出底线,阿森纳获得角球.                   38'第38分钟，埃斯皮诺萨传球，马隆尼禁区左侧的射门又被封堵
40'阿森纳球员卡佐拉一脚直塞球给沃尔科特,但是边裁举旗显示后者已经越位.                   38'第38分钟，埃斯皮诺萨传球，马隆尼禁区左侧的射门又被封堵
40'阿森纳球员卡佐拉一脚直塞球给沃尔科特,但是边裁举旗显示后者已经越位.                   40'第40分钟，卡索拉捅传，越位位置的沃尔科特单刀破门，进球无效
42'阿尔特塔为阿森纳赢得一个任意球.                   40'第40分钟，卡索拉捅传，越位位置的沃尔科特单刀破门，进球无效
42'维冈球员麦克马纳曼拼抢犯规,对手获得控球权.                   40'第40分钟，卡索拉捅传，越位位置的沃尔科特单刀破门，进球无效
43'维冈球员约迪-戈麦斯一脚直塞球给A-科内,但是边裁举旗显示后者已经越位.                   40'第40分钟，卡索拉捅传，越位位置的沃尔科特单刀破门，进球无效
48'射门!!!维冈球员A-科内小禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是麦克马纳曼.                   48'第48分钟，埃斯皮诺萨传球，科内同麦克马纳曼踢墙配合后小禁区左上角的射门被斯泽斯尼神勇扑出
49'阿森纳球员拉姆塞拼抢犯规,对手获得控球权.                   48'第48分钟，埃斯皮诺萨传球，科内同麦克马纳曼踢墙配合后小禁区左上角的射门被斯泽斯尼神勇扑出
49'沙尔内尔为维冈赢得一个任意球.                   48'第48分钟，埃斯皮诺萨传球，科内同麦克马纳曼踢墙配合后小禁区左上角的射门被斯泽斯尼神勇扑出
50'维冈球员肖恩-马洛尼大禁区外尝试右脚射门,可惜皮球高出右上角球门.给他传球的是约迪-戈麦斯.                   48'第48分钟，埃斯皮诺萨传球，科内同麦克马纳曼踢墙配合后小禁区左上角的射门被斯泽斯尼神勇扑出
50'维冈球员肖恩-马洛尼大禁区外右脚射门,被防守球员封堵.给他传球的是A-科内.                   48'第48分钟，埃斯皮诺萨传球，科内同麦克马纳曼踢墙配合后小禁区左上角的射门被斯泽斯尼神勇扑出
50'维冈球员肖恩-马洛尼一脚直塞球给麦卡锡,但是边裁举旗显示后者已经越位.                   48'第48分钟，埃斯皮诺萨传球，科内同麦克马纳曼踢墙配合后小禁区左上角的射门被斯泽斯尼神勇扑出
51'射门!!!阿森纳球员卡佐拉大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是沃尔科特.                   48'第48分钟，埃斯皮诺萨传球，科内同麦克马纳曼踢墙配合后小禁区左上角的射门被斯泽斯尼神勇扑出
51'射门!!!阿森纳球员卡佐拉大禁区中央左脚射门,被对方守门员横身扑出.                   48'第48分钟，埃斯皮诺萨传球，科内同麦克马纳曼踢墙配合后小禁区左上角的射门被斯泽斯尼神勇扑出
51'阿森纳球员罗西基大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了左球门.                   48'第48分钟，埃斯皮诺萨传球，科内同麦克马纳曼踢墙配合后小禁区左上角的射门被斯泽斯尼神勇扑出
51'射门!!!阿森纳球员卡佐拉大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是沃尔科特.                   51'第51分钟，沃尔科特禁区右侧传中，卡索拉12码处射门被扑出后小禁区前再射又被罗布雷斯神勇救出，罗西基禁区右侧18码处低射远角偏出
51'射门!!!阿森纳球员卡佐拉大禁区中央左脚射门,被对方守门员横身扑出.                   51'第51分钟，沃尔科特禁区右侧传中，卡索拉12码处射门被扑出后小禁区前再射又被罗布雷斯神勇救出，罗西基禁区右侧18码处低射远角偏出
51'阿森纳球员罗西基大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了左球门.                   51'第51分钟，沃尔科特禁区右侧传中，卡索拉12码处射门被扑出后小禁区前再射又被罗布雷斯神勇救出，罗西基禁区右侧18码处低射远角偏出
52'罗西基为阿森纳在对方半场,赢得一个任意球.                   51'第51分钟，沃尔科特禁区右侧传中，卡索拉12码处射门被扑出后小禁区前再射又被罗布雷斯神勇救出，罗西基禁区右侧18码处低射远角偏出
52'维冈球员阿尔卡拉兹拼抢犯规,对手获得控球权.                   51'第51分钟，沃尔科特禁区右侧传中，卡索拉12码处射门被扑出后小禁区前再射又被罗布雷斯神勇救出，罗西基禁区右侧18码处低射远角偏出
53'黄牌！维冈球员阿尔卡拉兹因为恶意犯规,被主裁判出示黄牌.                   51'第51分钟，沃尔科特禁区右侧传中，卡索拉12码处射门被扑出后小禁区前再射又被罗布雷斯神勇救出，罗西基禁区右侧18码处低射远角偏出
54'阿森纳球员拉姆塞大禁区外尝试右脚射门,可惜皮球高出右上角球门.                   51'第51分钟，沃尔科特禁区右侧传中，卡索拉12码处射门被扑出后小禁区前再射又被罗布雷斯神勇救出，罗西基禁区右侧18码处低射远角偏出
58'射门!!!阿森纳球员波多尔斯基大禁区中央头球,被对方守门员横身扑出.给他传球的是吉布斯.                   58'第58分钟，吉布斯禁区左侧传中，波多尔斯基10码处头球攻门被罗布雷斯摘下
59'阿森纳球员吉布斯拼抢犯规,对手获得控球权.                   58'第58分钟，吉布斯禁区左侧传中，波多尔斯基10码处头球攻门被罗布雷斯摘下
59'迪桑托为维冈在右路,赢得一个任意球.                   58'第58分钟，吉布斯禁区左侧传中，波多尔斯基10码处头球攻门被罗布雷斯摘下
60'维冈球员博伊斯大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是肖恩-马洛尼.                   58'第58分钟，吉布斯禁区左侧传中，波多尔斯基10码处头球攻门被罗布雷斯摘下
61'射门!!!阿森纳球员沃尔科特球门右侧小角度右脚射门,被对方守门员横身扑出.给他传球的是罗西基.                   58'第58分钟，吉布斯禁区左侧传中，波多尔斯基10码处头球攻门被罗布雷斯摘下
61'射门!!!阿森纳球员沃尔科特球门右侧小角度右脚射门,被对方守门员横身扑出.给他传球的是罗西基.                   61'第61分钟，罗西基传球，沃尔科特强突禁区右侧的小角度射门被罗布雷斯挡出近角，他并未选择传给中路包抄的波多尔斯基
62'科斯切尔尼为阿森纳赢得一个任意球.                   61'第61分钟，罗西基传球，沃尔科特强突禁区右侧的小角度射门被罗布雷斯挡出近角，他并未选择传给中路包抄的波多尔斯基
62'维冈球员迪桑托拼抢犯规,对手获得控球权.                   61'第61分钟，罗西基传球，沃尔科特强突禁区右侧的小角度射门被罗布雷斯挡出近角，他并未选择传给中路包抄的波多尔斯基
63'进球啦！！！阿森纳球员沃尔科特大禁区中央左脚射门,球从左下角飞进球门,球进了!助攻的是卡佐拉. 阿森纳 2-1 维冈.                   61'第61分钟，罗西基传球，沃尔科特强突禁区右侧的小角度射门被罗布雷斯挡出近角，他并未选择传给中路包抄的波多尔斯基
64'维冈换人,沃森换下约迪-戈麦斯                   61'第61分钟，罗西基传球，沃尔科特强突禁区右侧的小角度射门被罗布雷斯挡出近角，他并未选择传给中路包抄的波多尔斯基
68'进球啦！！！阿森纳球员波多尔斯基大禁区中央左脚射门,球从左下角飞进球门,球进了!助攻的是卡佐拉. 阿森纳 3-1 维冈.                   68'阿森纳第68分钟扩大比分，卡索拉头球前顶，无人防守的波多尔斯基12码处轻巧挑射破门，3-1
70'阿森纳球员罗西基拼抢犯规,对手获得控球权.                   68'阿森纳第68分钟扩大比分，卡索拉头球前顶，无人防守的波多尔斯基12码处轻巧挑射破门，3-1
70'麦卡锡为维冈赢得一个任意球.                   68'阿森纳第68分钟扩大比分，卡索拉头球前顶，无人防守的波多尔斯基12码处轻巧挑射破门，3-1
71'进球啦！！！阿森纳球员拉姆塞球门左侧小角度右脚射门,球从右上角飞进球门,球进了!助攻的是卡佐拉. 阿森纳 4-1 维冈.                   68'阿森纳第68分钟扩大比分，卡索拉头球前顶，无人防守的波多尔斯基12码处轻巧挑射破门，3-1
71'进球啦！！！阿森纳球员拉姆塞球门左侧小角度右脚射门,球从右上角飞进球门,球进了!助攻的是卡佐拉. 阿森纳 4-1 维冈.                   71'阿森纳第71分钟锁定胜局，卡索拉直传，拉姆塞突入禁区左侧小角度破门，4-1
73'阿森纳球员阿尔特塔手球犯规,对手获得球权.                   71'阿森纳第71分钟锁定胜局，卡索拉直传，拉姆塞突入禁区左侧小角度破门，4-1
78'阿森纳换人,威尔谢尔换下罗西基                   78'第78分钟，威尔谢尔和张伯伦分别换下罗西基和波多尔斯基
78'阿森纳换人,张伯伦换下波多尔斯基                   78'第78分钟，威尔谢尔和张伯伦分别换下罗西基和波多尔斯基
79'威尔谢尔为阿森纳赢得一个任意球.                   78'第78分钟，威尔谢尔和张伯伦分别换下罗西基和波多尔斯基
79'维冈球员麦卡锡拼抢犯规,对手获得控球权.                   78'第78分钟，威尔谢尔和张伯伦分别换下罗西基和波多尔斯基
80'维冈球员罗布勒斯一脚直塞球给迪桑托,但是边裁举旗显示后者已经越位.                   78'第78分钟，威尔谢尔和张伯伦分别换下罗西基和波多尔斯基
81'维冈球员迪桑托大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是麦克阿瑟.                   78'第78分钟，威尔谢尔和张伯伦分别换下罗西基和波多尔斯基
