1'上半场比赛开始了！                   1'开场仅1分钟，纳尼右路传中，维尔贝克小禁区前头球攻门蹭偏
38'卡里克带球还是弱一点，往右晃动身体完全没有跟上，球被麦克阿瑟断下                   35'第35分钟，吉格斯直传，纳尼摆脱菲格罗亚后15码处挑射高出
38'博塞豪尔前场左路得球传中，球打在拉斐尔身上出了底线，角球                   35'第35分钟，吉格斯直传，纳尼摆脱菲格罗亚后15码处挑射高出
38'博塞豪尔角球发前点，拉斐尔头球解围出来                   35'第35分钟，吉格斯直传，纳尼摆脱菲格罗亚后15码处挑射高出
51'曼联右路的进攻，拉斐尔交给纳尼，纳尼往底线抹，球被对方捅出底线                   51'曼联第51分钟打破僵局，卡里克送出妙传，纳尼禁区右侧的传射被哈布西勉强扑出，跟进的斯科尔斯近距离打入空门，这是他第700次出场打入的第155粒入球
51'战术角球不，马洛尼盯防纳尼，有点吃力                   51'曼联第51分钟打破僵局，卡里克送出妙传，纳尼禁区右侧的传射被哈布西勉强扑出，跟进的斯科尔斯近距离打入空门，这是他第700次出场打入的第155粒入球
51'曼联打破了僵局，斯科尔斯！！！                   51'曼联第51分钟打破僵局，卡里克送出妙传，纳尼禁区右侧的传射被哈布西勉强扑出，跟进的斯科尔斯近距离打入空门，这是他第700次出场打入的第155粒入球
52'纳尼扣过了马洛尼后传到门前，维尔贝克背对球门没有转身机会，只能回传给禁区边缘的卡里克                   51'曼联第51分钟打破僵局，卡里克送出妙传，纳尼禁区右侧的传射被哈布西勉强扑出，跟进的斯科尔斯近距离打入空门，这是他第700次出场打入的第155粒入球
53'卡里克再分到禁区右侧，纳尼再得球大力低射，艾哈比斯倒地扑球脱手，斯科尔斯门前补射中的！                   51'曼联第51分钟打破僵局，卡里克送出妙传，纳尼禁区右侧的传射被哈布西勉强扑出，跟进的斯科尔斯近距离打入空门，这是他第700次出场打入的第155粒入球
53'又是纳尼前场右路挑过了菲格罗亚后传到禁区，维尔贝克卸下球来凌空抽射打飞了！                   51'曼联第51分钟打破僵局，卡里克送出妙传，纳尼禁区右侧的传射被哈布西勉强扑出，跟进的斯科尔斯近距离打入空门，这是他第700次出场打入的第155粒入球
54'重复一次，这是斯科尔斯第700次代表曼联上阵，能取得进球，相信他将度过难忘一夜                   51'曼联第51分钟打破僵局，卡里克送出妙传，纳尼禁区右侧的传射被哈布西勉强扑出，跟进的斯科尔斯近距离打入空门，这是他第700次出场打入的第155粒入球
63'曼联已经掌控了场上局势，斯科尔斯将球分到左路巴特纳                   63'曼联第63分钟扩大比分，吉格斯禁区左侧回传，巴特纳的射门被埃尔南德斯小禁区边缘挡入大门，2-0
63'埃尔南德斯接应后回做给吉格斯，吉格斯横扫门前，考德威尔解围不远                   63'曼联第63分钟扩大比分，吉格斯禁区左侧回传，巴特纳的射门被埃尔南德斯小禁区边缘挡入大门，2-0
64'埃尔南德斯进球了！                   63'曼联第63分钟扩大比分，吉格斯禁区左侧回传，巴特纳的射门被埃尔南德斯小禁区边缘挡入大门，2-0
65'吉格斯的传中球被拉米斯拦截下来，但他迟迟没有解围，被维尔贝克从背后捅掉，球落在吉格斯脚下，吉格斯倒三角回传找到巴特纳，巴特纳大力抽向门前，埃尔南德斯门前用外脚背轻轻一敲改变了方向把球打进！                   63'曼联第63分钟扩大比分，吉格斯禁区左侧回传，巴特纳的射门被埃尔南德斯小禁区边缘挡入大门，2-0
66'小碗豆这一粒进球对自己信心的提高有很大帮助                   63'曼联第63分钟扩大比分，吉格斯禁区左侧回传，巴特纳的射门被埃尔南德斯小禁区边缘挡入大门，2-0
66'话音未落，曼联又进球了                   63'曼联第63分钟扩大比分，吉格斯禁区左侧回传，巴特纳的射门被埃尔南德斯小禁区边缘挡入大门，2-0
70'戈麦斯中路送出一记妙传，科内斜插接应转身打门被出击的林德加德封堵出来                   70'第70分钟，戈麦斯传球，科内禁区右侧的射门仍未打破林德加德的十指关
71'下半场比赛进行了25分钟，曼联已经三球领先                   70'第70分钟，戈麦斯传球，科内禁区右侧的射门仍未打破林德加德的十指关
71'曼联换人，20号范佩西替下了22号斯科尔斯！                   70'第70分钟，戈麦斯传球，科内禁区右侧的射门仍未打破林德加德的十指关
72'曼联连换两人，25号鲍威尔替下了11号吉格斯！                   70'第70分钟，戈麦斯传球，科内禁区右侧的射门仍未打破林德加德的十指关
72'两位老将被换下，不过他们今天表现已经非常出色了                   70'第70分钟，戈麦斯传球，科内禁区右侧的射门仍未打破林德加德的十指关
72'斯科尔斯取得了进球，而吉格斯也策动了第二个进球                   70'第70分钟，戈麦斯传球，科内禁区右侧的射门仍未打破林德加德的十指关
73'刚上场的鲍威尔1994年出生，比吉格斯足足小了21岁                   70'第70分钟，戈麦斯传球，科内禁区右侧的射门仍未打破林德加德的十指关
73'拉斐尔右路直塞禁区，埃尔南德斯斜插到位转身大力横扫门前，范佩西来迟半步，球划门而过                   70'第70分钟，戈麦斯传球，科内禁区右侧的射门仍未打破林德加德的十指关
73'刚上场的鲍威尔1994年出生，比吉格斯足足小了21岁                   73'第73分钟，拉斐尔直传，埃尔南德斯禁区右侧传中，范佩西在卡德维尔干扰下错失绝佳机会
73'拉斐尔右路直塞禁区，埃尔南德斯斜插到位转身大力横扫门前，范佩西来迟半步，球划门而过                   73'第73分钟，拉斐尔直传，埃尔南德斯禁区右侧传中，范佩西在卡德维尔干扰下错失绝佳机会
74'戈麦斯左路的下底传中，林德加德将球没收                   73'第73分钟，拉斐尔直传，埃尔南德斯禁区右侧传中，范佩西在卡德维尔干扰下错失绝佳机会
74'科内前场是球，转移到左路的琼斯                   73'第73分钟，拉斐尔直传，埃尔南德斯禁区右侧传中，范佩西在卡德维尔干扰下错失绝佳机会
74'迪桑托出来接应拿球组织，大范围转移向右路，球传出了边线                   73'第73分钟，拉斐尔直传，埃尔南德斯禁区右侧传中，范佩西在卡德维尔干扰下错失绝佳机会
75'曼联开始在后场倒一倒脚                   73'第73分钟，拉斐尔直传，埃尔南德斯禁区右侧传中，范佩西在卡德维尔干扰下错失绝佳机会
75'下周参加欧冠的四支球队，目前领先的有曼联与阿森纳，而积分暂时领先的曼城和切尔西暂时还是与对手打平                   73'第73分钟，拉斐尔直传，埃尔南德斯禁区右侧传中，范佩西在卡德维尔干扰下错失绝佳机会
76'下半场比赛进行了30分钟，曼联3：0领先维冈！                   73'第73分钟，拉斐尔直传，埃尔南德斯禁区右侧传中，范佩西在卡德维尔干扰下错失绝佳机会
81'拉斐尔右路助攻上来，横传给禁区前沿的纳尼                   81'第81分钟，范佩西右路传球，纳尼禁区右侧边缘内劲射偏出
81'纳尼横向摆脱然后左脚的抽射打了冲天炮                   81'第81分钟，范佩西右路传球，纳尼禁区右侧边缘内劲射偏出
82'维尔贝克中路带球推进，撞在了考德威尔身上                   81'第81分钟，范佩西右路传球，纳尼禁区右侧边缘内劲射偏出
83'麦卡锡不知何故将球横传到左路空档                   81'第81分钟，范佩西右路传球，纳尼禁区右侧边缘内劲射偏出
83'鲍威尔远射球进！！！                   81'第81分钟，范佩西右路传球，纳尼禁区右侧边缘内劲射偏出
83'埃尔南德斯得球回做                   81'第81分钟，范佩西右路传球，纳尼禁区右侧边缘内劲射偏出
84'年仅18岁的鲍威尔为曼联打进第四个进球！                   81'第81分钟，范佩西右路传球，纳尼禁区右侧边缘内劲射偏出
84'拉斐尔右路斜专禁区，拉米斯解围不远                   81'第81分钟，范佩西右路传球，纳尼禁区右侧边缘内劲射偏出
84'球落在了禁区前沿的纳尼脚下，纳尼又是用左脚打远射，打得又偏又高                   81'第81分钟，范佩西右路传球，纳尼禁区右侧边缘内劲射偏出
