8'左路突破进来                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
25'申花队中场挑传                   23'第23分钟，登巴巴中场回追奥古斯托时拉人犯规，主裁判马宁向登巴巴出示黄牌
25'雷腾龙边路阻挡犯规                   23'第23分钟，登巴巴中场回追奥古斯托时拉人犯规，主裁判马宁向登巴巴出示黄牌
26'申花队前场左路的定位球                   23'第23分钟，登巴巴中场回追奥古斯托时拉人犯规，主裁判马宁向登巴巴出示黄牌
26'瓜林来主罚                   23'第23分钟，登巴巴中场回追奥古斯托时拉人犯规，主裁判马宁向登巴巴出示黄牌
36'登巴巴前场拿球回做                   36'第36分钟，张呈栋右路似传似射，皮球偏出远侧立柱
36'国安队这边将球抢断下来                   36'第36分钟，张呈栋右路似传似射，皮球偏出远侧立柱
36'国安队中场拿球又是被抢了回去                   36'第36分钟，张呈栋右路似传似射，皮球偏出远侧立柱
37'国安队大范围转移给到右路                   36'第36分钟，张呈栋右路似传似射，皮球偏出远侧立柱
37'张呈栋接球后一脚似传似射的打门将球打偏了                   36'第36分钟，张呈栋右路似传似射，皮球偏出远侧立柱
37'这球也是有一定的威胁                   36'第36分钟，张呈栋右路似传似射，皮球偏出远侧立柱
38'国安队边路挑传                   36'第36分钟，张呈栋右路似传似射，皮球偏出远侧立柱
38'这球没有给好                   36'第36分钟，张呈栋右路似传似射，皮球偏出远侧立柱
39'申花队将球转移给到右路                   36'第36分钟，张呈栋右路似传似射，皮球偏出远侧立柱
39'边路起球送禁区                   36'第36分钟，张呈栋右路似传似射，皮球偏出远侧立柱
39'第一点被国安队顶了出去                   36'第36分钟，张呈栋右路似传似射，皮球偏出远侧立柱
49'国安队右路起球送禁区                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
49'第一点被顶了出来                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
49'拉尔夫前场拿球给边路                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
49'张呈栋这边没有突破过去                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
49'伊尔马兹这边开始热身了                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
50'国安队中场横敲失误了！！！                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
50'申花队前场1对1！！                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
50'禁区弧顶的传球被张辛昕干扰了                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
50'国安队这边有球员受伤                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
50'嘴唇破了                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
51'是流鼻血了                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
51'国安队挑传打身后                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
51'传的并不到位                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
51'张稀哲中场上抢犯规                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
52'朴成左路拿球没有机会                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
52'申花队回缩的防线有些深                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
52'登巴巴中场拿球被克里梅茨先解围了一下                   49'第49分钟，国安边路传递中奥古斯托让球失误，瓜林断球前插形成快攻机会，但其向右路吕征传球时也出现失误
58'国安队只有克里梅茨这一点在跑                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
58'申花队角球机会                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
58'角球送禁区                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
58'杨智出击没有将球打远                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
58'申花队左侧头球点到中路                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
58'队友这边二点没有顶到                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
59'赵和靖边路带球被断                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
59'反抢的时候直接铲倒了莫雷诺                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
59'赵和靖得到一张黄牌！                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
60'国安队前场拿球挑传                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
60'柏佳骏先将球解围出边线                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
60'国安队左路拿球挑传                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
61'张辛昕左路拿球到了禁区                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
61'横向的摆脱后低射                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
61'这球没有打上力量                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
61'申花队这段时间压力很大                   58'第58分钟，莫雷诺突然起球寻找插入国安禁区的瓜林，克里梅茨抢先出脚将球挡出底线；曹赟定角球传中后，杨智在登巴巴干扰下出击失位，申花也错过了头球接力攻空门的机会
62'申花队传球打到前场                   62'第62分钟，登巴巴争顶头球形成摆渡效果，莫雷诺中路前插攻门打高
62'莫雷诺在奔跑中凌空打门将球打高                   62'第62分钟，登巴巴争顶头球形成摆渡效果，莫雷诺中路前插攻门打高
63'国安队前场连续上抢                   62'第62分钟，登巴巴争顶头球形成摆渡效果，莫雷诺中路前插攻门打高
63'最后的传球被解围                   62'第62分钟，登巴巴争顶头球形成摆渡效果，莫雷诺中路前插攻门打高
63'奥古斯托禁区外围爆射                   62'第62分钟，登巴巴争顶头球形成摆渡效果，莫雷诺中路前插攻门打高
64'这球没有压住                   62'第62分钟，登巴巴争顶头球形成摆渡效果，莫雷诺中路前插攻门打高
65'申花队这段时间很被动                   62'第62分钟，登巴巴争顶头球形成摆渡效果，莫雷诺中路前插攻门打高
65'于大宝左路送直塞没过去                   62'第62分钟，登巴巴争顶头球形成摆渡效果，莫雷诺中路前插攻门打高
65'张呈栋右路再传禁区                   62'第62分钟，登巴巴争顶头球形成摆渡效果，莫雷诺中路前插攻门打高
65'给到后点并不理想                   62'第62分钟，登巴巴争顶头球形成摆渡效果，莫雷诺中路前插攻门打高
65'张稀哲禁区弧顶送直塞                   62'第62分钟，登巴巴争顶头球形成摆渡效果，莫雷诺中路前插攻门打高
65'申花队这段时间很被动                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
65'于大宝左路送直塞没过去                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
65'张呈栋右路再传禁区                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
65'给到后点并不理想                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
65'张稀哲禁区弧顶送直塞                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
66'伊尔马兹突然前插捅射被李帅挡出！！                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
66'1-0！！！                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
66'张稀哲！！！                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
67'国安队边路界外球掷球到禁区边缘，张呈栋停球后将球回敲，张稀哲停球后无人看防，稍作调整打近角破门！！                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
67'国安队这边还在不断压上                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
68'张稀哲前场拿球被双人包夹                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
68'球传出来                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
68'伊尔马兹左侧打远角                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
68'这球打偏了                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
68'申花队中场传球                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
68'没有给过去                   65'第65分钟，张稀哲斜传申花禁区，伊尔马兹前插面对门将捅射被李帅挡出
69'2-0！！！                   69'申花还未形成有效反扑就再次丢球：第69分钟，于大宝右路斜传申花防线身后，张稀哲机敏前插后带球摆脱门将，轻松攻破空门
69'又是张稀哲！！！                   69'申花还未形成有效反扑就再次丢球：第69分钟，于大宝右路斜传申花防线身后，张稀哲机敏前插后带球摆脱门将，轻松攻破空门
70'国安队边路挑传送中路，张稀哲停球后晃过门将后推射空门得分！！                   69'申花还未形成有效反扑就再次丢球：第69分钟，于大宝右路斜传申花防线身后，张稀哲机敏前插后带球摆脱门将，轻松攻破空门
70'送出助攻的是于大宝                   69'申花还未形成有效反扑就再次丢球：第69分钟，于大宝右路斜传申花防线身后，张稀哲机敏前插后带球摆脱门将，轻松攻破空门
71'申花队这边还没有调整                   69'申花还未形成有效反扑就再次丢球：第69分钟，于大宝右路斜传申花防线身后，张稀哲机敏前插后带球摆脱门将，轻松攻破空门
71'吕征右路拿球被张辛昕铲断                   69'申花还未形成有效反扑就再次丢球：第69分钟，于大宝右路斜传申花防线身后，张稀哲机敏前插后带球摆脱门将，轻松攻破空门
71'这球裁判吹了犯规                   69'申花还未形成有效反扑就再次丢球：第69分钟，于大宝右路斜传申花防线身后，张稀哲机敏前插后带球摆脱门将，轻松攻破空门
71'张辛昕这边理论得到一张黄牌！                   69'申花还未形成有效反扑就再次丢球：第69分钟，于大宝右路斜传申花防线身后，张稀哲机敏前插后带球摆脱门将，轻松攻破空门
72'看看申花队的任意球                   69'申花还未形成有效反扑就再次丢球：第69分钟，于大宝右路斜传申花防线身后，张稀哲机敏前插后带球摆脱门将，轻松攻破空门
72'瓜林任意球打了一个低的                   69'申花还未形成有效反扑就再次丢球：第69分钟，于大宝右路斜传申花防线身后，张稀哲机敏前插后带球摆脱门将，轻松攻破空门
73'禁区内先被国安队解围                   73'第73分钟，雷腾龙在中场争抢中推倒登巴巴，登巴巴倒地时撞翻了已起跳的克里梅茨，克里梅茨重摔在地
73'国安队这边反击的机会                   73'第73分钟，雷腾龙在中场争抢中推倒登巴巴，登巴巴倒地时撞翻了已起跳的克里梅茨，克里梅茨重摔在地
73'奥古斯托往边路送的时候给大了                   73'第73分钟，雷腾龙在中场争抢中推倒登巴巴，登巴巴倒地时撞翻了已起跳的克里梅茨，克里梅茨重摔在地
74'登巴巴中场争抢头球被撞倒                   73'第73分钟，雷腾龙在中场争抢中推倒登巴巴，登巴巴倒地时撞翻了已起跳的克里梅茨，克里梅茨重摔在地
74'而克里梅茨这边已经起跳后跟登巴巴相撞                   73'第73分钟，雷腾龙在中场争抢中推倒登巴巴，登巴巴倒地时撞翻了已起跳的克里梅茨，克里梅茨重摔在地
74'双方这下都有受伤                   73'第73分钟，雷腾龙在中场争抢中推倒登巴巴，登巴巴倒地时撞翻了已起跳的克里梅茨，克里梅茨重摔在地
74'但克里梅茨这边伤的更重                   73'第73分钟，雷腾龙在中场争抢中推倒登巴巴，登巴巴倒地时撞翻了已起跳的克里梅茨，克里梅茨重摔在地
75'申花队这边要准备调整                    73'第73分钟，雷腾龙在中场争抢中推倒登巴巴，登巴巴倒地时撞翻了已起跳的克里梅茨，克里梅茨重摔在地
76'申花队这边换人，吕征下，高迪上！                   73'第73分钟，雷腾龙在中场争抢中推倒登巴巴，登巴巴倒地时撞翻了已起跳的克里梅茨，克里梅茨重摔在地
83'伊尔马兹争抢跟门将撞在了一球                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
83'伊尔马兹争抢跟门将撞在了一起                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
83'2-1！！！                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
83'登巴巴！！                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
84'申花队左路拿球送直塞，马丁斯得球后将球给到中路，登巴巴铲射破门！！                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
84'申花队这边还有机会                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
84'于大宝被红牌罚出场外！！！                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
85' 张璐中场背身拿球被于大宝双脚离地放倒！！                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
86'国安队中场控球                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
86'打得有些急了                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
86'申花队这边也是抓紧时间进攻                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
86'张璐右路撞墙配合                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
86'底线第一下没有传出来                   83'第83分钟，申花扳回一球：申花前场断球后由曹赟定策动攻势，马丁斯左路反越位前插传中，登巴巴倒地包抄将球送入网内
46'上半场补时2分钟！                   46'1分钟后于大宝双脚飞铲张璐，马宁直接出示红牌将于大宝罚下
46'国安队长传打到前场                   46'1分钟后于大宝双脚飞铲张璐，马宁直接出示红牌将于大宝罚下
46'张呈栋这边先越位                   46'1分钟后于大宝双脚飞铲张璐，马宁直接出示红牌将于大宝罚下
46'下半场比赛开始！！                   46'1分钟后于大宝双脚飞铲张璐，马宁直接出示红牌将于大宝罚下
46'下半场比赛由北京国安队开球                   46'1分钟后于大宝双脚飞铲张璐，马宁直接出示红牌将于大宝罚下
49'国安队右路起球送禁区                   46'1分钟后于大宝双脚飞铲张璐，马宁直接出示红牌将于大宝罚下
49'第一点被顶了出来                   46'1分钟后于大宝双脚飞铲张璐，马宁直接出示红牌将于大宝罚下
49'拉尔夫前场拿球给边路                   46'1分钟后于大宝双脚飞铲张璐，马宁直接出示红牌将于大宝罚下
49'张呈栋这边没有突破过去                   46'1分钟后于大宝双脚飞铲张璐，马宁直接出示红牌将于大宝罚下
49'伊尔马兹这边开始热身了                   46'1分钟后于大宝双脚飞铲张璐，马宁直接出示红牌将于大宝罚下
