3'交给阿坎吉，横拔，连续的配合，罗伊斯带球内切，直传                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
31'主裁判黄牌发给萨内                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
31'这张黄牌已经是萨内本赛季拿到的第四张黄牌                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
31'桑乔拿球，脚下频率很快，不过还是被奥奇普卡捅了一下                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
56'塞尔达左路的带球突进，倒地了                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
56'但主裁判认为球先出边线                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
56'维特塞尔交给迪亚洛                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
56'阿什拉夫过渡，被舍普夫破坏出边线                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
56'萨内交给纳斯塔西奇                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
56'纳斯塔西奇分给左侧的奥奇普卡                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
57'纳斯塔西奇控球                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
57'交给右侧的萨内                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
57'挑传，麦克肯尼回给舍普夫                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
57'交给中路的塞尔达                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
57'远射，布尔基将球没收                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
58'舍普夫得球交给卡利朱里                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
58'直传，麦克肯尼回给舍普夫                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
58'分给卡利朱里，传中，迪亚洛头球解围                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
58'罗伊斯护好球转身                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
58'冲起来                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
58'到左侧一扣回给维特塞尔                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
58'再交给罗伊斯，主裁判示意要将球踢出边线                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
58'是阿坎吉头球解围后头碰到了门迪尔的头                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
59'主裁判做了一个看VAR的手势                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
59'主裁判走到场边看VAR                   56'第56分钟，门迪尔在禁区内与阿坎吉争顶，阿里特与罗伊斯争抢身位倒地，罗伊斯带球反击到前场，主裁判鸣哨暂停比赛，然后到场场边观看VAR回放后补吹点球
74'外围阿什拉夫回传给布尔基                   74'多特第74分钟再度超出
74'交给桑乔                   74'多特第74分钟再度超出
74'桑乔左侧得球交给格雷罗，分给桑乔                   74'多特第74分钟再度超出
74'领球进了禁区，禁区左侧加速推射远角，球进了！                   74'多特第74分钟再度超出
75'桑乔进球后手指天空，向逝世的亲人致意                   74'多特第74分钟再度超出
75'这是桑乔本赛季第5个进球                   74'多特第74分钟再度超出
75'另外还有6次助攻                   74'多特第74分钟再度超出
75'比赛继续                   74'多特第74分钟再度超出
76'沙尔克04中圈发球                   74'多特第74分钟再度超出
76'塞尔达中场抢球犯规                   74'多特第74分钟再度超出
76'阿坎吉控球交给了迪亚洛                   74'多特第74分钟再度超出
76'直传，格雷罗回给德莱尼                   74'多特第74分钟再度超出
76'传球被舍普夫拦截出边线                   74'多特第74分钟再度超出
77'沙尔克04换人，11号科诺普尔扬卡换下了25号阿里特                   74'多特第74分钟再度超出
77'多特蒙德换人，10号格策换下了9号帕科                   74'多特第74分钟再度超出
85'交给左侧的迪亚洛                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
85'回给维特塞尔                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
85'分左侧的阿什拉夫                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
85'回传给迪亚洛                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
85'维特塞尔分给阿坎吉                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
85'交给皮什切克直传罗伊斯                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
85'再直传，桑乔来了，一扣再直传，罗伊斯横传                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
85'格雷罗低射击中了立柱                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
85'外围还是多特蒙德控球                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
86'布尔基长传上来，纳斯塔西奇顶给塞尔达                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
86'回传给费尔曼                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
86'转移给萨内                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
86'分给卡利朱里                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
86'长传上来，比较盲目，布尔基将球拿住                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
86'维特塞尔直传，格雷罗没有停好                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
86'麦克肯尼接应分边，又传出边线                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
87'桑乔交给罗伊斯，格策接应再交给罗伊斯                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
87'传禁区，被拦截                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
87'桑乔晃动，被抢断                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
87'麦克肯尼接应交给塞尔达，分给科诺普尔扬卡                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
87'分给拉边的麦克肯尼                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
87'内切交给科诺普尔扬卡，直传被拦截                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
87'但皮什切克第一传失误                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
88'萨内交给阿里特                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
88'分边右侧给大了                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
88'多特蒙德换人，22号普利西奇换下了进球功臣7号桑乔                   85'多特第85分钟几乎锁定胜局，桑乔右路直传禁区，罗伊斯传中被挡变线，格雷罗中路距门13米处低射击中左门柱
