1'上半场开始了！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
17'失误出了边线！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
17'边线球给出来！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
18'科拉罗夫左侧长传中场！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
18'偏出左侧边线！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
18'边线球给出来！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
18'阿诺德直传右侧失误！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
18'法西奥给右侧弗洛伦齐！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
18'推进前场！交给希克！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
18'回传弗洛伦齐！给中圈德罗西！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
18'挑传左侧科拉罗夫！横传弧顶！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
18'被维纳尔杜姆抢断！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
35'内切转身弧顶抽射！！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
35'碰！打中右侧立柱弹出！！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
35'弗洛伦齐得球直接吊禁区！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
35'卡里乌斯摘下球！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
35'反击给维纳尔杜姆！分右侧阿诺德！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
35'长传前场中路！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
35'萨拉赫挑传禁区左侧！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
35'阿利森出击拿到球！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
35'沙拉维左侧短传纳因戈兰！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
35'回带交给德罗西！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
35'回传中圈佩莱格里尼！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
36'直传找希克！停球失误了！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
36'马内反击分中圈菲尔米诺！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
36'给前场右侧沙拉维！内切分弧顶菲尔米诺！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
36'抽射被防守球员挡出！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
36'维纳尔杜姆中圈得球！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
36'分左侧米尔纳！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
36'交给边路罗伯逊！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
36'回传米尔纳！短传中路失误！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
36'沙拉维得球反击！短传给纳因戈兰！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
36'直塞左侧哲科！横向突破弧顶左侧！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
36'直接来个弧线球搓射！！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
37'偏出右侧底线！！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
37'罗马右侧角球给到后点！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
37'被解围出去！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
37'沙拉维左侧得球！回传科拉罗夫！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
37'45度吊禁区！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
37'卡里乌斯单拳打出去！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
37'马内得球反击！被包夹抢断！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
37'德罗西后场得球！带中圈！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
37'分右侧佩莱格里尼！回传给后场马诺拉斯！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
38'短传法西奥！推进回传中圈马诺拉斯！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
38'长传左侧科拉罗夫！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
38'科拉罗夫回传给法西奥！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
38'横传马诺拉斯！挑传右路弗洛伦齐！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
38'胸部停球传中！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
38'被断了！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
38'马内反击分左侧菲尔米诺！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
38'直塞前场左侧！萨拉赫得球！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
38'萨拉赫得球突破禁区！左脚强行抽射！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
38'被法西奥伸腿挡出左侧底线！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
38'利物浦左侧角球！                   35'第35分钟，沙拉维25码处弧线球射门，皮球打中米尔纳偏转后击中右侧立柱弹回
49'罗马中路直塞禁区左侧！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
50'哲科趟球后被卡里乌斯扑倒！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
50'裁判没有表示！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
50'球被解围出去！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
50'马内左侧得球突破禁区！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
50'下底回传！球被解围出去！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
50'希克得球推进！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
50'横传左侧科拉罗夫！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
50'科拉罗夫直传左侧希克！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
50'转身直塞禁区内！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
50'被卡里乌斯没收了！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
52'沙拉维左侧内切突破！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
52'推射远角！！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
52'卡里乌斯扑救脱手了！！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
52'哲科跟进补射！！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
52'GOOOOOOOOOOOOOAL！                   49'第49分钟，卡里乌斯禁区内扑倒哲科，但前曼城中锋越位在先
47'菲尔米诺中路短传萨拉赫！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
47'弧顶左侧直接左脚扫射！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
47'打中防守球员弹起来！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
47'被阿利森拿到！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
49'罗马中路直塞禁区左侧！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
50'哲科趟球后被卡里乌斯扑倒！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
50'裁判没有表示！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
50'球被解围出去！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
50'马内左侧得球突破禁区！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
50'下底回传！球被解围出去！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
50'希克得球推进！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
50'横传左侧科拉罗夫！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
50'科拉罗夫直传左侧希克！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
50'转身直塞禁区内！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
50'被卡里乌斯没收了！                   47'罗马最后时刻连入2球，第86分钟，科拉罗夫传球，纳因戈兰25码处劲射打中左侧立柱内侧入网，3-2
