5'朱峥嵘中路突分，吕文君禁区前拿球                   5'第5分钟蔡慧康挑传禁区，王龀上前抢射，被丁捷拦截出界
11'辽宁队左路传中进禁区，颜俊凌把球没收                   8'第8分钟迪克森接吕文俊送球，在右路顺利传中，沙夫卡特飞身铲抢把球踢出界外
11'詹姆斯右路的转移球被身前的蔡慧康挡出边线                   8'第8分钟迪克森接吕文俊送球，在右路顺利传中，沙夫卡特飞身铲抢把球踢出界外
16'吕文君中场拿球往右路斜传，丁捷把球解围出边线                   16'第16分钟上港沿左路快速反击，迪克森带到禁区附近就着急射门打偏
17'迪克森回敲吕文君，吕文君再交身后插上的队友                   16'第16分钟上港沿左路快速反击，迪克森带到禁区附近就着急射门打偏
17'孙凯搓高球去后点，直接传出了底线                   16'第16分钟上港沿左路快速反击，迪克森带到禁区附近就着急射门打偏
17'埃杜送直塞，伊班抢在詹姆斯前把球解围                   16'第16分钟上港沿左路快速反击，迪克森带到禁区附近就着急射门打偏
17'肇俊哲左路拿球遭遇包夹，没有能够过去                   16'第16分钟上港沿左路快速反击，迪克森带到禁区附近就着急射门打偏
18'迪克森右路拿球，晃动调整之后直接远射打偏                   16'第16分钟上港沿左路快速反击，迪克森带到禁区附近就着急射门打偏
18'詹姆斯前场头球摆渡，没有找到埃杜                   16'第16分钟上港沿左路快速反击，迪克森带到禁区附近就着急射门打偏
19'傅欢右路和队友2过1，下底传中过头了                   16'第16分钟上港沿左路快速反击，迪克森带到禁区附近就着急射门打偏
19'朱峥嵘左路拿球，再传后点，还是出了底线                   16'第16分钟上港沿左路快速反击，迪克森带到禁区附近就着急射门打偏
21'吕文君左路传中去后点，张鹭出击把球没收                   21'第21分钟郑涛前场直传找到詹姆斯，面对后卫贴身防守，詹姆斯胸部回做球，埃杜在汪佳捷拦截下，一脚射门竟然偏出边线
22'郑涛长传到禁区前，詹姆斯胸部回做，埃杜跟上射门被挡                   21'第21分钟郑涛前场直传找到詹姆斯，面对后卫贴身防守，詹姆斯胸部回做球，埃杜在汪佳捷拦截下，一脚射门竟然偏出边线
23'杨善平面对迪克森的逼抢，把球回传门将                   21'第21分钟郑涛前场直传找到詹姆斯，面对后卫贴身防守，詹姆斯胸部回做球，埃杜在汪佳捷拦截下，一脚射门竟然偏出边线
23'辽宁队进球了！！！                   21'第21分钟郑涛前场直传找到詹姆斯，面对后卫贴身防守，詹姆斯胸部回做球，埃杜在汪佳捷拦截下，一脚射门竟然偏出边线
23'进球的是埃杜！！！                   21'第21分钟郑涛前场直传找到詹姆斯，面对后卫贴身防守，詹姆斯胸部回做球，埃杜在汪佳捷拦截下，一脚射门竟然偏出边线
24'丁捷后场长传，埃杜顶到第一点，詹姆斯接力再一个回敲，埃杜跟上调整一步在禁区线附近直接凌空爆射破门！                   21'第21分钟郑涛前场直传找到詹姆斯，面对后卫贴身防守，詹姆斯胸部回做球，埃杜在汪佳捷拦截下，一脚射门竟然偏出边线
24'东亚0-1落后辽宁！                   21'第21分钟郑涛前场直传找到詹姆斯，面对后卫贴身防守，詹姆斯胸部回做球，埃杜在汪佳捷拦截下，一脚射门竟然偏出边线
28'孙凯左路突破金泰延，传中出了底线                   28'第28分钟丁捷接右路传球头球强攻打偏
29'傅欢右路防守，和张靖洋拼二分之一球被吹犯规                   28'第28分钟丁捷接右路传球头球强攻打偏
29'辽宁队左路传中去后点，金泰延往中路一敲，阿多解围                   28'第28分钟丁捷接右路传球头球强攻打偏
29'丁捷外围再传中到禁区，詹姆斯头球顶偏了                   28'第28分钟丁捷接右路传球头球强攻打偏
30'东亚走右路的反击，被沙夫卡特踢出边线                   28'第28分钟丁捷接右路传球头球强攻打偏
30'孙凯左路拿球，和朱峥嵘做配合                   28'第28分钟丁捷接右路传球头球强攻打偏
31'迪克森禁区内接应，拉扯之后斜传没有威胁                   28'第28分钟丁捷接右路传球头球强攻打偏
31'吕文君前场禁区前拼抢被吹了犯规                   28'第28分钟丁捷接右路传球头球强攻打偏
31'埃杜回撤拿球，再分左路队友                   28'第28分钟丁捷接右路传球头球强攻打偏
31'东亚中场反抢，朱峥嵘交左路吕文君                   28'第28分钟丁捷接右路传球头球强攻打偏
36'詹姆斯右路强行突破，队友接应没有跟上                   36'上港队努力寻找机会，第36分钟蔡慧康远射打偏
36'迪克森中场拿球被郑涛抢断，但是郑涛把球带出了边线                   36'上港队努力寻找机会，第36分钟蔡慧康远射打偏
37'蔡慧康中路接应吕文君分球，趟一步远射打高了                   36'上港队努力寻找机会，第36分钟蔡慧康远射打偏
38'丁捷左路助攻，沿边线带球被王燊超破坏出界                   36'上港队努力寻找机会，第36分钟蔡慧康远射打偏
38'迪克森中场争顶被吹了扛人犯规                   36'上港队努力寻找机会，第36分钟蔡慧康远射打偏
39'朱峥嵘后场带球，分给迪克森，后者没有接应到                   36'上港队努力寻找机会，第36分钟蔡慧康远射打偏
39'阿多后场防守詹姆斯，自己把球碰出了边线                   36'上港队努力寻找机会，第36分钟蔡慧康远射打偏
46'双方在中场连续的倒地拼抢，都互不相让                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
46'郑涛逼抢迪克森犯规了                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
47'上半场补时1分钟！                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
47'吕文君任意球开后点，朱峥嵘头球攻门被门将扑住！                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
47'上半场比赛结束！                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
46'下半场比赛开始！                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
46'东亚队中圈开球                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
46'迪克森前场肋部拿球，趟球被断了                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
46'汪佳捷中场断球，被金泰延绊倒                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
47'傅欢右路和王燊超做配合，沙夫卡特出来把球破坏                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
47'辽宁队右路起球到禁区，阿多解围                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
48'王燊超右路拿球推进，金泰延犯规了                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
48'阿多被詹姆斯断球                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
48'辽宁队进球了！！！                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
48'进球的还是埃杜！！！                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
49'阿多后场控球玩火，被詹姆斯断下，推给右侧插上的埃杜，埃杜冷静推射远角破门！                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
49'东亚1-2落后辽宁！                   46'第46分钟上港队获得左路任意球机会，吕文君任意球传到禁区，汪佳捷头球打得太正
47'上半场补时1分钟！                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
47'吕文君任意球开后点，朱峥嵘头球攻门被门将扑住！                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
47'上半场比赛结束！                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
47'傅欢右路和王燊超做配合，沙夫卡特出来把球破坏                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
47'辽宁队右路起球到禁区，阿多解围                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
48'王燊超右路拿球推进，金泰延犯规了                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
48'阿多被詹姆斯断球                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
48'辽宁队进球了！！！                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
48'进球的还是埃杜！！！                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
49'阿多后场控球玩火，被詹姆斯断下，推给右侧插上的埃杜，埃杜冷静推射远角破门！                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
49'东亚1-2落后辽宁！                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
50'辽宁队再把球打入东亚禁区，颜俊凌出击把球拿到                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
50'吕文君左路突破被郑涛推倒                   47'第47分钟上港后卫阿多出现重大失误，他在处理球时过慢，被詹姆斯活生生抢下，接着赞比亚边锋又把球快传到右路，埃杜跟上左脚推射球门右下角入网，2比1，辽宁宏运再次领先
52'吕文君左路斜传到禁区，落点不佳被门将拿到                   52'第52分钟上港队右路角球开到辽宁队禁区，迪克森后点机敏钩射，辽宁后卫在门线上把球顶出
52'汪佳捷中场送身后球，吕文君没有接应到                   52'第52分钟上港队右路角球开到辽宁队禁区，迪克森后点机敏钩射，辽宁后卫在门线上把球顶出
52'埃杜背身拿球被破坏，王燊超直接送长传反击                   52'第52分钟上港队右路角球开到辽宁队禁区，迪克森后点机敏钩射，辽宁后卫在门线上把球顶出
53'张鹭出击到禁区外，抢在迪克森前把球踢出边线                   52'第52分钟上港队右路角球开到辽宁队禁区，迪克森后点机敏钩射，辽宁后卫在门线上把球顶出
53'丁捷左路防守把球踢出底线，东亚的角球机会                   52'第52分钟上港队右路角球开到辽宁队禁区，迪克森后点机敏钩射，辽宁后卫在门线上把球顶出
54'东亚角球开出，中路头球接力，后点迪克森的头球攻门在门线上被解围                   52'第52分钟上港队右路角球开到辽宁队禁区，迪克森后点机敏钩射，辽宁后卫在门线上把球顶出
54'孙凯左路拿球过金泰延没有成功，两人腿撞在一起                   52'第52分钟上港队右路角球开到辽宁队禁区，迪克森后点机敏钩射，辽宁后卫在门线上把球顶出
55'詹姆斯中场拿球推传左路，傅欢倒地把球铲出边线                   52'第52分钟上港队右路角球开到辽宁队禁区，迪克森后点机敏钩射，辽宁后卫在门线上把球顶出
55'詹姆斯前场拿球转身被阿多抢断                   52'第52分钟上港队右路角球开到辽宁队禁区，迪克森后点机敏钩射，辽宁后卫在门线上把球顶出
55'朱峥嵘回撤中场拿球被布兰丹绊倒                   52'第52分钟上港队右路角球开到辽宁队禁区，迪克森后点机敏钩射，辽宁后卫在门线上把球顶出
57'孙凯任意球搓传门前，布兰丹把球解围                   57'第57分钟蔡慧康禁区外对郑涛犯规，埃杜任意球拉出大角度弧线，判断到位的颜骏凌飞身把球接住
57'左路吕文君和队友做配合，传中被头球解围                   57'第57分钟蔡慧康禁区外对郑涛犯规，埃杜任意球拉出大角度弧线，判断到位的颜骏凌飞身把球接住
58'张靖洋反击突到禁区前，阿多把球截下                   57'第57分钟蔡慧康禁区外对郑涛犯规，埃杜任意球拉出大角度弧线，判断到位的颜骏凌飞身把球接住
59'沙夫卡特拿球转移右路，郑涛助攻上来被蔡慧康绊倒                   57'第57分钟蔡慧康禁区外对郑涛犯规，埃杜任意球拉出大角度弧线，判断到位的颜骏凌飞身把球接住
60'埃杜任意球直接射门被颜俊凌扑住                   57'第57分钟蔡慧康禁区外对郑涛犯规，埃杜任意球拉出大角度弧线，判断到位的颜骏凌飞身把球接住
60'朱峥嵘前场争顶，郑涛背后推人犯规了                   57'第57分钟蔡慧康禁区外对郑涛犯规，埃杜任意球拉出大角度弧线，判断到位的颜骏凌飞身把球接住
61'孙凯任意球也是直接射门，打高了                   61'第61分钟杨善平和卡贝萨斯争顶时眼角受伤不轻，被抬出场外，紧急包扎后重新出场
62'杨善平和迪克森争顶，头撞在了一起                   61'第61分钟杨善平和卡贝萨斯争顶时眼角受伤不轻，被抬出场外，紧急包扎后重新出场
63'杨善平眉骨附近被撞开了应该，被抬下治疗                   61'第61分钟杨善平和卡贝萨斯争顶时眼角受伤不轻，被抬出场外，紧急包扎后重新出场
63'伊班后场传球直接给到了詹姆斯的脚下                   61'第61分钟杨善平和卡贝萨斯争顶时眼角受伤不轻，被抬出场外，紧急包扎后重新出场
63'阿多补位抢先把球破坏出边线                   61'第61分钟杨善平和卡贝萨斯争顶时眼角受伤不轻，被抬出场外，紧急包扎后重新出场
64'辽宁队右路传中，埃杜越位在先                   61'第61分钟杨善平和卡贝萨斯争顶时眼角受伤不轻，被抬出场外，紧急包扎后重新出场
64'张靖洋左路拿球，陷入三人包夹，球丢了                   61'第61分钟杨善平和卡贝萨斯争顶时眼角受伤不轻，被抬出场外，紧急包扎后重新出场
70'丁捷后场防守迪克森，把球踢出底线，送了一个角球                   70'第70分钟上港用林创益换下朱峥嵘
70'吕文君角球开中路，埃杜头球解围                   70'第70分钟上港用林创益换下朱峥嵘
70'外围傅欢顶防犯规了                   70'第70分钟上港用林创益换下朱峥嵘
71'东亚换人，朱峥嵘被林创益换下                   70'第70分钟上港用林创益换下朱峥嵘
72'丁捷斜传禁区前，伊班把球解围                   70'第70分钟上港用林创益换下朱峥嵘
72'迪克森中场接应，摆脱进禁区，斜射被挡出底线，角球                   70'第70分钟上港用林创益换下朱峥嵘
72'角球开到前点，还是被头球解围出来                   70'第70分钟上港用林创益换下朱峥嵘
73'吕文君左路底线前传中，打在金泰延手上，任意球                   70'第70分钟上港用林创益换下朱峥嵘
73'任意球到禁区，没有人争到这个顶                   70'第70分钟上港用林创益换下朱峥嵘
72'丁捷斜传禁区前，伊班把球解围                   72'第72分钟傅欢争顶时有犯规动作被黄牌警告
72'迪克森中场接应，摆脱进禁区，斜射被挡出底线，角球                   72'第72分钟傅欢争顶时有犯规动作被黄牌警告
72'角球开到前点，还是被头球解围出来                   72'第72分钟傅欢争顶时有犯规动作被黄牌警告
73'吕文君左路底线前传中，打在金泰延手上，任意球                   72'第72分钟傅欢争顶时有犯规动作被黄牌警告
73'任意球到禁区，没有人争到这个顶                   72'第72分钟傅欢争顶时有犯规动作被黄牌警告
74'球到外围，再传入禁区，张鹭把球拿到                   72'第72分钟傅欢争顶时有犯规动作被黄牌警告
74'傅欢中场争顶扛倒了詹姆斯犯规                   72'第72分钟傅欢争顶时有犯规动作被黄牌警告
74'裁判黄牌警告了傅欢                   72'第72分钟傅欢争顶时有犯规动作被黄牌警告
79'孙凯任意球高飘去后点，张鹭把球拿到                   79'第79分钟辽宁队用张野换下张靖洋，此时埃杜中路任意球打得太正，但力量和旋转强烈，颜骏凌扑了两下后才把球拿稳
79'金泰延前场接应，王燊超背后犯规了                   79'第79分钟辽宁队用张野换下张靖洋，此时埃杜中路任意球打得太正，但力量和旋转强烈，颜骏凌扑了两下后才把球拿稳
80'辽宁队换人，张靖洋被张野换下                   79'第79分钟辽宁队用张野换下张靖洋，此时埃杜中路任意球打得太正，但力量和旋转强烈，颜骏凌扑了两下后才把球拿稳
81'埃杜任意球直接抽射，被门将扑住                   79'第79分钟辽宁队用张野换下张靖洋，此时埃杜中路任意球打得太正，但力量和旋转强烈，颜骏凌扑了两下后才把球拿稳
81'辽宁队后场直接长传，颜俊凌出击禁区外解围                   79'第79分钟辽宁队用张野换下张靖洋，此时埃杜中路任意球打得太正，但力量和旋转强烈，颜骏凌扑了两下后才把球拿稳
82'林创益右路突破，内切之后一犹豫被破坏                   79'第79分钟辽宁队用张野换下张靖洋，此时埃杜中路任意球打得太正，但力量和旋转强烈，颜骏凌扑了两下后才把球拿稳
84'王燊超后场被埃杜抢断，埃杜形成单刀了                   84'第84分钟王亮换下詹姆斯
84'埃杜带球到禁区，回追的王燊超将功补过把球断回来                   84'第84分钟王亮换下詹姆斯
84'布兰丹受伤倒在地上，担架进场了                   84'第84分钟王亮换下詹姆斯
85'布兰丹起身了，没有大碍                   84'第84分钟王亮换下詹姆斯
85'辽宁队换人，詹姆斯被王亮换下                   84'第84分钟王亮换下詹姆斯
86'林创益右路接应停球不稳，丁捷把球解围                   84'第84分钟王亮换下詹姆斯
87'卡贝萨斯左路下底，传中到门前无人接应到位                   84'第84分钟王亮换下詹姆斯
87'东亚进球了！！！                   84'第84分钟王亮换下詹姆斯
50'辽宁队再把球打入东亚禁区，颜俊凌出击把球拿到                   50'伤停补时5分钟，第90分钟上港队角球开出，辽宁禁区混战一场，张鹭被迪克森撞了一下后倒地不起
50'吕文君左路突破被郑涛推倒                   50'伤停补时5分钟，第90分钟上港队角球开出，辽宁禁区混战一场，张鹭被迪克森撞了一下后倒地不起
51'吕文君任意球进禁区，高度不够                   50'伤停补时5分钟，第90分钟上港队角球开出，辽宁禁区混战一场，张鹭被迪克森撞了一下后倒地不起
51'傅欢右路接应，等球了                   50'伤停补时5分钟，第90分钟上港队角球开出，辽宁禁区混战一场，张鹭被迪克森撞了一下后倒地不起
52'吕文君左路斜传到禁区，落点不佳被门将拿到                   50'伤停补时5分钟，第90分钟上港队角球开出，辽宁禁区混战一场，张鹭被迪克森撞了一下后倒地不起
52'汪佳捷中场送身后球，吕文君没有接应到                   50'伤停补时5分钟，第90分钟上港队角球开出，辽宁禁区混战一场，张鹭被迪克森撞了一下后倒地不起
52'埃杜背身拿球被破坏，王燊超直接送长传反击                   50'伤停补时5分钟，第90分钟上港队角球开出，辽宁禁区混战一场，张鹭被迪克森撞了一下后倒地不起
53'张鹭出击到禁区外，抢在迪克森前把球踢出边线                   50'伤停补时5分钟，第90分钟上港队角球开出，辽宁禁区混战一场，张鹭被迪克森撞了一下后倒地不起
53'丁捷左路防守把球踢出底线，东亚的角球机会                   50'伤停补时5分钟，第90分钟上港队角球开出，辽宁禁区混战一场，张鹭被迪克森撞了一下后倒地不起
