1'上半场比赛开始！                   1'建业第1分钟逼抢很凶，攻势很盛
16'人和右路低平球送禁区被解围出来，萨利霍维奇禁区外围推射一脚，冯仁亮在中路稍微碰了一下改变了方向，韩锋目送皮球入网！                   14'贵州人和在第14分钟打破僵局——人和右路低平球送禁区被解围出来，萨利霍维奇禁区外围推射一脚，冯仁亮在中路稍微碰了一下改变了方向，韩锋目送皮球入网，1-0
16'这球感觉冯仁亮似乎没有碰到                   14'贵州人和在第14分钟打破僵局——人和右路低平球送禁区被解围出来，萨利霍维奇禁区外围推射一脚，冯仁亮在中路稍微碰了一下改变了方向，韩锋目送皮球入网，1-0
22'人和这边已经有两脚打门了                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
22'建业这边攻的很猛，但是没有打门                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
22'人和传球送禁区内                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
22'尤里禁区内小角度打门打远角                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
22'这球也是打得比较偏                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
23'不过后点，冯仁亮已经包抄了                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
23'最后还是没有碰到球                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
23'冯仁亮左路拿球到了底线                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
23'赢得一个角球机会                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
24'角球送中路                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
24'戈麦斯头球先顶了出来                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
24'禁区外围，人和队拿到第二点                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
24'左路低平球送禁区内                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
24'建业的解围又是没有踢好                   22'第22分钟，尤里禁区内小角度抽射远角打偏，冯仁亮后点包抄未果
40'建业前场拿球给到右路                   40'第40分钟，杨阔右路拿球突入禁区横敲后点，建业队员几乎面对空门却包抄铲射未能够到
40'杨阔右路拿球突到禁区里                   40'第40分钟，杨阔右路拿球突入禁区横敲后点，建业队员几乎面对空门却包抄铲射未能够到
40'横敲送到了后点                   40'第40分钟，杨阔右路拿球突入禁区横敲后点，建业队员几乎面对空门却包抄铲射未能够到
40'几乎是大半个空门啊                   40'第40分钟，杨阔右路拿球突入禁区横敲后点，建业队员几乎面对空门却包抄铲射未能够到
40'铲射没有将球打正啊                   40'第40分钟，杨阔右路拿球突入禁区横敲后点，建业队员几乎面对空门却包抄铲射未能够到
40'这球也是比较可惜                   40'第40分钟，杨阔右路拿球突入禁区横敲后点，建业队员几乎面对空门却包抄铲射未能够到
41'建业右路起送禁区                   40'第40分钟，杨阔右路拿球突入禁区横敲后点，建业队员几乎面对空门却包抄铲射未能够到
41'中路被人和头球顶出                   40'第40分钟，杨阔右路拿球突入禁区横敲后点，建业队员几乎面对空门却包抄铲射未能够到
42'建业中场拿球大范围转移给到右路                   40'第40分钟，杨阔右路拿球突入禁区横敲后点，建业队员几乎面对空门却包抄铲射未能够到
43'人和这边的防守还是比较严密的                   40'第40分钟，杨阔右路拿球突入禁区横敲后点，建业队员几乎面对空门却包抄铲射未能够到
43'建业中场拿球，米西莫维奇防守犯规                   40'第40分钟，杨阔右路拿球突入禁区横敲后点，建业队员几乎面对空门却包抄铲射未能够到
43'建业这边转移的时候出现失误                   40'第40分钟，杨阔右路拿球突入禁区横敲后点，建业队员几乎面对空门却包抄铲射未能够到
48'人和前场拿球被侵犯                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
48'人和前场获得任意球机会                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
48'萨利霍维奇任意球直接打门                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
48'球弹地后被门将得到                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
49'这球打得力量也是差了一点点                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
49'尹鸿博前场抢球的时候扫倒对方                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
49'尹鸿博得到一张黄牌！                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
50'贵州人和右路带球突破                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
51'边路被建业双人包夹                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
51'最后裁判吹了建业的犯规                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
51'戈麦斯这边跟裁判抱怨                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
51'裁判也是给了戈麦斯一张黄牌！                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
51'贵州人和前场右路的定位球机会                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
51'任意球送前点                   48'下半场易边再战，第48分钟萨利霍维奇任意球直接攻门，球弹地后被门将扑住
52'2-0！！                   52'贵州人和在第52分钟扩大领先——萨利霍维奇右路任意球送小禁区内，冯仁亮前插后垫射破门，2-0
52'冯仁亮！！                   52'贵州人和在第52分钟扩大领先——萨利霍维奇右路任意球送小禁区内，冯仁亮前插后垫射破门，2-0
53'萨利霍维奇右路任意球送小禁区内，冯仁亮前插后垫射破门！                   52'贵州人和在第52分钟扩大领先——萨利霍维奇右路任意球送小禁区内，冯仁亮前插后垫射破门，2-0
53'这样贵州人和就相对来说轻松点了                   52'贵州人和在第52分钟扩大领先——萨利霍维奇右路任意球送小禁区内，冯仁亮前插后垫射破门，2-0
53'而建业队这边有些变得不好打了                   52'贵州人和在第52分钟扩大领先——萨利霍维奇右路任意球送小禁区内，冯仁亮前插后垫射破门，2-0
54'河南建业再次换人，买提江下，钟晋宝上！                   52'贵州人和在第52分钟扩大领先——萨利霍维奇右路任意球送小禁区内，冯仁亮前插后垫射破门，2-0
61'在人和的逼抢下，后场丢球了                   61'第61分钟，贵州人和左路下底送后点，尤里头球攻门击中横梁下沿，球弹地后被门将直接拿到
61'人和左路下底送后点，尤里头球攻门击中横梁下沿！！                   61'第61分钟，贵州人和左路下底送后点，尤里头球攻门击中横梁下沿，球弹地后被门将直接拿到
61'球弹地后被门将直接拿到                   61'第61分钟，贵州人和左路下底送后点，尤里头球攻门击中横梁下沿，球弹地后被门将直接拿到
61'人和队这边角球的机会                   61'第61分钟，贵州人和左路下底送后点，尤里头球攻门击中横梁下沿，球弹地后被门将直接拿到
62'角球送中路被建业队顶了出来                   61'第61分钟，贵州人和左路下底送后点，尤里头球攻门击中横梁下沿，球弹地后被门将直接拿到
63'戈麦斯这边又要大力掷界外球了                   61'第61分钟，贵州人和左路下底送后点，尤里头球攻门击中横梁下沿，球弹地后被门将直接拿到
64'中场附近的掷球到了禁区弧顶                   61'第61分钟，贵州人和左路下底送后点，尤里头球攻门击中横梁下沿，球弹地后被门将直接拿到
64'人和这边先将球解围出来                   61'第61分钟，贵州人和左路下底送后点，尤里头球攻门击中横梁下沿，球弹地后被门将直接拿到
64'人和前场拿球，没有分出去                   61'第61分钟，贵州人和左路下底送后点，尤里头球攻门击中横梁下沿，球弹地后被门将直接拿到
64'建业队这边打得也是比较急                   61'第61分钟，贵州人和左路下底送后点，尤里头球攻门击中横梁下沿，球弹地后被门将直接拿到
46'买提江前场接球的时候被拉了一下                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
46'建业队禁区弧顶附近获得任意球                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
46'位置还是比较正的                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
47'任意球直接打门，打了一个低的                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
47'传过人墙稍稍偏了                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
46'下半场比赛开始！                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
46'下半场比赛由贵州人和发球                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
46'贵州人和中场拿球给到边路                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
48'人和前场拿球被侵犯                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
48'人和前场获得任意球机会                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
48'萨利霍维奇任意球直接打门                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
48'球弹地后被门将得到                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
49'这球打得力量也是差了一点点                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
49'尹鸿博前场抢球的时候扫倒对方                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
49'尹鸿博得到一张黄牌！                   46'1分钟后建业左路拿球突破斜传打到禁区，萨哈拉抢点攻门入网，不过被判越位在先
85'建业右边路带球被侵犯                   85'第85分钟杨阔主罚任意球送到禁区，跟进队友头球攻门顶高
85'杨阔右路任意球送禁区内                   85'第85分钟杨阔主罚任意球送到禁区，跟进队友头球攻门顶高
86'队友甩头攻门将球顶高了                   85'第85分钟杨阔主罚任意球送到禁区，跟进队友头球攻门顶高
86'贵州人和换人，冯仁亮下，杨一虎上！                   85'第85分钟杨阔主罚任意球送到禁区，跟进队友头球攻门顶高
88'建业左路起球被封堵                   85'第85分钟杨阔主罚任意球送到禁区，跟进队友头球攻门顶高
88'建业这边也是想扳回一球                   85'第85分钟杨阔主罚任意球送到禁区，跟进队友头球攻门顶高
90'任意球送禁区内                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
90'这球送的比较深                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
90'张烈将球得到                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
90'人和这边快速反击                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
90'左路传球送禁区                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
90'韩锋出击出现脱手                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
91'贵州人和要准备换人                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
92'戈麦斯边路掷球出来被杨一虎推了一把                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
92'杨一虎得到一张黄牌！                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
92'任意球打了一个配合，没有起脚的机会                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
93'贵州人和换人，陈昌源下，向汉天上！                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
93'补时的时间也基本上到了                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
93'建业队这边获得角球机会                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
93'角球送后点被头球解围                   90'最终经过90分钟鏖战，贵州人和主场2-0战胜河南建业
