2'卡利亚里球员D-孔蒂大禁区外右脚射门,被防守球员封堵.给他传球的是拉米雷斯.                   2'开场2分钟，孔蒂在门前20米处抽射被封堵
62'国际米兰球员西尔维斯特雷犯规,致使对方获得点球.                   62'国米第62分钟首先失球，皮尼利亚左路切入禁区被西尔维斯特雷伸腿绊倒，切利吹罚点球并亮出黄牌，皮尼利亚亲自操刀大力抽射中路得手，1比0
62'黄牌！国际米兰球员西尔维斯特雷因为恶意犯规,被主裁判出示黄牌.                   62'国米第62分钟首先失球，皮尼利亚左路切入禁区被西尔维斯特雷伸腿绊倒，切利吹罚点球并亮出黄牌，皮尼利亚亲自操刀大力抽射中路得手，1比0
63'进球啦！！！卡利亚里球员皮尼拉右脚射门,球从中路飞进球门,球进了! 卡利亚里 1-0 国际米兰.                   62'国米第62分钟首先失球，皮尼利亚左路切入禁区被西尔维斯特雷伸腿绊倒，切利吹罚点球并亮出黄牌，皮尼利亚亲自操刀大力抽射中路得手，1比0
69'射门!!!卡利亚里球员蒂亚戈-里贝罗大禁区中央头球,被对方守门员横身扑出.给他传球的是卡布雷拉.                   69'第69分钟，卡夫雷拉右路传中，里贝罗在门前8米处甩头攻门被汉达诺维奇倒地没收
69'卡利亚里球员皮尼拉拼抢犯规,对手获得控球权.                   69'第69分钟，卡夫雷拉右路传中，里贝罗在门前8米处甩头攻门被汉达诺维奇倒地没收
69'科瓦契奇为国际米兰在对方半场,赢得一个任意球.                   69'第69分钟，卡夫雷拉右路传中，里贝罗在门前8米处甩头攻门被汉达诺维奇倒地没收
70'罗塞蒂尼将球处理出底线,国际米兰获得角球.                   69'第69分钟，卡夫雷拉右路传中，里贝罗在门前8米处甩头攻门被汉达诺维奇倒地没收
71'国际米兰球员西尔维斯特雷大禁区中央头球,被防守球员封堵.给他传球的是瓜林.                   69'第69分钟，卡夫雷拉右路传中，里贝罗在门前8米处甩头攻门被汉达诺维奇倒地没收
71'国际米兰球员罗基大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.                   69'第69分钟，卡夫雷拉右路传中，里贝罗在门前8米处甩头攻门被汉达诺维奇倒地没收
72'卡利亚里球员穆鲁拼抢犯规,对手获得控球权.                   69'第69分钟，卡夫雷拉右路传中，里贝罗在门前8米处甩头攻门被汉达诺维奇倒地没收
72'科瓦契奇为国际米兰赢得一个任意球.                   69'第69分钟，卡夫雷拉右路传中，里贝罗在门前8米处甩头攻门被汉达诺维奇倒地没收
72'黄牌！卡利亚里球员穆鲁因为恶意犯规,被主裁判出示黄牌.                   69'第69分钟，卡夫雷拉右路传中，里贝罗在门前8米处甩头攻门被汉达诺维奇倒地没收
72'国际米兰球员瓜林大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是科瓦契奇.                   69'第69分钟，卡夫雷拉右路传中，里贝罗在门前8米处甩头攻门被汉达诺维奇倒地没收
46'卡布雷拉为卡利亚里在对方半场,赢得一个任意球.                   46'1分钟后，瓜林在门前24米处低射偏出
46'国际米兰球员萨内蒂拼抢犯规,对手获得控球权.                   46'1分钟后，瓜林在门前24米处低射偏出
76'卡利亚里球员卡布雷拉大禁区外左脚射门,被防守球员封堵.                   76'国米第76分钟又丢一球，卡夫雷拉禁区右侧反越位传中，皮尼利亚停球距门5米处半凌空垫射入右上角，2比0
76'进球啦！！！卡利亚里球员皮尼拉球门线跟前右脚射门,球从右上角飞进球门,球进了!助攻的是卡布雷拉. 卡利亚里 2-0 国际米兰.                   76'国米第76分钟又丢一球，卡夫雷拉禁区右侧反越位传中，皮尼利亚停球距门5米处半凌空垫射入右上角，2比0
79'卡利亚里球员皮尼拉拼抢犯规,对手获得控球权.                   76'国米第76分钟又丢一球，卡夫雷拉禁区右侧反越位传中，皮尼利亚停球距门5米处半凌空垫射入右上角，2比0
79'科瓦契奇为国际米兰在对方半场,赢得一个任意球.                   76'国米第76分钟又丢一球，卡夫雷拉禁区右侧反越位传中，皮尼利亚停球距门5米处半凌空垫射入右上角，2比0
79'黄牌！卡利亚里球员皮尼拉因为恶意犯规,被主裁判出示黄牌.                   76'国米第76分钟又丢一球，卡夫雷拉禁区右侧反越位传中，皮尼利亚停球距门5米处半凌空垫射入右上角，2比0
85'卡利亚里球员拉米雷斯拼抢犯规,对手获得控球权.                   85'第85分钟，卡利亚里斜传禁区左侧，伊瓦尔沃在门前12米处推射击中横梁
85'科瓦契奇为国际米兰在对方半场,赢得一个任意球.                   85'第85分钟，卡利亚里斜传禁区左侧，伊瓦尔沃在门前12米处推射击中横梁
85'卡利亚里球员伊巴尔博大禁区中央右脚射门,命中门柱横梁.                   85'第85分钟，卡利亚里斜传禁区左侧，伊瓦尔沃在门前12米处推射击中横梁
86'卡利亚里换人,卡萨里尼换下拉米雷斯                   85'第85分钟，卡利亚里斜传禁区左侧，伊瓦尔沃在门前12米处推射击中横梁
87'D-孔蒂将球处理出底线,国际米兰获得角球.                   85'第85分钟，卡利亚里斜传禁区左侧，伊瓦尔沃在门前12米处推射击中横梁
88'国际米兰球员萨穆埃尔大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是阿尔瓦雷斯.                   85'第85分钟，卡利亚里斜传禁区左侧，伊瓦尔沃在门前12米处推射击中横梁
88'卡萨里尼为卡利亚里赢得一个任意球.                   85'第85分钟，卡利亚里斜传禁区左侧，伊瓦尔沃在门前12米处推射击中横梁
88'国际米兰球员萨穆埃尔拼抢犯规,对手获得控球权.                   85'第85分钟，卡利亚里斜传禁区左侧，伊瓦尔沃在门前12米处推射击中横梁
