3'利物浦这边也不甘示弱                   3'第3分钟，乔-艾伦传球，库蒂尼奥远射偏出
14'苏亚雷斯甩头攻门稍稍顶偏                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
14'这个球也给曼城的后防提了个醒                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
14'斯特林传球送禁区内                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
15'科拉罗夫保险期间将球破坏出了边线                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
15'雾海飘零 :主场9连胜【曼城球迷信心满满】                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
15'曼城前场拿球给到边路                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
15'纳瓦斯拿球后内切送直线                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
16'萨科抢先一脚将球破坏出边线                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
16'利物浦后场断球了                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
16'苏亚雷斯过掉了孔帕尼后将球传到禁区内                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
16'双方都有身体接触，最后还是被曼城球员破坏出边线                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
17'苏亚雷斯禁区弧顶附近拿球被放倒                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
17'苏亚雷斯来主罚                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
17'任意球直接打门，这球弹地后被乔哈特得到                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
19'内格雷多的打门稍稍打偏                   19'第19分钟，孔帕尼前场丢球，苏亚雷斯反击中直传，斯特林单刀好球却被边裁误判越位
20'利物浦中场拿球，送直塞                   19'第19分钟，孔帕尼前场丢球，苏亚雷斯反击中直传，斯特林单刀好球却被边裁误判越位
20'斯特林启动形成单刀                   19'第19分钟，孔帕尼前场丢球，苏亚雷斯反击中直传，斯特林单刀好球却被边裁误判越位
20'这球边裁举旗，越位！！                   19'第19分钟，孔帕尼前场丢球，苏亚雷斯反击中直传，斯特林单刀好球却被边裁误判越位
20'但从慢镜头来看，这球并不越位啊                   19'第19分钟，孔帕尼前场丢球，苏亚雷斯反击中直传，斯特林单刀好球却被边裁误判越位
20'完全的误判                   19'第19分钟，孔帕尼前场丢球，苏亚雷斯反击中直传，斯特林单刀好球却被边裁误判越位
22'科拉罗夫是拖在了最后                   19'第19分钟，孔帕尼前场丢球，苏亚雷斯反击中直传，斯特林单刀好球却被边裁误判越位
22'阿莱-西索科拿球给到库蒂尼奥                   19'第19分钟，孔帕尼前场丢球，苏亚雷斯反击中直传，斯特林单刀好球却被边裁误判越位
22'库蒂尼奥边路带球被铲出了边线                   19'第19分钟，孔帕尼前场丢球，苏亚雷斯反击中直传，斯特林单刀好球却被边裁误判越位
27'纳斯里将球给到科拉罗夫                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
27'SKYSmi1e :我军小胜就行【要求不高啊】                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
27'曼城前场拿球分边                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
27'左路传球给到亚亚-图雷                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
28'亚亚-图雷禁区内拿球慌开防守球员后打近角                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
28'这球被利物浦防守球员挡出底线                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
28'曼城角球开出，亨德森头球顶出禁区                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
28'小白杨1818 :还是看好曼城一球小胜【那就等着看看曼城的进球喽】                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
29'萨科后场防守从身后犯规                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
29'阿信1995 :这配合打的真好看，这赛季利物浦彻底复苏了【这次配合确实相当精彩】                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
30'卢卡斯后场防守的时候手球                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
30'曼城禁区右边路获得任意球机会                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
30'纳斯里任意球传后点                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
30'没有跟队友形成默契啊                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
30'曼城左路传球被挡出底线                   27'第27分钟，科拉罗夫传球，亚亚-图雷禁区左侧的射门被斯科特尔挡出底线
33'利物浦这边也获得角球角球机会                   33'第33分钟，席尔瓦反击中传球，纳瓦斯禁区左侧15码处斜射偏出
33'角球给前点，亚亚-图雷头球顶了出来                   33'第33分钟，席尔瓦反击中传球，纳瓦斯禁区左侧15码处斜射偏出
33'曼城获得反击的机会                   33'第33分钟，席尔瓦反击中传球，纳瓦斯禁区左侧15码处斜射偏出
34'纳瓦斯禁区内拿球，直接打了，这球打高了                   33'第33分钟，席尔瓦反击中传球，纳瓦斯禁区左侧15码处斜射偏出
36'曼城直塞送禁区内                   33'第33分钟，席尔瓦反击中传球，纳瓦斯禁区左侧15码处斜射偏出
36'利物浦抢先一脚将球解围出底线                   33'第33分钟，席尔瓦反击中传球，纳瓦斯禁区左侧15码处斜射偏出
36'纳斯里角球送后点                   33'第33分钟，席尔瓦反击中传球，纳瓦斯禁区左侧15码处斜射偏出
36'没有什么太大的威胁                   33'第33分钟，席尔瓦反击中传球，纳瓦斯禁区左侧15码处斜射偏出
40'纳斯里前场拿球给到边路                   40'利物浦第40分钟险些破门，斯特林挑传，苏亚雷斯回敲，库蒂尼奥12码处推射被乔-哈特神勇扑出
40'纳瓦斯右路传球送禁区内                   40'利物浦第40分钟险些破门，斯特林挑传，苏亚雷斯回敲，库蒂尼奥12码处推射被乔-哈特神勇扑出
40'萨科倒地的铲球将球破坏                   40'利物浦第40分钟险些破门，斯特林挑传，苏亚雷斯回敲，库蒂尼奥12码处推射被乔-哈特神勇扑出
40'乔哈特做出了世界级扑救！！                   40'利物浦第40分钟险些破门，斯特林挑传，苏亚雷斯回敲，库蒂尼奥12码处推射被乔-哈特神勇扑出
41'禁区内，利物浦球员劲射被乔哈特神奇的扑出                   40'利物浦第40分钟险些破门，斯特林挑传，苏亚雷斯回敲，库蒂尼奥12码处推射被乔-哈特神勇扑出
42'苏亚雷斯的停球，库蒂尼奥的打门                   40'利物浦第40分钟险些破门，斯特林挑传，苏亚雷斯回敲，库蒂尼奥12码处推射被乔-哈特神勇扑出
43'内格雷多拿球到禁区内                   40'利物浦第40分钟险些破门，斯特林挑传，苏亚雷斯回敲，库蒂尼奥12码处推射被乔-哈特神勇扑出
43'射门的时候被斯科特尔铲出底线                   40'利物浦第40分钟险些破门，斯特林挑传，苏亚雷斯回敲，库蒂尼奥12码处推射被乔-哈特神勇扑出
43'纳斯里角球给前点                   40'利物浦第40分钟险些破门，斯特林挑传，苏亚雷斯回敲，库蒂尼奥12码处推射被乔-哈特神勇扑出
43'队友头球蹭了一下到后点                   40'利物浦第40分钟险些破门，斯特林挑传，苏亚雷斯回敲，库蒂尼奥12码处推射被乔-哈特神勇扑出
43'这后点没有人啊                   40'利物浦第40分钟险些破门，斯特林挑传，苏亚雷斯回敲，库蒂尼奥12码处推射被乔-哈特神勇扑出
43'利物浦的反击机会                   40'利物浦第40分钟险些破门，斯特林挑传，苏亚雷斯回敲，库蒂尼奥12码处推射被乔-哈特神勇扑出
48'格伦-约翰逊右路拿球到底线                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
48'横敲给到禁区前沿                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
48'亨德森禁区弧顶的打门，稍稍打高                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
49'鬼神一罗刹 :再进一球吧【您这是希望哪队再进一球？】                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
49'格伦-约翰逊右路传球到禁区内                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
49'孔帕尼解围将球踢出底线                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
49'库蒂尼奥角球开到后点，威胁不是很大                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
49'阿莱-西索科中线附近将球控制住                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
50'苏亚雷斯左路底线慌开萨巴莱塔                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
50'一脚似传似射的打门被乔哈特扑出                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
50'利物浦角球开出来，威胁依旧不是很大                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
51'利物浦长传打到禁区内                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
51'亨德森第一下没有意识到                   48'第48分钟，苏亚雷斯回传，亨德森禁区弧边缘外脚背射门偏出左上角
56'苏亚雷斯中场拿球，传球跟队友没有想到一块                   56'第56分钟，纳斯里开出角球，孔帕尼前点头球攻门偏出
56'亚亚-图雷边路拿球赢得角球机会                   56'第56分钟，纳斯里开出角球，孔帕尼前点头球攻门偏出
56'曼城角球开出，孔帕尼头球没有顶上力量                   56'第56分钟，纳斯里开出角球，孔帕尼前点头球攻门偏出
57'用户3qttrnkz17 :苏神该发力了，再不来不及了【上半场几次威胁球就是出自苏神】                   56'第56分钟，纳斯里开出角球，孔帕尼前点头球攻门偏出
57'曼城长传打利物浦身后                   56'第56分钟，纳斯里开出角球，孔帕尼前点头球攻门偏出
57'纳瓦斯边路传球，这下没有给好                   56'第56分钟，纳斯里开出角球，孔帕尼前点头球攻门偏出
58'库蒂尼奥左路拿球到了禁区内                   56'第56分钟，纳斯里开出角球，孔帕尼前点头球攻门偏出
58'几次虚晃后，库蒂尼奥自己将球带出底线                   56'第56分钟，纳斯里开出角球，孔帕尼前点头球攻门偏出
59'内格雷多想搓射，但这球没给米尼奥莱造成威胁                   56'第56分钟，纳斯里开出角球，孔帕尼前点头球攻门偏出
70'曼城角球送前点，内格雷多头球攻门顶的有些正                   70'第70分钟，亨德森右路斜传被莱斯科特勉强挡出，但格伦-约翰逊小禁区右上角外停球稍大错过机会
71'亨德森右路低平球送禁区内，曼城解围直接送到了格伦-约翰逊脚下                   70'第70分钟，亨德森右路斜传被莱斯科特勉强挡出，但格伦-约翰逊小禁区右上角外停球稍大错过机会
71'格伦-约翰逊面对大半个空门，自己脚下没有调整好                   70'第70分钟，亨德森右路斜传被莱斯科特勉强挡出，但格伦-约翰逊小禁区右上角外停球稍大错过机会
71'利物浦左路传球送禁区内                   70'第70分钟，亨德森右路斜传被莱斯科特勉强挡出，但格伦-约翰逊小禁区右上角外停球稍大错过机会
71'亨德森脚后跟打门被乔哈特得到                   70'第70分钟，亨德森右路斜传被莱斯科特勉强挡出，但格伦-约翰逊小禁区右上角外停球稍大错过机会
72'曼城这边也换人                   70'第70分钟，亨德森右路斜传被莱斯科特勉强挡出，但格伦-约翰逊小禁区右上角外停球稍大错过机会
72'纳斯里下，米尔纳上！                   70'第70分钟，亨德森右路斜传被莱斯科特勉强挡出，但格伦-约翰逊小禁区右上角外停球稍大错过机会
73'利物浦左路带球进攻，边路的传球到后点                   70'第70分钟，亨德森右路斜传被莱斯科特勉强挡出，但格伦-约翰逊小禁区右上角外停球稍大错过机会
73'斯特林几乎是空门的打门是打高了                   70'第70分钟，亨德森右路斜传被莱斯科特勉强挡出，但格伦-约翰逊小禁区右上角外停球稍大错过机会
73'利物浦左路带球进攻，边路的传球到后点                   73'利物浦第73分钟再失良机，苏亚雷斯突入禁区左侧传中，斯特林小禁区边缘垫射高出
73'斯特林几乎是空门的打门是打高了                   73'利物浦第73分钟再失良机，苏亚雷斯突入禁区左侧传中，斯特林小禁区边缘垫射高出
76'利物浦中场长传打到前场，乔哈特出击将球得到                   73'利物浦第73分钟再失良机，苏亚雷斯突入禁区左侧传中，斯特林小禁区边缘垫射高出
76'利物浦下半场机会挺多，但就是把握住不住                   73'利物浦第73分钟再失良机，苏亚雷斯突入禁区左侧传中，斯特林小禁区边缘垫射高出
76'席尔瓦左路下底送后点                   73'利物浦第73分钟再失良机，苏亚雷斯突入禁区左侧传中，斯特林小禁区边缘垫射高出
76'利物浦球员头球回顶给了门将                   73'利物浦第73分钟再失良机，苏亚雷斯突入禁区左侧传中，斯特林小禁区边缘垫射高出
76'苏亚雷斯右路拿球到底线                   73'利物浦第73分钟再失良机，苏亚雷斯突入禁区左侧传中，斯特林小禁区边缘垫射高出
82'利物浦换人，卢卡斯下，阿斯帕斯上！                   82'第82分钟，阿斯帕斯换下卢卡斯
83'将军恋长城 :该把斯特林换下【换谁上呢？】                   82'第82分钟，阿斯帕斯换下卢卡斯
84'利物浦现在办法并不多                   82'第82分钟，阿斯帕斯换下卢卡斯
84'亚亚-图雷后场防守苏亚雷斯的时候犯规                   82'第82分钟，阿斯帕斯换下卢卡斯
85'这个任意球距离稍微有些远                   82'第82分钟，阿斯帕斯换下卢卡斯
85'苏亚雷斯任意球直接打门，想要一个下坠，最后还是高了                   82'第82分钟，阿斯帕斯换下卢卡斯
85'曼城这边又要准备换人                   82'第82分钟，阿斯帕斯换下卢卡斯
90'亚亚-图雷左路禁区内拿球，想兜个远角，这球没有控制住                   90'第90分钟，米尔纳传球，亚亚-图雷禁区左侧弧线球射门偏出远角
91'下半场补时4分钟！                   90'第90分钟，米尔纳传球，亚亚-图雷禁区左侧弧线球射门偏出远角
91'苏亚雷斯禁区内抢球有个危险动作                   90'第90分钟，米尔纳传球，亚亚-图雷禁区左侧弧线球射门偏出远角
91'苏亚雷斯得到一张黄牌！                   90'第90分钟，米尔纳传球，亚亚-图雷禁区左侧弧线球射门偏出远角
92'曼城队的一次机会，哲科的打门被挡了出来                   90'第90分钟，米尔纳传球，亚亚-图雷禁区左侧弧线球射门偏出远角
92'亚亚-图雷脚底拿球给到米尔纳                   90'第90分钟，米尔纳传球，亚亚-图雷禁区左侧弧线球射门偏出远角
93'中场，利物浦将球抢断回来                   90'第90分钟，米尔纳传球，亚亚-图雷禁区左侧弧线球射门偏出远角
93'中线附近费尔南迪尼奥防守犯规                   90'第90分钟，米尔纳传球，亚亚-图雷禁区左侧弧线球射门偏出远角
93'利物浦左路传球送禁区内                   90'第90分钟，米尔纳传球，亚亚-图雷禁区左侧弧线球射门偏出远角
