2'若日尼奥控球直传，阿扎尔一漏                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
36'威廉的打门，打到门柱外侧出底线                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
36'瓜伊塔好像扑了一下                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
36'角球                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
36'阿扎尔发到门前，瓜伊塔将球击出禁区                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
36'威廉得球再次远射，瓜伊塔倒地将球扑出底线                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
36'扑得很漂亮                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
36'镜头给到了瓜伊塔                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
37'连续的神扑                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
37'阿扎尔发前点，巴克利倒钩打门，击中了门柱出底线                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
37'瓜伊塔发门球                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
38'被施鲁普机耕一下                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
38'吕迪格解围出边线                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
38'水晶宫获得一个前场左路的任意球机会                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
38'斜传，被顶走                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
38'巴克利第一下解围差点踢嗤了                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
38'范安霍尔特得球倒三角，巴克利倒地滑铲的拦截                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
51'路易斯前场断球，挑传禁区                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
51'坎特插上胸部停球转身左脚低射，瓜伊塔扑了一下没有阻止球入网！                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'坎特进攻属性又提高了                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'比赛继续                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'范安霍尔特交给萨科                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'回传给瓜伊塔                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'长传上来                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'路易斯顶给若日尼奥                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'巴克利得球交给了阿扎尔                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'带球趟大了                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'汤姆金斯解围                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'若日尼奥控球分左侧的阿扎尔                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'内切回做一下                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'巴克利交给坎特                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'交给阿斯皮利奎塔                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'交给坎特                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'不断的横传                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
52'路易斯又压上来分左侧的阿隆索                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
53'传中打在了万比萨卡身上出边线                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
53'镜头也给到了路易斯                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
53'进攻来自他的长传发动                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
53'汤姆金斯的长传上来                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
53'被吕迪格顶一下                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
53'萨科解围，被路易斯顶一下                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
54'阿扎尔护球交给若日尼奥                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
54'交给阿扎尔                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
54'回传给吕迪格                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
54'交给若日尼奥，分左侧的阿隆索                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
54'回传一下                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
54'阿斯皮利奎塔交给威廉                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
54'回给坎特                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
54'交给若日尼奥，过顶长传，直接交给对方门将瓜伊塔                   51'切尔西第51分钟打破僵局，路易斯直传禁区内，坎特胸部停球后10码处左脚抽射，瓜伊塔勉强扑挡仍无力阻止皮球入网
