4'佛罗伦萨前场断球了                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
32'前场皮萨罗抢球的时候被蒙托利沃踢倒                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
32'这个任意球距离稍微有些远                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
32'佛罗伦萨也是三名球员站在了球前                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
33'佛罗伦萨任意球做了一个战术配合，龙卡利亚禁区内拿球被康斯坦特正常撞倒                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
33'龙卡利亚在反抢的时候对梅克斯犯规了                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
33'米兰获得点球机会！！                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
38'佛罗伦萨又进球了！！                   38'紫百合第38分钟扩大优势，帕斯夸尔左路低传，蒙托利沃没能断球，博尔哈-巴莱罗禁区左侧扣过梅克斯，在门前8米处左脚抽射入远角，2比0
38'博尔哈-巴莱罗！！                   38'紫百合第38分钟扩大优势，帕斯夸尔左路低传，蒙托利沃没能断球，博尔哈-巴莱罗禁区左侧扣过梅克斯，在门前8米处左脚抽射入远角，2比0
39'博尔哈-巴莱罗左路拿球突破到了禁区内，米兰的两名防守球员上来防守也是没有将球断下，最后在小禁区前沿一脚捅射远角将球打进！                   38'紫百合第38分钟扩大优势，帕斯夸尔左路低传，蒙托利沃没能断球，博尔哈-巴莱罗禁区左侧扣过梅克斯，在门前8米处左脚抽射入远角，2比0
39'而防守博尔哈-巴莱罗的是蒙托利沃和梅克斯                   38'紫百合第38分钟扩大优势，帕斯夸尔左路低传，蒙托利沃没能断球，博尔哈-巴莱罗禁区左侧扣过梅克斯，在门前8米处左脚抽射入远角，2比0
40'沙拉维回撤到了中场来拿球                   38'紫百合第38分钟扩大优势，帕斯夸尔左路低传，蒙托利沃没能断球，博尔哈-巴莱罗禁区左侧扣过梅克斯，在门前8米处左脚抽射入远角，2比0
40'米兰中场长传打到右路                   38'紫百合第38分钟扩大优势，帕斯夸尔左路低传，蒙托利沃没能断球，博尔哈-巴莱罗禁区左侧扣过梅克斯，在门前8米处左脚抽射入远角，2比0
41'德希利奥不停球将球横敲，结果球是直接给到了佛罗伦萨球员脚下                   38'紫百合第38分钟扩大优势，帕斯夸尔左路低传，蒙托利沃没能断球，博尔哈-巴莱罗禁区左侧扣过梅克斯，在门前8米处左脚抽射入远角，2比0
41'安布罗西尼前场拿球将球横向转移                   38'紫百合第38分钟扩大优势，帕斯夸尔左路低传，蒙托利沃没能断球，博尔哈-巴莱罗禁区左侧扣过梅克斯，在门前8米处左脚抽射入远角，2比0
44'米兰这阶段打得比较乱                   44'第44分钟，埃马纽尔森直传，蒙托利沃禁区右侧回敲博阿滕，但皮萨罗抢先破坏出底线
44'蒙托利沃中场直塞打到前场                   44'第44分钟，埃马纽尔森直传，蒙托利沃禁区右侧回敲博阿滕，但皮萨罗抢先破坏出底线
45'埃马纽尔森边路拿球给到禁区内                   44'第44分钟，埃马纽尔森直传，蒙托利沃禁区右侧回敲博阿滕，但皮萨罗抢先破坏出底线
45'蒙托利沃得球后传了一个倒三角                   44'第44分钟，埃马纽尔森直传，蒙托利沃禁区右侧回敲博阿滕，但皮萨罗抢先破坏出底线
45'博阿滕禁区内准备打门结果被佛罗伦萨球员干扰                   44'第44分钟，埃马纽尔森直传，蒙托利沃禁区右侧回敲博阿滕，但皮萨罗抢先破坏出底线
45'米兰获得角球机会                   44'第44分钟，埃马纽尔森直传，蒙托利沃禁区右侧回敲博阿滕，但皮萨罗抢先破坏出底线
45'角球给到禁区中路，第一点球被佛罗伦萨队得到                   44'第44分钟，埃马纽尔森直传，蒙托利沃禁区右侧回敲博阿滕，但皮萨罗抢先破坏出底线
46'下半场比赛开始！                   44'第44分钟，埃马纽尔森直传，蒙托利沃禁区右侧回敲博阿滕，但皮萨罗抢先破坏出底线
46'下半场比赛由米兰开球                   44'第44分钟，埃马纽尔森直传，蒙托利沃禁区右侧回敲博阿滕，但皮萨罗抢先破坏出底线
46'沙拉维前场接球的时候先越位了                   44'第44分钟，埃马纽尔森直传，蒙托利沃禁区右侧回敲博阿滕，但皮萨罗抢先破坏出底线
47'阿奎拉尼前场边路拿球给到队友                   44'第44分钟，埃马纽尔森直传，蒙托利沃禁区右侧回敲博阿滕，但皮萨罗抢先破坏出底线
47'底线附近队友的传球直接送出了底线                   44'第44分钟，埃马纽尔森直传，蒙托利沃禁区右侧回敲博阿滕，但皮萨罗抢先破坏出底线
50'博扬前场左路突破被龙卡利亚破坏出底线                   50'第50分钟，康斯坦特左路传中，博阿滕后点距门8米处头球偏出左门柱
50'米兰战术角球开出                   50'第50分钟，康斯坦特左路传中，博阿滕后点距门8米处头球偏出左门柱
50'左路传球送到后点，博阿滕头球顶远角，球是蹭着立柱出了底线                   50'第50分钟，康斯坦特左路传中，博阿滕后点距门8米处头球偏出左门柱
51'博阿滕这个头球还是非常有威胁的                   50'第50分钟，康斯坦特左路传中，博阿滕后点距门8米处头球偏出左门柱
51'现在米兰也是缺少一粒进球                   50'第50分钟，康斯坦特左路传中，博阿滕后点距门8米处头球偏出左门柱
52'博扬前场拿球，转移的时候出现了失误                   50'第50分钟，康斯坦特左路传中，博阿滕后点距门8米处头球偏出左门柱
52'好在中场，米兰又将球断了回来                   50'第50分钟，康斯坦特左路传中，博阿滕后点距门8米处头球偏出左门柱
52'沙拉维左路传球送到禁区弧顶                   50'第50分钟，康斯坦特左路传中，博阿滕后点距门8米处头球偏出左门柱
52'佛罗伦萨球员解围不远                   50'第50分钟，康斯坦特左路传中，博阿滕后点距门8米处头球偏出左门柱
53'米兰球员得球后再送直塞，这次是没有过去                   50'第50分钟，康斯坦特左路传中，博阿滕后点距门8米处头球偏出左门柱
53'博阿滕前场反抢的时候对皮萨罗犯规                   50'第50分钟，康斯坦特左路传中，博阿滕后点距门8米处头球偏出左门柱
59'蒙托利沃前场拿球将球给到边路                   59'米兰第59分钟追回一球
59'德希利奥右路得球后赢得角球机会                   59'米兰第59分钟追回一球
60'米兰角球给到前点，落点不好                   59'米兰第59分钟追回一球
60'米兰进球了！！！                   59'米兰第59分钟追回一球
60'帕齐尼！！！                   59'米兰第59分钟追回一球
61'米兰左路传球送到禁区内，梅克斯脚后跟打门被立柱挡出，帕齐尼跟上补射将球打进！                   59'米兰第59分钟追回一球
63'博扬前场停球后手上有动作被吹了一个犯规                   63'第63分钟，阿奎拉尼铲倒康斯坦特，被黄牌警告
63'阿奎拉尼防守的时候得到一张黄牌！                   63'第63分钟，阿奎拉尼铲倒康斯坦特，被黄牌警告
64'阿奎拉尼回防的时候铲倒了康斯坦特                   63'第63分钟，阿奎拉尼铲倒康斯坦特，被黄牌警告
64'阿奎拉尼刚刚中场抢球的时候也是踢倒了沙拉维                   63'第63分钟，阿奎拉尼铲倒康斯坦特，被黄牌警告
64'沙拉维小腿也是鲜血直流                   63'第63分钟，阿奎拉尼铲倒康斯坦特，被黄牌警告
65'阿奎拉尼走到场边也是对沙拉维致歉                   63'第63分钟，阿奎拉尼铲倒康斯坦特，被黄牌警告
65'米兰任意球打到禁区内，这个球有些高，博阿滕勉强将球顶了一下后出了底线                   63'第63分钟，阿奎拉尼铲倒康斯坦特，被黄牌警告
66'佛罗伦萨换人，阿奎拉尼下，费尔南德斯上！                   63'第63分钟，阿奎拉尼铲倒康斯坦特，被黄牌警告
69'佛罗伦萨快速反击                   69'第69分钟，梅克斯对托尼犯规吃到黄牌，马蒂亚斯-费尔南内斯任意球高出
69'梅克斯禁区前沿战术犯规放倒了托尼                   69'第69分钟，梅克斯对托尼犯规吃到黄牌，马蒂亚斯-费尔南内斯任意球高出
69'梅克斯得到一张黄牌！                   69'第69分钟，梅克斯对托尼犯规吃到黄牌，马蒂亚斯-费尔南内斯任意球高出
69'任意球直接打门，球是打高了                   69'第69分钟，梅克斯对托尼犯规吃到黄牌，马蒂亚斯-费尔南内斯任意球高出
71'夸德拉多前场右路拿球给到队友脚下                   69'第69分钟，梅克斯对托尼犯规吃到黄牌，马蒂亚斯-费尔南内斯任意球高出
71'米兰的后场防守也是迫使佛罗伦萨球员只能将球回敲                   69'第69分钟，梅克斯对托尼犯规吃到黄牌，马蒂亚斯-费尔南内斯任意球高出
72'博阿滕前场挑传送到禁区内                   69'第69分钟，梅克斯对托尼犯规吃到黄牌，马蒂亚斯-费尔南内斯任意球高出
72'帕齐尼底线将球得到后并赢得角球机会                   69'第69分钟，梅克斯对托尼犯规吃到黄牌，马蒂亚斯-费尔南内斯任意球高出
72'角球给到后点，队友头球摆脱一下后被维维亚诺出击打出                   69'第69分钟，梅克斯对托尼犯规吃到黄牌，马蒂亚斯-费尔南内斯任意球高出
77'博阿滕中场抢球的时候犯规了                   77'第77分钟，紫百合左侧开出角球，米兰解围不远，马蒂亚斯-费尔南德斯点球点抽射偏出左门柱
77'佛罗伦萨获得一个角球机会                   77'第77分钟，紫百合左侧开出角球，米兰解围不远，马蒂亚斯-费尔南德斯点球点抽射偏出左门柱
77'角球给到中路，帕齐尼的解围踢疵了                   77'第77分钟，紫百合左侧开出角球，米兰解围不远，马蒂亚斯-费尔南德斯点球点抽射偏出左门柱
77'跟上佛罗伦萨的劲射是打偏了                   77'第77分钟，紫百合左侧开出角球，米兰解围不远，马蒂亚斯-费尔南德斯点球点抽射偏出左门柱
78'佛罗伦萨这脚攻门很有威胁啊                   77'第77分钟，紫百合左侧开出角球，米兰解围不远，马蒂亚斯-费尔南德斯点球点抽射偏出左门柱
78'博扬中场抢球的时候犯规了                   77'第77分钟，紫百合左侧开出角球，米兰解围不远，马蒂亚斯-费尔南德斯点球点抽射偏出左门柱
78'佛罗伦萨任意球快速发出，禁区内哈姆达维拿球被阿比亚蒂得到                   77'第77分钟，紫百合左侧开出角球，米兰解围不远，马蒂亚斯-费尔南德斯点球点抽射偏出左门柱
79'博扬前场突破被断                   77'第77分钟，紫百合左侧开出角球，米兰解围不远，马蒂亚斯-费尔南德斯点球点抽射偏出左门柱
79'佛罗伦萨反击到了前场                   77'第77分钟，紫百合左侧开出角球，米兰解围不远，马蒂亚斯-费尔南德斯点球点抽射偏出左门柱
79'哈姆达维禁区内拿球有些犹豫                   77'第77分钟，紫百合左侧开出角球，米兰解围不远，马蒂亚斯-费尔南德斯点球点抽射偏出左门柱
80'康斯坦特先出一脚将危机解除                   77'第77分钟，紫百合左侧开出角球，米兰解围不远，马蒂亚斯-费尔南德斯点球点抽射偏出左门柱
80'卡萨尼前场拿球被侵犯                   77'第77分钟，紫百合左侧开出角球，米兰解围不远，马蒂亚斯-费尔南德斯点球点抽射偏出左门柱
87'卡萨尼单刀球打近角打在立柱上！！                   86'AC米兰第86分钟几乎再丢一球，马蒂亚斯-费尔南内斯反击斜传越过康斯坦特，卡萨尼禁区右侧停球距门8米处推射击中近门柱
87'佛罗伦萨中场长传一个过顶球，卡萨尼禁区内得球后稍作调整打近角是被立柱挡出！                   86'AC米兰第86分钟几乎再丢一球，马蒂亚斯-费尔南内斯反击斜传越过康斯坦特，卡萨尼禁区右侧停球距门8米处推射击中近门柱
88'佛罗伦萨又进球了！！                   86'AC米兰第86分钟几乎再丢一球，马蒂亚斯-费尔南内斯反击斜传越过康斯坦特，卡萨尼禁区右侧停球距门8米处推射击中近门柱
88'哈姆达维                   86'AC米兰第86分钟几乎再丢一球，马蒂亚斯-费尔南内斯反击斜传越过康斯坦特，卡萨尼禁区右侧停球距门8米处推射击中近门柱
89'夸德拉多左路带球突破给到哈姆达维，哈姆达维禁区弧顶得球后直接远射将球打进！                   86'AC米兰第86分钟几乎再丢一球，马蒂亚斯-费尔南内斯反击斜传越过康斯坦特，卡萨尼禁区右侧停球距门8米处推射击中近门柱
90'康斯坦特前场传球送到禁区内，被佛罗伦萨球员解围出来                   90'第90分钟，博阿滕外围抽射偏出左门柱
90'罗比尼奥前场拿球横向转移                   90'第90分钟，博阿滕外围抽射偏出左门柱
90'禁区外围博阿滕的远射再次打偏                   90'第90分钟，博阿滕外围抽射偏出左门柱
91'下半场补时3分钟！                   90'第90分钟，博阿滕外围抽射偏出左门柱
91'佛罗伦萨又攻到米兰禁区内了                   90'第90分钟，博阿滕外围抽射偏出左门柱
91'这次米兰的防守还是做得不错                   90'第90分钟，博阿滕外围抽射偏出左门柱
92'佛罗伦萨左路传球送到禁区内，米兰球员头球蹭了一下出了底线                   90'第90分钟，博阿滕外围抽射偏出左门柱
92'佛罗伦萨战术角球开出将球回敲                   90'第90分钟，博阿滕外围抽射偏出左门柱
93'夸德拉多中场得球将球横向转移                   90'第90分钟，博阿滕外围抽射偏出左门柱
