3'切尔西前场进攻，米克尔中路斜传给到右路插上的阿兹皮里库塔                   3'第3分钟，阿扎尔传球，斯图里奇禁区前射门偏出
51'进球了，西布朗                   48'切尔西半场结束前连获3次角球，第44分钟，雅克布禁区前对斯图里奇犯规，路易斯左路任意球直接射门打穿人墙偏转出近角
47'阿扎尔角球开出，前点队员的头球攻门太偏啦                   47'第47分钟，摩西突入禁区右侧传中，斯图里奇10码处转身左脚抽射被迈希尔扑出
47'阿扎尔角球开出到门前，路易斯争顶顶空                   47'第47分钟，摩西突入禁区右侧传中，斯图里奇10码处转身左脚抽射被迈希尔扑出
47'切尔西前场进攻，莫塞斯拿球进入禁区                   47'第47分钟，摩西突入禁区右侧传中，斯图里奇10码处转身左脚抽射被迈希尔扑出
48'莫塞斯小禁区右侧横传球，西布朗后卫解围失误                   47'第47分钟，摩西突入禁区右侧传中，斯图里奇10码处转身左脚抽射被迈希尔扑出
48'斯图里奇得球，转身，左脚抽射，麦西尔将球扑出                   47'第47分钟，摩西突入禁区右侧传中，斯图里奇10码处转身左脚抽射被迈希尔扑出
48'西布朗前场的进攻，格拉禁区外直传球到禁区                   47'第47分钟，摩西突入禁区右侧传中，斯图里奇10码处转身左脚抽射被迈希尔扑出
49'切赫出击，在包抄的里奇维尔之前倒地将球压在身下                   47'第47分钟，摩西突入禁区右侧传中，斯图里奇10码处转身左脚抽射被迈希尔扑出
49'穆隆布中场拿球横拨给到格拉                   47'第47分钟，摩西突入禁区右侧传中，斯图里奇10码处转身左脚抽射被迈希尔扑出
50'格拉后场过顶直传到前场给到肖恩-朗                   47'第47分钟，摩西突入禁区右侧传中，斯图里奇10码处转身左脚抽射被迈希尔扑出
50'肖恩-朗拿球下底，结果自己趟球过大，直接趟出了底线                   47'第47分钟，摩西突入禁区右侧传中，斯图里奇10码处转身左脚抽射被迈希尔扑出
50'阿兹皮里库塔右路插上拿球起球到禁区                   47'第47分钟，摩西突入禁区右侧传中，斯图里奇10码处转身左脚抽射被迈希尔扑出
58'莫里森前场左路拿球，没机会，回传给到雅各布                   58'第58分钟，卡希尔禁区线外对隆格犯规，但格拉任意球射门被封堵
58'雅各布拿球斜传球到左边路，可惜传大了，直接出了边线                   58'第58分钟，卡希尔禁区线外对隆格犯规，但格拉任意球射门被封堵
59'西布朗中场抢断，穆隆布拿球                   58'第58分钟，卡希尔禁区线外对隆格犯规，但格拉任意球射门被封堵
59'穆隆布交给莫里森，卡希尔身后逼抢被吹犯规                   58'第58分钟，卡希尔禁区线外对隆格犯规，但格拉任意球射门被封堵
60'莫里森有点伤了，出场接受队医处理                   58'第58分钟，卡希尔禁区线外对隆格犯规，但格拉任意球射门被封堵
60'西布朗获得禁区弧左侧位置的任意球机会                   58'第58分钟，卡希尔禁区线外对隆格犯规，但格拉任意球射门被封堵
60'格拉的任意球攻门，直接打在了人墙上弹出                   58'第58分钟，卡希尔禁区线外对隆格犯规，但格拉任意球射门被封堵
60'阿扎尔拿球反击，直传给到罗梅乌                   58'第58分钟，卡希尔禁区线外对隆格犯规，但格拉任意球射门被封堵
61'罗梅乌拿球过了中线，斜传右路找莫塞斯，可惜力量过大，直接出了边线                   58'第58分钟，卡希尔禁区线外对隆格犯规，但格拉任意球射门被封堵
61'阿兹皮里库塔右路的下底传中被奥尔森挡出了底线                   58'第58分钟，卡希尔禁区线外对隆格犯规，但格拉任意球射门被封堵
61'切尔西获得左侧角球机会，还是阿扎尔主罚                   58'第58分钟，卡希尔禁区线外对隆格犯规，但格拉任意球射门被封堵
61'角球开到前点，第一点还是被西布朗球员解围                   58'第58分钟，卡希尔禁区线外对隆格犯规，但格拉任意球射门被封堵
78'斯图里奇前场接到马塔的传球带球进入禁区                   78'切尔西第78分钟错失良机，马塔送出直传，斯图里奇11码处右脚推射被迈希尔扑出
78'斯图里奇拿球趟过塔马斯，右脚的抽射，麦西尔将球奋力扑出                   78'切尔西第78分钟错失良机，马塔送出直传，斯图里奇11码处右脚推射被迈希尔扑出
79'莫塞斯左路拿球下底传中被后卫挡出                   78'切尔西第78分钟错失良机，马塔送出直传，斯图里奇11码处右脚推射被迈希尔扑出
79'切尔西左侧角球机会，这是切尔西的第十次角球机会                   78'切尔西第78分钟错失良机，马塔送出直传，斯图里奇11码处右脚推射被迈希尔扑出
79'角球开出，第一点被西布朗球员解围                   78'切尔西第78分钟错失良机，马塔送出直传，斯图里奇11码处右脚推射被迈希尔扑出
80'阿扎尔得到第二落点，再次传中，麦西尔出来将球没收                   78'切尔西第78分钟错失良机，马塔送出直传，斯图里奇11码处右脚推射被迈希尔扑出
80'奥尔森后场过顶长传球找肖恩-朗                   78'切尔西第78分钟错失良机，马塔送出直传，斯图里奇11码处右脚推射被迈希尔扑出
80'卡希尔不敢怠慢，在肖恩-朗之前将球解围                   78'切尔西第78分钟错失良机，马塔送出直传，斯图里奇11码处右脚推射被迈希尔扑出
81'西布朗再次换人：肖恩-朗被换下，罗森贝里上场                   78'切尔西第78分钟错失良机，马塔送出直传，斯图里奇11码处右脚推射被迈希尔扑出
81'切尔西这边也是换人了，拉米雷斯替下了米克尔                   78'切尔西第78分钟错失良机，马塔送出直传，斯图里奇11码处右脚推射被迈希尔扑出
87'阿扎尔左路拿球，摆脱比利-琼斯的防守起球到禁区                   87'第87分钟，阿扎尔左路传中，奥斯卡漂亮横敲，斯图里奇禁区左肋8码处劲射远角偏出
87'奥斯卡禁区中路直接停球垫传给到斯图里奇                   87'第87分钟，阿扎尔左路传中，奥斯卡漂亮横敲，斯图里奇禁区左肋8码处劲射远角偏出
87'斯图里奇的小角度抽射，打偏了，非常好的机会啊                   87'第87分钟，阿扎尔左路传中，奥斯卡漂亮横敲，斯图里奇禁区左肋8码处劲射远角偏出
88'拉米雷斯中场拼抢中放倒了穆隆布                   87'第87分钟，阿扎尔左路传中，奥斯卡漂亮横敲，斯图里奇禁区左肋8码处劲射远角偏出
88'穆隆布也是坐在地上等待队医进场                   87'第87分钟，阿扎尔左路传中，奥斯卡漂亮横敲，斯图里奇禁区左肋8码处劲射远角偏出
89'队医进场，带着穆隆布下场接受处理                   87'第87分钟，阿扎尔左路传中，奥斯卡漂亮横敲，斯图里奇禁区左肋8码处劲射远角偏出
89'拉米雷斯后场拿球过了中线，分边给到阿兹皮里库塔                   87'第87分钟，阿扎尔左路传中，奥斯卡漂亮横敲，斯图里奇禁区左肋8码处劲射远角偏出
90'阿兹皮里库塔边路传中，里奇维尔头球解围出禁区                   87'第87分钟，阿扎尔左路传中，奥斯卡漂亮横敲，斯图里奇禁区左肋8码处劲射远角偏出
90'球还在切尔西球员脚下，围攻啦                   87'第87分钟，阿扎尔左路传中，奥斯卡漂亮横敲，斯图里奇禁区左肋8码处劲射远角偏出
90'阿扎尔的左边路传中，太靠后了，马塔包抄没能拿到                   87'第87分钟，阿扎尔左路传中，奥斯卡漂亮横敲，斯图里奇禁区左肋8码处劲射远角偏出
