4'曼城球员亚亚-图雷拼抢犯规,对手获得控球权.                   1'第1分钟西汉姆在主场观众呐喊声中努力发动进攻
21'曼城球员亚亚-图雷大禁区外尝试右脚射门,可惜皮球高出右上角球门.给他传球的是巴里.                   20'第20分钟亚亚-图雷带球跑动中突然禁区外冷射高出
21'诺布尔为西汉姆联在右路,赢得一个任意球.                   20'第20分钟亚亚-图雷带球跑动中突然禁区外冷射高出
21'曼城球员巴里拼抢犯规,对手获得控球权.                   20'第20分钟亚亚-图雷带球跑动中突然禁区外冷射高出
22'西汉姆联球员安迪-卡罗尔大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是贝纳永.                   20'第20分钟亚亚-图雷带球跑动中突然禁区外冷射高出
24'射门!!!曼城球员哲科大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是特维斯.                   23'第23分钟，特维斯右路抢下球后传中，哲科推射太正
24'西汉姆联球员安迪-卡罗尔拼抢犯规,对手获得控球权.                   23'第23分钟，特维斯右路抢下球后传中，哲科推射太正
24'孔帕尼为曼城赢得一个任意球.                   23'第23分钟，特维斯右路抢下球后传中，哲科推射太正
30'诺布尔为西汉姆联赢得一个任意球.                   30'第30分钟，巴洛特利接左路传中，凌空扫射打在人堆里弹出
30'曼城球员纳斯里拼抢犯规,对手获得控球权.                   30'第30分钟，巴洛特利接左路传中，凌空扫射打在人堆里弹出
30'西汉姆联球员迪亚姆拼抢犯规,对手获得控球权.                   30'第30分钟，巴洛特利接左路传中，凌空扫射打在人堆里弹出
30'哲科为曼城赢得一个任意球.                   30'第30分钟，巴洛特利接左路传中，凌空扫射打在人堆里弹出
31'曼城球员巴洛特利大禁区中央右脚射门,被防守球员封堵.                   30'第30分钟，巴洛特利接左路传中，凌空扫射打在人堆里弹出
32'贝纳永将球处理出底线,曼城获得角球.                   30'第30分钟，巴洛特利接左路传中，凌空扫射打在人堆里弹出
32'曼城球员哲科大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是特维斯.                   30'第30分钟，巴洛特利接左路传中，凌空扫射打在人堆里弹出
32'西汉姆联球员迪亚姆拼抢犯规,对手获得控球权.                   30'第30分钟，巴洛特利接左路传中，凌空扫射打在人堆里弹出
32'亚亚-图雷为曼城在左路,赢得一个任意球.                   30'第30分钟，巴洛特利接左路传中，凌空扫射打在人堆里弹出
33'曼城球员巴洛特利球门线跟前尝试右脚射门,可惜皮球高出球门.给他传球的是特维斯.                   30'第30分钟，巴洛特利接左路传中，凌空扫射打在人堆里弹出
43'柯林斯将球处理出底线,曼城获得角球.                   41'第41分钟贾维斯左路绕开纳斯塔西奇下底传中，皮球贴门而来，被乔-哈特一拳打出危险地带
44'曼城球员亚亚-图雷大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是科洛-图雷.                   41'第41分钟贾维斯左路绕开纳斯塔西奇下底传中，皮球贴门而来，被乔-哈特一拳打出危险地带
44'曼城球员亚亚-图雷大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是科洛-图雷.                   44'第44分钟，纳斯里右路送球，巴洛特利在紧逼之下艰难倒钩偏出
45'曼城球员巴洛特利大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是纳斯里.                   44'第44分钟，纳斯里右路送球，巴洛特利在紧逼之下艰难倒钩偏出
45'+2'上半场结束,西汉姆联 0-0 曼城,稍事休息,我们一会来看看下半场两队的表现.                   44'第44分钟，纳斯里右路送球，巴洛特利在紧逼之下艰难倒钩偏出
47'西汉姆联柯林斯受伤倒地,比赛暂停                   44'第44分钟，纳斯里右路送球，巴洛特利在紧逼之下艰难倒钩偏出
50'射门!!!曼城球员特维斯大禁区中央左脚射门,被对方守门员横身扑出.                   49'第49分钟，纳斯里左路传中，巴洛特利背对球门无法射门，特维斯跟进扫射被雅斯克莱宁扑住
51'乔治-麦卡锡将球处理出底线,曼城获得角球.                   49'第49分钟，纳斯里左路传中，巴洛特利背对球门无法射门，特维斯跟进扫射被雅斯克莱宁扑住
52'迪亚姆将球处理出底线,曼城获得角球.                   49'第49分钟，纳斯里左路传中，巴洛特利背对球门无法射门，特维斯跟进扫射被雅斯克莱宁扑住
55'西汉姆联球员柯林斯一脚直塞球给诺兰,但是边裁举旗显示后者已经越位.                   55'第55分钟，科林斯从身后撞倒哲科吃到黄牌
55'贝纳永将球处理出底线,曼城获得角球.                   55'第55分钟，科林斯从身后撞倒哲科吃到黄牌
56'奥布莱恩为西汉姆联赢得一个任意球.                   55'第55分钟，科林斯从身后撞倒哲科吃到黄牌
56'曼城球员亚亚-图雷拼抢犯规,对手获得控球权.                   55'第55分钟，科林斯从身后撞倒哲科吃到黄牌
56'西汉姆联球员柯林斯拼抢犯规,对手获得控球权.                   55'第55分钟，科林斯从身后撞倒哲科吃到黄牌
56'哲科为曼城在左路,赢得一个任意球.                   55'第55分钟，科林斯从身后撞倒哲科吃到黄牌
56'黄牌！西汉姆联球员柯林斯因为恶意犯规,被主裁判出示黄牌.                   55'第55分钟，科林斯从身后撞倒哲科吃到黄牌
58'贝纳永为西汉姆联赢得一个任意球.                   55'第55分钟，科林斯从身后撞倒哲科吃到黄牌
58'曼城球员纳斯里拼抢犯规,对手获得控球权.                   55'第55分钟，科林斯从身后撞倒哲科吃到黄牌
58'西汉姆联球员诺兰大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是贝纳永.                   55'第55分钟，科林斯从身后撞倒哲科吃到黄牌
60'西汉姆联球员安迪-卡罗尔大禁区中央左脚射门,被防守球员封堵.给他传球的是乔治-麦卡锡.                   59'第59分钟，左后卫麦卡特尼过掉纳斯里后下底传中，卡罗尔潇洒地腾身凌空倒钩，皮球打在克里希身上稍稍出界
60'克里希将球处理出底线,西汉姆联获得角球.                   59'第59分钟，左后卫麦卡特尼过掉纳斯里后下底传中，卡罗尔潇洒地腾身凌空倒钩，皮球打在克里希身上稍稍出界
61'西汉姆联球员贝纳永拼抢犯规,对手获得控球权.                   59'第59分钟，左后卫麦卡特尼过掉纳斯里后下底传中，卡罗尔潇洒地腾身凌空倒钩，皮球打在克里希身上稍稍出界
61'特维斯为曼城在左路,赢得一个任意球.                   59'第59分钟，左后卫麦卡特尼过掉纳斯里后下底传中，卡罗尔潇洒地腾身凌空倒钩，皮球打在克里希身上稍稍出界
61'黄牌！西汉姆联球员贝纳永因为恶意犯规,被主裁判出示黄牌.                   59'第59分钟，左后卫麦卡特尼过掉纳斯里后下底传中，卡罗尔潇洒地腾身凌空倒钩，皮球打在克里希身上稍稍出界
62'曼城球员哲科大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是特维斯.                   59'第59分钟，左后卫麦卡特尼过掉纳斯里后下底传中，卡罗尔潇洒地腾身凌空倒钩，皮球打在克里希身上稍稍出界
65'曼城球员特维斯大禁区左侧尝试左脚射门,可惜皮球偏出球门.给他传球的是巴洛特利.                   64'第64分钟，曼城沿左路进攻，亚亚接克里希传球后，直塞到前方等待的特维斯，后者带开角度后怒射高出
66'曼城球员克里希一脚直塞球给哲科,但是边裁举旗显示后者已经越位.                   64'第64分钟，曼城沿左路进攻，亚亚接克里希传球后，直塞到前方等待的特维斯，后者带开角度后怒射高出
67'科洛-图雷将球处理出底线,西汉姆联获得角球.                   64'第64分钟，曼城沿左路进攻，亚亚接克里希传球后，直塞到前方等待的特维斯，后者带开角度后怒射高出
67'巴洛特利将球处理出底线,西汉姆联获得角球.                   64'第64分钟，曼城沿左路进攻，亚亚接克里希传球后，直塞到前方等待的特维斯，后者带开角度后怒射高出
68'曼城球员巴里球门线跟前尝试左脚射门,可惜皮球稍稍偏出了右球门.                   68'第68分钟，阿圭罗换下巴洛特利，曼奇尼和巴洛特利看上去都有些不高兴，似乎在互相指责着什么
69'曼城换人,阿奎罗换下巴洛特利                   68'第68分钟，阿圭罗换下巴洛特利，曼奇尼和巴洛特利看上去都有些不高兴，似乎在互相指责着什么
71'曼城球员特维斯一脚直塞球给阿奎罗,但是边裁举旗显示后者已经越位.                   68'第68分钟，阿圭罗换下巴洛特利，曼奇尼和巴洛特利看上去都有些不高兴，似乎在互相指责着什么
75'曼城球员克里希大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.                   75'第75分钟，科林斯林许用身体挡出曼城进攻，接着特维斯右路拿球后似传似射，雅斯科莱宁刚用手接住，起劲过头的科林斯拿头一顶，差点制造惊天乌龙
76'曼城球员哲科大禁区中央左脚射门,被防守球员封堵.                   75'第75分钟，科林斯林许用身体挡出曼城进攻，接着特维斯右路拿球后似传似射，雅斯科莱宁刚用手接住，起劲过头的科林斯拿头一顶，差点制造惊天乌龙
76'西汉姆联球员安迪-卡罗尔大禁区中央尝试右脚射门,可惜皮球偏出球门.给他传球的是贾维斯.                   75'第75分钟，科林斯林许用身体挡出曼城进攻，接着特维斯右路拿球后似传似射，雅斯科莱宁刚用手接住，起劲过头的科林斯拿头一顶，差点制造惊天乌龙
77'曼城科洛-图雷受伤倒地,比赛暂停                   75'第75分钟，科林斯林许用身体挡出曼城进攻，接着特维斯右路拿球后似传似射，雅斯科莱宁刚用手接住，起劲过头的科林斯拿头一顶，差点制造惊天乌龙
78'西汉姆联换人,查尔顿-科尔换下安迪-卡罗尔                   75'第75分钟，科林斯林许用身体挡出曼城进攻，接着特维斯右路拿球后似传似射，雅斯科莱宁刚用手接住，起劲过头的科林斯拿头一顶，差点制造惊天乌龙
78'暂停结束,球员们重新开始比赛.                   75'第75分钟，科林斯林许用身体挡出曼城进攻，接着特维斯右路拿球后似传似射，雅斯科莱宁刚用手接住，起劲过头的科林斯拿头一顶，差点制造惊天乌龙
77'曼城科洛-图雷受伤倒地,比赛暂停                   77'第77分钟，卡罗尔被卡尔顿-科尔换下
78'西汉姆联换人,查尔顿-科尔换下安迪-卡罗尔                   77'第77分钟，卡罗尔被卡尔顿-科尔换下
78'暂停结束,球员们重新开始比赛.                   77'第77分钟，卡罗尔被卡尔顿-科尔换下
79'西汉姆联球员奥尼尔拼抢犯规,对手获得控球权.                   77'第77分钟，卡罗尔被卡尔顿-科尔换下
79'纳斯里为曼城在对方半场,赢得一个任意球.                   77'第77分钟，卡罗尔被卡尔顿-科尔换下
80'射门!!!曼城球员阿奎罗大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是亚亚-图雷.                   77'第77分钟，卡罗尔被卡尔顿-科尔换下
80'射门!!!曼城球员阿奎罗大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是亚亚-图雷.                   80'第80分钟，科林斯再次用身体挡出阿圭罗禁区外怒射，第81分钟，麦卡特尼拦截巴里吃到黄牌，此时曼城已经完全占据场上优势
81'曼城球员阿奎罗大禁区外右脚射门,被防守球员封堵.给他传球的是哲科.                   80'第80分钟，科林斯再次用身体挡出阿圭罗禁区外怒射，第81分钟，麦卡特尼拦截巴里吃到黄牌，此时曼城已经完全占据场上优势
81'西汉姆联球员乔治-麦卡锡拼抢犯规,对手获得控球权.                   80'第80分钟，科林斯再次用身体挡出阿圭罗禁区外怒射，第81分钟，麦卡特尼拦截巴里吃到黄牌，此时曼城已经完全占据场上优势
81'巴里为曼城在右路,赢得一个任意球.                   80'第80分钟，科林斯再次用身体挡出阿圭罗禁区外怒射，第81分钟，麦卡特尼拦截巴里吃到黄牌，此时曼城已经完全占据场上优势
82'黄牌！西汉姆联球员乔治-麦卡锡因为恶意犯规,被主裁判出示黄牌.                   80'第80分钟，科林斯再次用身体挡出阿圭罗禁区外怒射，第81分钟，麦卡特尼拦截巴里吃到黄牌，此时曼城已经完全占据场上优势
83'射门!!!曼城球员巴里大禁区中央头球,被对方守门员横身扑出.给他传球的是阿奎罗.                   80'第80分钟，科林斯再次用身体挡出阿圭罗禁区外怒射，第81分钟，麦卡特尼拦截巴里吃到黄牌，此时曼城已经完全占据场上优势
88'奥布莱恩将球处理出底线,曼城获得角球.                   88'比赛很快进入最后时间段，第88分钟亚亚-图雷禁区左路抽射打高，此时曼城再用辛克莱尔换下纳斯里
89'曼城球员亚亚-图雷大禁区外尝试右脚射门,可惜皮球高出球门.给他传球的是巴里.                   88'比赛很快进入最后时间段，第88分钟亚亚-图雷禁区左路抽射打高，此时曼城再用辛克莱尔换下纳斯里
90'曼城换人,辛克莱尔换下纳斯里                   88'比赛很快进入最后时间段，第88分钟亚亚-图雷禁区左路抽射打高，此时曼城再用辛克莱尔换下纳斯里
90'+2'诺兰为西汉姆联在右路,赢得一个任意球.                   88'比赛很快进入最后时间段，第88分钟亚亚-图雷禁区左路抽射打高，此时曼城再用辛克莱尔换下纳斯里
90'+2'曼城球员哈维-加西亚拼抢犯规,对手获得控球权.                   88'比赛很快进入最后时间段，第88分钟亚亚-图雷禁区左路抽射打高，此时曼城再用辛克莱尔换下纳斯里
90'+3'下半场结束,西汉姆联 0-0 曼城                   88'比赛很快进入最后时间段，第88分钟亚亚-图雷禁区左路抽射打高，此时曼城再用辛克莱尔换下纳斯里
