6'马尔凯蒂出击头球解围跟自己队友撞在了一起                   6'赛前为6日去世的意大利前总理安德烈奥蒂默哀1分钟，但看台上响起嘘声和起哄声
49'瓜林左路得球后自己横向摆脱                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
49'禁区边缘瓜林突然一脚远射打远角，球是稍稍偏了一点                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
50'罗基前场抢球犯规                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
8'国米后场长传直接出了边线                   8'第8分钟，卢利奇左路摆脱若纳坦传中，克洛泽抢点铲射被对方破坏
9'拉齐奥左路策动攻势                   8'第8分钟，卢利奇左路摆脱若纳坦传中，克洛泽抢点铲射被对方破坏
9'卢利奇底线附近低平球回敲到禁区内                   8'第8分钟，卢利奇左路摆脱若纳坦传中，克洛泽抢点铲射被对方破坏
9'克洛泽得球后插上后射门被后卫挡出底线                   8'第8分钟，卢利奇左路摆脱若纳坦传中，克洛泽抢点铲射被对方破坏
10'拉齐奥角球送到前点，国米头球顶了一下                   8'第8分钟，卢利奇左路摆脱若纳坦传中，克洛泽抢点铲射被对方破坏
10'后点，卢利奇的补射打疵了                   8'第8分钟，卢利奇左路摆脱若纳坦传中，克洛泽抢点铲射被对方破坏
11'科瓦契奇后场拿球后连续突破到了前场                   8'第8分钟，卢利奇左路摆脱若纳坦传中，克洛泽抢点铲射被对方破坏
11'直塞送到禁区内，罗基的射门被马尔凯蒂扑出底线                   8'第8分钟，卢利奇左路摆脱若纳坦传中，克洛泽抢点铲射被对方破坏
11'国米的角球开出，威胁不大                   8'第8分钟，卢利奇左路摆脱若纳坦传中，克洛泽抢点铲射被对方破坏
11'坎比亚索中场的横传转移出现了失误                   8'第8分钟，卢利奇左路摆脱若纳坦传中，克洛泽抢点铲射被对方破坏
12'若纳坦右路下底送到门前                   12'第12分钟，若纳坦在门前12米处外脚背弧线球偏出
13'拉齐奥头球解围并没有顶远                   12'第12分钟，若纳坦在门前12米处外脚背弧线球偏出
13'库兹曼诺维奇得球后射门又被后卫封堵下来                   12'第12分钟，若纳坦在门前12米处外脚背弧线球偏出
14'拉齐奥右路策动攻势将球打到禁区内                   12'第12分钟，若纳坦在门前12米处外脚背弧线球偏出
14'国米拿到一点将球破坏                   12'第12分钟，若纳坦在门前12米处外脚背弧线球偏出
14'阿尔瓦雷斯后场带球被弗洛卡里放倒                   12'第12分钟，若纳坦在门前12米处外脚背弧线球偏出
14'双方打得都很谨慎                   12'第12分钟，若纳坦在门前12米处外脚背弧线球偏出
15'卢利奇前场边路带球自己失误了                   12'第12分钟，若纳坦在门前12米处外脚背弧线球偏出
47'瓜林右路禁区内拿球                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
47'强突到底线后大力横扫到门前                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
47'球在前点先被拉齐奥球员碰了一下后跟着抢在阿尔瓦雷斯捅射之前将球解围                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
48'裁判给了拉齐奥一个点球！！！                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
48'拉齐奥前场送直塞打到禁区内                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
49'坎德雷瓦禁区内得球将球横敲                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
49'拉诺齐亚身后防守弗洛卡里犯规                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
49'埃尔纳内斯来主罚这个点球                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
50'埃尔纳内斯点球打左路，汉达诺维奇判断对了方向，但还是没有扑出来！                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
47'国米后场断球，佩雷拉将球回敲                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
48'贝纳西中场的传球被挡出边线                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
49'瓜林中场拿球给到边路                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
49'瓜林左路得球后自己横向摆脱                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
49'禁区边缘瓜林突然一脚远射打远角，球是稍稍偏了一点                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
50'罗基前场抢球犯规                   47'仅过2分钟，阿尔瓦雷斯后场被断球，克洛泽中圈直传反击，坎德雷瓦突入禁区右侧距门13米处低射偏出远门柱
32'瓜林前场拿球分到边路                   32'第32分钟，卢利奇右路低传，坎德雷瓦前点射门被马尔凯蒂封出，贝纳西在门前6米处补射又被弗洛卡里封堵
32'贝纳西右路起球落点不好                   32'第32分钟，卢利奇右路低传，坎德雷瓦前点射门被马尔凯蒂封出，贝纳西在门前6米处补射又被弗洛卡里封堵
32'拉齐奥的反击                   32'第32分钟，卢利奇右路低传，坎德雷瓦前点射门被马尔凯蒂封出，贝纳西在门前6米处补射又被弗洛卡里封堵
33'右路队友的射门被汉达诺维奇扑出                   32'第32分钟，卢利奇右路低传，坎德雷瓦前点射门被马尔凯蒂封出，贝纳西在门前6米处补射又被弗洛卡里封堵
33'中路队友跟上的补射又被后卫挡出                   32'第32分钟，卢利奇右路低传，坎德雷瓦前点射门被马尔凯蒂封出，贝纳西在门前6米处补射又被弗洛卡里封堵
33'阿尔瓦雷斯中场拿球发动反击                   32'第32分钟，卢利奇右路低传，坎德雷瓦前点射门被马尔凯蒂封出，贝纳西在门前6米处补射又被弗洛卡里封堵
33'莱德斯马战术犯规                   32'第32分钟，卢利奇右路低传，坎德雷瓦前点射门被马尔凯蒂封出，贝纳西在门前6米处补射又被弗洛卡里封堵
33'莱德斯马得到一直黄牌！                   32'第32分钟，卢利奇右路低传，坎德雷瓦前点射门被马尔凯蒂封出，贝纳西在门前6米处补射又被弗洛卡里封堵
34'国米进球了！！                   32'第32分钟，卢利奇右路低传，坎德雷瓦前点射门被马尔凯蒂封出，贝纳西在门前6米处补射又被弗洛卡里封堵
34'佩雷拉左路底线下底给到后点，阿尔瓦雷斯头球攻门球是打在了横梁下沿入网！                   32'第32分钟，卢利奇右路低传，坎德雷瓦前点射门被马尔凯蒂封出，贝纳西在门前6米处补射又被弗洛卡里封堵
35'拉齐奥右路带球突破在干扰下球出了底线                   32'第32分钟，卢利奇右路低传，坎德雷瓦前点射门被马尔凯蒂封出，贝纳西在门前6米处补射又被弗洛卡里封堵
36'坎德雷瓦拼抢中场倒地，主裁判给了拉齐奥的前场球                   36'第36分钟，坎比亚索与瓜林配合后距门21米处转身抽射被马尔凯蒂封出左门柱
36'罗基中场将球抢断下来                   36'第36分钟，坎比亚索与瓜林配合后距门21米处转身抽射被马尔凯蒂封出左门柱
37'坎比亚索禁区弧顶的射门被马尔凯蒂扑了一下打在了立柱上出了底线！！                   36'第36分钟，坎比亚索与瓜林配合后距门21米处转身抽射被马尔凯蒂封出左门柱
37'国米角球给到前点，队友头球蹭了一下到后点                   36'第36分钟，坎比亚索与瓜林配合后距门21米处转身抽射被马尔凯蒂封出左门柱
38'可惜后点的队友想打凌空是打空了                   36'第36分钟，坎比亚索与瓜林配合后距门21米处转身抽射被马尔凯蒂封出左门柱
38'坎比亚索中场拿球给到边路                   36'第36分钟，坎比亚索与瓜林配合后距门21米处转身抽射被马尔凯蒂封出左门柱
38'佩雷拉左路起球给到后点                   36'第36分钟，坎比亚索与瓜林配合后距门21米处转身抽射被马尔凯蒂封出左门柱
38'拉齐奥头球解围出了禁区                   36'第36分钟，坎比亚索与瓜林配合后距门21米处转身抽射被马尔凯蒂封出左门柱
38'瓜林底线带球突破造了角球机会                   36'第36分钟，坎比亚索与瓜林配合后距门21米处转身抽射被马尔凯蒂封出左门柱
39'国米角球送到后点，第一点还是拉齐奥的                   36'第36分钟，坎比亚索与瓜林配合后距门21米处转身抽射被马尔凯蒂封出左门柱
39'拉齐奥打反击，可惜最后的一传深了点                   36'第36分钟，坎比亚索与瓜林配合后距门21米处转身抽射被马尔凯蒂封出左门柱
39'汉达诺维奇很轻松的将球拿到                   36'第36分钟，坎比亚索与瓜林配合后距门21米处转身抽射被马尔凯蒂封出左门柱
48'裁判给了拉齐奥一个点球！！！                   48'上半时补时第3分钟，坎德雷瓦右路传中，弗洛卡里中路包抄被身后的拉诺齐亚踢倒，主裁判贝尔贡齐吹罚点球
48'拉齐奥前场送直塞打到禁区内                   48'上半时补时第3分钟，坎德雷瓦右路传中，弗洛卡里中路包抄被身后的拉诺齐亚踢倒，主裁判贝尔贡齐吹罚点球
49'坎德雷瓦禁区内得球将球横敲                   48'上半时补时第3分钟，坎德雷瓦右路传中，弗洛卡里中路包抄被身后的拉诺齐亚踢倒，主裁判贝尔贡齐吹罚点球
49'拉诺齐亚身后防守弗洛卡里犯规                   48'上半时补时第3分钟，坎德雷瓦右路传中，弗洛卡里中路包抄被身后的拉诺齐亚踢倒，主裁判贝尔贡齐吹罚点球
49'埃尔纳内斯来主罚这个点球                   48'上半时补时第3分钟，坎德雷瓦右路传中，弗洛卡里中路包抄被身后的拉诺齐亚踢倒，主裁判贝尔贡齐吹罚点球
50'埃尔纳内斯点球打左路，汉达诺维奇判断对了方向，但还是没有扑出来！                   48'上半时补时第3分钟，坎德雷瓦右路传中，弗洛卡里中路包抄被身后的拉诺齐亚踢倒，主裁判贝尔贡齐吹罚点球
48'贝纳西中场的传球被挡出边线                   48'上半时补时第3分钟，坎德雷瓦右路传中，弗洛卡里中路包抄被身后的拉诺齐亚踢倒，主裁判贝尔贡齐吹罚点球
49'瓜林中场拿球给到边路                   48'上半时补时第3分钟，坎德雷瓦右路传中，弗洛卡里中路包抄被身后的拉诺齐亚踢倒，主裁判贝尔贡齐吹罚点球
49'瓜林左路得球后自己横向摆脱                   48'上半时补时第3分钟，坎德雷瓦右路传中，弗洛卡里中路包抄被身后的拉诺齐亚踢倒，主裁判贝尔贡齐吹罚点球
49'禁区边缘瓜林突然一脚远射打远角，球是稍稍偏了一点                   48'上半时补时第3分钟，坎德雷瓦右路传中，弗洛卡里中路包抄被身后的拉诺齐亚踢倒，主裁判贝尔贡齐吹罚点球
50'罗基前场抢球犯规                   48'上半时补时第3分钟，坎德雷瓦右路传中，弗洛卡里中路包抄被身后的拉诺齐亚踢倒，主裁判贝尔贡齐吹罚点球
51'阿尔瓦雷斯中场拿球被拉杜碰出边线                   48'上半时补时第3分钟，坎德雷瓦右路传中，弗洛卡里中路包抄被身后的拉诺齐亚踢倒，主裁判贝尔贡齐吹罚点球
49'坎德雷瓦禁区内得球将球横敲                   49'下半时开始4分钟，瓜林左路内切距门25米处抽射偏出远门柱
49'拉诺齐亚身后防守弗洛卡里犯规                   49'下半时开始4分钟，瓜林左路内切距门25米处抽射偏出远门柱
49'埃尔纳内斯来主罚这个点球                   49'下半时开始4分钟，瓜林左路内切距门25米处抽射偏出远门柱
50'埃尔纳内斯点球打左路，汉达诺维奇判断对了方向，但还是没有扑出来！                   49'下半时开始4分钟，瓜林左路内切距门25米处抽射偏出远门柱
49'瓜林中场拿球给到边路                   49'下半时开始4分钟，瓜林左路内切距门25米处抽射偏出远门柱
49'瓜林左路得球后自己横向摆脱                   49'下半时开始4分钟，瓜林左路内切距门25米处抽射偏出远门柱
49'禁区边缘瓜林突然一脚远射打远角，球是稍稍偏了一点                   49'下半时开始4分钟，瓜林左路内切距门25米处抽射偏出远门柱
50'罗基前场抢球犯规                   49'下半时开始4分钟，瓜林左路内切距门25米处抽射偏出远门柱
51'阿尔瓦雷斯中场拿球被拉杜碰出边线                   49'下半时开始4分钟，瓜林左路内切距门25米处抽射偏出远门柱
52'阿尔瓦雷斯右路拿球赢得角球机会                   49'下半时开始4分钟，瓜林左路内切距门25米处抽射偏出远门柱
52'国米战术角球开出                   49'下半时开始4分钟，瓜林左路内切距门25米处抽射偏出远门柱
54'帕萨被换场上                   54'第54分钟，瓜林左路回敲，科瓦契奇在门前27米处大力低射被马尔凯蒂没收
55'科瓦契奇禁区外围远射造成马尔凯蒂扑球脱手，不过马尔凯蒂第二反应很快                   54'第54分钟，瓜林左路回敲，科瓦契奇在门前27米处大力低射被马尔凯蒂没收
55'坎比亚索中场抢球推人犯规                   54'第54分钟，瓜林左路回敲，科瓦契奇在门前27米处大力低射被马尔凯蒂没收
55'国米中场送直塞打拉齐奥身后                   54'第54分钟，瓜林左路回敲，科瓦契奇在门前27米处大力低射被马尔凯蒂没收
56'罗基接球的时候边裁举旗示意越位                   54'第54分钟，瓜林左路回敲，科瓦契奇在门前27米处大力低射被马尔凯蒂没收
56'不过从慢镜头来看这球似乎并没有越位                   54'第54分钟，瓜林左路回敲，科瓦契奇在门前27米处大力低射被马尔凯蒂没收
56'佩雷拉左路下底被挡出底线                   54'第54分钟，瓜林左路回敲，科瓦契奇在门前27米处大力低射被马尔凯蒂没收
57'佩雷拉角球给到中路，拉齐奥头球顶了出来                   54'第54分钟，瓜林左路回敲，科瓦契奇在门前27米处大力低射被马尔凯蒂没收
57'拉诺齐亚应该是坚持不住被换下的                   54'第54分钟，瓜林左路回敲，科瓦契奇在门前27米处大力低射被马尔凯蒂没收
59'佩雷拉左路带球被铲出边线                   59'第59分钟，阿尔瓦雷斯右路下底传中，瓜林在门前9米处胸部停球捅射偏出右门柱
59'贝纳西右路强突后下底                   59'第59分钟，阿尔瓦雷斯右路下底传中，瓜林在门前9米处胸部停球捅射偏出右门柱
59'禁区内孔科出现了冒顶                   59'第59分钟，阿尔瓦雷斯右路下底传中，瓜林在门前9米处胸部停球捅射偏出右门柱
60'瓜林胸部停球后打门，居然是打偏了！！                   59'第59分钟，阿尔瓦雷斯右路下底传中，瓜林在门前9米处胸部停球捅射偏出右门柱
60'拉齐奥换人，弗洛卡里和莱德斯马被换下                   59'第59分钟，阿尔瓦雷斯右路下底传中，瓜林在门前9米处胸部停球捅射偏出右门柱
61'奥纳齐被换了上来                   59'第59分钟，阿尔瓦雷斯右路下底传中，瓜林在门前9米处胸部停球捅射偏出右门柱
66'禁区外围科瓦契奇的传球，没有队友在跑                   66'第66分钟，瓜林右路切入禁区左脚射门被封堵
66'克洛泽中场抢球犯规                   66'第66分钟，瓜林右路切入禁区左脚射门被封堵
66'瓜林右路接球到了禁区                   66'第66分钟，瓜林右路切入禁区左脚射门被封堵
66'他的射门再次被后卫挡了出来                   66'第66分钟，瓜林右路切入禁区左脚射门被封堵
67'克洛泽前场抢球犯规                   66'第66分钟，瓜林右路切入禁区左脚射门被封堵
68'克洛泽前场得球送直塞没有过去                   66'第66分钟，瓜林右路切入禁区左脚射门被封堵
68'国米在中场的配合也出现了失误                   66'第66分钟，瓜林右路切入禁区左脚射门被封堵
69'瓜林左路传球送到禁区内                   66'第66分钟，瓜林右路切入禁区左脚射门被封堵
46'阿尔瓦雷斯角球给到中路，拉齐奥头球顶了出来                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
46'上半场补时3分钟！                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
47'瓜林右路禁区内拿球                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
47'强突到底线后大力横扫到门前                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
47'球在前点先被拉齐奥球员碰了一下后跟着抢在阿尔瓦雷斯捅射之前将球解围                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
48'裁判给了拉齐奥一个点球！！！                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
48'拉齐奥前场送直塞打到禁区内                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
49'坎德雷瓦禁区内得球将球横敲                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
49'拉诺齐亚身后防守弗洛卡里犯规                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
49'埃尔纳内斯来主罚这个点球                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
46'下半场比赛开始！                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
46'下半场比赛由拉齐奥发球                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
46'拉诺齐亚边路防守的时候犯规                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
47'国米后场断球，佩雷拉将球回敲                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
48'贝纳西中场的传球被挡出边线                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
49'瓜林中场拿球给到边路                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
49'瓜林左路得球后自己横向摆脱                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
49'禁区边缘瓜林突然一脚远射打远角，球是稍稍偏了一点                   46'1分钟后，埃尔纳内斯左路远射被汉达诺维奇封出近门柱
76'这个任意球位置很好                   76'国米第76分钟再丢一球，奥纳齐在门前28米处右脚怒射贴右门柱入网，3比1
76'坎德雷瓦任意球打在了人墙上                   76'国米第76分钟再丢一球，奥纳齐在门前28米处右脚怒射贴右门柱入网，3比1
77'世界波啊！！3-1！！                   76'国米第76分钟再丢一球，奥纳齐在门前28米处右脚怒射贴右门柱入网，3比1
77'奥纳齐！                   76'国米第76分钟再丢一球，奥纳齐在门前28米处右脚怒射贴右门柱入网，3比1
78'奥纳齐禁区外围得球，右脚外脚背抽了一脚小弧线，这球速度很快，球直窜球门死角而去，汉达诺维奇做出扑救动作但没有扑到                   76'国米第76分钟再丢一球，奥纳齐在门前28米处右脚怒射贴右门柱入网，3比1
79'国米中场拿球被拉倒                   76'国米第76分钟再丢一球，奥纳齐在门前28米处右脚怒射贴右门柱入网，3比1
82'全场比赛进行到了80分钟，场上的比分是国米1-3落后拉齐奥                   82'第82分钟，坎德雷瓦左侧开出角球，卡纳头球高出
82'拉齐奥前场获得角球机会                   82'第82分钟，坎德雷瓦左侧开出角球，卡纳头球高出
82'角球给到后点，队友的头球攻门顶高了                   82'第82分钟，坎德雷瓦左侧开出角球，卡纳头球高出
83'佩雷拉中场防守的时候拉人犯规                   82'第82分钟，坎德雷瓦左侧开出角球，卡纳头球高出
83'佩雷拉得到一张黄牌！                   82'第82分钟，坎德雷瓦左侧开出角球，卡纳头球高出
85'佩雷拉边路带球回敲                   82'第82分钟，坎德雷瓦左侧开出角球，卡纳头球高出
85'瓜林得球将球横向转移                   82'第82分钟，坎德雷瓦左侧开出角球，卡纳头球高出
85'佩雷拉左路起球被挡                   82'第82分钟，坎德雷瓦左侧开出角球，卡纳头球高出
85'坎德雷瓦边路带球自己将球带出界外                   82'第82分钟，坎德雷瓦左侧开出角球，卡纳头球高出
48'裁判给了拉齐奥一个点球！！！                   48'补时第3分钟，加里塔诺禁区左侧斜射被马尔凯蒂奋力封出，科瓦契奇外围补射偏出左门柱
48'拉齐奥前场送直塞打到禁区内                   48'补时第3分钟，加里塔诺禁区左侧斜射被马尔凯蒂奋力封出，科瓦契奇外围补射偏出左门柱
49'坎德雷瓦禁区内得球将球横敲                   48'补时第3分钟，加里塔诺禁区左侧斜射被马尔凯蒂奋力封出，科瓦契奇外围补射偏出左门柱
49'拉诺齐亚身后防守弗洛卡里犯规                   48'补时第3分钟，加里塔诺禁区左侧斜射被马尔凯蒂奋力封出，科瓦契奇外围补射偏出左门柱
49'埃尔纳内斯来主罚这个点球                   48'补时第3分钟，加里塔诺禁区左侧斜射被马尔凯蒂奋力封出，科瓦契奇外围补射偏出左门柱
50'埃尔纳内斯点球打左路，汉达诺维奇判断对了方向，但还是没有扑出来！                   48'补时第3分钟，加里塔诺禁区左侧斜射被马尔凯蒂奋力封出，科瓦契奇外围补射偏出左门柱
48'贝纳西中场的传球被挡出边线                   48'补时第3分钟，加里塔诺禁区左侧斜射被马尔凯蒂奋力封出，科瓦契奇外围补射偏出左门柱
49'瓜林中场拿球给到边路                   48'补时第3分钟，加里塔诺禁区左侧斜射被马尔凯蒂奋力封出，科瓦契奇外围补射偏出左门柱
49'瓜林左路得球后自己横向摆脱                   48'补时第3分钟，加里塔诺禁区左侧斜射被马尔凯蒂奋力封出，科瓦契奇外围补射偏出左门柱
49'禁区边缘瓜林突然一脚远射打远角，球是稍稍偏了一点                   48'补时第3分钟，加里塔诺禁区左侧斜射被马尔凯蒂奋力封出，科瓦契奇外围补射偏出左门柱
50'罗基前场抢球犯规                   48'补时第3分钟，加里塔诺禁区左侧斜射被马尔凯蒂奋力封出，科瓦契奇外围补射偏出左门柱
51'阿尔瓦雷斯中场拿球被拉杜碰出边线                   48'补时第3分钟，加里塔诺禁区左侧斜射被马尔凯蒂奋力封出，科瓦契奇外围补射偏出左门柱
