19'刚刚枫浪的电脑故障，重启后耽误了一会，好在没进球啊                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
26'C罗前场拿球进入禁区，阿德里安出击，C罗倒地                   26'第26分钟，摩德里奇给C-罗纳尔多送出直传，但阿德里安及时出击抢先没收
27'不过裁判没有表示，阿德里安出来是先将球拿到的                   26'第26分钟，摩德里奇给C-罗纳尔多送出直传，但阿德里安及时出击抢先没收
27'C罗自己也是起身面带微笑，心态不错                   26'第26分钟，摩德里奇给C-罗纳尔多送出直传，但阿德里安及时出击抢先没收
28'皇马前场的进攻，C罗拿球，禁区线上分边找卡列洪，失误了                   26'第26分钟，摩德里奇给C-罗纳尔多送出直传，但阿德里安及时出击抢先没收
29'这段时间皇马完全占据了主动啊，贝蒂斯几乎到了前场                   26'第26分钟，摩德里奇给C-罗纳尔多送出直传，但阿德里安及时出击抢先没收
29'卡纳斯后场的防守被吹犯规，自己也是摔倒在地                   26'第26分钟，摩德里奇给C-罗纳尔多送出直传，但阿德里安及时出击抢先没收
35'贝蒂斯左路的进攻，诺萨拿球，连续过了皇马三名球员                   35'第35分钟，帕蓬左路传中，从阿森纳租借而来的坎贝尔禁区边缘凌空扫射偏出
36'诺萨拿球，边路传中到禁区弧                   35'第35分钟，帕蓬左路传中，从阿森纳租借而来的坎贝尔禁区边缘凌空扫射偏出
36'坎贝尔跟上的转身凌空勾射，打偏啦                   35'第35分钟，帕蓬左路传中，从阿森纳租借而来的坎贝尔禁区边缘凌空扫射偏出
36'这球如果打正，那迭戈-洛佩斯估计也没有办法了                   35'第35分钟，帕蓬左路传中，从阿森纳租借而来的坎贝尔禁区边缘凌空扫射偏出
37'贝蒂斯的进攻又来啦，右边路的传中                   35'第35分钟，帕蓬左路传中，从阿森纳租借而来的坎贝尔禁区边缘凌空扫射偏出
38'卡斯特罗力压瓦拉内头球攻门，再次顶偏                   35'第35分钟，帕蓬左路传中，从阿森纳租借而来的坎贝尔禁区边缘凌空扫射偏出
38'瓦拉内这个防守失位很明显啊                   35'第35分钟，帕蓬左路传中，从阿森纳租借而来的坎贝尔禁区边缘凌空扫射偏出
38'莫德里奇中圈位置拿球，左脚的直塞打后卫身后                   35'第35分钟，帕蓬左路传中，从阿森纳租借而来的坎贝尔禁区边缘凌空扫射偏出
38'边裁举旗，前插的卡列洪越位在先                   35'第35分钟，帕蓬左路传中，从阿森纳租借而来的坎贝尔禁区边缘凌空扫射偏出
39'今天皇马的越位不少啊，记忆中已经有不下3次啦                   39'第39分钟，摩德里奇传球，C-罗纳尔多晃过2人后中路25码处左脚劲射，皮球弹地后击中右侧立柱弹回
39'皇马的攻势虽然猛，但真正威胁的进攻其实还没贝蒂斯多                   39'第39分钟，摩德里奇传球，C-罗纳尔多晃过2人后中路25码处左脚劲射，皮球弹地后击中右侧立柱弹回
40'说话间，厄齐尔的直塞给到C罗                   39'第39分钟，摩德里奇传球，C-罗纳尔多晃过2人后中路25码处左脚劲射，皮球弹地后击中右侧立柱弹回
40'C罗拿球，横带，左脚的怒射，球击中立柱弹回                   39'第39分钟，摩德里奇传球，C-罗纳尔多晃过2人后中路25码处左脚劲射，皮球弹地后击中右侧立柱弹回
41'按这种状态和欲望，C罗本场进球基本没悬念啊                   39'第39分钟，摩德里奇传球，C-罗纳尔多晃过2人后中路25码处左脚劲射，皮球弹地后击中右侧立柱弹回
41'本泽马前场左路拿球，进入禁区                   39'第39分钟，摩德里奇传球，C-罗纳尔多晃过2人后中路25码处左脚劲射，皮球弹地后击中右侧立柱弹回
41'底线附近，摆脱防守，传球到后点                   39'第39分钟，摩德里奇传球，C-罗纳尔多晃过2人后中路25码处左脚劲射，皮球弹地后击中右侧立柱弹回
41'贝蒂斯球员在包抄的卡列洪之前将球解围出禁区                   39'第39分钟，摩德里奇传球，C-罗纳尔多晃过2人后中路25码处左脚劲射，皮球弹地后击中右侧立柱弹回
42'贝蒂斯的反击，卡斯特罗的远射放了高射炮                   39'第39分钟，摩德里奇传球，C-罗纳尔多晃过2人后中路25码处左脚劲射，皮球弹地后击中右侧立柱弹回
42'迭戈-洛佩斯发门前，镜头给到替补席孤独的卡西利亚斯                   39'第39分钟，摩德里奇传球，C-罗纳尔多晃过2人后中路25码处左脚劲射，皮球弹地后击中右侧立柱弹回
42'厄齐尔和本泽马的传切配合                   39'第39分钟，摩德里奇传球，C-罗纳尔多晃过2人后中路25码处左脚劲射，皮球弹地后击中右侧立柱弹回
43'厄齐尔前插拿球摔倒在禁区                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
43'再起身拿球，又倒了，裁判鸣哨                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
43'不过是贝蒂斯的门球，裁判认为是厄齐尔倒地后有手球                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
44'贝蒂斯的反击，帕波恩的远射击中立柱外侧出底线。。。                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
44'皇马的一次进攻，又以卡列洪的越位而告终                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
45'每当迭戈-洛佩斯做出精彩扑救，镜头就给到卡西利亚斯，有意思啊                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
45'进球啦！！！                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
46'好久不露面的厄齐尔破门成功                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
46'本泽马禁区外拿球，左脚的直塞给到前插的厄齐尔，单刀，面对阿德里安，一个穿裆破门                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
46'下半场比赛开始                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
46'贝蒂斯开球，从左向右进攻                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
46'贝蒂斯下半场开局就做出人员调整                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
46'19号莫利纳换下20号诺萨                   43'贝蒂斯第43分钟回敬门框威胁，贝尼亚特传球，帕蓬禁区边缘的劲射打中横梁上沿弹出
52'保拉奥右路拿球，禁区右上角的传中，打在纳乔身上出底线                   52'第52分钟，贝尼亚特开出角球，阿玛亚远点头球攻门被迭戈-洛佩斯轻松得到
52'贝蒂斯获得右侧角球机会                   52'第52分钟，贝尼亚特开出角球，阿玛亚远点头球攻门被迭戈-洛佩斯轻松得到
52'目前角球对比，皇马4个，贝蒂斯2个                   52'第52分钟，贝尼亚特开出角球，阿玛亚远点头球攻门被迭戈-洛佩斯轻松得到
53'贝蒂斯角球开出到禁区，卡瓦略和对方球员争抢中球到了迭戈-洛佩斯的控制犯规                   52'第52分钟，贝尼亚特开出角球，阿玛亚远点头球攻门被迭戈-洛佩斯轻松得到
53'迭戈-洛佩斯手抛球发动反击，不过没能打起来                   52'第52分钟，贝尼亚特开出角球，阿玛亚远点头球攻门被迭戈-洛佩斯轻松得到
54'卡瓦略在之前的争抢中膝盖有点受伤了，表情看起来不爽啊                   52'第52分钟，贝尼亚特开出角球，阿玛亚远点头球攻门被迭戈-洛佩斯轻松得到
54'估计又坚持不了啦，佩佩起来热身                   52'第52分钟，贝尼亚特开出角球，阿玛亚远点头球攻门被迭戈-洛佩斯轻松得到
55'皇马前场的进攻，厄齐尔挑传找前插的C罗                   52'第52分钟，贝尼亚特开出角球，阿玛亚远点头球攻门被迭戈-洛佩斯轻松得到
55'C罗跟上拿球，哈维-奇卡身后抬脚将C罗踢翻在地                   52'第52分钟，贝尼亚特开出角球，阿玛亚远点头球攻门被迭戈-洛佩斯轻松得到
55'这脚抬的太高了点，差点踢到C罗的要害部位啊                   52'第52分钟，贝尼亚特开出角球，阿玛亚远点头球攻门被迭戈-洛佩斯轻松得到
57'皇马的前场传球失误，贝蒂斯反击                   57'皇马第57分钟扩大比分，厄齐尔策动反击，C-罗纳尔多直传，本泽马禁区左肋12码处单刀推射近角入网
57'莫利纳拿球，卡塞米罗上抢踢倒了莫利纳，犯规                   57'皇马第57分钟扩大比分，厄齐尔策动反击，C-罗纳尔多直传，本泽马禁区左肋12码处单刀推射近角入网
57'场上动作都比较大了，火气来啦                   57'皇马第57分钟扩大比分，厄齐尔策动反击，C-罗纳尔多直传，本泽马禁区左肋12码处单刀推射近角入网
57'皇马再进一球，本泽马！！！                   57'皇马第57分钟扩大比分，厄齐尔策动反击，C-罗纳尔多直传，本泽马禁区左肋12码处单刀推射近角入网
57'助攻的是C罗                   57'皇马第57分钟扩大比分，厄齐尔策动反击，C-罗纳尔多直传，本泽马禁区左肋12码处单刀推射近角入网
58'厄齐尔后场拿球，过了中线斜传给到左路的C罗，C罗拿球转身，斜塞后卫身后，本泽马插上接应，得球单刀，又是一个穿裆！！！                   57'皇马第57分钟扩大比分，厄齐尔策动反击，C-罗纳尔多直传，本泽马禁区左肋12码处单刀推射近角入网
59'本泽马一传一射，助皇马主场两球领先贝蒂斯                   57'皇马第57分钟扩大比分，厄齐尔策动反击，C-罗纳尔多直传，本泽马禁区左肋12码处单刀推射近角入网
59'贝蒂斯再次做出人员调整                   57'皇马第57分钟扩大比分，厄齐尔策动反击，C-罗纳尔多直传，本泽马禁区左肋12码处单刀推射近角入网
60'9号瓦迪洛换下15号坎贝尔                   57'皇马第57分钟扩大比分，厄齐尔策动反击，C-罗纳尔多直传，本泽马禁区左肋12码处单刀推射近角入网
60'本泽马刚刚在拼抢中踢到了草皮上，有点一瘸一拐了                   57'皇马第57分钟扩大比分，厄齐尔策动反击，C-罗纳尔多直传，本泽马禁区左肋12码处单刀推射近角入网
60'为了这场比赛，皇马伤的不轻啊                   57'皇马第57分钟扩大比分，厄齐尔策动反击，C-罗纳尔多直传，本泽马禁区左肋12码处单刀推射近角入网
61'宁夏卫视播NBA了:皇马中场38号是谁（巴西小将卡塞米罗）                   61'第61分钟，替补出场的巴迪洛禁区左侧射门偏出
62'贝蒂斯的进攻赢得左侧角球机会                   61'第61分钟，替补出场的巴迪洛禁区左侧射门偏出
62'战术角球开出，瓦迪洛拿球，摆脱阿尔比奥尔的防守，一脚远射，打偏                   61'第61分钟，替补出场的巴迪洛禁区左侧射门偏出
62'莫德里奇又受伤了，坐在地上等待队医进场查看                   61'第61分钟，替补出场的巴迪洛禁区左侧射门偏出
63'皇马换人：佩佩换下受伤的莫德里奇                   61'第61分钟，替补出场的巴迪洛禁区左侧射门偏出
63'现场的贝蒂斯球迷，一脸落寞                   61'第61分钟，替补出场的巴迪洛禁区左侧射门偏出
64'莫德里奇被换下场后，直接走回了更衣室                   61'第61分钟，替补出场的巴迪洛禁区左侧射门偏出
64'本泽马前场争顶，又受伤啦                   61'第61分钟，替补出场的巴迪洛禁区左侧射门偏出
67'皇马获得左侧角球机会，厄齐尔主罚                   67'第67分钟，巴迪洛反击中传球，帕蓬25码处抽射偏出
67'角球开出到禁区后点，第一点被贝蒂斯球员解围                   67'第67分钟，巴迪洛反击中传球，帕蓬25码处抽射偏出
68'贝蒂斯第三次换人：佩雷斯换下卡纳斯                   67'第67分钟，巴迪洛反击中传球，帕蓬25码处抽射偏出
68'皇马的前场进攻，C罗左路拿球强突                   67'第67分钟，巴迪洛反击中传球，帕蓬25码处抽射偏出
68'贝蒂斯后卫回防中撞倒了C罗                   67'第67分钟，巴迪洛反击中传球，帕蓬25码处抽射偏出
69'不过主裁判并没有表示，球出了底线，贝蒂斯门球。。。                   67'第67分钟，巴迪洛反击中传球，帕蓬25码处抽射偏出
69'贝蒂斯的前场进攻，帕波恩再来远射，迭戈-洛佩斯将球没收                   67'第67分钟，巴迪洛反击中传球，帕蓬25码处抽射偏出
70'伊瓜因在场边热身了，本泽马在坚持一下下即可                   67'第67分钟，巴迪洛反击中传球，帕蓬25码处抽射偏出
72'贝蒂斯的反击，贝蒂斯前场2打1，纳乔犯规，禁区内放倒了卡斯特罗                   72'贝蒂斯第72分钟扳回一城，纳乔禁区内铲倒鲁文-卡斯特罗被罚黄牌，替补出场的莫利纳主罚点球命中，1-2
72'纳乔被出示黄牌警告                   72'贝蒂斯第72分钟扳回一城，纳乔禁区内铲倒鲁文-卡斯特罗被罚黄牌，替补出场的莫利纳主罚点球命中，1-2
72'贝蒂斯获得点球机会                   72'贝蒂斯第72分钟扳回一城，纳乔禁区内铲倒鲁文-卡斯特罗被罚黄牌，替补出场的莫利纳主罚点球命中，1-2
73'皇马换人：伊瓜因换下本场一传一射的本泽马                   72'贝蒂斯第72分钟扳回一城，纳乔禁区内铲倒鲁文-卡斯特罗被罚黄牌，替补出场的莫利纳主罚点球命中，1-2
73'贝蒂斯扳回一城                   72'贝蒂斯第72分钟扳回一城，纳乔禁区内铲倒鲁文-卡斯特罗被罚黄牌，替补出场的莫利纳主罚点球命中，1-2
73'莫利纳点球命中                   72'贝蒂斯第72分钟扳回一城，纳乔禁区内铲倒鲁文-卡斯特罗被罚黄牌，替补出场的莫利纳主罚点球命中，1-2
74'莫利纳罚点球，基本没助跑，右脚的抽射，迭戈-洛佩斯扑对了方向，可惜球速太快，只能望球心叹，目送进网啦                   72'贝蒂斯第72分钟扳回一城，纳乔禁区内铲倒鲁文-卡斯特罗被罚黄牌，替补出场的莫利纳主罚点球命中，1-2
75'皇马左侧的进攻再次获得角球机会                   72'贝蒂斯第72分钟扳回一城，纳乔禁区内铲倒鲁文-卡斯特罗被罚黄牌，替补出场的莫利纳主罚点球命中，1-2
75'这次进攻，C罗拿球一下吸引了四名防守球员，这引力。。。                   72'贝蒂斯第72分钟扳回一城，纳乔禁区内铲倒鲁文-卡斯特罗被罚黄牌，替补出场的莫利纳主罚点球命中，1-2
75'皇马左侧角球开出，并没有形成威胁                   72'贝蒂斯第72分钟扳回一城，纳乔禁区内铲倒鲁文-卡斯特罗被罚黄牌，替补出场的莫利纳主罚点球命中，1-2
77'佩佩前场争顶，保拉奥直接骑到了佩佩的头上                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
77'佩佩很无辜的倒在地上，很痛苦啊                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
77'皇马获得前场中路的任意球机会                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
77'位置就在球门的正前方，不过距离有点远                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
78'C罗的任意球直接攻门，阿德里安跪在地上双拳将球击出                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
78'这球打的速度很快，可惜就是太正啦                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
78'伊瓜因后场的回防中放倒了贝蒂斯的球员                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
79'登场几分钟的伊瓜因就被主裁出示了黄牌警告                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
79'贝蒂斯的前场任意球机会                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
79'战术任意球，给到右路插上的瓦迪洛                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
79'瓦迪洛边路拿球传中到后点                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
80'卡斯特罗头球攻门顶出了边线                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
80'下半场的控球率，贝蒂斯52%领先皇马的48%                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
80'贝蒂斯前场右路45度的斜传球，禁区内混战                   77'第77分钟，C-罗纳尔多30码处任意球劲射被阿德里安勉强扑出
79'登场几分钟的伊瓜因就被主裁出示了黄牌警告                   79'第79分钟，贝尼亚特传中，鲁文-卡斯特罗小禁区左侧头球攻门偏出
79'贝蒂斯的前场任意球机会                   79'第79分钟，贝尼亚特传中，鲁文-卡斯特罗小禁区左侧头球攻门偏出
79'战术任意球，给到右路插上的瓦迪洛                   79'第79分钟，贝尼亚特传中，鲁文-卡斯特罗小禁区左侧头球攻门偏出
79'瓦迪洛边路拿球传中到后点                   79'第79分钟，贝尼亚特传中，鲁文-卡斯特罗小禁区左侧头球攻门偏出
80'卡斯特罗头球攻门顶出了边线                   79'第79分钟，贝尼亚特传中，鲁文-卡斯特罗小禁区左侧头球攻门偏出
80'下半场的控球率，贝蒂斯52%领先皇马的48%                   79'第79分钟，贝尼亚特传中，鲁文-卡斯特罗小禁区左侧头球攻门偏出
80'贝蒂斯前场右路45度的斜传球，禁区内混战                   79'第79分钟，贝尼亚特传中，鲁文-卡斯特罗小禁区左侧头球攻门偏出
81'瓦拉内将球碰出底线，贝蒂斯角球                   79'第79分钟，贝尼亚特传中，鲁文-卡斯特罗小禁区左侧头球攻门偏出
81'角球对比：皇马7次，贝蒂斯4次                   79'第79分钟，贝尼亚特传中，鲁文-卡斯特罗小禁区左侧头球攻门偏出
81'贝蒂斯左侧角球开出，并没有形成威胁                   79'第79分钟，贝尼亚特传中，鲁文-卡斯特罗小禁区左侧头球攻门偏出
82'C罗前场的逼抢蹬踏犯规，踩到了哈维-奇卡                   79'第79分钟，贝尼亚特传中，鲁文-卡斯特罗小禁区左侧头球攻门偏出
82'C罗又被主裁判送了一张黄牌                   79'第79分钟，贝尼亚特传中，鲁文-卡斯特罗小禁区左侧头球攻门偏出
88'全场比赛已经进入尾声，比分2-0，皇马领先                   88'贝蒂斯第88分钟险些扳平，卡瓦略头球回传，鲁文-卡斯特罗小禁区边缘抢射打中横梁
88'皇马的进攻，厄齐尔拿球直塞后卫身后                   88'贝蒂斯第88分钟险些扳平，卡瓦略头球回传，鲁文-卡斯特罗小禁区边缘抢射打中横梁
89'伊瓜因拿球准备射门，裁判鸣哨，西瓜越位啦                   88'贝蒂斯第88分钟险些扳平，卡瓦略头球回传，鲁文-卡斯特罗小禁区边缘抢射打中横梁
89'贝蒂斯的进攻，卡瓦罗的头球回传                   88'贝蒂斯第88分钟险些扳平，卡瓦略头球回传，鲁文-卡斯特罗小禁区边缘抢射打中横梁
89'迭戈-洛佩斯出击慢了，帕波恩跟上打门                   88'贝蒂斯第88分钟险些扳平，卡瓦略头球回传，鲁文-卡斯特罗小禁区边缘抢射打中横梁
90'阿尔比奥尔门线上将球解围，好危险啊                   88'贝蒂斯第88分钟险些扳平，卡瓦略头球回传，鲁文-卡斯特罗小禁区边缘抢射打中横梁
90'本纳特得球再射，又被迭戈-洛佩斯化解                   88'贝蒂斯第88分钟险些扳平，卡瓦略头球回传，鲁文-卡斯特罗小禁区边缘抢射打中横梁
90'皇马的反击，C罗的打门，阿德里安奋力扑出                   88'贝蒂斯第88分钟险些扳平，卡瓦略头球回传，鲁文-卡斯特罗小禁区边缘抢射打中横梁
91'又进球啦~~~                   88'贝蒂斯第88分钟险些扳平，卡瓦略头球回传，鲁文-卡斯特罗小禁区边缘抢射打中横梁
91'厄齐尔梅开二度！！！                   88'贝蒂斯第88分钟险些扳平，卡瓦略头球回传，鲁文-卡斯特罗小禁区边缘抢射打中横梁
90'阿尔比奥尔门线上将球解围，好危险啊                   90'皇马第90分钟再度拉开差距锁定胜局，C-罗纳尔多晃过鲁文-佩雷斯突入禁区左侧传中，卡列洪远点凌空抽射被封挡后偏转至小禁区内，厄齐尔近距离轻松打入本赛季联赛第8球，3-1
90'本纳特得球再射，又被迭戈-洛佩斯化解                   90'皇马第90分钟再度拉开差距锁定胜局，C-罗纳尔多晃过鲁文-佩雷斯突入禁区左侧传中，卡列洪远点凌空抽射被封挡后偏转至小禁区内，厄齐尔近距离轻松打入本赛季联赛第8球，3-1
90'皇马的反击，C罗的打门，阿德里安奋力扑出                   90'皇马第90分钟再度拉开差距锁定胜局，C-罗纳尔多晃过鲁文-佩雷斯突入禁区左侧传中，卡列洪远点凌空抽射被封挡后偏转至小禁区内，厄齐尔近距离轻松打入本赛季联赛第8球，3-1
91'又进球啦~~~                   90'皇马第90分钟再度拉开差距锁定胜局，C-罗纳尔多晃过鲁文-佩雷斯突入禁区左侧传中，卡列洪远点凌空抽射被封挡后偏转至小禁区内，厄齐尔近距离轻松打入本赛季联赛第8球，3-1
91'厄齐尔梅开二度！！！                   90'皇马第90分钟再度拉开差距锁定胜局，C-罗纳尔多晃过鲁文-佩雷斯突入禁区左侧传中，卡列洪远点凌空抽射被封挡后偏转至小禁区内，厄齐尔近距离轻松打入本赛季联赛第8球，3-1
92'C罗左路拿球，底线内切，接着挑传后点，卡列洪得球凌空打门，厄齐尔捡漏打空门得手                   90'皇马第90分钟再度拉开差距锁定胜局，C-罗纳尔多晃过鲁文-佩雷斯突入禁区左侧传中，卡列洪远点凌空抽射被封挡后偏转至小禁区内，厄齐尔近距离轻松打入本赛季联赛第8球，3-1
92'下半场补时3分钟                   90'皇马第90分钟再度拉开差距锁定胜局，C-罗纳尔多晃过鲁文-佩雷斯突入禁区左侧传中，卡列洪远点凌空抽射被封挡后偏转至小禁区内，厄齐尔近距离轻松打入本赛季联赛第8球，3-1
92'贝蒂斯前场失误，皇马的反击                   90'皇马第90分钟再度拉开差距锁定胜局，C-罗纳尔多晃过鲁文-佩雷斯突入禁区左侧传中，卡列洪远点凌空抽射被封挡后偏转至小禁区内，厄齐尔近距离轻松打入本赛季联赛第8球，3-1
93'皇马后场过顶长传球到前场左路给C罗                   90'皇马第90分钟再度拉开差距锁定胜局，C-罗纳尔多晃过鲁文-佩雷斯突入禁区左侧传中，卡列洪远点凌空抽射被封挡后偏转至小禁区内，厄齐尔近距离轻松打入本赛季联赛第8球，3-1
93'C罗拿球，空旷地带，内切，禁区左侧回敲中间                   90'皇马第90分钟再度拉开差距锁定胜局，C-罗纳尔多晃过鲁文-佩雷斯突入禁区左侧传中，卡列洪远点凌空抽射被封挡后偏转至小禁区内，厄齐尔近距离轻松打入本赛季联赛第8球，3-1
93'卡列洪插上接应，调整中被后卫将球解围                   90'皇马第90分钟再度拉开差距锁定胜局，C-罗纳尔多晃过鲁文-佩雷斯突入禁区左侧传中，卡列洪远点凌空抽射被封挡后偏转至小禁区内，厄齐尔近距离轻松打入本赛季联赛第8球，3-1
93'佩佩跟上的远射，放了高射炮                   90'皇马第90分钟再度拉开差距锁定胜局，C-罗纳尔多晃过鲁文-佩雷斯突入禁区左侧传中，卡列洪远点凌空抽射被封挡后偏转至小禁区内，厄齐尔近距离轻松打入本赛季联赛第8球，3-1
