1'上半场比赛开始！                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
28'伯特兰德左路低平球送到禁区内                   28'第28分钟，古弗兰右路低传被卡希尔挡下，西索科禁区右侧跟进抽射还是偏出目标
28'球在前点就被纽卡斯尔球员解围了                   28'第28分钟，古弗兰右路低传被卡希尔挡下，西索科禁区右侧跟进抽射还是偏出目标
28'古弗兰右路低平球送到禁区内                   28'第28分钟，古弗兰右路低传被卡希尔挡下，西索科禁区右侧跟进抽射还是偏出目标
28'切尔西球员解围不远                   28'第28分钟，古弗兰右路低传被卡希尔挡下，西索科禁区右侧跟进抽射还是偏出目标
29'西索科禁区内得球打近角，结果是力量太大，直接高出横梁                   28'第28分钟，古弗兰右路低传被卡希尔挡下，西索科禁区右侧跟进抽射还是偏出目标
30'切尔西队获得机会                   28'第28分钟，古弗兰右路低传被卡希尔挡下，西索科禁区右侧跟进抽射还是偏出目标
30'切尔西角球送到后点，古铁雷斯将球解围                   28'第28分钟，古弗兰右路低传被卡希尔挡下，西索科禁区右侧跟进抽射还是偏出目标
31'中场古铁雷斯又是断球了                   28'第28分钟，古弗兰右路低传被卡希尔挡下，西索科禁区右侧跟进抽射还是偏出目标
31'拉米雷斯在抢球的时候直接飞铲                   28'第28分钟，古弗兰右路低传被卡希尔挡下，西索科禁区右侧跟进抽射还是偏出目标
31'裁判留情了，只给了一张黄牌                   28'第28分钟，古弗兰右路低传被卡希尔挡下，西索科禁区右侧跟进抽射还是偏出目标
32'开场30分钟，拉米雷斯得到一张黄牌                   32'切尔西第32分钟险些破门，兰帕德直传，登巴-巴强突禁区右侧15码处劲射被克鲁尔勉强扑出，登巴-巴10码处头球补射空门偏出
33'卡巴耶右路半高球起球送到禁区内                   32'切尔西第32分钟险些破门，兰帕德直传，登巴-巴强突禁区右侧15码处劲射被克鲁尔勉强扑出，登巴-巴10码处头球补射空门偏出
33'球被后卫飞身头球解围                   32'切尔西第32分钟险些破门，兰帕德直传，登巴-巴强突禁区右侧15码处劲射被克鲁尔勉强扑出，登巴-巴10码处头球补射空门偏出
33'切尔西队的反击来了                   32'切尔西第32分钟险些破门，兰帕德直传，登巴-巴强突禁区右侧15码处劲射被克鲁尔勉强扑出，登巴-巴10码处头球补射空门偏出
34'兰帕德后场长传送到前场，登巴-巴禁区内得球一脚低射被克鲁尔扑出，登巴-巴跟上头球再补，球是顶偏了而登巴-巴在这次头球的时候也被科洛奇尼踢中了脸部！                   32'切尔西第32分钟险些破门，兰帕德直传，登巴-巴强突禁区右侧15码处劲射被克鲁尔勉强扑出，登巴-巴10码处头球补射空门偏出
35'切尔西队的队医也是捏着登巴-巴的鼻子                   32'切尔西第32分钟险些破门，兰帕德直传，登巴-巴强突禁区右侧15码处劲射被克鲁尔勉强扑出，登巴-巴10码处头球补射空门偏出
35'登巴-巴到场外接受治疗                   32'切尔西第32分钟险些破门，兰帕德直传，登巴-巴强突禁区右侧15码处劲射被克鲁尔勉强扑出，登巴-巴10码处头球补射空门偏出
36'登巴-巴在场外很痛苦啊                   36'第36分钟，古弗兰回敲，卡巴耶25码处劲射被挡，西塞点球点上单刀推射被切赫神勇救出
36'队医的手上也都是血                   36'第36分钟，古弗兰回敲，卡巴耶25码处劲射被挡，西塞点球点上单刀推射被切赫神勇救出
36'西索科前场拿球给到队友                   36'第36分钟，古弗兰回敲，卡巴耶25码处劲射被挡，西塞点球点上单刀推射被切赫神勇救出
37'队友禁区外围的远射正好被跑到中的西塞得到                   36'第36分钟，古弗兰回敲，卡巴耶25码处劲射被挡，西塞点球点上单刀推射被切赫神勇救出
38'西塞禁区内直接面对切赫了，可惜最后的推射是被切赫侧扑得到！                   36'第36分钟，古弗兰回敲，卡巴耶25码处劲射被挡，西塞点球点上单刀推射被切赫神勇救出
38'拉米雷斯这个时候也倒在了地上                   36'第36分钟，古弗兰回敲，卡巴耶25码处劲射被挡，西塞点球点上单刀推射被切赫神勇救出
39'拉米雷斯也是被队医搀扶到了场边                   36'第36分钟，古弗兰回敲，卡巴耶25码处劲射被挡，西塞点球点上单刀推射被切赫神勇救出
39'登巴-巴的鼻梁已经被固定                   36'第36分钟，古弗兰回敲，卡巴耶25码处劲射被挡，西塞点球点上单刀推射被切赫神勇救出
41'纽卡斯尔进球了！！！                   41'纽卡第41分钟打破僵局，卡巴耶精准转移边路，桑顿左路传中，古铁雷斯10码处抢在特里之前头球破门
41'古铁雷斯                   41'纽卡第41分钟打破僵局，卡巴耶精准转移边路，桑顿左路传中，古铁雷斯10码处抢在特里之前头球破门
42'桑顿左路得球晃开伊万诺维奇的防守后传球送到禁区内，中路古铁雷斯头球攻门将球顶进！                   41'纽卡第41分钟打破僵局，卡巴耶精准转移边路，桑顿左路传中，古铁雷斯10码处抢在特里之前头球破门
42'登巴-巴看样子无法坚持了                   41'纽卡第41分钟打破僵局，卡巴耶精准转移边路，桑顿左路传中，古铁雷斯10码处抢在特里之前头球破门
42'托雷斯要上了                   41'纽卡第41分钟打破僵局，卡巴耶精准转移边路，桑顿左路传中，古铁雷斯10码处抢在特里之前头球破门
43'切尔西换人，登巴-巴下，托雷斯上！                   41'纽卡第41分钟打破僵局，卡巴耶精准转移边路，桑顿左路传中，古铁雷斯10码处抢在特里之前头球破门
44'纽卡斯尔长传送到禁区内，科尔头球解围出来                   41'纽卡第41分钟打破僵局，卡巴耶精准转移边路，桑顿左路传中，古铁雷斯10码处抢在特里之前头球破门
55'切尔西左路低平球送到禁区内，托雷斯禁区内没有拿好                   55'切尔西第55分钟扳平比分，阿什利-科尔左路传中，兰帕德25码处劲射紧贴横梁下沿入网
55'切尔西队进球了！！                   55'切尔西第55分钟扳平比分，阿什利-科尔左路传中，兰帕德25码处劲射紧贴横梁下沿入网
56'兰帕德！！                   55'切尔西第55分钟扳平比分，阿什利-科尔左路传中，兰帕德25码处劲射紧贴横梁下沿入网
57'科尔左路界外球发出，马塔得球后回做给了科尔，科尔观察后将球给到中路，兰帕德得球后晃开防守球员后远射将球打进！                   55'切尔西第55分钟扳平比分，阿什利-科尔左路传中，兰帕德25码处劲射紧贴横梁下沿入网
59'科尔中场拿球长传找到兰帕德                   59'第59分钟，兰帕德右路任意球传中，伊万诺维奇远点10码处力压德比希头球攻门偏出近角
59'兰帕德突破过程中被卡巴耶放倒                   59'第59分钟，兰帕德右路任意球传中，伊万诺维奇远点10码处力压德比希头球攻门偏出近角
59'兰帕德任意球送到禁区后点，伊万诺维奇头球攻门顶偏了                   59'第59分钟，兰帕德右路任意球传中，伊万诺维奇远点10码处力压德比希头球攻门偏出近角
60'马塔右路底线下底送到中路，兰帕德头球攻门顶得太正                   59'第59分钟，兰帕德右路任意球传中，伊万诺维奇远点10码处力压德比希头球攻门偏出近角
61'西塞中场争抢头球的时候对特里犯规                   59'第59分钟，兰帕德右路任意球传中，伊万诺维奇远点10码处力压德比希头球攻门偏出近角
62'切尔西队又进球了！！                   59'第59分钟，兰帕德右路任意球传中，伊万诺维奇远点10码处力压德比希头球攻门偏出近角
62'马塔！！                   59'第59分钟，兰帕德右路任意球传中，伊万诺维奇远点10码处力压德比希头球攻门偏出近角
61'西塞中场争抢头球的时候对特里犯规                   61'切尔西第61分钟反超比分，伊万诺维奇右路传中被挡，托雷斯轻敲，马塔禁区右侧16码处左脚弧线球射入左上角
62'切尔西队又进球了！！                   61'切尔西第61分钟反超比分，伊万诺维奇右路传中被挡，托雷斯轻敲，马塔禁区右侧16码处左脚弧线球射入左上角
62'马塔！！                   61'切尔西第61分钟反超比分，伊万诺维奇右路传中被挡，托雷斯轻敲，马塔禁区右侧16码处左脚弧线球射入左上角
63'伊万诺维奇右路下底给到禁区内，托雷斯得球将球回做，马塔一记圆月弯刀将球打进！                   61'切尔西第61分钟反超比分，伊万诺维奇右路传中被挡，托雷斯轻敲，马塔禁区右侧16码处左脚弧线球射入左上角
64'在马塔进球之前，科尔跟西塞也是有点小冲突                   61'切尔西第61分钟反超比分，伊万诺维奇右路传中被挡，托雷斯轻敲，马塔禁区右侧16码处左脚弧线球射入左上角
64'西塞也是上了手                   61'切尔西第61分钟反超比分，伊万诺维奇右路传中被挡，托雷斯轻敲，马塔禁区右侧16码处左脚弧线球射入左上角
64'主裁判也是把两队队长交到跟前进行一番交谈                   61'切尔西第61分钟反超比分，伊万诺维奇右路传中被挡，托雷斯轻敲，马塔禁区右侧16码处左脚弧线球射入左上角
64'在马塔进球之前，科尔跟西塞也是有点小冲突                   64'第64分钟，奥斯卡突入禁区左侧传中，马塔10码处凌空扫射高出
64'西塞也是上了手                   64'第64分钟，奥斯卡突入禁区左侧传中，马塔10码处凌空扫射高出
64'主裁判也是把两队队长交到跟前进行一番交谈                   64'第64分钟，奥斯卡突入禁区左侧传中，马塔10码处凌空扫射高出
65'切尔西队的进攻又来了                   64'第64分钟，奥斯卡突入禁区左侧传中，马塔10码处凌空扫射高出
65'奥斯卡左路带球突破到底线                   64'第64分钟，奥斯卡突入禁区左侧传中，马塔10码处凌空扫射高出
65'奥斯卡回敲打到中路，马塔的凌空射门打高了！                   64'第64分钟，奥斯卡突入禁区左侧传中，马塔10码处凌空扫射高出
66'纽卡斯尔这段时间是有些被压制                   64'第64分钟，奥斯卡突入禁区左侧传中，马塔10码处凌空扫射高出
66'科尔在之前的冲突中是得到一张黄牌                   64'第64分钟，奥斯卡突入禁区左侧传中，马塔10码处凌空扫射高出
66'西塞也是得到一张黄牌                   64'第64分钟，奥斯卡突入禁区左侧传中，马塔10码处凌空扫射高出
67'兰帕德前场拿球给到边路                   64'第64分钟，奥斯卡突入禁区左侧传中，马塔10码处凌空扫射高出
67'现在切尔西队打得并不着急了                   64'第64分钟，奥斯卡突入禁区左侧传中，马塔10码处凌空扫射高出
67'卡希尔后场长传打到前场                   64'第64分钟，奥斯卡突入禁区左侧传中，马塔10码处凌空扫射高出
72'纽卡斯尔的反击又来了                   72'第72分钟，西索科边路速度强突阿什利-科尔后在禁区右侧12码处小角度射门被切赫扑出，切尔西解围角球，卡巴耶禁区前射门偏出
72'西索科右路狂奔一路到进球内，最后打远角被切赫扑出底线                   72'第72分钟，西索科边路速度强突阿什利-科尔后在禁区右侧12码处小角度射门被切赫扑出，切尔西解围角球，卡巴耶禁区前射门偏出
73'纽卡斯尔角球送到进球内，威胁不是很大                   72'第72分钟，西索科边路速度强突阿什利-科尔后在禁区右侧12码处小角度射门被切赫扑出，切尔西解围角球，卡巴耶禁区前射门偏出
73'进球外围卡巴耶低射近角稍稍打偏                   72'第72分钟，西索科边路速度强突阿什利-科尔后在禁区右侧12码处小角度射门被切赫扑出，切尔西解围角球，卡巴耶禁区前射门偏出
73'这个时候纽卡斯尔也有球员受伤了                   72'第72分钟，西索科边路速度强突阿什利-科尔后在禁区右侧12码处小角度射门被切赫扑出，切尔西解围角球，卡巴耶禁区前射门偏出
75'兰帕德中场的横敲失误了                   72'第72分钟，西索科边路速度强突阿什利-科尔后在禁区右侧12码处小角度射门被切赫扑出，切尔西解围角球，卡巴耶禁区前射门偏出
75'古铁雷斯换到左路来拿球                   72'第72分钟，西索科边路速度强突阿什利-科尔后在禁区右侧12码处小角度射门被切赫扑出，切尔西解围角球，卡巴耶禁区前射门偏出
75'古铁雷斯左路带球突破被伊万诺维奇卡住身位                   72'第72分钟，西索科边路速度强突阿什利-科尔后在禁区右侧12码处小角度射门被切赫扑出，切尔西解围角球，卡巴耶禁区前射门偏出
83'西索科左路得球自己杀到进球内                   83'第83分钟，西索科突入禁区左侧的射门被切赫轻松得到
83'在晃开后卫的防守后打近角被切赫得到                   83'第83分钟，西索科突入禁区左侧的射门被切赫轻松得到
83'马塔右路下底被克鲁尔得到                   83'第83分钟，西索科突入禁区左侧的射门被切赫轻松得到
84'奥斯卡右路带球突破到了进球内                   83'第83分钟，西索科突入禁区左侧的射门被切赫轻松得到
84'最后的传球被挡了出来                   83'第83分钟，西索科突入禁区左侧的射门被切赫轻松得到
84'进球外围兰帕德的远射又是打高了                   83'第83分钟，西索科突入禁区左侧的射门被切赫轻松得到
85'纽卡斯尔换人，古弗兰下，马尔沃克斯上！                   83'第83分钟，西索科突入禁区左侧的射门被切赫轻松得到
85'马尔沃克斯刚一上场就送出一脚不错的助攻                   83'第83分钟，西索科突入禁区左侧的射门被切赫轻松得到
86'可惜禁区内西塞的射门是打高了                   83'第83分钟，西索科突入禁区左侧的射门被切赫轻松得到
86'西塞前场拿球送直塞到禁区内                   83'第83分钟，西索科突入禁区左侧的射门被切赫轻松得到
86'这球送的有点深，西索科在底线附近将球得到                   83'第83分钟，西索科突入禁区左侧的射门被切赫轻松得到
46'上半场要补时4分钟！                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
46'西索科左路得球将球回敲                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
46'切尔西队在防守的时候又犯规了                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
47'卡巴耶任意球送到禁区内，特里头球顶出底线                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
48'卡巴耶角球送到中路，结果兰帕德的头球解围失误了                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
48'禁区内西索科的劲射被伯特兰德挡出底线                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
49'纽卡斯尔另一侧角球开出，切赫的出击也是没有碰到球                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
49'卡巴耶后场拿球出了边线                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
49'结果卡巴耶自己手上有个动作将球打远                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
46'下半场比赛由纽卡斯尔开球                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
48'切尔西后场长传送到前场，没有多大威胁                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
49'卡巴耶中场过人后给到西索科                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
49'西索科自己一人带球往前走                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
49'内切的时候被奥斯卡断下                   46'1分钟后，刚刚替补出场的马尔沃克斯左路传中，西塞12码处凌空扫射高出
90'纽卡斯尔又进球了！！！                   90'纽卡斯尔第90分钟上演绝杀，西索科分球边路，桑顿突入禁区左侧回传，无人防守的西索科禁区弧边缘低射破门，3-2
91'桑顿左路接球后杀到禁区内，晃开防守球员后将球回敲到了禁区弧附近，西索科跟上直接一脚怒射将球打进！！                   90'纽卡斯尔第90分钟上演绝杀，西索科分球边路，桑顿突入禁区左侧回传，无人防守的西索科禁区弧边缘低射破门，3-2
91'西索科今天是梅开二度                   90'纽卡斯尔第90分钟上演绝杀，西索科分球边路，桑顿突入禁区左侧回传，无人防守的西索科禁区弧边缘低射破门，3-2
91'下半场补时4分钟！                   90'纽卡斯尔第90分钟上演绝杀，西索科分球边路，桑顿突入禁区左侧回传，无人防守的西索科禁区弧边缘低射破门，3-2
92'留给切尔西队的时间已经不是很多了                   90'纽卡斯尔第90分钟上演绝杀，西索科分球边路，桑顿突入禁区左侧回传，无人防守的西索科禁区弧边缘低射破门，3-2
92'纽卡斯尔换人，西索科下，姆比瓦上！                   90'纽卡斯尔第90分钟上演绝杀，西索科分球边路，桑顿突入禁区左侧回传，无人防守的西索科禁区弧边缘低射破门，3-2
93'卡巴耶后场断球后往前走                   90'纽卡斯尔第90分钟上演绝杀，西索科分球边路，桑顿突入禁区左侧回传，无人防守的西索科禁区弧边缘低射破门，3-2
93'马塔无奈之下只能犯规                   90'纽卡斯尔第90分钟上演绝杀，西索科分球边路，桑顿突入禁区左侧回传，无人防守的西索科禁区弧边缘低射破门，3-2
94'马塔也是得到一张黄牌！                   94'第94分钟，特里长传，伯特兰德头球摆渡，兰帕德12码处抽射被史蒂文-泰勒封堵
95'切尔西队中场长传送到禁区内                   94'第94分钟，特里长传，伯特兰德头球摆渡，兰帕德12码处抽射被史蒂文-泰勒封堵
95'队友头球摆渡下来后，兰帕德抽射被后卫挡了出来！！                   94'第94分钟，特里长传，伯特兰德头球摆渡，兰帕德12码处抽射被史蒂文-泰勒封堵
