4'C罗左路拿球，强突下底传中，被后卫头球解围                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
48'换上一个进攻型球员，换下防守型的赫迪拉，要攻啦                   47'马竞上次联赛主场打皇马如此快打进2球，要追溯到1944年1月30日(12分钟)
48'皇马右路的斜传球到后点，C罗争顶时被吹身后拉人犯规                   47'马竞上次联赛主场打皇马如此快打进2球，要追溯到1944年1月30日(12分钟)
49'曼朱基奇前场滑铲，剪刀腿上抢纳乔，犯规啦                   47'马竞上次联赛主场打皇马如此快打进2球，要追溯到1944年1月30日(12分钟)
49'图兰抗议裁判的判罚，被出示了黄牌警告！！！                   47'马竞上次联赛主场打皇马如此快打进2球，要追溯到1944年1月30日(12分钟)
50'瓦拉内后场拿球，面对格里兹曼上抢，横传纳乔                   47'马竞上次联赛主场打皇马如此快打进2球，要追溯到1944年1月30日(12分钟)
25'伊斯科中场争抢中对图兰犯规，马竞任意球                   25'第25分钟，曼朱基奇角旗区两人包夹中脚后跟传球，胡安弗兰内切低传，瓦拉内解围不远，格列兹曼在门前10米处左脚低射被卡西利亚斯得到
25'马竞右路进攻，曼祖基奇角旗附近拿球，脚后跟过度球给到胡安弗兰                   25'第25分钟，曼朱基奇角旗区两人包夹中脚后跟传球，胡安弗兰内切低传，瓦拉内解围不远，格列兹曼在门前10米处左脚低射被卡西利亚斯得到
26'胡安弗兰拿球内切，横传门前                   25'第25分钟，曼朱基奇角旗区两人包夹中脚后跟传球，胡安弗兰内切低传，瓦拉内解围不远，格列兹曼在门前10米处左脚低射被卡西利亚斯得到
26'图兰的起脚打门，太正，被卡西轻松拿到                   25'第25分钟，曼朱基奇角旗区两人包夹中脚后跟传球，胡安弗兰内切低传，瓦拉内解围不远，格列兹曼在门前10米处左脚低射被卡西利亚斯得到
27'C罗前场拿球，边路传中到禁区                   25'第25分钟，曼朱基奇角旗区两人包夹中脚后跟传球，胡安弗兰内切低传，瓦拉内解围不远，格列兹曼在门前10米处左脚低射被卡西利亚斯得到
27'球禁区了，人啦，没啊，被莫亚出击拿到                   25'第25分钟，曼朱基奇角旗区两人包夹中脚后跟传球，胡安弗兰内切低传，瓦拉内解围不远，格列兹曼在门前10米处左脚低射被卡西利亚斯得到
28'瓦拉内后场拿球，横传给到伊斯科                   25'第25分钟，曼朱基奇角旗区两人包夹中脚后跟传球，胡安弗兰内切低传，瓦拉内解围不远，格列兹曼在门前10米处左脚低射被卡西利亚斯得到
28'伊斯科拿球强突，过了中线分边给到科恩特朗                   25'第25分钟，曼朱基奇角旗区两人包夹中脚后跟传球，胡安弗兰内切低传，瓦拉内解围不远，格列兹曼在门前10米处左脚低射被卡西利亚斯得到
28'科恩特朗直塞交给贝尔，贝尔横传本泽马                   25'第25分钟，曼朱基奇角旗区两人包夹中脚后跟传球，胡安弗兰内切低传，瓦拉内解围不远，格列兹曼在门前10米处左脚低射被卡西利亚斯得到
55'马竞的前场任意球，并未形成威胁                   55'第55分钟，贝尔撞倒曼朱基奇，还想用脚把球从曼朱身下勾出，险些引发冲突
55'贝尔前场中路拿球，横切时遭遇夹击，失误啦                   55'第55分钟，贝尔撞倒曼朱基奇，还想用脚把球从曼朱身下勾出，险些引发冲突
55'曼朱基奇前场拿球，贝尔上抢放翻了曼朱基奇，犯规                   55'第55分钟，贝尔撞倒曼朱基奇，还想用脚把球从曼朱身下勾出，险些引发冲突
55'皇马的前场的任意球，加比主罚                   55'第55分钟，贝尔撞倒曼朱基奇，还想用脚把球从曼朱身下勾出，险些引发冲突
55'加比任意球斜传禁区，卡西出击将球拿到                   55'第55分钟，贝尔撞倒曼朱基奇，还想用脚把球从曼朱身下勾出，险些引发冲突
57'贝尔前场拿球，分边右侧给到卡瓦哈尔                   55'第55分钟，贝尔撞倒曼朱基奇，还想用脚把球从曼朱身下勾出，险些引发冲突
57'卡瓦哈尔拿球，没有机会，回带后交给瓦拉内                   55'第55分钟，贝尔撞倒曼朱基奇，还想用脚把球从曼朱身下勾出，险些引发冲突
58'瓦拉内再给伊斯科，伊斯科斜传右侧交给卡瓦哈尔                   55'第55分钟，贝尔撞倒曼朱基奇，还想用脚把球从曼朱身下勾出，险些引发冲突
58'卡瓦哈尔的传中球被米兰达上来出脚挡出                   55'第55分钟，贝尔撞倒曼朱基奇，还想用脚把球从曼朱身下勾出，险些引发冲突
58'马竞后场的小范围围抢很到位，刚刚赫塞拿球又是陷入包围圈                   55'第55分钟，贝尔撞倒曼朱基奇，还想用脚把球从曼朱身下勾出，险些引发冲突
63'赫塞左路拿球，反击时球又被断啦                   63'第63分钟，胡安弗兰右路传中，蒂亚戈在门前7米处顶出弹地球被卡西得到
63'胡安弗兰右边路的传中到后点，蒂亚戈的头球，反弹后被卡西拿到                   63'第63分钟，胡安弗兰右路传中，蒂亚戈在门前7米处顶出弹地球被卡西得到
64'卡瓦哈尔右路拿球，横传给到C罗                   63'第63分钟，胡安弗兰右路传中，蒂亚戈在门前7米处顶出弹地球被卡西得到
64'C罗拿球横切，禁区外直接起脚打门，打偏                   63'第63分钟，胡安弗兰右路传中，蒂亚戈在门前7米处顶出弹地球被卡西得到
65'赫塞前场中路拿球，面对逼抢后回传伊斯科                   63'第63分钟，胡安弗兰右路传中，蒂亚戈在门前7米处顶出弹地球被卡西得到
65'伊斯科稍不注意，被身后上来的加比抢断                   63'第63分钟，胡安弗兰右路传中，蒂亚戈在门前7米处顶出弹地球被卡西得到
65'西奎埃拉左路上抢，身后拉倒了卡瓦哈尔                   63'第63分钟，胡安弗兰右路传中，蒂亚戈在门前7米处顶出弹地球被卡西得到
66'格里兹曼右路拿球，强突下底传中，被纳乔挡出边线                   63'第63分钟，胡安弗兰右路传中，蒂亚戈在门前7米处顶出弹地球被卡西得到
81'伊利亚拉门迪禁区线上迎球怒射，打在马竞球员身上出底线                   81'第81分钟，伊利亚拉门迪禁区左侧凌空抽射掠过横梁
81'皇马左侧角球，可惜并未形成威胁                   81'第81分钟，伊利亚拉门迪禁区左侧凌空抽射掠过横梁
82'曼朱基奇中场上抢时手球违例                   81'第81分钟，伊利亚拉门迪禁区左侧凌空抽射掠过横梁
82'曼朱基奇被主裁判出示了黄牌警告！！！                   81'第81分钟，伊利亚拉门迪禁区左侧凌空抽射掠过横梁
83'C罗左路拿球，陷入三人包围圈，横传想给科恩特朗，被断啦                   81'第81分钟，伊利亚拉门迪禁区左侧凌空抽射掠过横梁
83'马竞的反击，托雷斯中场背身拿球，纳乔上抢犯规                   81'第81分钟，伊利亚拉门迪禁区左侧凌空抽射掠过横梁
84'伊利亚拉门迪中场的转移球失误，马竞抢断                   81'第81分钟，伊利亚拉门迪禁区左侧凌空抽射掠过横梁
84'图兰直塞给到曼朱基奇，曼朱基奇拿球推进                   81'第81分钟，伊利亚拉门迪禁区左侧凌空抽射掠过横梁
89'托雷斯右路拿球，下底传中到禁区，曼朱基奇闪开卡瓦哈尔的防守，附身冲顶，顶进球门！！！                   89'第89分钟，托雷斯右路反越位传中，曼朱基奇在门前8米处冲顶入右下角，4比0
91'图兰中场拿球，直接想来一脚吊门，被卡西拿到                   89'第89分钟，托雷斯右路反越位传中，曼朱基奇在门前8米处冲顶入右下角，4比0
91'这球有点欺负人了啊                   89'第89分钟，托雷斯右路反越位传中，曼朱基奇在门前8米处冲顶入右下角，4比0
91'图兰前场左路斜传后点，曼朱基奇头球攻门，顶偏                   89'第89分钟，托雷斯右路反越位传中，曼朱基奇在门前8米处冲顶入右下角，4比0
91'下半场比赛补时2分钟                   89'第89分钟，托雷斯右路反越位传中，曼朱基奇在门前8米处冲顶入右下角，4比0
92'马竞继续前场进攻，图兰拿球，短传给到曼朱基奇                   89'第89分钟，托雷斯右路反越位传中，曼朱基奇在门前8米处冲顶入右下角，4比0
92'曼朱基奇背身拿球，回做图兰                   89'第89分钟，托雷斯右路反越位传中，曼朱基奇在门前8米处冲顶入右下角，4比0
