5'上海上港获得角球机会                   5'第5分钟上港后场传接失误，曹S定断球后直接远射偏出
24'球被绿地球员头球破坏                   21'第21分钟进球来到，上港右后卫傅欢在后场长传禁区，绿地申花后卫安德烈头球解围到禁区外，正埋伏在此处的麦克布林直接起左脚凌空抽射，皮球虽然被腾身而起的耿晓峰碰到一点，但依然不可阻挡的飞入门内，1比0，上海上港领先
24'上海上港在进球后并没有回收                   21'第21分钟进球来到，上港右后卫傅欢在后场长传禁区，绿地申花后卫安德烈头球解围到禁区外，正埋伏在此处的麦克布林直接起左脚凌空抽射，皮球虽然被腾身而起的耿晓峰碰到一点，但依然不可阻挡的飞入门内，1比0，上海上港领先
24'王燊超左路进攻的时候先推人犯规                   21'第21分钟进球来到，上港右后卫傅欢在后场长传禁区，绿地申花后卫安德烈头球解围到禁区外，正埋伏在此处的麦克布林直接起左脚凌空抽射，皮球虽然被腾身而起的耿晓峰碰到一点，但依然不可阻挡的飞入门内，1比0，上海上港领先
29'阿多追回到禁区内将球拦截了下来                   29'第29分钟曹S定铲翻阿多吃到黄牌
29'沈磊Demon：莫雷诺【去现场看来的吧】                   29'第29分钟曹S定铲翻阿多吃到黄牌
29'裁判又掏牌了                   29'第29分钟曹S定铲翻阿多吃到黄牌
29'曹赟定得到一张黄牌！                   29'第29分钟曹S定铲翻阿多吃到黄牌
30'曹赟定前场铲球亮鞋底铲倒了阿多                   29'第29分钟曹S定铲翻阿多吃到黄牌
31'上半场30分钟了，场上的比分是上海上港1-0领先上海绿地                   29'第29分钟曹S定铲翻阿多吃到黄牌
32'莫雷诺跟阿多双双倒地了                   29'第29分钟曹S定铲翻阿多吃到黄牌
32'阿多表情很痛苦                   29'第29分钟曹S定铲翻阿多吃到黄牌
32'两名球员都伤的不轻                   29'第29分钟曹S定铲翻阿多吃到黄牌
32'应该是硬伤                   29'第29分钟曹S定铲翻阿多吃到黄牌
33'中场抢同一落点的时候对脚了                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
33'新浪用户：左翼，右翼去哪儿了？【右翼就在你们当中哦】                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
34'麦克布林禁区外围又是一脚远射                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
34'这次耿晓峰侧扑将球扑出底线                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
34'很有威胁啊                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
35'上海上港角球送中路，耿晓峰出击将球摘到                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
35'绿地快速反击                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
35'右路突破造成吕文君犯规                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
35'推倒了高迪                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
35'看看绿地申花右路的任意球机会                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
35'徐亮来主罚                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
36'徐亮任意球送禁区内                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
36'球进了！！！                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
36'绿地扳平了比分                   33'第33分钟上港再次长传快攻，海森拿球带到禁区前突然转身回传，麦克布林得球就射，虽然此球擦着湿润的草皮弹跳而来，但耿晓峰动作到位，鱼跃把球扑出界外
37'进球的是徐亮                   37'第37分钟上港也很快获得在绿地申花罚球弧内的任意球机会，上港四人配合后，麦克布林怒射打在柏佳骏脑袋上弹出，傅欢跟上再射高出，柏佳骏手捂脑袋缓了一下
38'徐亮右路任意球送禁区内，中路，队友的抢点没有碰到，颜骏凌也是受到干扰，哈蒂布在门线上也是疑似碰到了球，但这球还是算给了徐亮                   37'第37分钟上港也很快获得在绿地申花罚球弧内的任意球机会，上港四人配合后，麦克布林怒射打在柏佳骏脑袋上弹出，傅欢跟上再射高出，柏佳骏手捂脑袋缓了一下
38'双方回到了同一起跑线上                   37'第37分钟上港也很快获得在绿地申花罚球弧内的任意球机会，上港四人配合后，麦克布林怒射打在柏佳骏脑袋上弹出，傅欢跟上再射高出，柏佳骏手捂脑袋缓了一下
38'上海上港前场又获得任意球机会                   37'第37分钟上港也很快获得在绿地申花罚球弧内的任意球机会，上港四人配合后，麦克布林怒射打在柏佳骏脑袋上弹出，傅欢跟上再射高出，柏佳骏手捂脑袋缓了一下
38'禁区弧顶里面                   37'第37分钟上港也很快获得在绿地申花罚球弧内的任意球机会，上港四人配合后，麦克布林怒射打在柏佳骏脑袋上弹出，傅欢跟上再射高出，柏佳骏手捂脑袋缓了一下
38'一踩，傅欢跟上直接打门，球被人墙挡了下来                   37'第37分钟上港也很快获得在绿地申花罚球弧内的任意球机会，上港四人配合后，麦克布林怒射打在柏佳骏脑袋上弹出，傅欢跟上再射高出，柏佳骏手捂脑袋缓了一下
40'Max小达：徐亮任意球有一手【徐克汉姆】                   37'第37分钟上港也很快获得在绿地申花罚球弧内的任意球机会，上港四人配合后，麦克布林怒射打在柏佳骏脑袋上弹出，傅欢跟上再射高出，柏佳骏手捂脑袋缓了一下
45'上半场补时3分钟！                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
46'绿地禁区弧顶送直塞，柏佳骏插上后左脚打门被颜骏凌扑出                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
46'武磊左路助攻上来                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
47'传球送禁区内，耿晓峰接球出现了失误                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
47'好在第二反应很快将球拿到                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
48'支持西部球队：武磊不进球比赛不结束【武磊进不进球，90分钟一到，比赛就结束】                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
46'下半场比赛开始！                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
46'下半场比赛由上海上港开球                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
46'上港中场送直塞                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
46'这球被绿地拦了下来                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
46'蔡慧康前场拿球转移到右路                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
46'绿地的防线已经站好                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
47'王二丫-520：本场比赛肯定能进五球（3比2）上港赢球【从现在开始要进3球。。。】                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
48'上海上港拿球分边                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
48'吕文君左路的横敲出现了失误                   45'第45分钟绿地申花在上港禁区前连续送球，莫雷诺中路拿球往左一拨，柏佳骏跟上怒射，被颜骏凌拍了一下后拿住
53'绿地拿球往身后分被上港球员判断到                   53'但双方斗狠的劲头略有收敛，第53分钟两队才有了一次射门，但上港的王佳玉远射太正
53'麦克布林前场传球被挡了一下                   53'但双方斗狠的劲头略有收敛，第53分钟两队才有了一次射门，但上港的王佳玉远射太正
54'武磊后场拿球给到队友                   53'但双方斗狠的劲头略有收敛，第53分钟两队才有了一次射门，但上港的王佳玉远射太正
54'麦克布林边路拿球横向转移                   53'但双方斗狠的劲头略有收敛，第53分钟两队才有了一次射门，但上港的王佳玉远射太正
54'王佳玉禁区外围远射没有什么威胁                   53'但双方斗狠的劲头略有收敛，第53分钟两队才有了一次射门，但上港的王佳玉远射太正
55'武磊前场拿球越位了                   53'但双方斗狠的劲头略有收敛，第53分钟两队才有了一次射门，但上港的王佳玉远射太正
59'李文博拿到一张黄牌！                   58'第58分钟李文博拉拽王龀吃到黄牌
59'王佳玉任意球吊到禁区内                   58'第58分钟李文博拉拽王龀吃到黄牌
59'裁判给了一个门球                   58'第58分钟李文博拉拽王龀吃到黄牌
60'在这之前，徐亮右侧任意球斜传禁区，人丛中保罗头球攻门，顶得太正了                   58'第58分钟李文博拉拽王龀吃到黄牌
61'绿地右路起球送禁区内                   58'第58分钟李文博拉拽王龀吃到黄牌
61'莫雷诺头球攻门被颜骏凌得到                   58'第58分钟李文博拉拽王龀吃到黄牌
61'这球顶得有些正                   58'第58分钟李文博拉拽王龀吃到黄牌
64'莫雷诺中场突破被麦克布林勾住                   64'第64分钟麦克布林在防守莫雷诺时腿往后踢，一把踹翻莫雷诺，结果吃到黄牌
64'这球黄牌没有问题                   64'第64分钟麦克布林在防守莫雷诺时腿往后踢，一把踹翻莫雷诺，结果吃到黄牌
64'莫雷诺右路起球送禁区内，上海上港球员在中路头球顶出底线                   64'第64分钟麦克布林在防守莫雷诺时腿往后踢，一把踹翻莫雷诺，结果吃到黄牌
65'徐亮角球这次给前点                   64'第64分钟麦克布林在防守莫雷诺时腿往后踢，一把踹翻莫雷诺，结果吃到黄牌
65'第一点还是被上港解围                   64'第64分钟麦克布林在防守莫雷诺时腿往后踢，一把踹翻莫雷诺，结果吃到黄牌
66'现场的球迷也是喊进一个                   64'第64分钟麦克布林在防守莫雷诺时腿往后踢，一把踹翻莫雷诺，结果吃到黄牌
66'哈蒂布前场带球推进被麦克布林拉倒                   64'第64分钟麦克布林在防守莫雷诺时腿往后踢，一把踹翻莫雷诺，结果吃到黄牌
66'这球麦克布林很容易的黄牌啊                   64'第64分钟麦克布林在防守莫雷诺时腿往后踢，一把踹翻莫雷诺，结果吃到黄牌
66'麦克布林要小心了                   64'第64分钟麦克布林在防守莫雷诺时腿往后踢，一把踹翻莫雷诺，结果吃到黄牌
67'绿地这任意球机会位置不错                   64'第64分钟麦克布林在防守莫雷诺时腿往后踢，一把踹翻莫雷诺，结果吃到黄牌
67'看看徐亮的任意球                   64'第64分钟麦克布林在防守莫雷诺时腿往后踢，一把踹翻莫雷诺，结果吃到黄牌
66'现场的球迷也是喊进一个                   66'第66分钟哈蒂布强行突破时被麦克布林拉倒，绿地申花获得禁区中路位置绝佳的任意球机会，徐亮任意球擦着球门上角飞出界外
66'哈蒂布前场带球推进被麦克布林拉倒                   66'第66分钟哈蒂布强行突破时被麦克布林拉倒，绿地申花获得禁区中路位置绝佳的任意球机会，徐亮任意球擦着球门上角飞出界外
66'这球麦克布林很容易的黄牌啊                   66'第66分钟哈蒂布强行突破时被麦克布林拉倒，绿地申花获得禁区中路位置绝佳的任意球机会，徐亮任意球擦着球门上角飞出界外
66'麦克布林要小心了                   66'第66分钟哈蒂布强行突破时被麦克布林拉倒，绿地申花获得禁区中路位置绝佳的任意球机会，徐亮任意球擦着球门上角飞出界外
67'绿地这任意球机会位置不错                   66'第66分钟哈蒂布强行突破时被麦克布林拉倒，绿地申花获得禁区中路位置绝佳的任意球机会，徐亮任意球擦着球门上角飞出界外
67'看看徐亮的任意球                   66'第66分钟哈蒂布强行突破时被麦克布林拉倒，绿地申花获得禁区中路位置绝佳的任意球机会，徐亮任意球擦着球门上角飞出界外
68'直接打了，力量有，速度够，就是稍稍偏了一点点                   66'第66分钟哈蒂布强行突破时被麦克布林拉倒，绿地申花获得禁区中路位置绝佳的任意球机会，徐亮任意球擦着球门上角飞出界外
69'上海上港换人，海森下，李浩文上！                   66'第66分钟哈蒂布强行突破时被麦克布林拉倒，绿地申花获得禁区中路位置绝佳的任意球机会，徐亮任意球擦着球门上角飞出界外
69'上港左路突破被拉了一下                   66'第66分钟哈蒂布强行突破时被麦克布林拉倒，绿地申花获得禁区中路位置绝佳的任意球机会，徐亮任意球擦着球门上角飞出界外
70'任意球送后点，威胁不大                   70'第70分钟麦克布林人群中转身扫射踢高
71'李浩文前场带球被破坏                   70'第70分钟麦克布林人群中转身扫射踢高
71'上港右路起球直接送到了耿晓峰手里                   70'第70分钟麦克布林人群中转身扫射踢高
72'徐亮传球找哈蒂布                   70'第70分钟麦克布林人群中转身扫射踢高
72'阿多有个疑似犯规，但裁判没吹                   70'第70分钟麦克布林人群中转身扫射踢高
73'巴蒂斯塔在场下有些激动                   70'第70分钟麦克布林人群中转身扫射踢高
76'麦克布林前场带球自己有些独                   76'第76分钟吕文君左路角球开出，麦克布林头球顶偏
76'没有传给右路的吕文君                   76'第76分钟吕文君左路角球开出，麦克布林头球顶偏
76'王燊超左路突破被破坏出底线                   76'第76分钟吕文君左路角球开出，麦克布林头球顶偏
76'角球送禁区内，麦克布林顶偏了                   76'第76分钟吕文君左路角球开出，麦克布林头球顶偏
78'上海上港换人，吕文君下，郑达伦上！                   76'第76分钟吕文君左路角球开出，麦克布林头球顶偏
78'上港队并不满足一分啊                   76'第76分钟吕文君左路角球开出，麦克布林头球顶偏
79'王燊超左路起球到后点                   76'第76分钟吕文君左路角球开出，麦克布林头球顶偏
79'柏佳骏头球顶出底线                   76'第76分钟吕文君左路角球开出，麦克布林头球顶偏
79'上港角球开出，威胁不大                   76'第76分钟吕文君左路角球开出，麦克布林头球顶偏
79'绿地的反击机会                   76'第76分钟吕文君左路角球开出，麦克布林头球顶偏
78'上海上港换人，吕文君下，郑达伦上！                   77'第77分钟郑达伦又换下吕文君，上港调整进攻力量志在三分，而申花目前一人没换
78'上港队并不满足一分啊                   77'第77分钟郑达伦又换下吕文君，上港调整进攻力量志在三分，而申花目前一人没换
79'王燊超左路起球到后点                   77'第77分钟郑达伦又换下吕文君，上港调整进攻力量志在三分，而申花目前一人没换
79'柏佳骏头球顶出底线                   77'第77分钟郑达伦又换下吕文君，上港调整进攻力量志在三分，而申花目前一人没换
79'上港角球开出，威胁不大                   77'第77分钟郑达伦又换下吕文君，上港调整进攻力量志在三分，而申花目前一人没换
79'绿地的反击机会                   77'第77分钟郑达伦又换下吕文君，上港调整进攻力量志在三分，而申花目前一人没换
80'禁区外围，徐亮的远射稍稍打偏                   77'第77分钟郑达伦又换下吕文君，上港调整进攻力量志在三分，而申花目前一人没换
81'上港右路突破被拉倒                   81'第81分钟上港右路又获得任意球机会，王佳玉开到禁区，麦克布林人堆里强行起球头球偏出，但他落地时似乎脚腕出了点问题
81'右路角球区附近的任意球机会                   81'第81分钟上港右路又获得任意球机会，王佳玉开到禁区，麦克布林人堆里强行起球头球偏出，但他落地时似乎脚腕出了点问题
82'任意球送中路，麦克布林头球顶高                   81'第81分钟上港右路又获得任意球机会，王佳玉开到禁区，麦克布林人堆里强行起球头球偏出，但他落地时似乎脚腕出了点问题
83'绿地中场挑传送身后                   81'第81分钟上港右路又获得任意球机会，王佳玉开到禁区，麦克布林人堆里强行起球头球偏出，但他落地时似乎脚腕出了点问题
83'这球落地后速度很快                   81'第81分钟上港右路又获得任意球机会，王佳玉开到禁区，麦克布林人堆里强行起球头球偏出，但他落地时似乎脚腕出了点问题
83'颜骏凌将球拿到                   81'第81分钟上港右路又获得任意球机会，王佳玉开到禁区，麦克布林人堆里强行起球头球偏出，但他落地时似乎脚腕出了点问题
84'麦克布林禁区外围吊射稍稍打高                   81'第81分钟上港右路又获得任意球机会，王佳玉开到禁区，麦克布林人堆里强行起球头球偏出，但他落地时似乎脚腕出了点问题
84'绿地前场抢球的时候犯规                   81'第81分钟上港右路又获得任意球机会，王佳玉开到禁区，麦克布林人堆里强行起球头球偏出，但他落地时似乎脚腕出了点问题
84'裁判的哨子稍微有些慢                   81'第81分钟上港右路又获得任意球机会，王佳玉开到禁区，麦克布林人堆里强行起球头球偏出，但他落地时似乎脚腕出了点问题
84'王佳玉受伤倒地                   81'第81分钟上港右路又获得任意球机会，王佳玉开到禁区，麦克布林人堆里强行起球头球偏出，但他落地时似乎脚腕出了点问题
84'麦克布林禁区外围吊射稍稍打高                   84'第84分钟哈蒂布拼抢时鞋钉刮倒王佳玉，这次王佳玉伤得不轻，抬到场外后依然未起身
84'绿地前场抢球的时候犯规                   84'第84分钟哈蒂布拼抢时鞋钉刮倒王佳玉，这次王佳玉伤得不轻，抬到场外后依然未起身
84'裁判的哨子稍微有些慢                   84'第84分钟哈蒂布拼抢时鞋钉刮倒王佳玉，这次王佳玉伤得不轻，抬到场外后依然未起身
84'王佳玉受伤倒地                   84'第84分钟哈蒂布拼抢时鞋钉刮倒王佳玉，这次王佳玉伤得不轻，抬到场外后依然未起身
85'航b_i：上港进球的是谁。【麦克布林】                   84'第84分钟哈蒂布拼抢时鞋钉刮倒王佳玉，这次王佳玉伤得不轻，抬到场外后依然未起身
86'用户3896566269：我打赌肯定有绝杀，不知道会是谁进球【可能会没有】                   84'第84分钟哈蒂布拼抢时鞋钉刮倒王佳玉，这次王佳玉伤得不轻，抬到场外后依然未起身
86'王佳玉被担架抬出场外                   84'第84分钟哈蒂布拼抢时鞋钉刮倒王佳玉，这次王佳玉伤得不轻，抬到场外后依然未起身
87'上海上港右路突破未果                   84'第84分钟哈蒂布拼抢时鞋钉刮倒王佳玉，这次王佳玉伤得不轻，抬到场外后依然未起身
87'反抢的时候又犯规了                   84'第84分钟哈蒂布拼抢时鞋钉刮倒王佳玉，这次王佳玉伤得不轻，抬到场外后依然未起身
92'绿地中场断球了                   91'第91分钟傅欢大马力助攻到绿地禁区里，但他最后一传被耿晓峰没收
92'高迪铲球受伤倒地了                   91'第91分钟傅欢大马力助攻到绿地禁区里，但他最后一传被耿晓峰没收
92'裁判给了绿地的犯规                   91'第91分钟傅欢大马力助攻到绿地禁区里，但他最后一传被耿晓峰没收
93'这球从慢镜头来看，蔡慧康有个很明显的踩人动作                   91'第91分钟傅欢大马力助攻到绿地禁区里，但他最后一传被耿晓峰没收
94'裁判出了红牌！！                   91'第91分钟傅欢大马力助攻到绿地禁区里，但他最后一传被耿晓峰没收
94'给了杨世元！！                   91'第91分钟傅欢大马力助攻到绿地禁区里，但他最后一传被耿晓峰没收
93'这球从慢镜头来看，蔡慧康有个很明显的踩人动作                   93'第93分钟上港进攻未果，绿地申花准备反击，杨世元跃起飞铲带球的莫雷诺，莫雷诺被踢翻在地，而柏佳骏又上前把杨世元狠狠推倒在地，双方队员立刻围拢在一起，场面一时颇为混乱
94'裁判出了红牌！！                   93'第93分钟上港进攻未果，绿地申花准备反击，杨世元跃起飞铲带球的莫雷诺，莫雷诺被踢翻在地，而柏佳骏又上前把杨世元狠狠推倒在地，双方队员立刻围拢在一起，场面一时颇为混乱
94'给了杨世元！！                   93'第93分钟上港进攻未果，绿地申花准备反击，杨世元跃起飞铲带球的莫雷诺，莫雷诺被踢翻在地，而柏佳骏又上前把杨世元狠狠推倒在地，双方队员立刻围拢在一起，场面一时颇为混乱
95'柏佳骏也被出了红牌！                   93'第93分钟上港进攻未果，绿地申花准备反击，杨世元跃起飞铲带球的莫雷诺，莫雷诺被踢翻在地，而柏佳骏又上前把杨世元狠狠推倒在地，双方队员立刻围拢在一起，场面一时颇为混乱
95'柏佳骏的暴脾气啊                   93'第93分钟上港进攻未果，绿地申花准备反击，杨世元跃起飞铲带球的莫雷诺，莫雷诺被踢翻在地，而柏佳骏又上前把杨世元狠狠推倒在地，双方队员立刻围拢在一起，场面一时颇为混乱
95'杨世元是不冷静，柏佳骏是暴脾气                   93'第93分钟上港进攻未果，绿地申花准备反击，杨世元跃起飞铲带球的莫雷诺，莫雷诺被踢翻在地，而柏佳骏又上前把杨世元狠狠推倒在地，双方队员立刻围拢在一起，场面一时颇为混乱
96'比赛的最后时刻双方的火药味很浓                   93'第93分钟上港进攻未果，绿地申花准备反击，杨世元跃起飞铲带球的莫雷诺，莫雷诺被踢翻在地，而柏佳骏又上前把杨世元狠狠推倒在地，双方队员立刻围拢在一起，场面一时颇为混乱
96'杨世元的铲球动作太恶劣                   93'第93分钟上港进攻未果，绿地申花准备反击，杨世元跃起飞铲带球的莫雷诺，莫雷诺被踢翻在地，而柏佳骏又上前把杨世元狠狠推倒在地，双方队员立刻围拢在一起，场面一时颇为混乱
96'绿地后场任意球直接开出                   93'第93分钟上港进攻未果，绿地申花准备反击，杨世元跃起飞铲带球的莫雷诺，莫雷诺被踢翻在地，而柏佳骏又上前把杨世元狠狠推倒在地，双方队员立刻围拢在一起，场面一时颇为混乱
