13'任意球斜传球到禁区前点，贝尔的头球，内格雷多手球改变了球的线路                   13'开场13分钟，克罗斯右路传中，贝尔前点头球一蹭击中内格雷多左臂，点球
53'盖亚左路拿球，横切到中路，轻推右侧给巴拉甘，巴拉甘停球，稍作调整，起脚打门，打在佩佩脚背上变向进网，卡西利亚斯鞭长莫及啊                   52'瓦伦西亚第52分钟扳平
54'尽管卡西利亚斯近期表现相当出色，但面对这个球，估计是哪个门将都毫无办法啊                   52'瓦伦西亚第52分钟扳平
55'皇马的前场进攻，赢得左侧角球机会                   52'瓦伦西亚第52分钟扳平
55'J罗角球开出到前点，拉莫斯头球，顶高！！                   52'瓦伦西亚第52分钟扳平
59'哎呀，贝尔的好机会，竟然被扑出啦                   59'第59分钟，伊斯科长传，贝尔高速突入禁区右侧，没有回传无人盯防的本泽马，在身后奥塔门迪干扰下错失机会
60'伊斯科后场过顶球打身后，贝尔前插接应，利用速度强行内切，禁区面对出击的阿尔维斯，捅射被阿尔维斯倒地挡出，本泽马跟进补射，打飞                   59'第59分钟，伊斯科长传，贝尔高速突入禁区右侧，没有回传无人盯防的本泽马，在身后奥塔门迪干扰下错失机会
61'奥尔班被主裁判出示了黄牌警告！！！                   59'第59分钟，伊斯科长传，贝尔高速突入禁区右侧，没有回传无人盯防的本泽马，在身后奥塔门迪干扰下错失机会
61'皇马前场进攻，C罗左路拿球，内切后的起脚打门，被阿尔维斯没收                   59'第59分钟，伊斯科长传，贝尔高速突入禁区右侧，没有回传无人盯防的本泽马，在身后奥塔门迪干扰下错失机会
62'马塞洛左后场拿球，出球回传拉莫斯后，被帕雷霍撞倒在地                   59'第59分钟，伊斯科长传，贝尔高速突入禁区右侧，没有回传无人盯防的本泽马，在身后奥塔门迪干扰下错失机会
65'瓦伦西亚获得右侧角球机会，帕雷霍主罚                   65'第65分钟，帕雷霍右侧开出角球，奥塔门迪前点距门8米处甩头顶进远角，2比1
65'进球啦！！！                   65'第65分钟，帕雷霍右侧开出角球，奥塔门迪前点距门8米处甩头顶进远角，2比1
65'奥塔门迪的头球！！！                   65'第65分钟，帕雷霍右侧开出角球，奥塔门迪前点距门8米处甩头顶进远角，2比1
65'瓦伦西亚反超啦                   65'第65分钟，帕雷霍右侧开出角球，奥塔门迪前点距门8米处甩头顶进远角，2比1
66'帕雷霍角球开出到门前，奥塔门迪力压拉莫斯，头球攻门，顶进！！！                   65'第65分钟，帕雷霍右侧开出角球，奥塔门迪前点距门8米处甩头顶进远角，2比1
67'伊斯科前场中路拿球，横传给到本泽马                   65'第65分钟，帕雷霍右侧开出角球，奥塔门迪前点距门8米处甩头顶进远角，2比1
67'本泽马禁区弧顶强突，摔倒在地，主裁判没有表示                   65'第65分钟，帕雷霍右侧开出角球，奥塔门迪前点距门8米处甩头顶进远角，2比1
67'球被瓦伦西亚球员拦截，反击啦                   65'第65分钟，帕雷霍右侧开出角球，奥塔门迪前点距门8米处甩头顶进远角，2比1
68'差一点点扩大比分啊                   65'第65分钟，帕雷霍右侧开出角球，奥塔门迪前点距门8米处甩头顶进远角，2比1
68'差一点点扩大比分啊                   68'第68分钟，巴拉甘与安德烈-戈麦斯打出踢墙配合，禁区右侧单刀推射滑出远门柱
69'帕科前场右路拿球，J罗上抢犯规                   68'第68分钟，巴拉甘与安德烈-戈麦斯打出踢墙配合，禁区右侧单刀推射滑出远门柱
70'贝尔右路拿球，左脚传中到门前，伊斯科扫射，被阿尔维斯拿到                   68'第68分钟，巴拉甘与安德烈-戈麦斯打出踢墙配合，禁区右侧单刀推射滑出远门柱
70'皇马后场传球失误，内格雷多抢断                   68'第68分钟，巴拉甘与安德烈-戈麦斯打出踢墙配合，禁区右侧单刀推射滑出远门柱
71'瓦伦西亚前场进攻，帕雷霍拿球强突，伊斯科犯规                   68'第68分钟，巴拉甘与安德烈-戈麦斯打出踢墙配合，禁区右侧单刀推射滑出远门柱
71'皇马换人：赫迪拉和赫塞上，换下贝尔和J罗                   68'第68分钟，巴拉甘与安德烈-戈麦斯打出踢墙配合，禁区右侧单刀推射滑出远门柱
79'克罗斯角球开出，又被解围，克罗斯得球，再传后点，拉莫斯头球，顶偏                   79'第79分钟，克罗斯右路传中，拉莫斯在门前7米处顶出弹地球偏出
79'皇马再换人：小豌豆上，换下本泽马                   79'第79分钟，克罗斯右路传中，拉莫斯在门前7米处顶出弹地球偏出
80'瓦伦西亚也是换人调整：内格雷多下，换上17号罗德里戈                   79'第79分钟，克罗斯右路传中，拉莫斯在门前7米处顶出弹地球偏出
80'全场比赛已经80分钟了，比分2-1，瓦伦西亚领先                   79'第79分钟，克罗斯右路传中，拉莫斯在门前7米处顶出弹地球偏出
81'拉莫斯斜传球找右侧赫塞，赫塞胸部停球，内切，被破坏                   79'第79分钟，克罗斯右路传中，拉莫斯在门前7米处顶出弹地球偏出
82'佩佩前场拿球，直塞打身后找小豌豆                   79'第79分钟，克罗斯右路传中，拉莫斯在门前7米处顶出弹地球偏出
82'可惜小豌豆跑过来，在转身回来拿，被阿尔维斯先控制                   79'第79分钟，克罗斯右路传中，拉莫斯在门前7米处顶出弹地球偏出
85'阿尔维斯再次立功了，门线上的鱼跃扑救，化解了C罗的头球                   85'第85分钟，马塞洛左路传中，伊斯科在门前7米处头球被迭戈-阿尔维斯下意识封出，门柱边的奥塔门迪破坏出底线
85'不好意思，是伊斯科的头球冲顶                   85'第85分钟，马塞洛左路传中，伊斯科在门前7米处头球被迭戈-阿尔维斯下意识封出，门柱边的奥塔门迪破坏出底线
86'精彩回放：马塞洛左路拿球，传中到禁区中路，伊斯科跟进头球冲顶，太正，被阿尔维斯侧扑化解，神扑救啊                   85'第85分钟，马塞洛左路传中，伊斯科在门前7米处头球被迭戈-阿尔维斯下意识封出，门柱边的奥塔门迪破坏出底线
86'皇马的前场进攻，再次赢得角球机会                   85'第85分钟，马塞洛左路传中，伊斯科在门前7米处头球被迭戈-阿尔维斯下意识封出，门柱边的奥塔门迪破坏出底线
86'克罗斯主罚到禁区，可惜没能形成威胁                   85'第85分钟，马塞洛左路传中，伊斯科在门前7米处头球被迭戈-阿尔维斯下意识封出，门柱边的奥塔门迪破坏出底线
87'马塞洛左路拿球，直塞给到C罗                   85'第85分钟，马塞洛左路传中，伊斯科在门前7米处头球被迭戈-阿尔维斯下意识封出，门柱边的奥塔门迪破坏出底线
88'C罗下底横传前点，小豌豆抢点，被后卫破坏出底线                   85'第85分钟，马塞洛左路传中，伊斯科在门前7米处头球被迭戈-阿尔维斯下意识封出，门柱边的奥塔门迪破坏出底线
88'皇马获得左侧角球机会，克罗斯主罚                   85'第85分钟，马塞洛左路传中，伊斯科在门前7米处头球被迭戈-阿尔维斯下意识封出，门柱边的奥塔门迪破坏出底线
88'角球开出到禁区，球在下落过程中，C罗的头球攻门，顶偏！！！                   85'第85分钟，马塞洛左路传中，伊斯科在门前7米处头球被迭戈-阿尔维斯下意识封出，门柱边的奥塔门迪破坏出底线
