1'上半场比赛开始了                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
37'奥斯卡前场左路护球，被放倒                   37'第37分钟奥斯卡禁区外远射偏出
37'上港获得定位球                   37'第37分钟奥斯卡禁区外远射偏出
37'奥斯卡开到禁区内，被解围掉                   37'第37分钟奥斯卡禁区外远射偏出
37'武磊前场回做身后，蔡慧康一个挑传                   37'第37分钟奥斯卡禁区外远射偏出
37'不知传给谁的                   37'第37分钟奥斯卡禁区外远射偏出
38'上港反击分球左路，奥斯卡接球内切，外围尝试远射，皮球高出横梁                   37'第37分钟奥斯卡禁区外远射偏出
39'刘浩中场观察颜骏凌站位靠前，直接起脚吊射偏出                   37'第37分钟奥斯卡禁区外远射偏出
39'还是比较有想象力的                   37'第37分钟奥斯卡禁区外远射偏出
40'镜头回来，裁判手里拿个黄牌                   37'第37分钟奥斯卡禁区外远射偏出
40'应该是给了郑凯木                   37'第37分钟奥斯卡禁区外远射偏出
40'双方再次的拼抢，胡尔克倒在地上                   37'第37分钟奥斯卡禁区外远射偏出
40'双方球员围住了裁判                   37'第37分钟奥斯卡禁区外远射偏出
40'苏亚雷斯的侧后方铲球，铲倒了胡尔克                   37'第37分钟奥斯卡禁区外远射偏出
43'范云龙边路护球，被拉倒                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
43'苏亚雷斯后场横敲给闵俊麟                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
43'倒给了门将苏渤洋                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
43'一个大脚上去，郑凯木分球右侧                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
43'裁判举旗，示意越位                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
44'斯蒂夫打进一球，被吹了越位啊                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
45'范云龙后场长传球，斯蒂夫插上头球点过出击的颜骏凌，推射空门得手，但是边裁举旗了                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
45'示意斯蒂夫越位了                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
45'裁判在和视频裁判沟通                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
45'确定是越位了，进球无效                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
46'上半场补时2分钟                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
46'吕文君分球给到左路                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
46'过度到了右路，王燊超横敲胡尔克                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
46'边路的争抢出了界外，后场球权                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
46'下半场比赛开始了                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
46'上港开出皮球                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
46'博利后场的解围球，被上港半场拦截                   43'第43分钟贵州队中场长传，斯蒂夫神速出现在上港禁区，他头球一点摆脱出击的颜骏凌，接着推射空门得手
48'唐鑫右路传中 球，被于海挡出边线                   47'第47分钟上港下半场第一次攻门就取得进球，胡尔克和武磊打出二过二配合，最后武磊靠速度甩开杜威，杀出禁区面对苏渤洋推射远角得分，2比0
48'唐鑫右路再次起球，造了角球                   47'第47分钟上港下半场第一次攻门就取得进球，胡尔克和武磊打出二过二配合，最后武磊靠速度甩开杜威，杀出禁区面对苏渤洋推射远角得分，2比0
48'角球开到禁区，前点被顶出来                   47'第47分钟上港下半场第一次攻门就取得进球，胡尔克和武磊打出二过二配合，最后武磊靠速度甩开杜威，杀出禁区面对苏渤洋推射远角得分，2比0
47'博利中圈得球，给到右侧                   47'第47分钟上港下半场第一次攻门就取得进球，胡尔克和武磊打出二过二配合，最后武磊靠速度甩开杜威，杀出禁区面对苏渤洋推射远角得分，2比0
47'长传上去，被顶出来                   47'第47分钟上港下半场第一次攻门就取得进球，胡尔克和武磊打出二过二配合，最后武磊靠速度甩开杜威，杀出禁区面对苏渤洋推射远角得分，2比0
48'上港又进了                   47'第47分钟上港下半场第一次攻门就取得进球，胡尔克和武磊打出二过二配合，最后武磊靠速度甩开杜威，杀出禁区面对苏渤洋推射远角得分，2比0
48'武磊前场接球顺势和胡尔克踢墙配合，武磊插上到了禁区内，左脚的低射破门                   47'第47分钟上港下半场第一次攻门就取得进球，胡尔克和武磊打出二过二配合，最后武磊靠速度甩开杜威，杀出禁区面对苏渤洋推射远角得分，2比0
49'这是武磊的第22粒进球                   47'第47分钟上港下半场第一次攻门就取得进球，胡尔克和武磊打出二过二配合，最后武磊靠速度甩开杜威，杀出禁区面对苏渤洋推射远角得分，2比0
49'裁判还在和视频助理裁判沟通                   47'第47分钟上港下半场第一次攻门就取得进球，胡尔克和武磊打出二过二配合，最后武磊靠速度甩开杜威，杀出禁区面对苏渤洋推射远角得分，2比0
49'裁判自己去看了                   47'第47分钟上港下半场第一次攻门就取得进球，胡尔克和武磊打出二过二配合，最后武磊靠速度甩开杜威，杀出禁区面对苏渤洋推射远角得分，2比0
51'埃尔克森带求租反击分左侧                   51'第51分钟武磊右路得球杀到底线后回传，奥斯卡得球观察了一下后传中，埃尔克森高高跃起，头球顶远角，皮球打在门柱上弹进，3比0
51'胡尔克禁区左侧挑传后点，被顶出来                   51'第51分钟武磊右路得球杀到底线后回传，奥斯卡得球观察了一下后传中，埃尔克森高高跃起，头球顶远角，皮球打在门柱上弹进，3比0
52'上港又进了啊                   51'第51分钟武磊右路得球杀到底线后回传，奥斯卡得球观察了一下后传中，埃尔克森高高跃起，头球顶远角，皮球打在门柱上弹进，3比0
52'埃尔克森                   51'第51分钟武磊右路得球杀到底线后回传，奥斯卡得球观察了一下后传中，埃尔克森高高跃起，头球顶远角，皮球打在门柱上弹进，3比0
53'武磊拿球突入右路倒三角回传，奥斯卡挑传到中路，埃尔克森高高跃起头球定金                   51'第51分钟武磊右路得球杀到底线后回传，奥斯卡得球观察了一下后传中，埃尔克森高高跃起，头球顶远角，皮球打在门柱上弹进，3比0
53'顶进                   51'第51分钟武磊右路得球杀到底线后回传，奥斯卡得球观察了一下后传中，埃尔克森高高跃起，头球顶远角，皮球打在门柱上弹进，3比0
53'武磊拿球突入右路倒三角回传，奥斯卡挑传到中路，埃尔克森高高跃起头球定金                   53'第53分钟苏渤洋后仰身奋力打出胡尔克的吊射
53'顶进                   53'第53分钟苏渤洋后仰身奋力打出胡尔克的吊射
55'胡尔克弧顶位置吊门被苏渤洋扑出                   53'第53分钟苏渤洋后仰身奋力打出胡尔克的吊射
55'又进了啊                   53'第53分钟苏渤洋后仰身奋力打出胡尔克的吊射
56'吕文君禁区外围抡一脚，武磊反越位机警插上顺势打进                   53'第53分钟苏渤洋后仰身奋力打出胡尔克的吊射
56'贵州有点被打蒙了啊                   53'第53分钟苏渤洋后仰身奋力打出胡尔克的吊射
56'吕文君禁区外围抡一脚，武磊反越位机警插上顺势打进                   56'第56分钟杜威奔跑防守武磊时受伤倒在地上，他被担架队抬出场外
56'贵州有点被打蒙了啊                   56'第56分钟杜威奔跑防守武磊时受伤倒在地上，他被担架队抬出场外
57'王燊超右路传中球                   56'第56分钟杜威奔跑防守武磊时受伤倒在地上，他被担架队抬出场外
57'禁区内争抢后，被解围出去                   56'第56分钟杜威奔跑防守武磊时受伤倒在地上，他被担架队抬出场外
58'于海外围的挑传球，被顶出                   56'第56分钟杜威奔跑防守武磊时受伤倒在地上，他被担架队抬出场外
58'贵州有球员坐在地上                   56'第56分钟杜威奔跑防守武磊时受伤倒在地上，他被担架队抬出场外
58'杜威啊                   56'第56分钟杜威奔跑防守武磊时受伤倒在地上，他被担架队抬出场外
59'杜威被担架抬出去                   56'第56分钟杜威奔跑防守武磊时受伤倒在地上，他被担架队抬出场外
59'林隆昌准备替补登场了                   56'第56分钟杜威奔跑防守武磊时受伤倒在地上，他被担架队抬出场外
61'斯蒂夫左路拿球回敲                   61'第61分钟贵州队用林隆昌换下杜威
61'苏亚雷斯外围放远射，被颜骏凌没收                   61'第61分钟贵州队用林隆昌换下杜威
62'胡尔克禁区外围起速突破，禁区左侧埃尔克森跟上一脚抽射，被苏渤洋倒地挡出                   61'第61分钟贵州队用林隆昌换下杜威
63'贵州换人，林隆昌替下杜威                   61'第61分钟贵州队用林隆昌换下杜威
63'颜骏凌后场长传球                   61'第61分钟贵州队用林隆昌换下杜威
64'奥斯卡左路拿球挑传                   61'第61分钟贵州队用林隆昌换下杜威
64'蔡慧康中场出球，出了界外                   61'第61分钟贵州队用林隆昌换下杜威
67'苏亚雷斯中场推进，被吹了手球                   67'第67分钟奥斯卡开出禁区外任意球，于海头球后蹭射门出界
67'上港换人，张一替下蔡慧康                   67'第67分钟奥斯卡开出禁区外任意球，于海头球后蹭射门出界
68'上港获得前场左侧的定位球                   67'第67分钟奥斯卡开出禁区外任意球，于海头球后蹭射门出界
68'奥斯卡任意球开到禁区，于海头球后蹭                   67'第67分钟奥斯卡开出禁区外任意球，于海头球后蹭射门出界
68'被苏渤洋没收了                   67'第67分钟奥斯卡开出禁区外任意球，于海头球后蹭射门出界
69'贵州挑传到禁区左侧，范云龙插上抽射打中边网                   67'第67分钟奥斯卡开出禁区外任意球，于海头球后蹭射门出界
69'斯蒂夫左路反击，单车摆脱                   67'第67分钟奥斯卡开出禁区外任意球，于海头球后蹭射门出界
69'左脚的爆杆，被颜骏凌扑出                   67'第67分钟奥斯卡开出禁区外任意球，于海头球后蹭射门出界
68'上港获得前场左侧的定位球                   68'第68分钟斯蒂夫禁区左侧打出质量不低的小角度攻门，被颜骏凌扑出
68'奥斯卡任意球开到禁区，于海头球后蹭                   68'第68分钟斯蒂夫禁区左侧打出质量不低的小角度攻门，被颜骏凌扑出
68'被苏渤洋没收了                   68'第68分钟斯蒂夫禁区左侧打出质量不低的小角度攻门，被颜骏凌扑出
69'贵州挑传到禁区左侧，范云龙插上抽射打中边网                   68'第68分钟斯蒂夫禁区左侧打出质量不低的小角度攻门，被颜骏凌扑出
69'斯蒂夫左路反击，单车摆脱                   68'第68分钟斯蒂夫禁区左侧打出质量不低的小角度攻门，被颜骏凌扑出
69'左脚的爆杆，被颜骏凌扑出                   68'第68分钟斯蒂夫禁区左侧打出质量不低的小角度攻门，被颜骏凌扑出
71'唐鑫右路的挑传，郑凯木头球顶高                   68'第68分钟斯蒂夫禁区左侧打出质量不低的小角度攻门，被颜骏凌扑出
72'武磊前场进攻被吹了犯规                   72'第72分钟胡尔克可能还是因为和裁判废话太多吃到黄牌，下轮客战江苏将停赛，佩雷拉鼓掌抗议被罚出场
73'苏亚雷斯拿球要穿裆啊                   72'第72分钟胡尔克可能还是因为和裁判废话太多吃到黄牌，下轮客战江苏将停赛，佩雷拉鼓掌抗议被罚出场
73'这下贺惯收的很紧                   72'第72分钟胡尔克可能还是因为和裁判废话太多吃到黄牌，下轮客战江苏将停赛，佩雷拉鼓掌抗议被罚出场
74'胡尔克前场强吃，分球给右侧                   72'第72分钟胡尔克可能还是因为和裁判废话太多吃到黄牌，下轮客战江苏将停赛，佩雷拉鼓掌抗议被罚出场
74'被防守球员一挡，来到左路                   72'第72分钟胡尔克可能还是因为和裁判废话太多吃到黄牌，下轮客战江苏将停赛，佩雷拉鼓掌抗议被罚出场
74'埃尔克森接球越位                   72'第72分钟胡尔克可能还是因为和裁判废话太多吃到黄牌，下轮客战江苏将停赛，佩雷拉鼓掌抗议被罚出场
75'闵俊麟倒在边线上                   72'第72分钟胡尔克可能还是因为和裁判废话太多吃到黄牌，下轮客战江苏将停赛，佩雷拉鼓掌抗议被罚出场
75'上港先换人了                   72'第72分钟胡尔克可能还是因为和裁判废话太多吃到黄牌，下轮客战江苏将停赛，佩雷拉鼓掌抗议被罚出场
75'李圣龙替下埃尔克森                   72'第72分钟胡尔克可能还是因为和裁判废话太多吃到黄牌，下轮客战江苏将停赛，佩雷拉鼓掌抗议被罚出场
78'李圣龙前场右路被斯蒂夫撞倒                   77'第77分钟奥斯卡送出好球，禁区内李圣龙抢先接球后回传，奥斯卡倒地卧射打偏
78'奥斯卡分球到左路的于海脚下                   77'第77分钟奥斯卡送出好球，禁区内李圣龙抢先接球后回传，奥斯卡倒地卧射打偏
78'中场的控制球                   77'第77分钟奥斯卡送出好球，禁区内李圣龙抢先接球后回传，奥斯卡倒地卧射打偏
79'李圣龙禁区左侧回敲，奥斯卡禁区中路接球抽射打偏                   77'第77分钟奥斯卡送出好球，禁区内李圣龙抢先接球后回传，奥斯卡倒地卧射打偏
79'非常的可惜                   77'第77分钟奥斯卡送出好球，禁区内李圣龙抢先接球后回传，奥斯卡倒地卧射打偏
82'斯蒂夫前场接球做给左路                   82'第82分钟上港进球再来，奥斯卡带球中推传，顶住博利贴防的胡尔克得球顺势杀入禁区，接着轻松推射远角得分，5比0
83'裁判响哨，吹了斯蒂夫手球                   82'第82分钟上港进球再来，奥斯卡带球中推传，顶住博利贴防的胡尔克得球顺势杀入禁区，接着轻松推射远角得分，5比0
83'奥斯卡禁区线上接球横敲，胡尔克顺势插上拿球突入禁区，面对门将的巧射破门                   82'第82分钟上港进球再来，奥斯卡带球中推传，顶住博利贴防的胡尔克得球顺势杀入禁区，接着轻松推射远角得分，5比0
85'张一分球到了左路                   82'第82分钟上港进球再来，奥斯卡带球中推传，顶住博利贴防的胡尔克得球顺势杀入禁区，接着轻松推射远角得分，5比0
85'奥斯卡做给身边的胡尔克                   82'第82分钟上港进球再来，奥斯卡带球中推传，顶住博利贴防的胡尔克得球顺势杀入禁区，接着轻松推射远角得分，5比0
85'奥斯卡左路内切，直传被断                   82'第82分钟上港进球再来，奥斯卡带球中推传，顶住博利贴防的胡尔克得球顺势杀入禁区，接着轻松推射远角得分，5比0
85'张卫替补登场了                   82'第82分钟上港进球再来，奥斯卡带球中推传，顶住博利贴防的胡尔克得球顺势杀入禁区，接着轻松推射远角得分，5比0
85'张一分球到了左路                   84'第84分钟贵州队用29号陈吉换下苏亚雷斯
85'奥斯卡做给身边的胡尔克                   84'第84分钟贵州队用29号陈吉换下苏亚雷斯
85'奥斯卡左路内切，直传被断                   84'第84分钟贵州队用29号陈吉换下苏亚雷斯
85'张卫替补登场了                   84'第84分钟贵州队用29号陈吉换下苏亚雷斯
86'贵州换人，陈吉替下苏亚雷斯                   84'第84分钟贵州队用29号陈吉换下苏亚雷斯
87'贵州左侧角球开出来                   84'第84分钟贵州队用29号陈吉换下苏亚雷斯
94'奥斯卡反击推进过了半场，分球右侧武磊                   94'第94分钟奥斯卡突破被陈吉拉倒，上港获得离门25米的任意球机会，奥斯卡射门被人墙挡出
94'武磊挑传到了后点，胡尔克加速的突破，一个人仰马翻                   94'第94分钟奥斯卡突破被陈吉拉倒，上港获得离门25米的任意球机会，奥斯卡射门被人墙挡出
94'上港左侧角球                   94'第94分钟奥斯卡突破被陈吉拉倒，上港获得离门25米的任意球机会，奥斯卡射门被人墙挡出
94'战术角球开出来                   94'第94分钟奥斯卡突破被陈吉拉倒，上港获得离门25米的任意球机会，奥斯卡射门被人墙挡出
95'奥斯卡突入禁区，被捅出去                   94'第94分钟奥斯卡突破被陈吉拉倒，上港获得离门25米的任意球机会，奥斯卡射门被人墙挡出
95'奥斯卡禁区线 外，被干倒了                   94'第94分钟奥斯卡突破被陈吉拉倒，上港获得离门25米的任意球机会，奥斯卡射门被人墙挡出
95'裁判响哨，给了一个定位球                   94'第94分钟奥斯卡突破被陈吉拉倒，上港获得离门25米的任意球机会，奥斯卡射门被人墙挡出
96'奥斯卡任意球被封堵                   94'第94分钟奥斯卡突破被陈吉拉倒，上港获得离门25米的任意球机会，奥斯卡射门被人墙挡出
