7'切尔西球员马塔拼抢犯规,对手获得控球权.                   7'第7分钟，前利物浦中场谢尔维左路任意球传中，阿马特12码处头球攻门高出
20'威廉姆斯将球处理出底线,切尔西获得角球.                   17'第17分钟，埃托奥传球，拉米雷斯外围射门被特雷梅尔轻松得到
24'切尔西球员大卫-路易斯大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是马塔.                   24'第24分钟，马塔左路任意球传中，路易斯头球攻门偏出右侧立柱
25'威廉姆斯将球处理出底线,切尔西获得角球.                   24'第24分钟，马塔左路任意球传中，路易斯头球攻门偏出右侧立柱
26'尼尔-泰勒将球处理出底线,切尔西获得角球.                   24'第24分钟，马塔左路任意球传中，路易斯头球攻门偏出右侧立柱
33'斯旺西球员谢尔维大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是尼尔-泰勒.                   33'第33分钟，尼尔-泰勒左路传中，谢尔维头球攻门偏出
33'射门!!!斯旺西球员阿尔瓦罗大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是谢尔维.                   33'第33分钟，尼尔-泰勒左路传中，谢尔维头球攻门偏出
33'切赫将球处理出底线,斯旺西获得角球.                   33'第33分钟，尼尔-泰勒左路传中，谢尔维头球攻门偏出
35'射门!!!切尔西球员阿扎尔大禁区外右脚射门,被对方守门员横身扑出.给他传球的是马塔.                   33'第33分钟，尼尔-泰勒左路传中，谢尔维头球攻门偏出
35'射门!!!切尔西球员阿扎尔大禁区外右脚射门,被对方守门员横身扑出.给他传球的是马塔.                   35'第35分钟，阿扎尔同马塔踢墙配合后禁区弧内推射，特雷梅尔轻松没收
37'谢尔维为斯旺西在对方半场,赢得一个任意球.                   35'第35分钟，阿扎尔同马塔踢墙配合后禁区弧内推射，特雷梅尔轻松没收
37'切尔西球员大卫-路易斯拼抢犯规,对手获得控球权.                   35'第35分钟，阿扎尔同马塔踢墙配合后禁区弧内推射，特雷梅尔轻松没收
38'斯旺西球员谢尔维直接任意球尝试右脚射门,可惜皮球高出球门.                   35'第35分钟，阿扎尔同马塔踢墙配合后禁区弧内推射，特雷梅尔轻松没收
38'斯旺西球员阿玛特拼抢犯规,对手获得控球权.                   35'第35分钟，阿扎尔同马塔踢墙配合后禁区弧内推射，特雷梅尔轻松没收
38'埃托奥为切尔西在对方半场,赢得一个任意球.                   35'第35分钟，阿扎尔同马塔踢墙配合后禁区弧内推射，特雷梅尔轻松没收
42'射门!!!切尔西球员埃托奥大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是马塔.                   42'切尔西第42分钟险些扩大比分，马塔挑传，埃托奥12码处左脚抽射被特雷梅尔救出
42'拉米雷斯为切尔西在对方半场,赢得一个任意球.                   42'切尔西第42分钟险些扩大比分，马塔挑传，埃托奥12码处左脚抽射被特雷梅尔救出
42'斯旺西球员劳特里奇拼抢犯规,对手获得控球权.                   42'切尔西第42分钟险些扩大比分，马塔挑传，埃托奥12码处左脚抽射被特雷梅尔救出
45'切尔西球员埃托奥大禁区左侧右脚射门,被防守球员封堵.给他传球的是阿扎尔.                   42'切尔西第42分钟险些扩大比分，马塔挑传，埃托奥12码处左脚抽射被特雷梅尔救出
45'阿玛特将球处理出底线,切尔西获得角球.                   42'切尔西第42分钟险些扩大比分，马塔挑传，埃托奥12码处左脚抽射被特雷梅尔救出
45'+1'斯旺西球员波苏埃洛拼抢犯规,对手获得控球权.                   42'切尔西第42分钟险些扩大比分，马塔挑传，埃托奥12码处左脚抽射被特雷梅尔救出
45'+1'米克尔为切尔西赢得一个任意球.                   42'切尔西第42分钟险些扩大比分，马塔挑传，埃托奥12码处左脚抽射被特雷梅尔救出
45'+2'上半场结束,切尔西 1-0 斯旺西,稍事休息,我们一会来看看下半场两队的表现.                   42'切尔西第42分钟险些扩大比分，马塔挑传，埃托奥12码处左脚抽射被特雷梅尔救出
45'斯旺西换人,P-埃尔南德斯换下波苏埃洛                   42'切尔西第42分钟险些扩大比分，马塔挑传，埃托奥12码处左脚抽射被特雷梅尔救出
50'切尔西球员埃托奥大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是阿扎尔.                   50'第50分钟，阿扎尔传球，埃托奥突破至禁区弧内低射擦左侧立柱偏出
52'劳特里奇为斯旺西赢得一个任意球.                   50'第50分钟，阿扎尔传球，埃托奥突破至禁区弧内低射擦左侧立柱偏出
52'切尔西球员米克尔拼抢犯规,对手获得控球权.                   50'第50分钟，阿扎尔传球，埃托奥突破至禁区弧内低射擦左侧立柱偏出
72'切尔西换人,许尔勒换下马塔                   72'第72分钟，许尔勒替换马塔出场
73'射门!!!切尔西球员兰帕德大禁区外右脚射门,被对方守门员横身扑出.给他传球的是拉米雷斯.                   72'第72分钟，许尔勒替换马塔出场
73'特里梅尔将球处理出底线,切尔西获得角球.                   72'第72分钟，许尔勒替换马塔出场
74'阿扎尔为切尔西在右路,赢得一个任意球.                   72'第72分钟，许尔勒替换马塔出场
74'斯旺西球员德古斯曼拼抢犯规,对手获得控球权.                   72'第72分钟，许尔勒替换马塔出场
75'切尔西球员伊万诺维奇大禁区中央尝试右脚射门,可惜皮球高出球门.给他传球的是兰帕德.                   72'第72分钟，许尔勒替换马塔出场
75'切尔西球员伊万诺维奇大禁区中央尝试右脚射门,可惜皮球高出球门.给他传球的是兰帕德.                   75'第75分钟，伊万诺维奇禁区内射门高出
76'斯旺西换人,博尼换下劳特里奇                   75'第75分钟，伊万诺维奇禁区内射门高出
77'尼尔-泰勒将球处理出底线,切尔西获得角球.                   75'第75分钟，伊万诺维奇禁区内射门高出
78'伊万诺维奇将球处理出底线,斯旺西获得角球.                   75'第75分钟，伊万诺维奇禁区内射门高出
86'切尔西球员拉米雷斯拼抢犯规,对手获得控球权.                   86'第86分钟，拉米雷斯对伯尼犯规得到赛季第5张黄牌，他将缺席下场同利物浦的比赛
86'博尼为斯旺西赢得一个任意球.                   86'第86分钟，拉米雷斯对伯尼犯规得到赛季第5张黄牌，他将缺席下场同利物浦的比赛
86'黄牌！切尔西球员拉米雷斯因为恶意犯规,被主裁判出示黄牌.                   86'第86分钟，拉米雷斯对伯尼犯规得到赛季第5张黄牌，他将缺席下场同利物浦的比赛
87'切尔西球员许尔勒拼抢犯规,对手获得控球权.                   86'第86分钟，拉米雷斯对伯尼犯规得到赛季第5张黄牌，他将缺席下场同利物浦的比赛
87'德古斯曼为斯旺西在右路,赢得一个任意球.                   86'第86分钟，拉米雷斯对伯尼犯规得到赛季第5张黄牌，他将缺席下场同利物浦的比赛
87'斯旺西球员博尼大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是兰杰尔.                   86'第86分钟，拉米雷斯对伯尼犯规得到赛季第5张黄牌，他将缺席下场同利物浦的比赛
88'切尔西威廉受伤倒地,比赛暂停                   86'第86分钟，拉米雷斯对伯尼犯规得到赛季第5张黄牌，他将缺席下场同利物浦的比赛
89'暂停结束,球员们重新开始比赛.                   86'第86分钟，拉米雷斯对伯尼犯规得到赛季第5张黄牌，他将缺席下场同利物浦的比赛
