3'用户389864840420:45 你们资料库就是有问题，你可以去看看斯旺西首发肯定不是米楚---确实，前锋不是米楚                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
8'纳瓦斯交给内格雷多的球捅得力量大了点                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
8'孔帕尼都助攻上来了                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
8'看起来天上还下着小雨~                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
14'曼城开局不错~新年新气象哦                   14'曼城第14分钟取得领先，斯旺西勉强挡出角球，费尔南迪尼奥禁区边缘劲射从拉马赫双腿间穿过入网
14'萨巴拉特右边路传中~球先后打在斯旺西后卫的身上                   14'曼城第14分钟取得领先，斯旺西勉强挡出角球，费尔南迪尼奥禁区边缘劲射从拉马赫双腿间穿过入网
14'最后还是被门将得到了                   14'曼城第14分钟取得领先，斯旺西勉强挡出角球，费尔南迪尼奥禁区边缘劲射从拉马赫双腿间穿过入网
14'德古兹曼一脚大范围的长传转移~                   14'曼城第14分钟取得领先，斯旺西勉强挡出角球，费尔南迪尼奥禁区边缘劲射从拉马赫双腿间穿过入网
15'右路插上的队友逼得了一个角球                   14'曼城第14分钟取得领先，斯旺西勉强挡出角球，费尔南迪尼奥禁区边缘劲射从拉马赫双腿间穿过入网
15'头球争抢~被曼城的后卫顶出了边线                   14'曼城第14分钟取得领先，斯旺西勉强挡出角球，费尔南迪尼奥禁区边缘劲射从拉马赫双腿间穿过入网
15'劳特利奇想把球挑过后卫头顶~没有得手                   14'曼城第14分钟取得领先，斯旺西勉强挡出角球，费尔南迪尼奥禁区边缘劲射从拉马赫双腿间穿过入网
15'内格雷多~丢脸了                   14'曼城第14分钟取得领先，斯旺西勉强挡出角球，费尔南迪尼奥禁区边缘劲射从拉马赫双腿间穿过入网
16'接到科拉罗夫的回敲~左脚打门！居然没打上                   14'曼城第14分钟取得领先，斯旺西勉强挡出角球，费尔南迪尼奥禁区边缘劲射从拉马赫双腿间穿过入网
17'哈特大脚往前开~                   14'曼城第14分钟取得领先，斯旺西勉强挡出角球，费尔南迪尼奥禁区边缘劲射从拉马赫双腿间穿过入网
17'曼城又获得了一个角球                   14'曼城第14分钟取得领先，斯旺西勉强挡出角球，费尔南迪尼奥禁区边缘劲射从拉马赫双腿间穿过入网
17'纳斯里的角球传中被后卫顶出~                   14'曼城第14分钟取得领先，斯旺西勉强挡出角球，费尔南迪尼奥禁区边缘劲射从拉马赫双腿间穿过入网
23'拉马一脚直塞~劳特利奇拍马赶到！右脚打门~~~可惜打得太正了                   23'第23分钟，德-古兹曼传球，谢尔维远射偏出
23'今天曼城的中路防守频频出问题                   23'第23分钟，德-古兹曼传球，谢尔维远射偏出
24'曼城又一次丢球~                   23'第23分钟，德-古兹曼传球，谢尔维远射偏出
24'有人要倒霉了~                   23'第23分钟，德-古兹曼传球，谢尔维远射偏出
24'纳斯里回防铲球犯规                   23'第23分钟，德-古兹曼传球，谢尔维远射偏出
24'结果领到了本场比赛的第一张黄牌                   23'第23分钟，德-古兹曼传球，谢尔维远射偏出
24'斯旺西获得了一个位置不错的定位球机会                   23'第23分钟，德-古兹曼传球，谢尔维远射偏出
25'稍微有点远                   23'第23分钟，德-古兹曼传球，谢尔维远射偏出
25'德古兹曼一脚轰在了人墙上~~~                   23'第23分钟，德-古兹曼传球，谢尔维远射偏出
25'球弹了一下，卡纳斯再跟上一脚远射~偏了                   23'第23分钟，德-古兹曼传球，谢尔维远射偏出
26'斯旺西自己也出现了失误                   23'第23分钟，德-古兹曼传球，谢尔维远射偏出
26'中后场的长传转移直接出了边线                   23'第23分钟，德-古兹曼传球，谢尔维远射偏出
27'嚯~哲科！！！                   27'第27分钟，纳斯里对兰杰尔犯规被罚黄牌，德-古兹曼任意球射门打中人墙，卡纳斯30码处远射偏出
27'纳瓦斯的传中~哲科左脚一停！跟上一脚轰门~~球擦着立柱而出                   27'第27分钟，纳斯里对兰杰尔犯规被罚黄牌，德-古兹曼任意球射门打中人墙，卡纳斯30码处远射偏出
27'应该是个角球                   27'第27分钟，纳斯里对兰杰尔犯规被罚黄牌，德-古兹曼任意球射门打中人墙，卡纳斯30码处远射偏出
28'纳斯里的角球传中被对方后卫解围出去                   27'第27分钟，纳斯里对兰杰尔犯规被罚黄牌，德-古兹曼任意球射门打中人墙，卡纳斯30码处远射偏出
28'貌似雨越下越大了                   27'第27分钟，纳斯里对兰杰尔犯规被罚黄牌，德-古兹曼任意球射门打中人墙，卡纳斯30码处远射偏出
28'看起来场上有点雾气                   27'第27分钟，纳斯里对兰杰尔犯规被罚黄牌，德-古兹曼任意球射门打中人墙，卡纳斯30码处远射偏出
28'纳瓦斯利用速度下底传中~搓了一个高球                   27'第27分钟，纳斯里对兰杰尔犯规被罚黄牌，德-古兹曼任意球射门打中人墙，卡纳斯30码处远射偏出
28'后卫不敢怠慢将球顶出底线                   27'第27分钟，纳斯里对兰杰尔犯规被罚黄牌，德-古兹曼任意球射门打中人墙，卡纳斯30码处远射偏出
29'角球开出来~曼城左边路的传中被哲科顶出了底线                   27'第27分钟，纳斯里对兰杰尔犯规被罚黄牌，德-古兹曼任意球射门打中人墙，卡纳斯30码处远射偏出
30'齐科的犯规让曼城获得了一个左边路的前场定位球                   27'第27分钟，纳斯里对兰杰尔犯规被罚黄牌，德-古兹曼任意球射门打中人墙，卡纳斯30码处远射偏出
30'曼城两名球员抢到了一起~~~                   27'第27分钟，纳斯里对兰杰尔犯规被罚黄牌，德-古兹曼任意球射门打中人墙，卡纳斯30码处远射偏出
30'纳斯里的传中落点不错~不过这球慢动作来看已经越位了                   27'第27分钟，纳斯里对兰杰尔犯规被罚黄牌，德-古兹曼任意球射门打中人墙，卡纳斯30码处远射偏出
36'曼城围攻对方禁区                   36'第36分钟，阿什利-威廉姆斯禁区边缘射门偏转后打在孔帕尼手臂上，裁判多德拒绝判罚点球
36'萨巴莱塔~远射偏得有些多了                   36'第36分钟，阿什利-威廉姆斯禁区边缘射门偏转后打在孔帕尼手臂上，裁判多德拒绝判罚点球
37'斯旺西后卫玩火啊~                   36'第36分钟，阿什利-威廉姆斯禁区边缘射门偏转后打在孔帕尼手臂上，裁判多德拒绝判罚点球
37'可惜内格雷多断球之后还想跟队友做个配合~浪费了时机                   36'第36分钟，阿什利-威廉姆斯禁区边缘射门偏转后打在孔帕尼手臂上，裁判多德拒绝判罚点球
38'劳特利奇下底~~孔帕尼漂亮的滑铲将球挡出底线                   36'第36分钟，阿什利-威廉姆斯禁区边缘射门偏转后打在孔帕尼手臂上，裁判多德拒绝判罚点球
38'德古兹曼角球传后点~还是没跟队友联系上                   36'第36分钟，阿什利-威廉姆斯禁区边缘射门偏转后打在孔帕尼手臂上，裁判多德拒绝判罚点球
39'科拉罗夫传中给得太好了~                   36'第36分钟，阿什利-威廉姆斯禁区边缘射门偏转后打在孔帕尼手臂上，裁判多德拒绝判罚点球
39'哲科大腿一停~停给了对方门将                   36'第36分钟，阿什利-威廉姆斯禁区边缘射门偏转后打在孔帕尼手臂上，裁判多德拒绝判罚点球
39'哲科的大腿上安了弹簧了吧                   36'第36分钟，阿什利-威廉姆斯禁区边缘射门偏转后打在孔帕尼手臂上，裁判多德拒绝判罚点球
39'科拉罗夫传中给得太好了~                   39'第39分钟，纳斯里传球，萨巴莱塔远射偏出
39'哲科大腿一停~停给了对方门将                   39'第39分钟，纳斯里传球，萨巴莱塔远射偏出
39'哲科的大腿上安了弹簧了吧                   39'第39分钟，纳斯里传球，萨巴莱塔远射偏出
40'停得这么远~浪费了一个好机会                   39'第39分钟，纳斯里传球，萨巴莱塔远射偏出
40'斯旺西险些破门                   39'第39分钟，纳斯里传球，萨巴莱塔远射偏出
40'兰格尔先被吹了越位                   39'第39分钟，纳斯里传球，萨巴莱塔远射偏出
40'慢动作来看很难说究竟有没有越位                   39'第39分钟，纳斯里传球，萨巴莱塔远射偏出
41'伯尼~~~跟谢尔维的2过1配合~一脚势大力沉的低射偏出了立柱                   39'第39分钟，纳斯里传球，萨巴莱塔远射偏出
41'好险~曼城今天真危险                   39'第39分钟，纳斯里传球，萨巴莱塔远射偏出
42'纳瓦斯这边找到了纳斯里~~~法国人禁区线上的左脚凌空抽射偏了一点                   39'第39分钟，纳斯里传球，萨巴莱塔远射偏出
42'今天这场比赛打得精彩啊，虽然进球不多                   39'第39分钟，纳斯里传球，萨巴莱塔远射偏出
42'不过两队制造出的得分机会还是不少的                   39'第39分钟，纳斯里传球，萨巴莱塔远射偏出
