12'门兴球员赫尔曼大禁区左侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是克拉默.                   12'第12分钟，克拉默起球，赫尔曼卸球外脚背射门偏出远门柱
69'门兴球员诺尔特韦斯特拼抢犯规,对手获得控球权.                   69'第69分钟，诺尔特韦伊特侵犯杜克施，累计2张黄牌被罚下
69'杜克施为多特蒙德赢得一个任意球.                   69'第69分钟，诺尔特韦伊特侵犯杜克施，累计2张黄牌被罚下
69'门兴球员诺尔特韦斯特因为恶意犯规,被裁判出示了第二张黄牌.                   69'第69分钟，诺尔特韦伊特侵犯杜克施，累计2张黄牌被罚下
71'阿朗戈为门兴在对方半场,赢得一个任意球.                   69'第69分钟，诺尔特韦伊特侵犯杜克施，累计2张黄牌被罚下
71'多特蒙德球员约基奇拼抢犯规,对手获得控球权.                   69'第69分钟，诺尔特韦伊特侵犯杜克施，累计2张黄牌被罚下
72'门兴球员特尔斯特根一脚直塞球给克鲁泽,但是边裁举旗显示后者已经越位.                   69'第69分钟，诺尔特韦伊特侵犯杜克施，累计2张黄牌被罚下
88'特尔斯特根为门兴赢得一个任意球.                   88'第88分钟，杜克施点球点推射入网，但莱万多夫斯基被判对特尔斯特根犯规在先，进球无效
88'多特蒙德球员莱万多夫斯基拼抢犯规,对手获得控球权.                   88'第88分钟，杜克施点球点推射入网，但莱万多夫斯基被判对特尔斯特根犯规在先，进球无效
88'门兴特尔斯特根受伤倒地,比赛暂停                   88'第88分钟，杜克施点球点推射入网，但莱万多夫斯基被判对特尔斯特根犯规在先，进球无效
89'门兴换人,布劳维斯换下拉斐尔                   88'第88分钟，杜克施点球点推射入网，但莱万多夫斯基被判对特尔斯特根犯规在先，进球无效
89'暂停结束,球员们重新开始比赛.                   88'第88分钟，杜克施点球点推射入网，但莱万多夫斯基被判对特尔斯特根犯规在先，进球无效
90'马克思为门兴在左路,赢得一个任意球.                   88'第88分钟，杜克施点球点推射入网，但莱万多夫斯基被判对特尔斯特根犯规在先，进球无效
90'多特蒙德球员帕帕斯塔索普洛斯拼抢犯规,对手获得控球权.                   88'第88分钟，杜克施点球点推射入网，但莱万多夫斯基被判对特尔斯特根犯规在先，进球无效
90'施梅尔策将球处理出底线,门兴获得角球.                   88'第88分钟，杜克施点球点推射入网，但莱万多夫斯基被判对特尔斯特根犯规在先，进球无效
90'+4'多特蒙德球员席伯大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是杜克施.                   88'第88分钟，杜克施点球点推射入网，但莱万多夫斯基被判对特尔斯特根犯规在先，进球无效
90'+5'下半场结束,多特蒙德 1-2 门兴                   88'第88分钟，杜克施点球点推射入网，但莱万多夫斯基被判对特尔斯特根犯规在先，进球无效
