6'申花的进攻长传到禁区内，登巴巴遭遇严密防守，申花获得角球                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
47'这个时候全场的焦点都聚集在熊飞的身上                   46'第1分钟申花完全压倒对手
48'熊飞好像失去了意识，肇事者李建滨也是显得非常惊恐，抱着队友赶紧招呼队医                   46'第1分钟申花完全压倒对手
48'这个球熊飞要头顶，但李建滨却抢在熊飞之前来了一记倒钩，重重的踢在熊飞脸上                   46'第1分钟申花完全压倒对手
48'熊飞直接被担架抬下，直接送上120了。希望他没什么大碍                   46'第1分钟申花完全压倒对手
48'马宁就此吹响了上半场结束的哨音                   46'第1分钟申花完全压倒对手
48'众人在惊恐未定中走回了休息室                   46'第1分钟申花完全压倒对手
46'下半场开始了                   46'第1分钟申花完全压倒对手
46'申花连换3人啊，直接用完了所有名额                   46'第1分钟申花完全压倒对手
46'李建滨在重伤队友之后吉洛也是怕他的心理上出现问题，不敢让他继续留在场上了                   46'第1分钟申花完全压倒对手
47'对于另外的换人，登巴巴明显就是为足协杯留力了                   46'第1分钟申花完全压倒对手
47'亚泰的一次长传，球直接飞出底线                   46'第1分钟申花完全压倒对手
47'耿晓峰开出门球                   46'第1分钟申花完全压倒对手
47'亚泰左路把球控制下来，直塞到前面的胡斯蒂                   46'第1分钟申花完全压倒对手
48'胡斯蒂面对张璐的防守，强行的传中                   46'第1分钟申花完全压倒对手
48'张璐把球挡出底线                   46'第1分钟申花完全压倒对手
48'胡斯蒂角球开到前点，马祖抢在吕征之前甩头攻门                   46'第1分钟申花完全压倒对手
49'皮球直奔10分角而去，但不走运，重重砸在立柱上                   46'第1分钟申花完全压倒对手
49'孙捷头球补射，顶高了                   46'第1分钟申花完全压倒对手
18'马宁哨响，吹了莫雷罗手球                   18'第18分钟申花反击到前场，曹赟定再次在左路内切后打远角，但这次皮球高飞出界
18'今天的比赛很精彩嘛                   18'第18分钟申花反击到前场，曹赟定再次在左路内切后打远角，但这次皮球高飞出界
19'亚泰前场投入不多，裴帅头球点给胡斯蒂                   18'第18分钟申花反击到前场，曹赟定再次在左路内切后打远角，但这次皮球高飞出界
19'阎峰左路拿球，面对莫雷诺一个假动作                   18'第18分钟申花反击到前场，曹赟定再次在左路内切后打远角，但这次皮球高飞出界
19'莫雷诺上抢成功，阎峰倒地，马宁没吹                   18'第18分钟申花反击到前场，曹赟定再次在左路内切后打远角，但这次皮球高飞出界
20'阎峰愤怒的向马宁挥手                   18'第18分钟申花反击到前场，曹赟定再次在左路内切后打远角，但这次皮球高飞出界
20'莫雷诺赶紧发动反击                   18'第18分钟申花反击到前场，曹赟定再次在左路内切后打远角，但这次皮球高飞出界
20'禁区外围又是到了曹赟定的脚下                   18'第18分钟申花反击到前场，曹赟定再次在左路内切后打远角，但这次皮球高飞出界
20'曹赟定左路再次选择内切打门，这次高了                   18'第18分钟申花反击到前场，曹赟定再次在左路内切后打远角，但这次皮球高飞出界
21'莫雷罗前场护球，交给左侧插上的张笑非                   18'第18分钟申花反击到前场，曹赟定再次在左路内切后打远角，但这次皮球高飞出界
21'张笑非低球给到禁区中路                   18'第18分钟申花反击到前场，曹赟定再次在左路内切后打远角，但这次皮球高飞出界
21'胡斯蒂的射门被李建滨挡住                   18'第18分钟申花反击到前场，曹赟定再次在左路内切后打远角，但这次皮球高飞出界
27'王赟底线之前把球救回，但前点被防守队员解围                   27'第27分钟莫雷诺右路任意球太正，被吴亚轲双拳打出界外
27'外围卡希尔的传中，登巴巴禁区内倚住孙捷，倒钩打门，没有踢到                   27'第27分钟莫雷诺右路任意球太正，被吴亚轲双拳打出界外
28'莫雷诺右路的冲击，李光绊马索又犯规了                   27'第27分钟莫雷诺右路任意球太正，被吴亚轲双拳打出界外
28'右侧禁区线上的定位球机会，在往里一点点就是点球了                   27'第27分钟莫雷诺右路任意球太正，被吴亚轲双拳打出界外
28'莫雷诺主罚，直接奔向大门，被吴亚轲托出横梁                   27'第27分钟莫雷诺右路任意球太正，被吴亚轲双拳打出界外
29'莫雷诺继续主罚角球                   27'第27分钟莫雷诺右路任意球太正，被吴亚轲双拳打出界外
29'球到了禁区中央，伊斯梅洛夫抢先解围                   27'第27分钟莫雷诺右路任意球太正，被吴亚轲双拳打出界外
30'李光外围在争头球，被对方暗算了一下，肘击到了面部，受伤倒地                   27'第27分钟莫雷诺右路任意球太正，被吴亚轲双拳打出界外
30'莫雷诺个人能力太强了                   27'第27分钟莫雷诺右路任意球太正，被吴亚轲双拳打出界外
30'李光外围在争头球，被对方暗算了一下，肘击到了面部，受伤倒地                   30'第30分钟莫雷诺右路突破，伊斯梅洛夫撩腿把莫雷诺踢到吃到黄牌
30'莫雷诺个人能力太强了                   30'第30分钟莫雷诺右路突破，伊斯梅洛夫撩腿把莫雷诺踢到吃到黄牌
31'莫雷诺右路的精彩奔袭，连过数人，伊斯梅洛夫无奈再出绊马索将对方踢倒                   30'第30分钟莫雷诺右路突破，伊斯梅洛夫撩腿把莫雷诺踢到吃到黄牌
31'伊斯梅洛夫被马宁出示了一张黄牌                   30'第30分钟莫雷诺右路突破，伊斯梅洛夫撩腿把莫雷诺踢到吃到黄牌
32'莫雷诺任意球直接轰门，球直飞左上角，吴亚轲飞身把球挡出底线                   30'第30分钟莫雷诺右路突破，伊斯梅洛夫撩腿把莫雷诺踢到吃到黄牌
35'张璐抢到落点，但没有顶好，偏出不少                   35'第35分钟柏佳骏拦截莫雷罗射门时受伤倒地
35'孙捷后场长传一下                   35'第35分钟柏佳骏拦截莫雷罗射门时受伤倒地
35'柏佳骏防守失误把球漏过                   35'第35分钟柏佳骏拦截莫雷罗射门时受伤倒地
36'莫雷罗转身往前突，千里走单骑                   35'第35分钟柏佳骏拦截莫雷罗射门时受伤倒地
36'带到禁区前沿，补防的队员上来了                   35'第35分钟柏佳骏拦截莫雷罗射门时受伤倒地
37'莫雷罗传中找包抄的杜震宇，被柏佳骏用腿挡了一下                   35'第35分钟柏佳骏拦截莫雷罗射门时受伤倒地
37'球落到了耿晓峰的面前                   35'第35分钟柏佳骏拦截莫雷罗射门时受伤倒地
37'柏佳骏受伤倒地，耿晓峰把球踢出边线                   35'第35分钟柏佳骏拦截莫雷罗射门时受伤倒地
38'队医进场治疗，柏佳骏无伤大雅                   35'第35分钟柏佳骏拦截莫雷罗射门时受伤倒地
38'比赛继续，亚泰后场断球反击了                   35'第35分钟柏佳骏拦截莫雷罗射门时受伤倒地
38'裴帅大步流星往前走                   35'第35分钟柏佳骏拦截莫雷罗射门时受伤倒地
39'西索科紧紧贴防，裴帅适时的分球给左路下底的杜震宇                   39'躲过一劫的申花很快还以颜色，第39分钟曹赟定左路不再突破，而是选择左脚传中，亚泰禁区中路门户大开，无人看守的卡希尔跃起头球攻门，球进，2比0
39'杜震宇下底传中，被防守队员挡了一下，直奔大门，门前莫雷罗争抢头球被吹犯规                   39'躲过一劫的申花很快还以颜色，第39分钟曹赟定左路不再突破，而是选择左脚传中，亚泰禁区中路门户大开，无人看守的卡希尔跃起头球攻门，球进，2比0
39'申花扩大战果                   39'躲过一劫的申花很快还以颜色，第39分钟曹赟定左路不再突破，而是选择左脚传中，亚泰禁区中路门户大开，无人看守的卡希尔跃起头球攻门，球进，2比0
40'卡希尔的进球，力助申花两球领先                   39'躲过一劫的申花很快还以颜色，第39分钟曹赟定左路不再突破，而是选择左脚传中，亚泰禁区中路门户大开，无人看守的卡希尔跃起头球攻门，球进，2比0
41'申花左路从容的传中，禁区中央后卫盯人失误，非常严重的漏人，卡希尔从容的头球轰炸，抢在出击的吴亚轲之前把球送入大门                   39'躲过一劫的申花很快还以颜色，第39分钟曹赟定左路不再突破，而是选择左脚传中，亚泰禁区中路门户大开，无人看守的卡希尔跃起头球攻门，球进，2比0
42'上半场整个亚泰完全是懵掉的，梦游一般啊                   39'躲过一劫的申花很快还以颜色，第39分钟曹赟定左路不再突破，而是选择左脚传中，亚泰禁区中路门户大开，无人看守的卡希尔跃起头球攻门，球进，2比0
42'刚才为卡希尔送上助攻的正是表现一直抢眼的曹赟定                   39'躲过一劫的申花很快还以颜色，第39分钟曹赟定左路不再突破，而是选择左脚传中，亚泰禁区中路门户大开，无人看守的卡希尔跃起头球攻门，球进，2比0
44'裴帅没有领悟到老大哥的意图，浪费了这次传球                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
44'王赟右侧停球稍大，李光防守到位，卡住身位                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
45'王赟身后拼抢犯规了                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
45'哇塞，场上出现了什么                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
46'李建滨一个十分潇洒的倒钩，直接把熊飞爆头了，画面十分惨烈                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
47'莫雷罗趁对方中卫相撞之际，把球拿下，迅速进攻到禁区前                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
47'禁区前沿3打3，莫雷罗最后的射门被后卫挡了一下，失去威胁                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
47'上半场补时2分钟                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
47'这个时候全场的焦点都聚集在熊飞的身上                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
46'下半场开始了                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
46'申花连换3人啊，直接用完了所有名额                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
46'李建滨在重伤队友之后吉洛也是怕他的心理上出现问题，不敢让他继续留在场上了                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
47'对于另外的换人，登巴巴明显就是为足协杯留力了                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
47'亚泰的一次长传，球直接飞出底线                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
47'耿晓峰开出门球                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
47'亚泰左路把球控制下来，直塞到前面的胡斯蒂                   44'第44分钟申花中场解围失误，李建滨倒钩打在熊飞脸上，熊飞立刻倒地不省人事
47'莫雷罗趁对方中卫相撞之际，把球拿下，迅速进攻到禁区前                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
47'禁区前沿3打3，莫雷罗最后的射门被后卫挡了一下，失去威胁                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
47'上半场补时2分钟                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
47'这个时候全场的焦点都聚集在熊飞的身上                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
48'熊飞好像失去了意识，肇事者李建滨也是显得非常惊恐，抱着队友赶紧招呼队医                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
48'这个球熊飞要头顶，但李建滨却抢在熊飞之前来了一记倒钩，重重的踢在熊飞脸上                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
48'熊飞直接被担架抬下，直接送上120了。希望他没什么大碍                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
48'马宁就此吹响了上半场结束的哨音                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
48'众人在惊恐未定中走回了休息室                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
47'对于另外的换人，登巴巴明显就是为足协杯留力了                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
47'亚泰的一次长传，球直接飞出底线                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
47'耿晓峰开出门球                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
47'亚泰左路把球控制下来，直塞到前面的胡斯蒂                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
48'胡斯蒂面对张璐的防守，强行的传中                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
48'张璐把球挡出底线                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
48'胡斯蒂角球开到前点，马祖抢在吕征之前甩头攻门                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
49'皮球直奔10分角而去，但不走运，重重砸在立柱上                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
49'孙捷头球补射，顶高了                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
50'亚泰换人之后立刻有了效果，而申花这边，两名主力中卫同时下场留下隐患                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
50'右路申花的进攻                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
50'传中不错，伊斯梅洛夫站位非常好，把球顶出来                   47'第47分钟胡斯蒂左路开出角球，马祖头球门中柱弹出，孙捷下意识接力头顶偏出
58'对于周中的足协杯来说，这个打击对申花真是不小                   58'第58分钟亚泰前场胡斯蒂妙传，莫雷罗单刀杀入禁区，耿晓峰及时出击把球打出
58'申花突然的一脚直塞，莫雷诺前场有机会                   58'第58分钟亚泰前场胡斯蒂妙传，莫雷罗单刀杀入禁区，耿晓峰及时出击把球打出
59'莫雷诺停球想扣过伊斯梅洛夫，但没有成功                   58'第58分钟亚泰前场胡斯蒂妙传，莫雷罗单刀杀入禁区，耿晓峰及时出击把球打出
59'亚泰的进攻主要找马祖这边                   58'第58分钟亚泰前场胡斯蒂妙传，莫雷罗单刀杀入禁区，耿晓峰及时出击把球打出
59'马祖低球斜传后点，给的太大了，直接出了底线                   58'第58分钟亚泰前场胡斯蒂妙传，莫雷罗单刀杀入禁区，耿晓峰及时出击把球打出
60'亚泰卷土重来，再次分右路的马祖                   58'第58分钟亚泰前场胡斯蒂妙传，莫雷罗单刀杀入禁区，耿晓峰及时出击把球打出
60'马祖传中，被西索科解围                   58'第58分钟亚泰前场胡斯蒂妙传，莫雷罗单刀杀入禁区，耿晓峰及时出击把球打出
60'莫雷罗抢到第二点，一脚凌空抽射被后卫挡住                   58'第58分钟亚泰前场胡斯蒂妙传，莫雷罗单刀杀入禁区，耿晓峰及时出击把球打出
61'外围胡斯蒂精妙的直塞，送出单刀球                   58'第58分钟亚泰前场胡斯蒂妙传，莫雷罗单刀杀入禁区，耿晓峰及时出击把球打出
61'莫雷罗面对出击的耿晓峰想趟过去打空门                   58'第58分钟亚泰前场胡斯蒂妙传，莫雷罗单刀杀入禁区，耿晓峰及时出击把球打出
61'但莫雷罗没能掌握好，趟小了，被出击的耿晓峰一个饿虎扑食把球夺走                   58'第58分钟亚泰前场胡斯蒂妙传，莫雷罗单刀杀入禁区，耿晓峰及时出击把球打出
61'耿晓峰这个球扑的非常干净                   58'第58分钟亚泰前场胡斯蒂妙传，莫雷罗单刀杀入禁区，耿晓峰及时出击把球打出
63'在对方的紧逼之下，亚泰的出球准确率也是大大降低                   63'第63分钟王赟开出左路任意球，卡希尔后点跃起强行攻门，吴亚轲身体后倾时把球打出，但球又回到卡希尔这里，澳大利亚人第二次头球再攻远点，帕帕中路飞身冲抢但没碰到球，众人眼睁睁看球打在远门柱上弹出
63'申花左路传中，被蒋哲挡出底线                   63'第63分钟王赟开出左路任意球，卡希尔后点跃起强行攻门，吴亚轲身体后倾时把球打出，但球又回到卡希尔这里，澳大利亚人第二次头球再攻远点，帕帕中路飞身冲抢但没碰到球，众人眼睁睁看球打在远门柱上弹出
64'王赟主罚角球，给到禁区后点                   63'第63分钟王赟开出左路任意球，卡希尔后点跃起强行攻门，吴亚轲身体后倾时把球打出，但球又回到卡希尔这里，澳大利亚人第二次头球再攻远点，帕帕中路飞身冲抢但没碰到球，众人眼睁睁看球打在远门柱上弹出
64'卡希尔抢在裴帅之前头球轰炸，被吴亚轲奋力挡出                   63'第63分钟王赟开出左路任意球，卡希尔后点跃起强行攻门，吴亚轲身体后倾时把球打出，但球又回到卡希尔这里，澳大利亚人第二次头球再攻远点，帕帕中路飞身冲抢但没碰到球，众人眼睁睁看球打在远门柱上弹出
65'卡希尔第二点头球再补一下，球是直奔大门，却打在立柱内侧弹回场内                   63'第63分钟王赟开出左路任意球，卡希尔后点跃起强行攻门，吴亚轲身体后倾时把球打出，但球又回到卡希尔这里，澳大利亚人第二次头球再攻远点，帕帕中路飞身冲抢但没碰到球，众人眼睁睁看球打在远门柱上弹出
65'错过进球的卡希尔显得很不开心，怒踢门柱泄愤                   63'第63分钟王赟开出左路任意球，卡希尔后点跃起强行攻门，吴亚轲身体后倾时把球打出，但球又回到卡希尔这里，澳大利亚人第二次头球再攻远点，帕帕中路飞身冲抢但没碰到球，众人眼睁睁看球打在远门柱上弹出
65'曹赟定中路得球，直塞给莫雷诺                   63'第63分钟王赟开出左路任意球，卡希尔后点跃起强行攻门，吴亚轲身体后倾时把球打出，但球又回到卡希尔这里，澳大利亚人第二次头球再攻远点，帕帕中路飞身冲抢但没碰到球，众人眼睁睁看球打在远门柱上弹出
65'给的稍微大了一点                   63'第63分钟王赟开出左路任意球，卡希尔后点跃起强行攻门，吴亚轲身体后倾时把球打出，但球又回到卡希尔这里，澳大利亚人第二次头球再攻远点，帕帕中路飞身冲抢但没碰到球，众人眼睁睁看球打在远门柱上弹出
66'亚泰左路进攻，横敲到了中间                   63'第63分钟王赟开出左路任意球，卡希尔后点跃起强行攻门，吴亚轲身体后倾时把球打出，但球又回到卡希尔这里，澳大利亚人第二次头球再攻远点，帕帕中路飞身冲抢但没碰到球，众人眼睁睁看球打在远门柱上弹出
69'可惜插上的同伴没能碰到，否则这将是一个势在必进的机会                   69'第69分钟吕征右路弧线球低中，吴亚轲奋不顾身抢在卡希尔身前把球接住，结果被卡希尔踩伤倒地
69'申花右路的进攻，快马吕征的下底                   69'第69分钟吕征右路弧线球低中，吴亚轲奋不顾身抢在卡希尔身前把球接住，结果被卡希尔踩伤倒地
69'吕征传中，落点太靠近门将，吴亚轲轻松没收                   69'第69分钟吕征右路弧线球低中，吴亚轲奋不顾身抢在卡希尔身前把球接住，结果被卡希尔踩伤倒地
70'阎峰后场拿球，组织一下                   69'第69分钟吕征右路弧线球低中，吴亚轲奋不顾身抢在卡希尔身前把球接住，结果被卡希尔踩伤倒地
70'突然一记长传，莫雷罗越位了                   69'第69分钟吕征右路弧线球低中，吴亚轲奋不顾身抢在卡希尔身前把球接住，结果被卡希尔踩伤倒地
70'申花的进攻再次找到右侧的吕征                   69'第69分钟吕征右路弧线球低中，吴亚轲奋不顾身抢在卡希尔身前把球接住，结果被卡希尔踩伤倒地
71'这次吕征的传中落点不错，吴亚轲迅速出击，抢在卡希尔之前把球揽入怀中                   69'第69分钟吕征右路弧线球低中，吴亚轲奋不顾身抢在卡希尔身前把球接住，结果被卡希尔踩伤倒地
71'奋力包抄的卡希尔和吴亚轲有一个身体接触，好在卡希尔收脚很快，没有造成吴亚轲受伤                   69'第69分钟吕征右路弧线球低中，吴亚轲奋不顾身抢在卡希尔身前把球接住，结果被卡希尔踩伤倒地
72'亚泰右侧的进攻，再次赢得一个角球                   69'第69分钟吕征右路弧线球低中，吴亚轲奋不顾身抢在卡希尔身前把球接住，结果被卡希尔踩伤倒地
72'胡斯蒂的角球依然落点上佳，这次亚泰禁区内头球接力，但也没能造成威胁                   69'第69分钟吕征右路弧线球低中，吴亚轲奋不顾身抢在卡希尔身前把球接住，结果被卡希尔踩伤倒地
75'孙捷补防过来，曹赟定先出一脚把球挑过，孙捷人高马大动作慢了，一脚踢在曹赟定身上                   75'第75分钟帕帕铲球时和马祖发生冲突，事态平息后，两人都只是被马宁口头警告，但一名激动的长春中方教练被罚出
75'曹赟定受伤倒地，孙捷得到黄牌                   75'第75分钟帕帕铲球时和马祖发生冲突，事态平息后，两人都只是被马宁口头警告，但一名激动的长春中方教练被罚出
75'申花的进攻不急于向前，力求控制节奏，保住胜果                   75'第75分钟帕帕铲球时和马祖发生冲突，事态平息后，两人都只是被马宁口头警告，但一名激动的长春中方教练被罚出
76'亚泰后场把球抢下来，马祖沿着右路再带                   75'第75分钟帕帕铲球时和马祖发生冲突，事态平息后，两人都只是被马宁口头警告，但一名激动的长春中方教练被罚出
77'帕帕凶狠的身后放铲犯规                   75'第75分钟帕帕铲球时和马祖发生冲突，事态平息后，两人都只是被马宁口头警告，但一名激动的长春中方教练被罚出
77'马祖对于帕帕的犯规很不满，双方有些推搡                   75'第75分钟帕帕铲球时和马祖发生冲突，事态平息后，两人都只是被马宁口头警告，但一名激动的长春中方教练被罚出
78'亚泰的助理教练杨敬东好像和马宁有些口角，杨敬东最后是直接走向休息室                   75'第75分钟帕帕铲球时和马祖发生冲突，事态平息后，两人都只是被马宁口头警告，但一名激动的长春中方教练被罚出
78'双方的火药味渐浓                   75'第75分钟帕帕铲球时和马祖发生冲突，事态平息后，两人都只是被马宁口头警告，但一名激动的长春中方教练被罚出
81'胡斯蒂后场的一记斜传，杜震宇越位在先了                   81'第81分钟长春队用阿克斯换下胡斯蒂
81'胡斯蒂后场组织进攻，分边到马祖                   81'第81分钟长春队用阿克斯换下胡斯蒂
81'马祖人球分过突破到禁区内                   81'第81分钟长春队用阿克斯换下胡斯蒂
82'马祖的低球横敲，张璐防守到位，抢在杜震宇之前把球踢出底线                   81'第81分钟长春队用阿克斯换下胡斯蒂
82'亚泰左路角球开入禁区                   81'第81分钟长春队用阿克斯换下胡斯蒂
82'耿晓峰出击直接把球没收                   81'第81分钟长春队用阿克斯换下胡斯蒂
82'杜震宇干扰门将被吹犯规                   81'第81分钟长春队用阿克斯换下胡斯蒂
83'亚泰继续换人，胡斯蒂被阿克斯换下，对位的换人                   81'第81分钟长春队用阿克斯换下胡斯蒂
83'比赛算上补时大概还有10分钟左右                   81'第81分钟长春队用阿克斯换下胡斯蒂
84'如果这场失利的话亚泰第8的位置将不保，同时也基本失去了再争7的机会                   81'第81分钟长春队用阿克斯换下胡斯蒂
84'曹赟定左路45度的斜传                   81'第81分钟长春队用阿克斯换下胡斯蒂
84'后点吕征在包抄，给的太大了，直接出底线                   81'第81分钟长春队用阿克斯换下胡斯蒂
88'阎峰出球失误直接被莫雷诺断下，莫雷诺沿着左肋杀入禁区，直塞给下底的曹赟定，曹赟定传中卡希尔抢前点把球送入大门，王赟在门线上还补了一脚                   87'第87分钟亚泰用何超换下阎峰
88'不过最后这个球还是算在了卡希尔的身上                   87'第87分钟亚泰用何超换下阎峰
88'亚泰用完最后的换人名额，阎峰下场，何超上来                   87'第87分钟亚泰用何超换下阎峰
