3'利希施泰纳为尤文图斯在右路,赢得一个任意球.                   3'开场3分钟，博格巴放倒阿迪，本特松左脚任意球击中人墙
19'德莱尼将球处理出底线,尤文图斯获得角球.                   16'第16分钟，特维斯禁区边缘低射被维兰扑出，夸利亚雷拉左侧小角度似传似射又被维兰拿到
47'德莱尼将球处理出底线,尤文图斯获得角球.                   46'1分钟后，利希施泰纳低传被比达尔漏过，基耶利尼没打上，博格巴在门前6米处抽射又被维兰膝盖挡出横梁
48'哥本哈根球员阿迪拼抢犯规,对手获得控球权.                   46'1分钟后，利希施泰纳低传被比达尔漏过，基耶利尼没打上，博格巴在门前6米处抽射又被维兰膝盖挡出横梁
48'奥邦纳为尤文图斯赢得一个任意球.                   46'1分钟后，利希施泰纳低传被比达尔漏过，基耶利尼没打上，博格巴在门前6米处抽射又被维兰膝盖挡出横梁
48'哥本哈根球员本特松被主裁判出示了一张黄牌.                   46'1分钟后，利希施泰纳低传被比达尔漏过，基耶利尼没打上，博格巴在门前6米处抽射又被维兰膝盖挡出横梁
49'尤文图斯球员佩鲁索在禁区内摔倒了,但裁判判他假摔！                   46'1分钟后，利希施泰纳低传被比达尔漏过，基耶利尼没打上，博格巴在门前6米处抽射又被维兰膝盖挡出横梁
49'尤文图斯球员佩鲁索被主裁判出示了一张黄牌.                   46'1分钟后，利希施泰纳低传被比达尔漏过，基耶利尼没打上，博格巴在门前6米处抽射又被维兰膝盖挡出横梁
49'尤文图斯球员利希施泰纳被主裁判出示了一张黄牌.                   46'1分钟后，利希施泰纳低传被比达尔漏过，基耶利尼没打上，博格巴在门前6米处抽射又被维兰膝盖挡出横梁
27'尤文图斯球员奥邦纳小禁区右侧尝试头球,可惜皮球高出球门.给他传球的是皮尔洛.                   27'第27分钟，皮尔洛开出角球，奥邦纳头球高出
28'本特松将球处理出底线,尤文图斯获得角球.                   27'第27分钟，皮尔洛开出角球，奥邦纳头球高出
29'尤文图斯球员博努奇大禁区外尝试右脚射门,可惜皮球高出球门.                   27'第27分钟，皮尔洛开出角球，奥邦纳头球高出
30'哥本哈根球员阿迪拼抢犯规,对手获得控球权.                   27'第27分钟，皮尔洛开出角球，奥邦纳头球高出
30'皮尔洛为尤文图斯赢得一个任意球.                   27'第27分钟，皮尔洛开出角球，奥邦纳头球高出
30'哥本哈根球员雅各布森一脚直塞球给阿迪,但是边裁举旗显示后者已经越位.                   27'第27分钟，皮尔洛开出角球，奥邦纳头球高出
44'哥本哈根球员梅尔贝里拼抢犯规,对手获得控球权.                   44'第44分钟，梅尔贝里放倒博格巴，被黄牌警告
44'博格巴为尤文图斯在左路,赢得一个任意球.                   44'第44分钟，梅尔贝里放倒博格巴，被黄牌警告
45'黄牌！哥本哈根球员梅尔贝里因为恶意犯规,被主裁判出示黄牌.                   44'第44分钟，梅尔贝里放倒博格巴，被黄牌警告
45'+1'哥本哈根球员约根森拼抢犯规,对手获得控球权.                   44'第44分钟，梅尔贝里放倒博格巴，被黄牌警告
45'+1'基耶利尼为尤文图斯赢得一个任意球.                   44'第44分钟，梅尔贝里放倒博格巴，被黄牌警告
45'+2'上半场结束,哥本哈根 1-0 尤文图斯,稍事休息,我们一会来看看下半场两队的表现.                   44'第44分钟，梅尔贝里放倒博格巴，被黄牌警告
47'德莱尼将球处理出底线,尤文图斯获得角球.                   44'第44分钟，梅尔贝里放倒博格巴，被黄牌警告
52'射门!!!尤文图斯球员特维斯大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是皮尔洛.                   50'第50分钟，佩卢索禁区内倒地被判假摔，被黄牌警告，利希施泰纳抗议，又被出示黄牌
52'西古尔德森为哥本哈根赢得一个任意球.                   50'第50分钟，佩卢索禁区内倒地被判假摔，被黄牌警告，利希施泰纳抗议，又被出示黄牌
52'尤文图斯球员利希施泰纳拼抢犯规,对手获得控球权.                   50'第50分钟，佩卢索禁区内倒地被判假摔，被黄牌警告，利希施泰纳抗议，又被出示黄牌
53'哥本哈根球员西古尔德森危险动作,对手获得控球权.                   50'第50分钟，佩卢索禁区内倒地被判假摔，被黄牌警告，利希施泰纳抗议，又被出示黄牌
53'夸利亚雷拉为尤文图斯赢得一个任意球.                   50'第50分钟，佩卢索禁区内倒地被判假摔，被黄牌警告，利希施泰纳抗议，又被出示黄牌
54'进球啦！！！尤文图斯球员夸利亚雷拉大禁区中央左脚射门,球从中路偏上飞进球门,球进了!助攻的是佩鲁索. 哥本哈根 1-1 尤文图斯.                   54'尤文第54分钟扳平比分，佩卢索左路传中，夸利亚雷拉在门前8米处左脚推射入球门顶端，1比1，他代表尤文8场欧冠打进5球，近2个赛季，还没有其他尤文球员欧冠进球超过3个
56'哥本哈根球员阿迪大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是本特松.                   54'尤文第54分钟扳平比分，佩卢索左路传中，夸利亚雷拉在门前8米处左脚推射入球门顶端，1比1，他代表尤文8场欧冠打进5球，近2个赛季，还没有其他尤文球员欧冠进球超过3个
57'哥本哈根球员克劳德米尔大禁区外尝试右脚射门,可惜皮球偏出球门.给他传球的是阿迪.                   54'尤文第54分钟扳平比分，佩卢索左路传中，夸利亚雷拉在门前8米处左脚推射入球门顶端，1比1，他代表尤文8场欧冠打进5球，近2个赛季，还没有其他尤文球员欧冠进球超过3个
57'博格巴将球处理出底线,哥本哈根获得角球.                   54'尤文第54分钟扳平比分，佩卢索左路传中，夸利亚雷拉在门前8米处左脚推射入球门顶端，1比1，他代表尤文8场欧冠打进5球，近2个赛季，还没有其他尤文球员欧冠进球超过3个
59'尤文图斯球员利希施泰纳大禁区中央尝试右脚射门,可惜皮球高出球门.给他传球的是佩鲁索.                   59'第59分钟，佩卢索传中，利希施泰纳打高
60'哥本哈根球员约根森拼抢犯规,对手获得控球权.                   59'第59分钟，佩卢索传中，利希施泰纳打高
60'基耶利尼为尤文图斯赢得一个任意球.                   59'第59分钟，佩卢索传中，利希施泰纳打高
61'射门!!!尤文图斯球员皮尔洛大禁区外右脚射门,被对方守门员横身扑出.给他传球的是比达尔.                   59'第59分钟，佩卢索传中，利希施泰纳打高
61'尤文图斯球员夸利亚雷拉小禁区右侧尝试,可惜皮球稍稍偏出了右球门.给他传球的是利希施泰纳.                   59'第59分钟，佩卢索传中，利希施泰纳打高
64'尤文图斯球员夸利亚雷拉大禁区中央头球,命中门柱横梁.给他传球的是利希施泰纳.                   64'尤文第64分钟几乎反超，利希施泰纳传中，夸利亚雷拉头球一蹭击中横梁
64'尤文图斯球员特维斯大禁区外右脚射门,被防守球员封堵.给他传球的是基耶利尼.                   64'尤文第64分钟几乎反超，利希施泰纳传中，夸利亚雷拉头球一蹭击中横梁
64'梅尔贝里将球处理出底线,尤文图斯获得角球.                   64'尤文第64分钟几乎反超，利希施泰纳传中，夸利亚雷拉头球一蹭击中横梁
65'尤文图斯球员利希施泰纳一脚直塞球给博努奇,但是边裁举旗显示后者已经越位.                   64'尤文第64分钟几乎反超，利希施泰纳传中，夸利亚雷拉头球一蹭击中横梁
65'射门!!!尤文图斯球员博格巴大禁区外右脚射门,被对方守门员横身扑出.给他传球的是基耶利尼.                   64'尤文第64分钟几乎反超，利希施泰纳传中，夸利亚雷拉头球一蹭击中横梁
67'哥本哈根球员布拉滕拼抢犯规,对手获得控球权.                   64'尤文第64分钟几乎反超，利希施泰纳传中，夸利亚雷拉头球一蹭击中横梁
67'利希施泰纳为尤文图斯在右路,赢得一个任意球.                   64'尤文第64分钟几乎反超，利希施泰纳传中，夸利亚雷拉头球一蹭击中横梁
71'哥本哈根球员约根森大禁区外尝试右脚射门,可惜皮球稍稍高出球门.给他传球的是克劳德米尔.                   71'第71分钟，约根森险些梅开二度，他突破皮尔洛后抽射稍稍高出横梁
72'吉斯森为哥本哈根赢得一个任意球.                   71'第71分钟，约根森险些梅开二度，他突破皮尔洛后抽射稍稍高出横梁
72'尤文图斯球员比达尔拼抢犯规,对手获得控球权.                   71'第71分钟，约根森险些梅开二度，他突破皮尔洛后抽射稍稍高出横梁
72'尤文图斯球员特维斯大禁区外右脚射门,被防守球员封堵.给他传球的是博格巴.                   71'第71分钟，约根森险些梅开二度，他突破皮尔洛后抽射稍稍高出横梁
72'尤文图斯球员博格巴一脚直塞球给夸利亚雷拉,但是边裁举旗显示后者已经越位.                   71'第71分钟，约根森险些梅开二度，他突破皮尔洛后抽射稍稍高出横梁
73'尤文图斯换人,博切列换下佩鲁索                   71'第71分钟，约根森险些梅开二度，他突破皮尔洛后抽射稍稍高出横梁
76'射门!!!尤文图斯球员比达尔大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是夸利亚雷拉.                   76'第76分钟，夸利亚雷拉头球摆渡，比达尔左脚直接射到门将维兰腿上
76'尤文图斯换人,乔文科换下夸利亚雷拉                   76'第76分钟，夸利亚雷拉头球摆渡，比达尔左脚直接射到门将维兰腿上
77'哥本哈根球员博拉诺斯拼抢犯规,对手获得控球权.                   76'第76分钟，夸利亚雷拉头球摆渡，比达尔左脚直接射到门将维兰腿上
77'乔文科为尤文图斯在左路,赢得一个任意球.                   76'第76分钟，夸利亚雷拉头球摆渡，比达尔左脚直接射到门将维兰腿上
77'射门!!!尤文图斯球员特维斯大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是利希施泰纳.                   76'第76分钟，夸利亚雷拉头球摆渡，比达尔左脚直接射到门将维兰腿上
77'维兰德将球处理出底线,尤文图斯获得角球.                   76'第76分钟，夸利亚雷拉头球摆渡，比达尔左脚直接射到门将维兰腿上
78'尤文图斯球员博格巴大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是皮尔洛.                   76'第76分钟，夸利亚雷拉头球摆渡，比达尔左脚直接射到门将维兰腿上
79'哥本哈根换人,图图赫换下博拉诺斯                   76'第76分钟，夸利亚雷拉头球摆渡，比达尔左脚直接射到门将维兰腿上
79'哥本哈根换人,图图赫换下博拉诺斯                   79'第79分钟，利希施泰纳传球，特维斯禁区边缘射门又被维兰神勇化解，随后皮尔洛开出角球，博格巴头球偏出右门柱
81'德莱尼将球处理出底线,尤文图斯获得角球.                   79'第79分钟，利希施泰纳传球，特维斯禁区边缘射门又被维兰神勇化解，随后皮尔洛开出角球，博格巴头球偏出右门柱
81'尤文图斯球员比达尔大禁区外尝试右脚射门,可惜皮球高出球门.给他传球的是特维斯.                   79'第79分钟，利希施泰纳传球，特维斯禁区边缘射门又被维兰神勇化解，随后皮尔洛开出角球，博格巴头球偏出右门柱
81'射门!!!尤文图斯球员乔文科大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是特维斯.                   79'第79分钟，利希施泰纳传球，特维斯禁区边缘射门又被维兰神勇化解，随后皮尔洛开出角球，博格巴头球偏出右门柱
82'雅各布森将球处理出底线,尤文图斯获得角球.                   79'第79分钟，利希施泰纳传球，特维斯禁区边缘射门又被维兰神勇化解，随后皮尔洛开出角球，博格巴头球偏出右门柱
87'尤文图斯球员比达尔大禁区外右脚射门,被防守球员封堵.给他传球的是特维斯.                   87'第87分钟，比达尔禁区边缘射门被挡
88'哥本哈根球员约根森拼抢犯规,对手获得控球权.                   87'第87分钟，比达尔禁区边缘射门被挡
88'奥邦纳为尤文图斯赢得一个任意球.                   87'第87分钟，比达尔禁区边缘射门被挡
88'尤文图斯球员乔文科球门右侧小角度右脚射门,被防守球员封堵.给他传球的是皮尔洛.                   87'第87分钟，比达尔禁区边缘射门被挡
88'西古尔德森将球处理出底线,尤文图斯获得角球.                   87'第87分钟，比达尔禁区边缘射门被挡
88'尤文图斯球员乔文科大禁区右侧右脚射门,被防守球员封堵.                   87'第87分钟，比达尔禁区边缘射门被挡
89'尤文图斯球员基耶利尼大禁区中央右脚射门,被防守球员封堵.                   87'第87分钟，比达尔禁区边缘射门被挡
90'约根森为哥本哈根在对方半场,赢得一个任意球.                   87'第87分钟，比达尔禁区边缘射门被挡
90'尤文图斯球员奥邦纳拼抢犯规,对手获得控球权.                   87'第87分钟，比达尔禁区边缘射门被挡
90'+1'吉斯森为哥本哈根赢得一个任意球.                   87'第87分钟，比达尔禁区边缘射门被挡
90'+1'尤文图斯球员比达尔拼抢犯规,对手获得控球权.                   87'第87分钟，比达尔禁区边缘射门被挡
90'+1'尤文图斯球员比达尔被主裁判出示了一张黄牌.                   87'第87分钟，比达尔禁区边缘射门被挡
90'+2'尤文图斯球员特维斯小禁区右侧尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是伊斯拉.                   87'第87分钟，比达尔禁区边缘射门被挡
90'+4'下半场结束,哥本哈根 1-1 尤文图斯                   87'第87分钟，比达尔禁区边缘射门被挡
