1'随着主裁判的一声哨响，比赛开始了                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
4'挑传边路出界                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
4'圣徒界外球， 大力向前                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
27'回敲坎特，在横敲给右路的小法                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
27'小法在给阿扎尔，横向转移，右路给阿紫                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
27'阿紫一记斜传，禁区内麦卡锡把球没收                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
27'麦卡锡大脚把球开起来                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
28'中圈附近，，威廉把球踢出                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
28'中路莫拉塔护住，回敲身后小法                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
28'长甩转移，找到左路阿扎尔                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
28'把球拿下来，突破向前，大步流星                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
28'杀入禁区左肋，在回敲                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
28'中路卡希尔分坎特，再挑进去                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
28'禁区内萨帕科斯塔后点头球摆渡                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
29'中路莫拉塔头球接力，顶高了                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
29'麦卡锡后场大脚开起来                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
29'右侧小法把球得到                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
29'中线附近在给阿扎尔                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
29'分身前的威廉，低球斜传                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
29'交到了左侧，在挑传向前                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
29'点球点附近霍特把球顶出了底线                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
29'左侧切尔西角球                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
29'角球直接送到弧顶                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
30'萨帕科斯塔外围跟上，，迎球怒射，被防守队员挡了一下，高出                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
30'切尔西左侧角球再来                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
30'这次是送入到小禁区，麦卡锡把球打出了右侧底线                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
30'切尔西的角球战术变化多种多样啊                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
30'右侧切尔西角球，，直接开起来到禁区                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
30'双方拼抢头球，顶到了外围                   27'切尔西第27分钟错过扳平机会，坎特斜传，扎帕科斯塔头球摆渡，莫拉塔小禁区边缘头球攻门高出
38'阿扎尔倒地了，裁判示意比赛继续                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
38'前场中路卡希尔顺势得球                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
38'右脚直接爆杆，飞出了底线                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
38'镜头给到了场边的孔蒂                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
39'切尔西还是牢牢掌控着球权                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
39'坎特后场徘徊，左路给卡希尔                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
39'身边在给到坎特，回敲中路阿扎尔                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
40'分右路给到阿紫，向前给威廉                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
40'威廉一脚直塞，被对手挡出                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
40'罗梅乌外围拿球被推翻在地                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
40'圣徒后场定位球                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
40'长传向前，，送到禁区前沿                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
40'克里斯滕森把球拦下                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
40'分给边路的阿紫                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
41'低球斜传，被南安普敦球员挡出边线                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
41'右侧界外球，交给到萨帕科斯塔                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
41'挑传中路，，克里斯滕森撞人犯规了                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
41'中前场圣徒的定位球机会                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
41'比赛来到了40分钟了                   38'第38分钟，肖恩-朗传球，沃德-普劳斯禁区弧边缘劲射被库尔图瓦勉强扑出，疑似越位位置的塔迪奇禁区左侧12码处低射被没收
60'中前场右侧，圣徒的定位球                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
60'任意球开起来，直接传向禁区内                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
60'小禁区前沿贝德纳雷克插上，一脚垫射。。。有了                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
60'圣徒扩大了比分，贝德纳雷克                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
61'圣徒这场胜利在望啊，这3分对他们来说，至关重要啊                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
62'前场右侧南安普顿任意球罚出，送到小禁区内左侧，跟上包抄的贝德纳雷克左脚凌空推射把球打进                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
62'这球罚的相当有质量啊，落点太好了                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
62'继续来看比赛，现在圣徒情绪高涨啊，，蓝军这边必须要换人了                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
62'蓝军换人实在是动作有点慢                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
63'吉鲁和佩刀纷纷登场，替下了萨帕科斯塔和莫拉塔                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
63'早干嘛了啊                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
63'中圈附近伯特兰德拿球，回敲给身后                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
63'后场挑传，送到左侧                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
63'拼抢，，肖恩朗碰出界外                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
63'界外球，中路给到卡希尔                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
63'身前左侧给坎特，低球斜传                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
63'左路阿扎尔拿球，交给身边的佩刀                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
63'再分左路阿扎尔，斜传                   60'南安普敦第60分钟扩大比分，沃德-普劳斯右路任意球传中，卡希尔冒顶，贝德纳雷克小禁区左侧捅射远角入网，2-0
70'左路罗梅乌拿球，回敲后场                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
70'在送到右路塞德里克                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
70'右侧助攻上前，，一记传中进来                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
70'库尔图瓦出击把球摘下                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
70'手抛给身前克里斯滕森                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
70'分左侧阿扎尔，，推进到中圈                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
70'被对方绊倒在地，哨响，犯规了                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
70'切尔西定位球快发，给左路阿隆索                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
71'阿隆索左侧选择45度吊进来                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
71'点球点附近大吉鲁，，包抄，鱼跃攻门，漂亮，，有了                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
71'吉鲁头球破门，扳回一城                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
71'就说，，今天排兵布阵有问题，换人还不及时                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
71'吉鲁早上可能问题早解决了                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
72'前场左侧阿隆索一记传中，禁区中路吉鲁在两名后卫之间的缝中跟上头球把球顶入了球门左侧                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
72'天王盖地虎，看我大吉鲁啊                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
73'霍特刚才拼抢受伤，简单治疗一下                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
73'蓝军看到了拿分的希望                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
73'圣徒界外球，给出来，争顶                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
73'坎特第二点把球拿到                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
73'分左路给到阿隆索，低球斜传                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
73'中路在找到坎特，坎特分右侧                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
73'球被对方拦截                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
73'中圈后沿给霍伊别尔，，挑传                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
73'左侧球是偏出边线                   70'切尔西第70分钟扳回一城，阿隆索左路传中，吉鲁12码处在两人夹防中冲顶入网，1-2
78'低球斜传，送到右路给克里斯滕森                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
78'克里斯滕森都压上来了啊                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
78'分身前的威廉，低球斜传到禁区                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
78'球被解围出来                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
78'后场坎特拿球，观察一下，长传给出来                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
78'右路塞德里克把球挡出                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
78'中路阿隆索得球，向前盘带推进                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
78'罗梅乌阻挡犯规                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
78'前场中路切尔西的定位球                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
79'威廉主罚，，低球斜传                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
79'送到禁区左侧找到阿扎尔                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
79'阿扎尔转身搓进去                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
79'传中到禁区右侧，争顶，，，摆渡到了中间                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
79'中路吉鲁左脚低射，，有了                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
80'切尔西10分钟之内连入3球啊，反超，这剧情，太狗血拉                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
80'阿扎尔传中，禁区右侧争顶，皮球落下来到了禁区中路，吉鲁跟上左脚一记低射！皮球直接滚入了球门右侧                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
81'吉鲁才登场没多久啊，这让莫拉塔很是尴尬                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
81'威廉右侧拿球，盘带突破                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
81'杀到了底线附近                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
81'横敲，，被奥斯丁挡出了底线                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
81'刚才奥斯丁是替下了普劳斯                   78'切尔西第78分钟反超比分，威廉任意球前传，阿扎尔禁区左侧传中被解围，吉鲁15码处左脚抽射入网，3-2
