2'外围再吊，李帅击出                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
47'富力后场转移球失误，出边线                   47'第2分钟，雷纳尔迪尼奥边路拿球摆脱李建滨后弧线球低射，李帅扑球脱手，肖智抢点造成混乱，U23球员马俊亮补射空门得手，广州富力1-0领先
48'王林右路拿球回带，被逼抢的卢琳绊倒                   47'第2分钟，雷纳尔迪尼奥边路拿球摆脱李建滨后弧线球低射，李帅扑球脱手，肖智抢点造成混乱，U23球员马俊亮补射空门得手，广州富力1-0领先
49'高迪拉到右路做球，被破坏出界                   47'第2分钟，雷纳尔迪尼奥边路拿球摆脱李建滨后弧线球低射，李帅扑球脱手，肖智抢点造成混乱，U23球员马俊亮补射空门得手，广州富力1-0领先
49'王林右路强行突破被三人包夹，球出边线了                   47'第2分钟，雷纳尔迪尼奥边路拿球摆脱李建滨后弧线球低射，李帅扑球脱手，肖智抢点造成混乱，U23球员马俊亮补射空门得手，广州富力1-0领先
50'扎哈维前场做球，雷纳尔迪尼奥插上                   47'第2分钟，雷纳尔迪尼奥边路拿球摆脱李建滨后弧线球低射，李帅扑球脱手，肖智抢点造成混乱，U23球员马俊亮补射空门得手，广州富力1-0领先
50'好像拉伤了大腿后侧                   47'第2分钟，雷纳尔迪尼奥边路拿球摆脱李建滨后弧线球低射，李帅扑球脱手，肖智抢点造成混乱，U23球员马俊亮补射空门得手，广州富力1-0领先
50'自己跑动中拉到了，没有对抗                   47'第2分钟，雷纳尔迪尼奥边路拿球摆脱李建滨后弧线球低射，李帅扑球脱手，肖智抢点造成混乱，U23球员马俊亮补射空门得手，广州富力1-0领先
49'高迪拉到右路做球，被破坏出界                   49'第4分钟，罗梅罗禁区外大力远射，球被程月磊扑住
49'王林右路强行突破被三人包夹，球出边线了                   49'第4分钟，罗梅罗禁区外大力远射，球被程月磊扑住
50'扎哈维前场做球，雷纳尔迪尼奥插上                   49'第4分钟，罗梅罗禁区外大力远射，球被程月磊扑住
50'好像拉伤了大腿后侧                   49'第4分钟，罗梅罗禁区外大力远射，球被程月磊扑住
50'自己跑动中拉到了，没有对抗                   49'第4分钟，罗梅罗禁区外大力远射，球被程月磊扑住
51'比赛继续，申花后场开球                   49'第4分钟，罗梅罗禁区外大力远射，球被程月磊扑住
51'斜传禁区，没有过顶                   49'第4分钟，罗梅罗禁区外大力远射，球被程月磊扑住
52'卢琳左路拿球，转移另一侧                   49'第4分钟，罗梅罗禁区外大力远射，球被程月磊扑住
52'唐淼右路进禁区接应，越位                   49'第4分钟，罗梅罗禁区外大力远射，球被程月磊扑住
52'富力换人，常飞亚换下雷纳尔迪尼奥                   49'第4分钟，罗梅罗禁区外大力远射，球被程月磊扑住
57'荣昊斜传禁区，被头球解围                   57'第12分钟，雷纳尔迪尼奥分球撕开上海申花防线，乌索边路弧线球传中，肖智禁区内抢点头球攻门，球被门将没收
57'常飞亚右路突进，进禁区倒三角没传到队友脚下                   57'第12分钟，雷纳尔迪尼奥分球撕开上海申花防线，乌索边路弧线球传中，肖智禁区内抢点头球攻门，球被门将没收
57'右路继续攻势，唐淼起球                   57'第12分钟，雷纳尔迪尼奥分球撕开上海申花防线，乌索边路弧线球传中，肖智禁区内抢点头球攻门，球被门将没收
57'肖智的前点头球顶偏                   57'第12分钟，雷纳尔迪尼奥分球撕开上海申花防线，乌索边路弧线球传中，肖智禁区内抢点头球攻门，球被门将没收
58'丛震后场拿球摆脱被绊倒                   57'第12分钟，雷纳尔迪尼奥分球撕开上海申花防线，乌索边路弧线球传中，肖智禁区内抢点头球攻门，球被门将没收
60'王林右路拿球突破被推倒，右路任意球                   57'第12分钟，雷纳尔迪尼奥分球撕开上海申花防线，乌索边路弧线球传中，肖智禁区内抢点头球攻门，球被门将没收
60'申花进球了！                   57'第12分钟，雷纳尔迪尼奥分球撕开上海申花防线，乌索边路弧线球传中，肖智禁区内抢点头球攻门，球被门将没收
65'荣昊禁区内解围不远                   64'第19分钟，瓜林大力任意球远射，被门将没收
65'乌索外围的远射打高                   64'第19分钟，瓜林大力任意球远射，被门将没收
66'瓜林分右路，王林突破传中拿角球                   64'第19分钟，瓜林大力任意球远射，被门将没收
67'申花又进球了                   64'第19分钟，瓜林大力任意球远射，被门将没收
67'栗鹏！                   64'第19分钟，瓜林大力任意球远射，被门将没收
67'角球开后点，栗鹏头球直接破门                   64'第19分钟，瓜林大力任意球远射，被门将没收
67'申花2-3落后富力一球                   64'第19分钟，瓜林大力任意球远射，被门将没收
66'瓜林分右路，王林突破传中拿角球                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
67'申花又进球了                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
67'栗鹏！                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
67'角球开后点，栗鹏头球直接破门                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
67'申花2-3落后富力一球                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
68'富力在雷纳尔迪尼奥伤退之后，有些松懈过头了                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
68'看看申花能否再接再厉                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
68'瓜林禁区前断球，给罗梅罗                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
68'拿球过中场，被绊倒了                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
69'富力左路，扎哈维内切被栗鹏断下                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
69'王林右路接应斜传，下底传中                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
69'去后点，瓜林回敲，罗梅罗                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
69'自己带球被断走了                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
69'外围中场乌索拿球被瓜林回追绊倒                   66'第21分钟，李晓明抱摔放倒即将形成单刀的扎哈维，主裁判果断向李晓明出示红牌，扎哈维任意球直接射门稍稍高出
78'常飞亚右路推传，李建滨上抢破坏                   78'第33分钟，雷纳尔迪尼奥带球反击，唐淼快速插上内切到底线附近横扫门前，肖智脚后跟射门，擦着立柱偏出
78'富力换人，马俊亮被黄政宇换下                   78'第33分钟，雷纳尔迪尼奥带球反击，唐淼快速插上内切到底线附近横扫门前，肖智脚后跟射门，擦着立柱偏出
79'瓜林中场分右路，荣昊拉到这一边                   78'第33分钟，雷纳尔迪尼奥带球反击，唐淼快速插上内切到底线附近横扫门前，肖智脚后跟射门，擦着立柱偏出
79'李提香拿球，被罗梅罗推倒                   78'第33分钟，雷纳尔迪尼奥带球反击，唐淼快速插上内切到底线附近横扫门前，肖智脚后跟射门，擦着立柱偏出
80'罗梅罗中场拿球回带，被绊倒                   78'第33分钟，雷纳尔迪尼奥带球反击，唐淼快速插上内切到底线附近横扫门前，肖智脚后跟射门，擦着立柱偏出
81'罗梅罗中场争顶，被黄政宇推倒                   78'第33分钟，雷纳尔迪尼奥带球反击，唐淼快速插上内切到底线附近横扫门前，肖智脚后跟射门，擦着立柱偏出
83'富力控制一下节奏                   82'第37分钟，扎哈维做球，雷纳尔迪尼奥禁区前沿原地摆脱后大力远射，李帅虽然扑到皮球仍无法阻止皮球入网，广州富力3-0领先
84'高迪左路拿球，内切回敲                   82'第37分钟，扎哈维做球，雷纳尔迪尼奥禁区前沿原地摆脱后大力远射，李帅虽然扑到皮球仍无法阻止皮球入网，广州富力3-0领先
85'丛震中场拿球，慢了，被上抢                   82'第37分钟，扎哈维做球，雷纳尔迪尼奥禁区前沿原地摆脱后大力远射，李帅虽然扑到皮球仍无法阻止皮球入网，广州富力3-0领先
85'卢琳左路穿裆过掉栗鹏进禁区                   82'第37分钟，扎哈维做球，雷纳尔迪尼奥禁区前沿原地摆脱后大力远射，李帅虽然扑到皮球仍无法阻止皮球入网，广州富力3-0领先
85'横扫被李建滨封堵出来                   82'第37分钟，扎哈维做球，雷纳尔迪尼奥禁区前沿原地摆脱后大力远射，李帅虽然扑到皮球仍无法阻止皮球入网，广州富力3-0领先
89'任意球到中路，肖智头球顶高                   89'第44分钟，李建滨盲目下铲被唐淼轻松过掉，后者底线附近倒三角回传，扎哈维调整后劲射，球被后卫挡出
89'富力换人，肖智被麦嘉键换下                   89'第44分钟，李建滨盲目下铲被唐淼轻松过掉，后者底线附近倒三角回传，扎哈维调整后劲射，球被后卫挡出
89'罗梅罗前场拿球，转身之间低射打偏                   89'第44分钟，李建滨盲目下铲被唐淼轻松过掉，后者底线附近倒三角回传，扎哈维调整后劲射，球被后卫挡出
90'申花过顶球到禁区内，荣昊插上垫射                   89'第44分钟，李建滨盲目下铲被唐淼轻松过掉，后者底线附近倒三角回传，扎哈维调整后劲射，球被后卫挡出
90'出击的程月磊没有碰到，稍稍偏出                   89'第44分钟，李建滨盲目下铲被唐淼轻松过掉，后者底线附近倒三角回传，扎哈维调整后劲射，球被后卫挡出
91'下半场补时4分钟                   89'第44分钟，李建滨盲目下铲被唐淼轻松过掉，后者底线附近倒三角回传，扎哈维调整后劲射，球被后卫挡出
92'扎哈维中路拿球，分右路常飞亚                   89'第44分钟，李建滨盲目下铲被唐淼轻松过掉，后者底线附近倒三角回传，扎哈维调整后劲射，球被后卫挡出
92'进禁区，左脚兜射远角破门                   89'第44分钟，李建滨盲目下铲被唐淼轻松过掉，后者底线附近倒三角回传，扎哈维调整后劲射，球被后卫挡出
92'常飞亚！                   89'第44分钟，李建滨盲目下铲被唐淼轻松过掉，后者底线附近倒三角回传，扎哈维调整后劲射，球被后卫挡出
95'高迪禁区前打门被封堵                   95'第50分钟，雷纳尔迪尼奥在带球过程中突入拉伤大腿
95'外围再起球，荣昊头球摆渡，空位的栗鹏                   95'第50分钟，雷纳尔迪尼奥在带球过程中突入拉伤大腿
95'打门还是被封堵出来                   95'第50分钟，雷纳尔迪尼奥在带球过程中突入拉伤大腿
95'全部is结束                   95'第50分钟，雷纳尔迪尼奥在带球过程中突入拉伤大腿
95'富力4-2战胜申花                   95'第50分钟，雷纳尔迪尼奥在带球过程中突入拉伤大腿
49'高迪拉到右路做球，被破坏出界                   49'补时4分钟，栗鹏单刀射门被挡出
49'王林右路强行突破被三人包夹，球出边线了                   49'补时4分钟，栗鹏单刀射门被挡出
50'扎哈维前场做球，雷纳尔迪尼奥插上                   49'补时4分钟，栗鹏单刀射门被挡出
50'好像拉伤了大腿后侧                   49'补时4分钟，栗鹏单刀射门被挡出
50'自己跑动中拉到了，没有对抗                   49'补时4分钟，栗鹏单刀射门被挡出
51'比赛继续，申花后场开球                   49'补时4分钟，栗鹏单刀射门被挡出
51'斜传禁区，没有过顶                   49'补时4分钟，栗鹏单刀射门被挡出
52'卢琳左路拿球，转移另一侧                   49'补时4分钟，栗鹏单刀射门被挡出
52'唐淼右路进禁区接应，越位                   49'补时4分钟，栗鹏单刀射门被挡出
52'富力换人，常飞亚换下雷纳尔迪尼奥                   49'补时4分钟，栗鹏单刀射门被挡出
