4'玄易爆誠-王姓假主任-marsjason：左翼，及时更新啊【没有补及时啊】                   4'开场4分钟，罗本中路挑传禁区，穆勒争顶偏出，他与斯莫林头部相撞，但没有大碍
45'上半场补时1分钟！                   44'第44分钟，罗本突入禁区右侧距门10米处左脚抽射被斯莫林挡出底线
46'拉姆中场拿球给到左路                   44'第44分钟，罗本突入禁区右侧距门10米处左脚抽射被斯莫林挡出底线
46'拜仁将球再次转移                   44'第44分钟，罗本突入禁区右侧距门10米处左脚抽射被斯莫林挡出底线
46'博阿滕禁区边缘拿球                   44'第44分钟，罗本突入禁区右侧距门10米处左脚抽射被斯莫林挡出底线
47'横向一带选择了打门，打高了                   44'第44分钟，罗本突入禁区右侧距门10米处左脚抽射被斯莫林挡出底线
47'鲁尼来主罚                   44'第44分钟，罗本突入禁区右侧距门10米处左脚抽射被斯莫林挡出底线
47'角球送中路，诺伊尔出击打了一下                   44'第44分钟，罗本突入禁区右侧距门10米处左脚抽射被斯莫林挡出底线
47'这球没有打远                   44'第44分钟，罗本突入禁区右侧距门10米处左脚抽射被斯莫林挡出底线
54'拜仁边路传中又是被顶                   54'下半时开始9分钟，里贝里禁区左侧传中，曼朱基奇后点距门12米处左脚凌空被维迪奇挡出，博阿滕外围补射偏出
54'禁区内，曼朱基齐打门击中了维迪奇的要害                   54'下半时开始9分钟，里贝里禁区左侧传中，曼朱基奇后点距门12米处左脚凌空被维迪奇挡出，博阿滕外围补射偏出
54'博阿滕禁区外围跟上补射将球打偏                   54'下半时开始9分钟，里贝里禁区左侧传中，曼朱基奇后点距门12米处左脚凌空被维迪奇挡出，博阿滕外围补射偏出
55'香川真司中场得球往前走                   54'下半时开始9分钟，里贝里禁区左侧传中，曼朱基奇后点距门12米处左脚凌空被维迪奇挡出，博阿滕外围补射偏出
55'禁区外围的远射被诺伊尔得到                   54'下半时开始9分钟，里贝里禁区左侧传中，曼朱基奇后点距门12米处左脚凌空被维迪奇挡出，博阿滕外围补射偏出
56'格策跟瓦伦西亚对铲                   54'下半时开始9分钟，里贝里禁区左侧传中，曼朱基奇后点距门12米处左脚凌空被维迪奇挡出，博阿滕外围补射偏出
56'裁判判了格策的犯规                   54'下半时开始9分钟，里贝里禁区左侧传中，曼朱基奇后点距门12米处左脚凌空被维迪奇挡出，博阿滕外围补射偏出
56'鲁尼任意球打到禁区内                   54'下半时开始9分钟，里贝里禁区左侧传中，曼朱基奇后点距门12米处左脚凌空被维迪奇挡出，博阿滕外围补射偏出
56'第一点被拜仁顶了出来                   54'下半时开始9分钟，里贝里禁区左侧传中，曼朱基奇后点距门12米处左脚凌空被维迪奇挡出，博阿滕外围补射偏出
57'love阿严：估计曼联会在比赛的最后15分钟全力进攻！【不给拜仁留下反扑的机会？】                   54'下半时开始9分钟，里贝里禁区左侧传中，曼朱基奇后点距门12米处左脚凌空被维迪奇挡出，博阿滕外围补射偏出
57'曼联进球了！！                   54'下半时开始9分钟，里贝里禁区左侧传中，曼朱基奇后点距门12米处左脚凌空被维迪奇挡出，博阿滕外围补射偏出
57'love阿严：估计曼联会在比赛的最后15分钟全力进攻！【不给拜仁留下反扑的机会？】                   57'曼联第57分钟打破僵局
57'曼联进球了！！                   57'曼联第57分钟打破僵局
58'埃夫拉的世界波！！                   57'曼联第57分钟打破僵局
59'瓦伦西亚右路带球突破下底传球给到大禁区前沿，埃夫拉迎球就是一脚，球击中了横梁下沿打进！                   57'曼联第57分钟打破僵局
59'拜仁扳平了！！！                   57'曼联第57分钟打破僵局
59'曼朱基齐！！                   57'曼联第57分钟打破僵局
59'拜仁迅速将比分追平                   57'曼联第57分钟打破僵局
60'拜仁左路起球到后点，曼朱基齐头球冲顶将球顶进！                   57'曼联第57分钟打破僵局
60'现在两队回到了真正意义上的水平线上了                   57'曼联第57分钟打破僵局
47'横向一带选择了打门，打高了                   47'然而此后不到2分钟，格策禁区内回敲，里贝里左路传中，曼朱基奇后点力压埃夫拉，距门8米处冲顶入近角，1比1，这是曼朱本赛季正式比赛第24球，拜仁此前在曼朱基奇进球的5场欧冠全部取胜
47'鲁尼来主罚                   47'然而此后不到2分钟，格策禁区内回敲，里贝里左路传中，曼朱基奇后点力压埃夫拉，距门8米处冲顶入近角，1比1，这是曼朱本赛季正式比赛第24球，拜仁此前在曼朱基奇进球的5场欧冠全部取胜
47'角球送中路，诺伊尔出击打了一下                   47'然而此后不到2分钟，格策禁区内回敲，里贝里左路传中，曼朱基奇后点力压埃夫拉，距门8米处冲顶入近角，1比1，这是曼朱本赛季正式比赛第24球，拜仁此前在曼朱基奇进球的5场欧冠全部取胜
47'这球没有打远                   47'然而此后不到2分钟，格策禁区内回敲，里贝里左路传中，曼朱基奇后点力压埃夫拉，距门8米处冲顶入近角，1比1，这是曼朱本赛季正式比赛第24球，拜仁此前在曼朱基奇进球的5场欧冠全部取胜
48'禁区内，斯马林受伤倒地                   47'然而此后不到2分钟，格策禁区内回敲，里贝里左路传中，曼朱基奇后点力压埃夫拉，距门8米处冲顶入近角，1比1，这是曼朱本赛季正式比赛第24球，拜仁此前在曼朱基奇进球的5场欧冠全部取胜
48'应该是落地的时候被砸了一下                   47'然而此后不到2分钟，格策禁区内回敲，里贝里左路传中，曼朱基奇后点力压埃夫拉，距门8米处冲顶入近角，1比1，这是曼朱本赛季正式比赛第24球，拜仁此前在曼朱基奇进球的5场欧冠全部取胜
49'【互动话题】拜仁晋级还是曼联晋级？[qiangda]                   47'然而此后不到2分钟，格策禁区内回敲，里贝里左路传中，曼朱基奇后点力压埃夫拉，距门8米处冲顶入近角，1比1，这是曼朱本赛季正式比赛第24球，拜仁此前在曼朱基奇进球的5场欧冠全部取胜
49'拜仁这边获得角球机会                   47'然而此后不到2分钟，格策禁区内回敲，里贝里左路传中，曼朱基奇后点力压埃夫拉，距门8米处冲顶入近角，1比1，这是曼朱本赛季正式比赛第24球，拜仁此前在曼朱基奇进球的5场欧冠全部取胜
49'罗本角球送禁区内                   47'然而此后不到2分钟，格策禁区内回敲，里贝里左路传中，曼朱基奇后点力压埃夫拉，距门8米处冲顶入近角，1比1，这是曼朱本赛季正式比赛第24球，拜仁此前在曼朱基奇进球的5场欧冠全部取胜
49'维迪奇将球踢了出来                   47'然而此后不到2分钟，格策禁区内回敲，里贝里左路传中，曼朱基奇后点力压埃夫拉，距门8米处冲顶入近角，1比1，这是曼朱本赛季正式比赛第24球，拜仁此前在曼朱基奇进球的5场欧冠全部取胜
50'鲁尼右路带球被里贝里看防                   47'然而此后不到2分钟，格策禁区内回敲，里贝里左路传中，曼朱基奇后点力压埃夫拉，距门8米处冲顶入近角，1比1，这是曼朱本赛季正式比赛第24球，拜仁此前在曼朱基奇进球的5场欧冠全部取胜
50'边线附近，鲁尼将球碰了出去                   47'然而此后不到2分钟，格策禁区内回敲，里贝里左路传中，曼朱基奇后点力压埃夫拉，距门8米处冲顶入近角，1比1，这是曼朱本赛季正式比赛第24球，拜仁此前在曼朱基奇进球的5场欧冠全部取胜
46'拉姆中场拿球给到左路                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
46'拜仁将球再次转移                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
46'博阿滕禁区边缘拿球                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
47'横向一带选择了打门，打高了                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
47'鲁尼来主罚                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
47'角球送中路，诺伊尔出击打了一下                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
47'这球没有打远                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
48'禁区内，斯马林受伤倒地                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
48'应该是落地的时候被砸了一下                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
49'【互动话题】拜仁晋级还是曼联晋级？[qiangda]                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
49'拜仁这边获得角球机会                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
49'罗本角球送禁区内                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
49'维迪奇将球踢了出来                   46'1分钟后，维尔贝克传球，鲁尼禁区内打偏
67'拉菲尼亚禁区外围远射打在自己队友身上                   67'第67分钟，拉菲尼亚在门前17米处抽射打在队友身上
68'拜仁进球了！！                   67'第67分钟，拉菲尼亚在门前17米处抽射打在队友身上
68'穆勒！！                   67'第67分钟，拉菲尼亚在门前17米处抽射打在队友身上
69'罗本禁区右路拿球，低平球送中路，穆勒推射破门！                   67'第67分钟，拉菲尼亚在门前17米处抽射打在队友身上
69'这样本场比赛不会有加时了                   67'第67分钟，拉菲尼亚在门前17米处抽射打在队友身上
69'这样将问题都抛给了曼联                   67'第67分钟，拉菲尼亚在门前17米处抽射打在队友身上
69'看看莫耶斯怎么调整了                   67'第67分钟，拉菲尼亚在门前17米处抽射打在队友身上
70'罗本右路带球被埃夫拉铲倒                   67'第67分钟，拉菲尼亚在门前17米处抽射打在队友身上
76'香川真司右路横敲                   76'第76分钟，罗本接到拉姆分球，中场右路突进，再横趟摆脱埃夫拉和维迪奇，在门前13米处左脚推射蹭维迪奇脚尖变线入左下角，3比1，罗本终结正式比赛566分钟进球荒，个人22个欧冠进球有超过半数(13个)是在淘汰赛阶段
76'博阿滕解围直接送还给了门将                   76'第76分钟，罗本接到拉姆分球，中场右路突进，再横趟摆脱埃夫拉和维迪奇，在门前13米处左脚推射蹭维迪奇脚尖变线入左下角，3比1，罗本终结正式比赛566分钟进球荒，个人22个欧冠进球有超过半数(13个)是在淘汰赛阶段
76'拜仁又进球了！！                   76'第76分钟，罗本接到拉姆分球，中场右路突进，再横趟摆脱埃夫拉和维迪奇，在门前13米处左脚推射蹭维迪奇脚尖变线入左下角，3比1，罗本终结正式比赛566分钟进球荒，个人22个欧冠进球有超过半数(13个)是在淘汰赛阶段
76'罗本！！                   76'第76分钟，罗本接到拉姆分球，中场右路突进，再横趟摆脱埃夫拉和维迪奇，在门前13米处左脚推射蹭维迪奇脚尖变线入左下角，3比1，罗本终结正式比赛566分钟进球荒，个人22个欧冠进球有超过半数(13个)是在淘汰赛阶段
77'罗本右路带球，横向的突破后打门，球是碰到了维迪奇脚尖后变线入网！                   76'第76分钟，罗本接到拉姆分球，中场右路突进，再横趟摆脱埃夫拉和维迪奇，在门前13米处左脚推射蹭维迪奇脚尖变线入左下角，3比1，罗本终结正式比赛566分钟进球荒，个人22个欧冠进球有超过半数(13个)是在淘汰赛阶段
77'拜仁基本锁定了胜局                   76'第76分钟，罗本接到拉姆分球，中场右路突进，再横趟摆脱埃夫拉和维迪奇，在门前13米处左脚推射蹭维迪奇脚尖变线入左下角，3比1，罗本终结正式比赛566分钟进球荒，个人22个欧冠进球有超过半数(13个)是在淘汰赛阶段
78'但2球的优势在面对曼联的时候还是不能调以轻心                   76'第76分钟，罗本接到拉姆分球，中场右路突进，再横趟摆脱埃夫拉和维迪奇，在门前13米处左脚推射蹭维迪奇脚尖变线入左下角，3比1，罗本终结正式比赛566分钟进球荒，个人22个欧冠进球有超过半数(13个)是在淘汰赛阶段
78'鲁尼后场抢球对罗本犯规                   76'第76分钟，罗本接到拉姆分球，中场右路突进，再横趟摆脱埃夫拉和维迪奇，在门前13米处左脚推射蹭维迪奇脚尖变线入左下角，3比1，罗本终结正式比赛566分钟进球荒，个人22个欧冠进球有超过半数(13个)是在淘汰赛阶段
82'拜仁这边又获得角球机会                   82'第82分钟，里贝里传球，穆勒禁区左侧射门被斯莫林挡出底线
82'战术角球开出，拜仁将球回敲                   82'第82分钟，里贝里传球，穆勒禁区左侧射门被斯莫林挡出底线
82'曼联有些放弃啊                   82'第82分钟，里贝里传球，穆勒禁区左侧射门被斯莫林挡出底线
83'曼联右路传中，点太少了                   82'第82分钟，里贝里传球，穆勒禁区左侧射门被斯莫林挡出底线
84'禁区外围，卡里克远射打高了                   82'第82分钟，里贝里传球，穆勒禁区左侧射门被斯莫林挡出底线
84'拜仁这边，皮萨罗准备出场                   82'第82分钟，里贝里传球，穆勒禁区左侧射门被斯莫林挡出底线
84'拜仁换人，穆勒下，皮萨罗上                   82'第82分钟，里贝里传球，穆勒禁区左侧射门被斯莫林挡出底线
88'里贝里拿球给到禁区内                   88'第88分钟，里贝里直传禁区，皮萨罗挤开维迪奇，在门前10米处转身低射被德赫亚没收
88'皮萨罗停球转身捅射打得太正                   88'第88分钟，里贝里直传禁区，皮萨罗挤开维迪奇，在门前10米处转身低射被德赫亚没收
89'yangzzj20080808：还在想15年前的美梦呢？【估计不可能了】                   88'第88分钟，里贝里直传禁区，皮萨罗挤开维迪奇，在门前10米处转身低射被德赫亚没收
90'瓦伦西亚禁区内拿球的时候先手球了                   88'第88分钟，里贝里直传禁区，皮萨罗挤开维迪奇，在门前10米处转身低射被德赫亚没收
90'下半场补时3分钟！                   88'第88分钟，里贝里直传禁区，皮萨罗挤开维迪奇，在门前10米处转身低射被德赫亚没收
91'贾努扎伊边路拿球被放倒                   88'第88分钟，里贝里直传禁区，皮萨罗挤开维迪奇，在门前10米处转身低射被德赫亚没收
