1'上半场比赛开始                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
36'角球开到前点，佩佩的甩头攻门，球顶高了                   33'第33分钟，赫迪拉送出直传，C-罗纳尔多停球后在巴勃罗贴身防守下强突禁区右侧，但12码处的半凌空抽射被阿兰苏比亚神勇托挡出横梁
36'我们看到本泽马、阿隆索等人已经在场边开始热身啦                   33'第33分钟，赫迪拉送出直传，C-罗纳尔多停球后在巴勃罗贴身防守下强突禁区右侧，但12码处的半凌空抽射被阿兰苏比亚神勇托挡出横梁
36'皇马前场进攻，C罗面对卡斯特罗，为球队赢得角球机会                   36'第36分钟，皇马连续获得角球，摩德里奇开出，佩佩头球攻门偏出
36'角球开到前点，佩佩的甩头攻门，球顶高了                   36'第36分钟，皇马连续获得角球，摩德里奇开出，佩佩头球攻门偏出
36'我们看到本泽马、阿隆索等人已经在场边开始热身啦                   36'第36分钟，皇马连续获得角球，摩德里奇开出，佩佩头球攻门偏出
37'皮济前场拿球进攻，佩佩的上抢被出罚阻挡犯规                   36'第36分钟，皇马连续获得角球，摩德里奇开出，佩佩头球攻门偏出
37'拉科获得了前场右路的任意球机会                   36'第36分钟，皇马连续获得角球，摩德里奇开出，佩佩头球攻门偏出
38'任意球开到禁区，阿吉拉尔争顶时被吹罚越位在先                   36'第36分钟，皇马连续获得角球，摩德里奇开出，佩佩头球攻门偏出
39'迪马利亚~~                   36'第36分钟，皇马连续获得角球，摩德里奇开出，佩佩头球攻门偏出
44'C罗，梅开二度~~~                   44'第44分钟，迪马利亚左路传中，拉莫斯禁区右侧12码处劲射被阿兰苏比亚勉强扑出，C-罗纳尔多近距离头球顶入空门，3-1
45'迪马利亚左边路传中到后点，拉莫斯胸部停球抽射打门，阿兰苏比亚将球一挡弹起，C罗高高跃起门前补射空门得手                   44'第44分钟，迪马利亚左路传中，拉莫斯禁区右侧12码处劲射被阿兰苏比亚勉强扑出，C-罗纳尔多近距离头球顶入空门，3-1
45'这下皇马可以松口气了，放松心态享受比赛吧                   44'第44分钟，迪马利亚左路传中，拉莫斯禁区右侧12码处劲射被阿兰苏比亚勉强扑出，C-罗纳尔多近距离头球顶入空门，3-1
46'下半场比赛开始，皇马开球                   44'第44分钟，迪马利亚左路传中，拉莫斯禁区右侧12码处劲射被阿兰苏比亚勉强扑出，C-罗纳尔多近距离头球顶入空门，3-1
46'拉莫斯右路斜传球给到左路插上的马塞洛                   44'第44分钟，迪马利亚左路传中，拉莫斯禁区右侧12码处劲射被阿兰苏比亚勉强扑出，C-罗纳尔多近距离头球顶入空门，3-1
47'马塞洛拿球下底传中到门前，莫德里奇争抢时并没有选择更容易的头球                   44'第44分钟，迪马利亚左路传中，拉莫斯禁区右侧12码处劲射被阿兰苏比亚勉强扑出，C-罗纳尔多近距离头球顶入空门，3-1
47'而是准备抽射，结果还给踢空了，晕哦                   44'第44分钟，迪马利亚左路传中，拉莫斯禁区右侧12码处劲射被阿兰苏比亚勉强扑出，C-罗纳尔多近距离头球顶入空门，3-1
47'皮济左路拿球面对拉莫斯的防守强突失误                   44'第44分钟，迪马利亚左路传中，拉莫斯禁区右侧12码处劲射被阿兰苏比亚勉强扑出，C-罗纳尔多近距离头球顶入空门，3-1
50'拉科反击，皮济拿球过了中线                   50'第50分钟，摩德里奇手球犯规被罚黄牌
50'可惜速度不够，赫迪拉及时上抢将球拦截                   50'第50分钟，摩德里奇手球犯规被罚黄牌
50'莫德里奇防守时有个抬臂的动作，手球                   50'第50分钟，摩德里奇手球犯规被罚黄牌
51'莫德里奇的这个手球，也是为自己迎来了黄袍                   50'第50分钟，摩德里奇手球犯规被罚黄牌
51'拉科禁区外的远射被佩佩挡出                   50'第50分钟，摩德里奇手球犯规被罚黄牌
51'拉莫斯后场拿球被放倒，不过球还在皇马球员脚下，有利进攻                   50'第50分钟，摩德里奇手球犯规被罚黄牌
52'伊瓜因右边路拿球横传给到卡卡                   50'第50分钟，摩德里奇手球犯规被罚黄牌
52'卡卡的过顶球找左路插上的赫迪拉，可惜后者没能拿到                   50'第50分钟，摩德里奇手球犯规被罚黄牌
52'皇马后场控球寻求进攻的机会                   50'第50分钟，摩德里奇手球犯规被罚黄牌
53'拉莫斯前场逼抢没能断下，阿吉拉尔拿球进攻                   50'第50分钟，摩德里奇手球犯规被罚黄牌
53'阿吉拉尔前场斜传球找里基，瓦拉内将球挡出                   50'第50分钟，摩德里奇手球犯规被罚黄牌
58'莫德里奇角球开到禁区，拉莫斯的头球攻门被挡出                   58'第58分钟，阿隆索替换摩德里奇出场
58'C罗背身拿球，可惜没有转身的机会                   58'第58分钟，阿隆索替换摩德里奇出场
58'球被马切纳解围出了底线                   58'第58分钟，阿隆索替换摩德里奇出场
58'皇马再次获得左侧角球机会，不过没什么威胁啦                   58'第58分钟，阿隆索替换摩德里奇出场
58'皇马再次换人：阿隆索换下莫德里奇                   58'第58分钟，阿隆索替换摩德里奇出场
59'魔力鸟要对阵容进行轮换了，毕竟下周中欧冠对阿贾克斯，以及下轮的西班牙国家德比场场不易啊                   58'第58分钟，阿隆索替换摩德里奇出场
60'阿隆索禁区外的远射被阿兰苏比亚奋力扑出底线                   58'第58分钟，阿隆索替换摩德里奇出场
60'皇马右侧角球机会                   58'第58分钟，阿隆索替换摩德里奇出场
60'角球开到后点，伊瓜因将球得到                   58'第58分钟，阿隆索替换摩德里奇出场
60'伊瓜因禁区左侧拿球斜传禁区，拉莫斯争顶被吹罚压人犯规                   58'第58分钟，阿隆索替换摩德里奇出场
65'皇马第三次换人：伊瓜因被本泽马替换下场                   65'第65分钟，本泽马替换伊瓜因出场
65'两球领先，魔力鸟也是开始了大轮换                   65'第65分钟，本泽马替换伊瓜因出场
66'这场比赛是本泽马西甲赛场的100场大战，看看他的上场能否改写比分了                   65'第65分钟，本泽马替换伊瓜因出场
67'皇马前场进攻迎的任意球机会                   65'第65分钟，本泽马替换伊瓜因出场
67'球进啦，佩佩                   65'第65分钟，本泽马替换伊瓜因出场
67'阿隆索左侧任意球开到前点，佩佩的头球攻门得手，本泽马中间也是有机会的                   65'第65分钟，本泽马替换伊瓜因出场
68'拉科中场的失误，赫迪拉斜传球给到卡卡                   65'第65分钟，本泽马替换伊瓜因出场
68'卡卡将球过度给到左侧的C罗                   65'第65分钟，本泽马替换伊瓜因出场
68'C罗拿球面对阿兰苏比亚的出击，低射被挡                   65'第65分钟，本泽马替换伊瓜因出场
67'皇马前场进攻迎的任意球机会                   67'第67分钟，卡卡突破横传，C-罗纳尔多禁区弧内的射门被阿兰苏比亚扑挡后没收
67'球进啦，佩佩                   67'第67分钟，卡卡突破横传，C-罗纳尔多禁区弧内的射门被阿兰苏比亚扑挡后没收
67'阿隆索左侧任意球开到前点，佩佩的头球攻门得手，本泽马中间也是有机会的                   67'第67分钟，卡卡突破横传，C-罗纳尔多禁区弧内的射门被阿兰苏比亚扑挡后没收
68'拉科中场的失误，赫迪拉斜传球给到卡卡                   67'第67分钟，卡卡突破横传，C-罗纳尔多禁区弧内的射门被阿兰苏比亚扑挡后没收
68'卡卡将球过度给到左侧的C罗                   67'第67分钟，卡卡突破横传，C-罗纳尔多禁区弧内的射门被阿兰苏比亚扑挡后没收
68'C罗拿球面对阿兰苏比亚的出击，低射被挡                   67'第67分钟，卡卡突破横传，C-罗纳尔多禁区弧内的射门被阿兰苏比亚扑挡后没收
69'卡卡后点跟上准备补射，球被阿兰苏比亚及时起来没收                   67'第67分钟，卡卡突破横传，C-罗纳尔多禁区弧内的射门被阿兰苏比亚扑挡后没收
69'皇马目前12次打门进4球，而拉科是1脚射门就得分啦                   67'第67分钟，卡卡突破横传，C-罗纳尔多禁区弧内的射门被阿兰苏比亚扑挡后没收
69'劳雷右边路拿球传中到门前，瓦拉内将球解围出来                   67'第67分钟，卡卡突破横传，C-罗纳尔多禁区弧内的射门被阿兰苏比亚扑挡后没收
70'拉科第三次换人：卡穆纳斯换下多明戈斯                   67'第67分钟，卡卡突破横传，C-罗纳尔多禁区弧内的射门被阿兰苏比亚扑挡后没收
46'下半场比赛开始，皇马开球                   46'1分钟后，阿隆索传球，C-罗纳尔多远射偏出
46'拉莫斯右路斜传球给到左路插上的马塞洛                   46'1分钟后，阿隆索传球，C-罗纳尔多远射偏出
47'马塞洛拿球下底传中到门前，莫德里奇争抢时并没有选择更容易的头球                   46'1分钟后，阿隆索传球，C-罗纳尔多远射偏出
47'而是准备抽射，结果还给踢空了，晕哦                   46'1分钟后，阿隆索传球，C-罗纳尔多远射偏出
47'皮济左路拿球面对拉莫斯的防守强突失误                   46'1分钟后，阿隆索传球，C-罗纳尔多远射偏出
48'不过皇马中场传球也是失误，劳雷右路拿球直传给到加玛                   46'1分钟后，阿隆索传球，C-罗纳尔多远射偏出
48'加玛下底传中被皇马后卫挡出                   46'1分钟后，阿隆索传球，C-罗纳尔多远射偏出
48'阿吉拉尔前场逼抢，踢倒了拉莫斯，犯规                   46'1分钟后，阿隆索传球，C-罗纳尔多远射偏出
49'莫德里奇左路拿球被劳雷直接放倒在地                   46'1分钟后，阿隆索传球，C-罗纳尔多远射偏出
49'皇马获得左侧任意球机会                   46'1分钟后，阿隆索传球，C-罗纳尔多远射偏出
49'莫德里奇任意球开到禁区，拉科球员解围                   46'1分钟后，阿隆索传球，C-罗纳尔多远射偏出
84'卡卡禁区内的横传球打在了埃瓦尔多手上                   84'第84分钟，卡卡禁区右侧传中打在埃瓦尔多手上，后者被罚黄牌，C-罗纳尔多再罚点球低射左下角，皮球打中左侧立柱内侧入网，5-1
84'埃瓦尔多也是被裁判出示黄牌警告                   84'第84分钟，卡卡禁区右侧传中打在埃瓦尔多手上，后者被罚黄牌，C-罗纳尔多再罚点球低射左下角，皮球打中左侧立柱内侧入网，5-1
85'C罗主罚第二个点球，球击中立柱内侧进网，带帽成功                   84'第84分钟，卡卡禁区右侧传中打在埃瓦尔多手上，后者被罚黄牌，C-罗纳尔多再罚点球低射左下角，皮球打中左侧立柱内侧入网，5-1
86'这球怎么就不给卡卡来打了，毕竟之前全队都给卡卡找机会多次了啊                   84'第84分钟，卡卡禁区右侧传中打在埃瓦尔多手上，后者被罚黄牌，C-罗纳尔多再罚点球低射左下角，皮球打中左侧立柱内侧入网，5-1
86'拉莫斯中场的上抢，踢倒了皮济                   84'第84分钟，卡卡禁区右侧传中打在埃瓦尔多手上，后者被罚黄牌，C-罗纳尔多再罚点球低射左下角，皮球打中左侧立柱内侧入网，5-1
87'劳雷在裁判吹罚第二点球后情绪上比较激动，冲撞裁判被出示黄牌警告                   84'第84分钟，卡卡禁区右侧传中打在埃瓦尔多手上，后者被罚黄牌，C-罗纳尔多再罚点球低射左下角，皮球打中左侧立柱内侧入网，5-1
87'马塞洛后场抢断将球给到迪马利亚                   84'第84分钟，卡卡禁区右侧传中打在埃瓦尔多手上，后者被罚黄牌，C-罗纳尔多再罚点球低射左下角，皮球打中左侧立柱内侧入网，5-1
88'迪马利亚再将球过度给到C罗                   88'第88分钟，C-罗纳尔多禁区右侧传中，但本泽马8码处扫射又被后卫挡出
88'C罗拿球进入禁区，横传门前，本泽马包抄，面对马切纳的防守起脚打门没能踢上                   88'第88分钟，C-罗纳尔多禁区右侧传中，但本泽马8码处扫射又被后卫挡出
89'下半场比赛也已经接近尾声，比分5-1，皇马主场大比分领先                   88'第88分钟，C-罗纳尔多禁区右侧传中，但本泽马8码处扫射又被后卫挡出
90'游客5344:没看到C罗特意给卡卡做球么（那点球让给卡卡罚也是可以的撒）                   88'第88分钟，C-罗纳尔多禁区右侧传中，但本泽马8码处扫射又被后卫挡出
90'马塞洛左边路的传中，C罗中路跟上的冲顶，球偏了                   88'第88分钟，C-罗纳尔多禁区右侧传中，但本泽马8码处扫射又被后卫挡出
91'拉科后场直传球找卡穆纳斯，瓦拉内的上抢被出罚了犯规                   88'第88分钟，C-罗纳尔多禁区右侧传中，但本泽马8码处扫射又被后卫挡出
91'下半场补时2分钟                   88'第88分钟，C-罗纳尔多禁区右侧传中，但本泽马8码处扫射又被后卫挡出
