1'上半场比赛开始了！                   1'赛前为比拉诺瓦默哀1分钟
20'博阿腾长传球被卡尔迪罗拉头球解围                   20'拜仁第20分钟追平比分，皮萨罗直塞禁区左侧，里贝里单刀距门9米处左脚推射入近角，1比1
20'里贝里扳平了比分！                   20'拜仁第20分钟追平比分，皮萨罗直塞禁区左侧，里贝里单刀距门9米处左脚推射入近角，1比1
21'拜仁中场断球，不莱梅不慎将球碰到本方产场并落在皮萨罗脚下，皮萨罗马上送一记身后，里贝里快速插上形成单刀面对沃尔夫低射破门！                   20'拜仁第20分钟追平比分，皮萨罗直塞禁区左侧，里贝里单刀距门9米处左脚推射入近角，1比1
22'希望里贝里这个进球能让他提升信心                   20'拜仁第20分钟追平比分，皮萨罗直塞禁区左侧，里贝里单刀距门9米处左脚推射入近角，1比1
22'回复：殊赐 文生，我怎么感觉你像是主持过nba呢（有啊，不过不常做nba）                   20'拜仁第20分钟追平比分，皮萨罗直塞禁区左侧，里贝里单刀距门9米处左脚推射入近角，1比1
23'巴格弗雷德后场长传，洪特跑不到位                   20'拜仁第20分钟追平比分，皮萨罗直塞禁区左侧，里贝里单刀距门9米处左脚推射入近角，1比1
23'格策右路得球，交给小猪                   20'拜仁第20分钟追平比分，皮萨罗直塞禁区左侧，里贝里单刀距门9米处左脚推射入近角，1比1
23'小猪大范围往左边转移，传到了皮萨罗身后                   20'拜仁第20分钟追平比分，皮萨罗直塞禁区左侧，里贝里单刀距门9米处左脚推射入近角，1比1
23'球直接飞出边线                   20'拜仁第20分钟追平比分，皮萨罗直塞禁区左侧，里贝里单刀距门9米处左脚推射入近角，1比1
34'施魏因斯泰格中场控球交给马丁内斯                   34'第34分钟，拜仁打出精彩配合，阿拉巴中路传球，皮萨罗与穆勒踢墙配合，突入禁区右侧距门13米处吊射越过沃尔夫，弗里茨门线飞身倒钩解围
34'马丁内斯分过来阿拉巴，皮萨罗中路得球                   34'第34分钟，拜仁打出精彩配合，阿拉巴中路传球，皮萨罗与穆勒踢墙配合，突入禁区右侧距门13米处吊射越过沃尔夫，弗里茨门线飞身倒钩解围
35'皮萨罗与穆勒踢墙配合后自己带球盘过巴格弗雷德到禁区右侧来一脚挑射，被弗里茨门线前倒钩解围！                   34'第34分钟，拜仁打出精彩配合，阿拉巴中路传球，皮萨罗与穆勒踢墙配合，突入禁区右侧距门13米处吊射越过沃尔夫，弗里茨门线飞身倒钩解围
35'穆勒想倒钩打门，可惜没有打上                   34'第34分钟，拜仁打出精彩配合，阿拉巴中路传球，皮萨罗与穆勒踢墙配合，突入禁区右侧距门13米处吊射越过沃尔夫，弗里茨门线飞身倒钩解围
35'里贝里左路再要球，横向传给了小猪                   34'第34分钟，拜仁打出精彩配合，阿拉巴中路传球，皮萨罗与穆勒踢墙配合，突入禁区右侧距门13米处吊射越过沃尔夫，弗里茨门线飞身倒钩解围
35'丹特分边，阿拉巴一漏                   34'第34分钟，拜仁打出精彩配合，阿拉巴中路传球，皮萨罗与穆勒踢墙配合，突入禁区右侧距门13米处吊射越过沃尔夫，弗里茨门线飞身倒钩解围
35'里贝里快速下底传中，普勒德尔抢到第一点                   34'第34分钟，拜仁打出精彩配合，阿拉巴中路传球，皮萨罗与穆勒踢墙配合，突入禁区右侧距门13米处吊射越过沃尔夫，弗里茨门线飞身倒钩解围
36'洪特打进一球！                   34'第34分钟，拜仁打出精彩配合，阿拉巴中路传球，皮萨罗与穆勒踢墙配合，突入禁区右侧距门13米处吊射越过沃尔夫，弗里茨门线飞身倒钩解围
37'迪桑托前场右路背身接球，马上大范围转移到左路，洪特高速插上停球后已经到了禁区左侧，他调整到自己右脚小角度推射远角命中！                   34'第34分钟，拜仁打出精彩配合，阿拉巴中路传球，皮萨罗与穆勒踢墙配合，突入禁区右侧距门13米处吊射越过沃尔夫，弗里茨门线飞身倒钩解围
37'不莱梅的反击效率极高呀！                   34'第34分钟，拜仁打出精彩配合，阿拉巴中路传球，皮萨罗与穆勒踢墙配合，突入禁区右侧距门13米处吊射越过沃尔夫，弗里茨门线飞身倒钩解围
37'不莱梅3次射门就进了两个球                   34'第34分钟，拜仁打出精彩配合，阿拉巴中路传球，皮萨罗与穆勒踢墙配合，突入禁区右侧距门13米处吊射越过沃尔夫，弗里茨门线飞身倒钩解围
42'这段时间不莱梅少有地不断进攻                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
42'不莱梅前场断球，迪桑托拉边拿球                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
42'落入阵地战没有优势了                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
43'不莱梅前场断球连续出现                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
43'拜仁就是不开大脚，想用传球通过半场，有点难啊                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
43'这边不莱梅左路加西亚下底横扫门前，洪特铲射没有碰到球，可惜了                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
43'拜仁顶过了对方一段狂攻                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
44'格策右路边路传中，普勒德尔跃起头球解围出底线                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
44'拜仁前场右路的角球机会                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
44'格策发到前点，丹特蹭到半空，沃尔夫出击将球摘下                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
45'迪桑托这边很快啊，挑球过人被丹特倒钩解围                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
45'阿拉巴左路带球上来直传交给了里贝里                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
45'里贝里横做，过不了普勒德尔                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
45'上半场比赛没有补时！                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
45'上半场比赛结束了！                   42'第42分钟，诺伊尔在迪桑托紧逼下险些自摆乌龙，好在将球踢出底线，不来梅开出角球，普勒德尔后点传回中路，加西亚半凌空扫射入网，但越位在先
46'下半场比赛开始！                   46'第46分钟，拉姆右路低传，格策后点距门11米处推射被封堵
46'下半场一上来拜仁马上作出人员调整                   46'第46分钟，拉姆右路低传，格策后点距门11米处推射被封堵
46'16号拉姆替下了23号小将魏泽尔，并马上戴回队长袖标！                   46'第46分钟，拉姆右路低传，格策后点距门11米处推射被封堵
46'里贝里左路得球，与穆勒二过一后分到右路                   46'第46分钟，拉姆右路低传，格策后点距门11米处推射被封堵
47'拉姆助攻到禁区右侧横传，格策的打门太软了                   46'第46分钟，拉姆右路低传，格策后点距门11米处推射被封堵
47'加西亚左路的挑传出了边线                   46'第46分钟，拉姆右路低传，格策后点距门11米处推射被封堵
48'皮萨罗出来要球，格策回给丹特                   46'第46分钟，拉姆右路低传，格策后点距门11米处推射被封堵
48'更正一下，拉姆是21号！                   46'第46分钟，拉姆右路低传，格策后点距门11米处推射被封堵
49'马丁内斯中路过渡一下，里贝里下底传中，回防的塞拉西将球捅出底线                   46'第46分钟，拉姆右路低传，格策后点距门11米处推射被封堵
49'里贝里角球发到后点，博阿腾往里摆渡，普勒德尔头球解围                   46'第46分钟，拉姆右路低传，格策后点距门11米处推射被封堵
57'拜仁左路进攻推进到底线附近                   57'第57分钟，里贝里禁区左侧底线回敲，阿拉巴横推中路，皮萨罗在门前3米处铲射入网，拜仁3比2反超
57'皮萨罗梅开二度！                   57'第57分钟，里贝里禁区左侧底线回敲，阿拉巴横推中路，皮萨罗在门前3米处铲射入网，拜仁3比2反超
58'里贝里左路带球到左左肋部，绕出来回传，阿拉巴跟进上来再横传门前，皮萨罗插上将球挡进大门！                   57'第57分钟，里贝里禁区左侧底线回敲，阿拉巴横推中路，皮萨罗在门前3米处铲射入网，拜仁3比2反超
58'拜仁慕尼黑终于可以逆转比分了                   57'第57分钟，里贝里禁区左侧底线回敲，阿拉巴横推中路，皮萨罗在门前3米处铲射入网，拜仁3比2反超
58'皮萨罗是老当益壮！                   57'第57分钟，里贝里禁区左侧底线回敲，阿拉巴横推中路，皮萨罗在门前3米处铲射入网，拜仁3比2反超
58'不莱梅反击，小猪铲断                   57'第57分钟，里贝里禁区左侧底线回敲，阿拉巴横推中路，皮萨罗在门前3米处铲射入网，拜仁3比2反超
58'球分到右路                   57'第57分钟，里贝里禁区左侧底线回敲，阿拉巴横推中路，皮萨罗在门前3米处铲射入网，拜仁3比2反超
58'拉姆横传点球为附近，马丁内斯推射，沃尔夫迅速倒地将球扑出底线！                   57'第57分钟，里贝里禁区左侧底线回敲，阿拉巴横推中路，皮萨罗在门前3米处铲射入网，拜仁3比2反超
59'里贝里右路又来了，与皮萨罗做配合，中路被卡尔迪罗拉大脚破坏                   57'第57分钟，里贝里禁区左侧底线回敲，阿拉巴横推中路，皮萨罗在门前3米处铲射入网，拜仁3比2反超
60'回复：庸人自扰丶zZ 看来拜仁认真了，拜仁认真起来全世界都怕他。（态度决定一切嘛）                   57'第57分钟，里贝里禁区左侧底线回敲，阿拉巴横推中路，皮萨罗在门前3米处铲射入网，拜仁3比2反超
59'里贝里右路又来了，与皮萨罗做配合，中路被卡尔迪罗拉大脚破坏                   59'第59分钟，马丁内斯接应穆勒右路回敲，在门前12米处推射被沃尔夫指尖托出右门柱
60'回复：庸人自扰丶zZ 看来拜仁认真了，拜仁认真起来全世界都怕他。（态度决定一切嘛）                   59'第59分钟，马丁内斯接应穆勒右路回敲，在门前12米处推射被沃尔夫指尖托出右门柱
61'拜仁又进一球！！小猪！                   59'第59分钟，马丁内斯接应穆勒右路回敲，在门前12米处推射被沃尔夫指尖托出右门柱
61'两位老将连线，拉姆在右路送出一记弧度、速度、落点俱佳的传中，施魏因斯泰格高高跃起头球攻门有了！                   59'第59分钟，马丁内斯接应穆勒右路回敲，在门前12米处推射被沃尔夫指尖托出右门柱
62'下半场才打了15分钟，拜仁就连灌三球了！                   59'第59分钟，马丁内斯接应穆勒右路回敲，在门前12米处推射被沃尔夫指尖托出右门柱
62'拉姆右路得球，外脚背直塞                   59'第59分钟，马丁内斯接应穆勒右路回敲，在门前12米处推射被沃尔夫指尖托出右门柱
62'穆勒脚后跟一踩，马丁内斯有点全面开花的意思                   59'第59分钟，马丁内斯接应穆勒右路回敲，在门前12米处推射被沃尔夫指尖托出右门柱
62'马丁内斯外围一脚低射，沃尔夫倒地将球扑住                   59'第59分钟，马丁内斯接应穆勒右路回敲，在门前12米处推射被沃尔夫指尖托出右门柱
72'里贝里右路得球，交给拉姆，趟大了                   72'第72分钟，尤努佐维奇右侧开出角球，普勒德尔争顶偏出
72'加西亚带球类上来传到弧顶位置                   72'第72分钟，尤努佐维奇右侧开出角球，普勒德尔争顶偏出
72'尤努佐维奇正脚背抽射，打得正了一点，诺伊尔倒地将球扑住！                   72'第72分钟，尤努佐维奇右侧开出角球，普勒德尔争顶偏出
73'瓜迪奥拉作出一次大胆的换人，10号罗本替下了4号丹特！                   72'第72分钟，尤努佐维奇右侧开出角球，普勒德尔争顶偏出
73'罗本也上来跑一段                   72'第72分钟，尤努佐维奇右侧开出角球，普勒德尔争顶偏出
74'罗本第一下触球就进球了！                   72'第72分钟，尤努佐维奇右侧开出角球，普勒德尔争顶偏出
75'罗本右路得球，快速横向内切转身左脚打门打进球门左下角！                   72'第72分钟，尤努佐维奇右侧开出角球，普勒德尔争顶偏出
75'经典的罗本式射门！                   72'第72分钟，尤努佐维奇右侧开出角球，普勒德尔争顶偏出
74'罗本第一下触球就进球了！                   74'第74分钟，罗本右肋得球内切，距门20米处左脚抽射钻入左下角，5比2，这是德甲本赛季第4快的替补进球(46秒)，罗本近5个正式比赛进球都在主场
75'罗本右路得球，快速横向内切转身左脚打门打进球门左下角！                   74'第74分钟，罗本右肋得球内切，距门20米处左脚抽射钻入左下角，5比2，这是德甲本赛季第4快的替补进球(46秒)，罗本近5个正式比赛进球都在主场
75'经典的罗本式射门！                   74'第74分钟，罗本右肋得球内切，距门20米处左脚抽射钻入左下角，5比2，这是德甲本赛季第4快的替补进球(46秒)，罗本近5个正式比赛进球都在主场
77'拜仁慕尼黑再换人，26号孔腾托换下了27号阿拉巴                   74'第74分钟，罗本右肋得球内切，距门20米处左脚抽射钻入左下角，5比2，这是德甲本赛季第4快的替补进球(46秒)，罗本近5个正式比赛进球都在主场
77'里贝里右路内切，又有机会                   74'第74分钟，罗本右肋得球内切，距门20米处左脚抽射钻入左下角，5比2，这是德甲本赛季第4快的替补进球(46秒)，罗本近5个正式比赛进球都在主场
78'撞墙式配合后，罗本脚后跟传球，里贝里小角度打门被门将封出底线                   78'第78分钟，格策传禁区右侧，里贝里斜射被普勒德尔飞身挡出底线
78'格策角球发到后点，被普勒德尔头球顶了一下                   78'第78分钟，格策传禁区右侧，里贝里斜射被普勒德尔飞身挡出底线
78'球还在里贝里脚下，下底传中收获一个角球                   78'第78分钟，格策传禁区右侧，里贝里斜射被普勒德尔飞身挡出底线
78'格策一对一面对尤努佐维奇                   78'第78分钟，格策传禁区右侧，里贝里斜射被普勒德尔飞身挡出底线
79'博阿腾分给了拉姆，小猪已经到右边线附近，拉姆往里传，丢了                   78'第78分钟，格策传禁区右侧，里贝里斜射被普勒德尔飞身挡出底线
79'又是里贝里左路发难，突到禁区里了，普勒德尔将球抢断下来                   78'第78分钟，格策传禁区右侧，里贝里斜射被普勒德尔飞身挡出底线
81'拜仁又来了，拉姆一顺，罗本下传传中被加西亚伸腿挡出底线                   78'第78分钟，格策传禁区右侧，里贝里斜射被普勒德尔飞身挡出底线
81'战术角球，罗本传中比较低                   78'第78分钟，格策传禁区右侧，里贝里斜射被普勒德尔飞身挡出底线
84'拜仁前场右路的角球机会                   84'第84分钟，罗本右侧开出角球，穆勒前点俯身头球吊射落在远端横梁上沿
84'罗本角球发到前点比较低，穆勒一记回头望月，球砸在横梁上！                   84'第84分钟，罗本右侧开出角球，穆勒前点俯身头球吊射落在远端横梁上沿
85'卡尔迪罗拉长传球过不了马丁内斯                   84'第84分钟，罗本右侧开出角球，穆勒前点俯身头球吊射落在远端横梁上沿
86'马丁内斯交给拉姆，拉姆与罗本作配合，没有成功                   84'第84分钟，罗本右侧开出角球，穆勒前点俯身头球吊射落在远端横梁上沿
86'皮萨罗禁区内脚后跟传球，格策得球连续晃过没有突过去                   84'第84分钟，罗本右侧开出角球，穆勒前点俯身头球吊射落在远端横梁上沿
86'里贝里长驱直入到禁区，这才回传                   84'第84分钟，罗本右侧开出角球，穆勒前点俯身头球吊射落在远端横梁上沿
87'格策打门没有打上力量，沃尔夫将球没收                   84'第84分钟，罗本右侧开出角球，穆勒前点俯身头球吊射落在远端横梁上沿
87'加西亚左路送对方身后，洪特没有跑啊                   84'第84分钟，罗本右侧开出角球，穆勒前点俯身头球吊射落在远端横梁上沿
87'拉姆又来了，罗本内切，又打了，打在后卫脚上飞上天空                   84'第84分钟，罗本右侧开出角球，穆勒前点俯身头球吊射落在远端横梁上沿
87'拜仁慕尼黑获得前场右路的角球机会                   84'第84分钟，罗本右侧开出角球，穆勒前点俯身头球吊射落在远端横梁上沿
