6'香川真司进球了！                   6'曼联第6分钟取得领先，埃尔南德斯右路传中，香川真司前点小禁区边缘头球破门
53'范佩西进球了！                   50'西布朗第50分钟再扳一城，布伦特盘带受阻，半场替补出场的卢卡库禁区边缘推射右下角入网，2-3
53'林德加德上半场没有几次需要作出扑救动作                   53'曼联第53分钟拉开差距，瓦伦西亚禁区右侧边缘传中，范佩西8码处挡射破门，4-2
53'范佩西进球了！                   53'曼联第53分钟拉开差距，瓦伦西亚禁区右侧边缘传中，范佩西8码处挡射破门，4-2
54'瓦伦西亚右肋部低传门前，范佩西抢点倒地射门球进！                   53'曼联第53分钟拉开差距，瓦伦西亚禁区右侧边缘传中，范佩西8码处挡射破门，4-2
55'西布罗姆维奇的进攻也很有想法，穆隆布的直塞禁区，可惜朗先越位了                   53'曼联第53分钟拉开差距，瓦伦西亚禁区右侧边缘传中，范佩西8码处挡射破门，4-2
55'布特纳左路引球上前场，中路安德森再发展给埋伏在禁区右侧的范佩西                   53'曼联第53分钟拉开差距，瓦伦西亚禁区右侧边缘传中，范佩西8码处挡射破门，4-2
55'范佩西再一顺，瓦伦西亚套上传中赢得一个角球                   53'曼联第53分钟拉开差距，瓦伦西亚禁区右侧边缘传中，范佩西8码处挡射破门，4-2
55'范佩西准备主罚这个角球                   53'曼联第53分钟拉开差距，瓦伦西亚禁区右侧边缘传中，范佩西8码处挡射破门，4-2
56'范佩西角球发到后点，麦考利头球解围                   53'曼联第53分钟拉开差距，瓦伦西亚禁区右侧边缘传中，范佩西8码处挡射破门，4-2
56'香川真司再挑传禁区，小碗豆卸下球来打门被奥尔森挡住                   53'曼联第53分钟拉开差距，瓦伦西亚禁区右侧边缘传中，范佩西8码处挡射破门，4-2
60'让人心情稍为没有那么低落的是吉格斯明年还将继续为红魔效力                   60'第60分钟，吉格斯替换克莱维利出场
61'1973年出生的老将，没有让我们短时间内再伤心一回                   60'第60分钟，吉格斯替换克莱维利出场
61'吉格斯上场后，我们看到斯科尔斯也准备上场了                   60'第60分钟，吉格斯替换克莱维利出场
62'这是弗格森与斯科尔斯共同的告别之战！生姜头怎能不上场？                   60'第60分钟，吉格斯替换克莱维利出场
62'香川真司左路传中直接传出底线                   60'第60分钟，吉格斯替换克莱维利出场
63'吉格斯今天把两鬓的白发全剃了，看起来年轻了很多！                   60'第60分钟，吉格斯替换克莱维利出场
63'小碗豆进球了，助攻的是吉格斯！                   60'第60分钟，吉格斯替换克莱维利出场
67'战术角球传到后点，奥尔森包抄推射居然打高了！！！                   67'第67分钟，布伦特左路传中，奥尔森远点近距离垫射竟然高出
67'近在咫尺的门前推射，可惜端高了。。。                   67'第67分钟，布伦特左路传中，奥尔森远点近距离垫射竟然高出
67'不进比进还难，这就是足球！                   67'第67分钟，布伦特左路传中，奥尔森远点近距离垫射竟然高出
68'斯科尔斯已经换好了战袍，他即将登场                   67'第67分钟，布伦特左路传中，奥尔森远点近距离垫射竟然高出
68'雅各布右路斜传禁区，朗头球回传多朗斯远射打高                   67'第67分钟，布伦特左路传中，奥尔森远点近距离垫射竟然高出
69'斯科尔斯上场了，换下了香川真司！全场起立为老兵致敬！                   67'第67分钟，布伦特左路传中，奥尔森远点近距离垫射竟然高出
70'斯科尔斯一生只为红魔效力，鼓掌吧，各位                   67'第67分钟，布伦特左路传中，奥尔森远点近距离垫射竟然高出
70'菲尔琼斯在弧顶处飞铲铲倒了穆隆布                   67'第67分钟，布伦特左路传中，奥尔森远点近距离垫射竟然高出
70'卢卡库任意球打门擦着右边立柱出了底线                   67'第67分钟，布伦特左路传中，奥尔森远点近距离垫射竟然高出
71'中途碰到了曼联的球员，角球                   71'第71分钟，卢卡库30码处任意球远射打中斯科尔斯后偏转出右侧立柱
71'角球没有威胁，红魔的反击速度很快                   71'第71分钟，卢卡库30码处任意球远射打中斯科尔斯后偏转出右侧立柱
71'三打二的机会，小碗豆分给左路的吉格斯，吉格斯搓传后门柱，小碗豆想凌空端给中路的斯科尔斯                   71'第71分钟，卢卡库30码处任意球远射打中斯科尔斯后偏转出右侧立柱
71'可惜力量送大了                   71'第71分钟，卢卡库30码处任意球远射打中斯科尔斯后偏转出右侧立柱
73'布特纳左路护球倒地，但主裁判没有吹对方犯规                   71'第71分钟，卢卡库30码处任意球远射打中斯科尔斯后偏转出右侧立柱
73'卢卡库右路接应长传传中被埃文斯挡出底线，角球                   71'第71分钟，卢卡库30码处任意球远射打中斯科尔斯后偏转出右侧立柱
73'战术角球，莫里森斜伟后点                   71'第71分钟，卢卡库30码处任意球远射打中斯科尔斯后偏转出右侧立柱
74'麦考利头球摆渡，朗的倒钩没有打上                   71'第71分钟，卢卡库30码处任意球远射打中斯科尔斯后偏转出右侧立柱
74'攻防转换速度很快                   71'第71分钟，卢卡库30码处任意球远射打中斯科尔斯后偏转出右侧立柱
74'斯科尔斯拿球，直传找到老战友吉格斯                   71'第71分钟，卢卡库30码处任意球远射打中斯科尔斯后偏转出右侧立柱
74'吉格斯回给左路的布特纳，布特纳又传给斯科尔斯                   71'第71分钟，卢卡库30码处任意球远射打中斯科尔斯后偏转出右侧立柱
74'斯科尔斯的挑传球被福斯特没收                   71'第71分钟，卢卡库30码处任意球远射打中斯科尔斯后偏转出右侧立柱
77'卢卡库右路发难，趟过了卡里克后回传，多朗斯打门高出横梁！                   77'第77分钟，卢卡库突破卡里克在禁区右侧底线附近回传，多兰斯14码处射门高出
78'瓦伦西亚右路得球，传中到后点吉格斯                   77'第77分钟，卢卡库突破卡里克在禁区右侧底线附近回传，多兰斯14码处射门高出
78'吉格斯挑传稍稍高出横梁！                   77'第77分钟，卢卡库突破卡里克在禁区右侧底线附近回传，多兰斯14码处射门高出
78'西布罗姆维奇换人，32号福琼替下了7号莫里森！                   77'第77分钟，卢卡库突破卡里克在禁区右侧底线附近回传，多兰斯14码处射门高出
79'西布罗姆维奇连换两人，8号罗森贝里换下了9号朗！                   77'第77分钟，卢卡库突破卡里克在禁区右侧底线附近回传，多兰斯14码处射门高出
79'多朗斯左路传中被埃文斯头球解围                   77'第77分钟，卢卡库突破卡里克在禁区右侧底线附近回传，多兰斯14码处射门高出
80'西布罗姆维奇右面的突击，雅各布带球到禁区前沿低射，打得绵软无力                   77'第77分钟，卢卡库突破卡里克在禁区右侧底线附近回传，多兰斯14码处射门高出
80'卢卡库梅开二度！                   77'第77分钟，卢卡库突破卡里克在禁区右侧底线附近回传，多兰斯14码处射门高出
80'西布罗姆维奇右面的突击，雅各布带球到禁区前沿低射，打得绵软无力                   80'第80分钟，刚刚替补出场的罗森贝里直传，卢卡库突破至12码处单刀推射破门，3-5
80'卢卡库梅开二度！                   80'第80分钟，刚刚替补出场的罗森贝里直传，卢卡库突破至12码处单刀推射破门，3-5
81'穆隆布中场断球，雅各布接应直塞对方后卫身后，卢卡库单刀左脚推球门左下角球进！                   80'第80分钟，刚刚替补出场的罗森贝里直传，卢卡库突破至12码处单刀推射破门，3-5
81'进球源源不断！                   80'第80分钟，刚刚替补出场的罗森贝里直传，卢卡库突破至12码处单刀推射破门，3-5
82'穆隆布右路得球，交给比利-琼斯，后者横梁，穆隆布跟进推射破网                   80'第80分钟，刚刚替补出场的罗森贝里直传，卢卡库突破至12码处单刀推射破门，3-5
82'悬念又来了                   80'第80分钟，刚刚替补出场的罗森贝里直传，卢卡库突破至12码处单刀推射破门，3-5
82'全场比赛第一张黄牌给了中场下脚扫倒雅各布的斯科尔斯！                   80'第80分钟，刚刚替补出场的罗森贝里直传，卢卡库突破至12码处单刀推射破门，3-5
83'弗格森作出生涯最后一次换人，5号费迪南德换下了6号有点挺不住的埃文斯！                   80'第80分钟，刚刚替补出场的罗森贝里直传，卢卡库突破至12码处单刀推射破门，3-5
86'西布罗姆维奇真不给面子啊！卢卡库上演帽子戏法！                   86'西布朗第86分钟扳平比分，穆卢姆布禁区右侧传中，卢卡库近距离抢在费迪南德之前捅射打中右侧立柱弹回，他随即补射破门，5-5
87'多朗斯左路传后点，穆隆布将球端到中路，卢卡库头球攻门被费迪南德挡了一下，倒在地上的卢卡库贴着草坪将门线上的皮球顶进空门！                   86'西布朗第86分钟扳平比分，穆卢姆布禁区右侧传中，卢卡库近距离抢在费迪南德之前捅射打中右侧立柱弹回，他随即补射破门，5-5
87'弗格森的脸色变得有点深沉                   86'西布朗第86分钟扳平比分，穆卢姆布禁区右侧传中，卢卡库近距离抢在费迪南德之前捅射打中右侧立柱弹回，他随即补射破门，5-5
88'比赛胜负虽然意义不大，但老爵爷当然更倾向画上完美的句号                   86'西布朗第86分钟扳平比分，穆卢姆布禁区右侧传中，卢卡库近距离抢在费迪南德之前捅射打中右侧立柱弹回，他随即补射破门，5-5
89'西布罗姆维奇的反击，穆隆布准备横穿球场的转移                   86'西布朗第86分钟扳平比分，穆卢姆布禁区右侧传中，卢卡库近距离抢在费迪南德之前捅射打中右侧立柱弹回，他随即补射破门，5-5
89'可惜被瓦伦西亚拦了一下                   86'西布朗第86分钟扳平比分，穆卢姆布禁区右侧传中，卢卡库近距离抢在费迪南德之前捅射打中右侧立柱弹回，他随即补射破门，5-5
89'这样一个比分，让球迷们对弗格森的告别之战印象更加深刻                   86'西布朗第86分钟扳平比分，穆卢姆布禁区右侧传中，卢卡库近距离抢在费迪南德之前捅射打中右侧立柱弹回，他随即补射破门，5-5
