1'上半场比赛开始了！                   1'第1分钟恒大展开积极前压，但黄博文因在前场凶狠铲抢张稀哲领到黄牌
34'禁区内人仰马翻，最后裁判吹的是恒大淘宝球员犯规                   34'第34分钟，恒大中路快速传递由保利尼奥将球传入禁区，高拉特前插时与徐云龙接触倒地，拼抢混战中保利尼奥失去平衡撞翻杨智，黄博文将球射入空门被判无效，裁判判定保利尼奥侵犯门将
35'埃尔克森的传球，保利尼奥横敲，高拉特带球突进倒地，球被杨智碰一下，埃尔克森冲上来又是倒地                   34'第34分钟，恒大中路快速传递由保利尼奥将球传入禁区，高拉特前插时与徐云龙接触倒地，拼抢混战中保利尼奥失去平衡撞翻杨智，黄博文将球射入空门被判无效，裁判判定保利尼奥侵犯门将
35'最后吹的是埃尔克森抢球犯规                   34'第34分钟，恒大中路快速传递由保利尼奥将球传入禁区，高拉特前插时与徐云龙接触倒地，拼抢混战中保利尼奥失去平衡撞翻杨智，黄博文将球射入空门被判无效，裁判判定保利尼奥侵犯门将
35'杨智长传被郑智顶下来                   34'第34分钟，恒大中路快速传递由保利尼奥将球传入禁区，高拉特前插时与徐云龙接触倒地，拼抢混战中保利尼奥失去平衡撞翻杨智，黄博文将球射入空门被判无效，裁判判定保利尼奥侵犯门将
35'河大成交给张稀哲                   34'第34分钟，恒大中路快速传递由保利尼奥将球传入禁区，高拉特前插时与徐云龙接触倒地，拼抢混战中保利尼奥失去平衡撞翻杨智，黄博文将球射入空门被判无效，裁判判定保利尼奥侵犯门将
35'张稀哲往左路转移，球出了边线                   34'第34分钟，恒大中路快速传递由保利尼奥将球传入禁区，高拉特前插时与徐云龙接触倒地，拼抢混战中保利尼奥失去平衡撞翻杨智，黄博文将球射入空门被判无效，裁判判定保利尼奥侵犯门将
37'郑智带球被巴塔拉推倒                   34'第34分钟，恒大中路快速传递由保利尼奥将球传入禁区，高拉特前插时与徐云龙接触倒地，拼抢混战中保利尼奥失去平衡撞翻杨智，黄博文将球射入空门被判无效，裁判判定保利尼奥侵犯门将
37'黄博文背对球门停球转身打门力量不大，杨智将球没收                   34'第34分钟，恒大中路快速传递由保利尼奥将球传入禁区，高拉特前插时与徐云龙接触倒地，拼抢混战中保利尼奥失去平衡撞翻杨智，黄博文将球射入空门被判无效，裁判判定保利尼奥侵犯门将
43'高拉特主罚，骗过门将打进球门右下角                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
43'上半场进行到第43分钟，恒大淘宝暂时1：0领先                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
44'河大成控球交给马季奇再分给李运秋                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
44'李运秋直传，保利尼奥大脚破坏                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
44'雷腾龙控球，回传给徐云龙                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
44'赵和靖的传球，梅方将球拦截出边线                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
45'巴塔拉分左路，赵和靖传中，德扬诺维奇的头球攻门偏出                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
45'上半场补时1分钟                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
45'保利尼奥的解围                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
46'中场争夺                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
46'郑智分右路过不了赵和靖                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
46'上半场比赛结束                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
46'下半场比赛开始了                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
46'保利尼奥传右路，梅方的直传出了边线                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
46'保利尼奥断球交给郑龙                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
46'打不过去                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
46'赵和靖长传上来，金英权回传给曾诚                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
46'曾诚长传到中场，被河大成拿到                   43'第43分钟，恒大挑传右路由埃尔克森快速传中，高拉特、郑龙与黄博文的争抢在国安门前引发持续混乱，徐云龙解围时皮球打在了河大成手臂上，木村博之就处在事发地点前，他果断判定点球；高拉特操刀破门
50'赵和靖过了梅方传中被保利尼奥解围                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
50'张稀哲的直传，队友没有跟进                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
50'恒大淘宝反击                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
50'埃尔克森拿好球交给禁区内的高拉特                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
50'高拉特吸引两人包夹传到，埃尔克森小角度打近角击中了边网                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
51'于汉超换下了的是黄博文                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
51'雷腾龙长传到禁区附近，曾诚出击接球差点出了禁区                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
51'金英权拿球，巴塔拉上抢很凶                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
51'雷腾龙断球长传被梅方顶到第一点                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
52'郑龙右路的突进带球出了边线                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
52'赵和靖掷上来，冯潇霆顶球出边线                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
52'保利尼奥断球，交给埃尔克森                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
52'埃尔克森带球间倒地，裁判让比赛继续                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
52'郑智转移给于汉超                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
53'传到禁区内，埃尔克森回传                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
53'高拉特再传，无人包抄                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
53'张稀哲传给巴塔拉                   50'国安力求前压，恒大在第50分钟又制造威胁：埃尔克森中场抢断徐云龙后策动快攻，郑龙与高拉特传递后将球打到禁区右侧空档，埃尔克森小角度攻门打偏在边网上
61'郑龙送到门前，埃尔克森甩头攻门顶得太正被杨智没收                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
61'没有收住的于汉超撞在杨智身上                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
61'于汉超拿到黄牌                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
62'冯潇霆长传，埃尔克森蹭一下，旁边没有队友                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
62'李运秋回传给雷腾龙                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
62'徐云龙拿球长传，梅方顶一下                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
62'张稀哲中路的带球分边                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
62'于大宝回传，李运秋传中有点过了                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
62'马季奇前场反抢对郑智犯规                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
64'马季奇中场防守犯规                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
64'摁倒了梅方                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
64'球很快被国安拿到                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
64'河大成传给张稀哲                   61'第61分钟，恒大右路任意球传入禁区，保利尼奥头球攻门被杨智收入怀中，前冲中的于汉超撞到杨智，领到黄牌
69'赵和靖断球，高拉特反断，传球被雷腾龙铲一下不远                   69'第69分钟，恒大前场逼抢由高拉特断球，郑龙禁区右侧面对防守球员抢射打高
69'郑龙劲射打飞了                   69'第69分钟，恒大前场逼抢由高拉特断球，郑龙禁区右侧面对防守球员抢射打高
69'镜头给到了焦点人物邵佳一                   69'第69分钟，恒大前场逼抢由高拉特断球，郑龙禁区右侧面对防守球员抢射打高
69'张稀哲短传，冯潇霆抢球空了                   69'第69分钟，恒大前场逼抢由高拉特断球，郑龙禁区右侧面对防守球员抢射打高
69'梅方奋力将球踢出边线                   69'第69分钟，恒大前场逼抢由高拉特断球，郑龙禁区右侧面对防守球员抢射打高
71'国安换人，邵佳一换下了于大宝                   69'第69分钟，恒大前场逼抢由高拉特断球，郑龙禁区右侧面对防守球员抢射打高
71'刚上来就有一个左路的任意球                   69'第69分钟，恒大前场逼抢由高拉特断球，郑龙禁区右侧面对防守球员抢射打高
71'张稀哲传中被冯潇霆顶出                   69'第69分钟，恒大前场逼抢由高拉特断球，郑龙禁区右侧面对防守球员抢射打高
71'巴塔拉左路传中，保利尼奥顶一下                   69'第69分钟，恒大前场逼抢由高拉特断球，郑龙禁区右侧面对防守球员抢射打高
71'张稀哲远射打在后卫脚上出底线                   69'第69分钟，恒大前场逼抢由高拉特断球，郑龙禁区右侧面对防守球员抢射打高
72'巴塔拉传中，冯潇霆将球顶高出底线                   69'第69分钟，恒大前场逼抢由高拉特断球，郑龙禁区右侧面对防守球员抢射打高
72'恒大淘宝换人，刘健换金英权                   69'第69分钟，恒大前场逼抢由高拉特断球，郑龙禁区右侧面对防守球员抢射打高
78'宋博轩也准备上场                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
78'巴塔拉传中，德扬诺维奇头球攻门被曾诚挡出                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
79'河大成传右路，巴塔拉点下来，于汉超将球带出边线                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
79'刚才是马季奇胸部停球凌空打门，被曾诚挡出                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
79'广州恒大淘宝也换人，29号郜林换下9号埃尔克森                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
79'国安用11号宋博轩换下了16号河大成                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
80'李学鹏与于汉超合力防守                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
80'李学鹏将球趟出底线，角球                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
80'角球传得有点大                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
80'宋博轩带球高拉特断下                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
80'传到传到郑智身后                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
80'马季奇绊倒了郜林                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
81'恒大淘宝长传上来，郜林一蹭                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
81'赵和靖卡牢了身将球将球让给杨智                   78'第78分钟，国安角球攻势中马季奇禁区内弹射被曾诚挡出
81'恒大淘宝长传上来，郜林一蹭                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
81'赵和靖卡牢了身将球将球让给杨智                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
82'马季奇交给了河大成                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
82'雷腾龙接应交给杨智                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
82'杨智长传上来，梅方顶到第一点                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
82'于汉超拿球被李运秋扫倒                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
83'保利尼奥护球交给郑智转移右路                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
83'郜林右路面对徐云龙传中，于汉超门前包抄打门被杨智扑出                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
83'李运秋门线上解围                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
84'刘健前场护球时犯规                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
84'手上有外甩的动作                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
84'张稀哲分左路的宋博轩，宋博轩传球被刘健拦截出底线                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
84'刘健上场后踢右后卫，梅方踢右中后卫，冯潇霆踢左中后卫                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
84'巴塔拉发前点，太低了                   81'第81分钟，高拉特在国安禁区内持续逼抢赵和靖，赵和靖近距离将球保护给杨智时皮球力道有些轻，赵和靖对准备上抢的高拉特有拉拽动作，裁判没有判罚，高拉特表示了不满
87'于汉超的传中，保利尼奥停球左脚近距离将球抽进大门                   87'第87分钟，恒大将比分扩大：郜林为恒大赢得左路任意球，郑龙斜传禁区前点，赵和靖飞身解围未能破坏皮球，保利尼奥捕捉到落点近距离施射破门
87'这样一来，本届中超联赛的冠军悬念已经解开                   87'第87分钟，恒大将比分扩大：郜林为恒大赢得左路任意球，郑龙斜传禁区前点，赵和靖飞身解围未能破坏皮球，保利尼奥捕捉到落点近距离施射破门
88'刘健右路长传，高拉特带球到禁区一脚搓射，高度不够被杨智没收                   87'第87分钟，恒大将比分扩大：郜林为恒大赢得左路任意球，郑龙斜传禁区前点，赵和靖飞身解围未能破坏皮球，保利尼奥捕捉到落点近距离施射破门
88'邵佳一右路拿球传到中路                   87'第87分钟，恒大将比分扩大：郜林为恒大赢得左路任意球，郑龙斜传禁区前点，赵和靖飞身解围未能破坏皮球，保利尼奥捕捉到落点近距离施射破门
88'传中，宋博轩甩头攻门力量不足，曾诚将球没收                   87'第87分钟，恒大将比分扩大：郜林为恒大赢得左路任意球，郑龙斜传禁区前点，赵和靖飞身解围未能破坏皮球，保利尼奥捕捉到落点近距离施射破门
89'曾诚长传上来，郜林一蹭                   87'第87分钟，恒大将比分扩大：郜林为恒大赢得左路任意球，郑龙斜传禁区前点，赵和靖飞身解围未能破坏皮球，保利尼奥捕捉到落点近距离施射破门
89'下来，雷腾龙铲倒了郜林                   87'第87分钟，恒大将比分扩大：郜林为恒大赢得左路任意球，郑龙斜传禁区前点，赵和靖飞身解围未能破坏皮球，保利尼奥捕捉到落点近距离施射破门
89'主裁判给了雷腾龙第二张黄牌                   87'第87分钟，恒大将比分扩大：郜林为恒大赢得左路任意球，郑龙斜传禁区前点，赵和靖飞身解围未能破坏皮球，保利尼奥捕捉到落点近距离施射破门
89'雷腾龙被罚出场                   87'第87分钟，恒大将比分扩大：郜林为恒大赢得左路任意球，郑龙斜传禁区前点，赵和靖飞身解围未能破坏皮球，保利尼奥捕捉到落点近距离施射破门
89'这是一个蹬踏动作                   87'第87分钟，恒大将比分扩大：郜林为恒大赢得左路任意球，郑龙斜传禁区前点，赵和靖飞身解围未能破坏皮球，保利尼奥捕捉到落点近距离施射破门
90'下半场补时4分钟                   87'第87分钟，恒大将比分扩大：郜林为恒大赢得左路任意球，郑龙斜传禁区前点，赵和靖飞身解围未能破坏皮球，保利尼奥捕捉到落点近距离施射破门
90'刘健传给高拉特                   87'第87分钟，恒大将比分扩大：郜林为恒大赢得左路任意球，郑龙斜传禁区前点，赵和靖飞身解围未能破坏皮球，保利尼奥捕捉到落点近距离施射破门
90'下半场补时4分钟                   90'第90分钟，雷腾龙对郜林有很凶狠的侧向蹬踏动作，木村博之向雷腾龙出示第2张黄牌，将其红牌罚下
90'刘健传给高拉特                   90'第90分钟，雷腾龙对郜林有很凶狠的侧向蹬踏动作，木村博之向雷腾龙出示第2张黄牌，将其红牌罚下
91'徐云龙断球                   90'第90分钟，雷腾龙对郜林有很凶狠的侧向蹬踏动作，木村博之向雷腾龙出示第2张黄牌，将其红牌罚下
91'宋博轩的盘带交给张稀哲被保利尼奥断了                   90'第90分钟，雷腾龙对郜林有很凶狠的侧向蹬踏动作，木村博之向雷腾龙出示第2张黄牌，将其红牌罚下
