7'热刺中场失误，兰帕德立马送出直传球找到前插的阿扎尔！                   7'第7分钟，汤森德传球，保利尼奥远射偏出
67'西古德森在左边路带球突破，被对方绊倒，任意球                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
67'热刺快开任意球，还是交给西古德森                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
67'热刺左边路把球转移给右侧                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
67'热刺汤森德带球到禁区外，扣过2名后卫后交给边路队友                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
68'热刺禁区里传中到门前，球被伊万诺维奇放铲解围出底线！                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
68'危险啊，身后就是包抄到位的索尔达多了                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
68'角球发的没有什么威胁！                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
68'热刺现在气势很盛啊！                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
65'前场任意球机会，距门大概40米                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
65'特里进球了！！任意球传到禁区里，特里无人盯防，甩头攻门扳平比分！                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
66'穆里尼奥很淡定啊！                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
67'保利尼奥中场把球丢了，切尔西快速反击                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
67'右边路托雷斯传中被道森解围，角球！                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
68'马塔角球弧度太低，球被后卫解围出禁区                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
68'切尔西禁区前沿反抢时犯规！                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
69'奥斯卡在右边路带球突破时被邓贝莱死死卡住身位，奥斯卡推人犯规！                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
69'热刺在右边路快速突破，下到底线，球被兰帕德回抢断到                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
70'热刺一名球员倒地，诺顿把球踢出场外                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
70'慢镜头看邓贝莱是被阿扎尔铲翻的！犯规的动作啊！                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
71'上半场25分钟过了，场上比分热刺1-0领先                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
71'切尔西在中场把球交给兰帕德                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
71'拉米雷斯接应后转身突破被诺顿拉倒！犯规                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
72'今天的主裁判是迈克迪恩                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
72'切尔西中场任意球传到禁区里，球直接被洛里斯没收                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
69'切尔西这一阵也起势了啊，热刺应该要继续调整加强进攻了                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
69'要不然后防线压力确实很大                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
69'沙德利禁区弧顶拿球，回敲给邓贝莱，射门没有打好！                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
70'切尔西换人，许尔勒换下了阿扎尔                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
70'热刺也换人，霍尔特比换下埃里克森                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
70'双方都换上了德国球员                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
71'许尔勒在左边路抢断后为球队赢了一个边线球                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
71'阿什利科尔在左边路试图来一个人球分过，被碰出界外球                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
72'热刺在右边路突破，诺顿助攻到禁区外                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
72'霍尔特比被防守球员推倒，裁判没有吹罚                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
72'拉米雷斯左边路直塞，许尔勒越位！！                   69'第69分钟，许尔勒换下阿扎尔，霍尔特比也换下埃里克森
77'索尔达多中场接应球时被路易斯推倒，犯规                   77'第77分钟，迪福换下索尔达多
77'穆里尼奥要想想如何控制中场了                   77'第77分钟，迪福换下索尔达多
77'阿扎尔，兰帕德，拉米雷斯似乎还没有太好的控制力                   77'第77分钟，迪福换下索尔达多
78'替补席上的马塔是不是可以上了啊                   77'第77分钟，迪福换下索尔达多
78'要向里皮学习啊，要自我批评自我修正啊！                   77'第77分钟，迪福换下索尔达多
78'切尔西现在也是加强了逼抢，伊万诺维奇已经多次助攻逼抢到对方半场了                   77'第77分钟，迪福换下索尔达多
79'阿扎尔和奥斯卡今天似乎在身体上也处于劣势                   77'第77分钟，迪福换下索尔达多
79'切尔西获得开场后第一个角球                   77'第77分钟，迪福换下索尔达多
79'兰帕德角球开到后点，，球被后卫破坏                   77'第77分钟，迪福换下索尔达多
80'伊万诺维奇掷界外球被吹了违例                   77'第77分钟，迪福换下索尔达多
77'迪福上，换下索尔达多                   77'第77分钟，迪福换下索尔达多
77'迪福的上场肯定是要加强进攻，上场比赛还打进2球呢                   77'第77分钟，迪福换下索尔达多
78'切尔西中路直塞，许尔勒反越位成功，单刀突破后面对出击的门将射门被扑了一下！！！后卫解围                   77'第77分钟，迪福换下索尔达多
78'邓贝莱在中场防守马塔吃到黄牌！                   77'第77分钟，迪福换下索尔达多
78'任意球距门大概35米左右                   77'第77分钟，迪福换下索尔达多
78'角度比较正啊                   77'第77分钟，迪福换下索尔达多
79'兰帕德和马塔都站在球前                   77'第77分钟，迪福换下索尔达多
79'兰帕德任意球直接射门打在人墙上了                   77'第77分钟，迪福换下索尔达多
80'刚才许尔勒单刀不进，让场边几乎都要庆祝的穆里尼奥也是非常不满！                   77'第77分钟，迪福换下索尔达多
80'全场比赛来到80分钟了                   77'第77分钟，迪福换下索尔达多
80'伊万诺维奇掷界外球被吹了违例                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
81'埃里克森左边路突破连过2人后，西古德森拿球，分边                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
81'热刺边路起球斜传到门前，球被特里头球破坏！！                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
81'热刺这配合打的确实行云流水一般                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
81'热刺中场抢断时铲倒了奥斯卡，犯规                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
82'阿什利科尔边路助攻，传中直接被洛里斯没收                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
82'托雷斯回撤到中场拿球，维尔通亨背后踢人犯规！                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
83'伊万诺维奇来到左侧，下底传中被后卫挡出底线，角球                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
83'角球传前点被索尔达多头球破坏                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
80'刚才许尔勒单刀不进，让场边几乎都要庆祝的穆里尼奥也是非常不满！                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
80'全场比赛来到80分钟了                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
81'托雷斯在对方禁区前沿拼抢时故意撞倒邓贝莱                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
81'裁判给双方球员球员各一张黄牌！托雷斯2黄被红牌罚下了！！！                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
82'刚才黄牌只给了托雷斯！                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
82'这样估计切尔西没希望了                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
83'切尔西用阿斯皮利奎塔换下奥斯卡                   80'争议出现在第80分钟，托雷斯同威尔通亨争顶被判犯规，托雷斯得到第2张黄牌被罚下场
85'角球传到门前，头球攻门又被后卫用身体挡住！                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
85'这一段时间切尔西找到了节奏                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
86'热刺后场沿右边路传递，可惜直传球渗透时，索尔达多越位了！                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
87'米克尔中场送出直传球，托雷斯在两名后卫夹击下没有把球停住啊                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
87'汤森德似乎在中场拼抢时动作过大，吃到黄牌                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
88'汤森德刚才是假摔吃到黄牌！                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
88'切尔西左边路起球长传到禁区里，后卫头球顶出，阿扎尔的迎球远射打的太正被门将没收                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
85'邓贝莱横向突破，把球交到左侧                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
85'禁区前沿，邓贝莱突破直塞，迪福推射远角被门将扑住！                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
86'切尔西现在几乎就退守半场防守了                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
86'热刺大举压上啊！不过时间也不多了                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
87'热刺打的很耐心                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
87'切尔西右边路许尔勒倒地，裁判没吹啊                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
87'热刺底线传中到门前，后卫把球破坏                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
88'西古德森禁区弧顶停球后凌空抽射，稍稍偏出球门啊！！！                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
88'射门次数上切尔西11-10还占优                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
88'切尔西在右侧又获得一个任意球                   85'第85分钟，登贝莱直传，迪福禁区左侧劲射被切赫救下
92'拉米雷斯禁区右侧外斜传后点，特里头球高出横梁                   92'第92分钟，迪福传球，查得利禁区前射门偏出
92'切尔西现在几乎就不进攻了                   92'第92分钟，迪福传球，查得利禁区前射门偏出
92'热刺后场只摆了3人防守                   92'第92分钟，迪福传球，查得利禁区前射门偏出
92'沙德利禁区外远射了一脚，放了高炮！                   92'第92分钟，迪福传球，查得利禁区前射门偏出
93'兰帕德倒地没有起来！                   92'第92分钟，迪福传球，查得利禁区前射门偏出
93'难道英超也有拖延时间一说                   92'第92分钟，迪福传球，查得利禁区前射门偏出
