13'刚才时间忘了调整，不好意思                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'孙铂断下，斜传给穆谢奎                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'郭皓上抢犯规                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'中场定位球，开到前场左侧                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'赵英杰拦截，传给乔纳森                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'斜传禁区，朱晓刚解围，出了底线                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'角球开出，禁区内被解围                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'买提江得球，再传中                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'杨善平解围，谢维军碰出边线                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'一方边线球                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'给到单鹏飞                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'直塞盖坦，短传穆谢奎                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'禁区左侧起脚低射                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'门将把球抱住                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'大脚开出，中场谢维军得球                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'斜传被朱晓刚拦截                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'长传中路，郭皓得到                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'直塞乔纳森                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'裁判举旗越位了                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'张翀得到大脚开出                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'中场单鹏飞得到，斜塞到禁区                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'卡拉斯科得球，带球到底线出                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'传中，曹阳碰出底线                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'角球                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'开出来到禁区中路，泰达解围                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'二点金强得到，直接打门                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'球出了底线，门球                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'彭睿得球，遭到逼抢                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'裁判响哨，吹了一方球员犯规                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'定位球                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'赵英杰得球，斜长传                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'买提江底线得球，回敲乔纳森                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'直接来一脚，杨善平碰出底线                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'角球                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'开到禁区中路，双方争顶                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'杨善平头球解围，到了中场                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'买提江得球推进                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'给到阿奇姆彭，被防守队员碰出边线                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'左侧泰达球员得球一脚传中                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'谢维军顶到，没顶上力量                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'守门员没收                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'大脚开出                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'盖坦得球给到卡拉斯科                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'带球下底，起脚传中被破坏出来                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
46'防守队员上来破坏出边线                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
46'曹阳和卡拉斯科发生争执                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
46'卡拉斯科推了一下曹阳                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
46'双方球员围了上来                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
47'裁判拉开双方球员，比赛继续                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
47'定位球开出，回给后卫                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
47'此时裁判吹响了哨声                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
47'上半场比赛结束，没有补时                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
48'双方战成0比0平                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
48'我们休息一会儿，稍后带来下半场的比赛直播                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
46'裁判吹响了下半场开始的哨声                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
46'一方开球，回敲给朱晓刚                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
46'低平球向前传，谢维军拦截                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
47'给到谭望嵩，起脚传中，直接传出底线                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
47'一方开球门球                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
47'到了中场                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
47'盖坦大脚踢向前场                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
47'巴斯蒂安斯得球，给到张池明                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
48'短传身前                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
48'郭郭皓给到买提江，再传被杨善平得到                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
48'长传到中场                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
49'队友得球，直塞穆谢奎                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
49'禁区弧顶得球，突入禁区，一脚扫射                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
49'进进进                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
49'穆谢奎帮助一方在客场取得领先                   46'1分钟后，天津泰达发动快速反击，乔纳森闯入进去后的射门被一方门将张翀没收
32'一脚传中，禁区中路，朱晓刚解围                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
32'中圈附近泰达球权                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
32'塞给谢维军，回传谭望嵩                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
33'给到中路，买提江得球再塞乔纳森                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
33'转身后的一脚低射                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
33'被扑出底线                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
33'角球                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
33'开到前点，赵英杰得球                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
33'再传中                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
34'张翀抱住皮球，开到中场                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
34'买提江控下皮球                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
34'给到谭望嵩，回传后卫                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
34'巴斯蒂安斯得球长传前场                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
35'杨善平破坏出来                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
35'赵英杰得球，回给曹阳                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
35'传给谭望嵩，传中被破坏出来                   32'第32分钟，乔纳森禁区内再次觅得良机，可惜临门一脚没有踢正部位
38'谢维军得球直接一脚抽射                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
38'打偏了，出了底线                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
38'大脚开到中场                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
38'阿奇姆彭二点得到皮球                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
38'给到郭皓，带球推进                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
38'起脚传中                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
39'谢维军争到，二点被破坏出来                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
39'郭皓给到赵英杰                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
39'回传巴斯蒂安斯                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
39'直塞乔纳森，                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
40'带球推进被孙铂放倒                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
40'裁判黄牌警告                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
40'前场定位去                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
40'球                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
41'定位球开出，杨善平顶出                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
41'穆谢奎二点得球，直接长传找卡拉斯科                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
41'曹阳过来顶出边线                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
41'单鹏飞掷给卡拉斯科                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
41'谭望嵩再碰出边线                   38'第38分钟，孙铂在本方半场带球被抢断后从背后踢倒了乔纳森，裁判同样向孙铂出示黄牌
45'在防守球员的干扰下高出了横梁                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
45'杨启鹏大脚开出，中圈附近                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
45'盖坦拼抢犯规                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
45'定位球开出                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
45'卡拉斯科抢断                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
45'自己带球快速反击                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
46'防守队员上来破坏出边线                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
46'曹阳和卡拉斯科发生争执                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
46'卡拉斯科推了一下曹阳                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
46'双方球员围了上来                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
47'裁判拉开双方球员，比赛继续                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
47'定位球开出，回给后卫                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
47'此时裁判吹响了哨声                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
47'上半场比赛结束，没有补时                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
48'双方战成0比0平                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
48'我们休息一会儿，稍后带来下半场的比赛直播                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
46'裁判吹响了下半场开始的哨声                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
46'一方开球，回敲给朱晓刚                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
46'低平球向前传，谢维军拦截                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
47'给到谭望嵩，起脚传中，直接传出底线                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
47'一方开球门球                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
47'到了中场                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
47'盖坦大脚踢向前场                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
47'巴斯蒂安斯得球，给到张池明                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
48'短传身前                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
48'郭郭皓给到买提江，再传被杨善平得到                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
48'长传到中场                   45'第45分钟，场上出现争执，泰达球员彭睿在死球状态下踢倒卡拉斯科染黄
47'裁判拉开双方球员，比赛继续                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
47'定位球开出，回给后卫                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
47'此时裁判吹响了哨声                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
47'上半场比赛结束，没有补时                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
48'双方战成0比0平                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
48'我们休息一会儿，稍后带来下半场的比赛直播                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
47'给到谭望嵩，起脚传中，直接传出底线                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
47'一方开球门球                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
47'到了中场                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
47'盖坦大脚踢向前场                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
47'巴斯蒂安斯得球，给到张池明                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
48'短传身前                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
48'郭郭皓给到买提江，再传被杨善平得到                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
48'长传到中场                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
49'队友得球，直塞穆谢奎                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
49'禁区弧顶得球，突入禁区，一脚扫射                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
49'进进进                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
49'穆谢奎帮助一方在客场取得领先                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
50'回看一下，杨善平后场直接长传到了前场，穆谢奎得球，自己带球推进                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
50'到了禁区，一脚低射入网                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
50'好了回到比赛                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
50'买提江传给乔纳森                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
50'再给阿奇姆彭                   47'第47分钟，大连一方客场取得领先，穆谢奎接后场长传球连停带过动作一气呵成突破曹阳防守，面对出击的门将杨启鹏，穆谢奎在失去重心倒地瞬间将球踢向远角，球碰门柱内侧弹出球网
50'回看一下，杨善平后场直接长传到了前场，穆谢奎得球，自己带球推进                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
50'到了禁区，一脚低射入网                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
50'好了回到比赛                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
50'买提江传给乔纳森                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
50'再给阿奇姆彭                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
51'带球横敲门前                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
51'乔纳森抢射打高了                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
51'球门球                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
51'球门球开出，到了中场                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
52'盖坦得球给到崔明安                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
52'被抢断                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
52'买提江长传到禁区                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
52'张翀没收                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
53'这时候镜头给到杨启鹏                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
53'脸上出血了                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
53'裁判吹停了比赛                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
53'队医上场处理一下                   50'第50分钟，天津泰达策动攻势，乔纳森前场右路的射门从门前划过，阿奇姆彭后点倒三角回传，谢维军脚外侧弹射偏出球门
53'这时候镜头给到杨启鹏                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
53'脸上出血了                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
53'裁判吹停了比赛                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
53'队医上场处理一下                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
54'包扎完毕                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
54'比赛继续                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
54'球开到中圈                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
54'谭望嵩得球，给到买提江                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
54'再给阿奇姆彭，下底传中                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
55'谢维军跟进一脚捅射，出了底线                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
55'张翀拖延时间被黄牌警告                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
55'球门球开出，到了中场                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
55'阿奇姆彭得到皮球，带球推进                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
56'一脚长传到禁区，张翀出击抱住皮球                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
56'再次开到前场                   53'第53分钟，张翀在主罚球门球时因拖延比赛时间染黄
