4'安诺德犯规 埃弗顿获得前场左路的任意球                   4'开场仅4分钟，迪涅左路任意球传中，米纳头球攻门偏出
23'埃弗顿球权  埃弗顿发起快速反击                    21'埃弗顿第21分钟险些破门，伯纳德左路传中，沃尔科特远点头球回摆，安德列-戈麦斯近距离头球攻门打在阿利松胸口弹回，但皮球打在安德列-戈麦斯胸口又缓缓弹向球门，约瑟夫-戈麦斯门线前及时铲出解围
23'利物浦后卫犯规 埃弗顿获得前场右侧的任意球                   21'埃弗顿第21分钟险些破门，伯纳德左路传中，沃尔科特远点头球回摆，安德列-戈麦斯近距离头球攻门打在阿利松胸口弹回，但皮球打在安德列-戈麦斯胸口又缓缓弹向球门，约瑟夫-戈麦斯门线前及时铲出解围
23'埃弗顿球员主罚任意球 但是越位了                   21'埃弗顿第21分钟险些破门，伯纳德左路传中，沃尔科特远点头球回摆，安德列-戈麦斯近距离头球攻门打在阿利松胸口弹回，但皮球打在安德列-戈麦斯胸口又缓缓弹向球门，约瑟夫-戈麦斯门线前及时铲出解围
24'利物浦后场长传找左侧的马内 但是球传大了                   21'埃弗顿第21分钟险些破门，伯纳德左路传中，沃尔科特远点头球回摆，安德列-戈麦斯近距离头球攻门打在阿利松胸口弹回，但皮球打在安德列-戈麦斯胸口又缓缓弹向球门，约瑟夫-戈麦斯门线前及时铲出解围
24'埃弗顿后场边线球                   21'埃弗顿第21分钟险些破门，伯纳德左路传中，沃尔科特远点头球回摆，安德列-戈麦斯近距离头球攻门打在阿利松胸口弹回，但皮球打在安德列-戈麦斯胸口又缓缓弹向球门，约瑟夫-戈麦斯门线前及时铲出解围
24'埃弗顿中场控球                    21'埃弗顿第21分钟险些破门，伯纳德左路传中，沃尔科特远点头球回摆，安德列-戈麦斯近距离头球攻门打在阿利松胸口弹回，但皮球打在安德列-戈麦斯胸口又缓缓弹向球门，约瑟夫-戈麦斯门线前及时铲出解围
34'上半场比赛还有15分钟左右 比分还是0比0                   34'利物浦第34分钟也错过机会，萨拉赫斜传，沙奇里10码处单刀推射被皮克福德用腿挡出
35'利物浦中场抢断成功 快速发起进攻                   34'利物浦第34分钟也错过机会，萨拉赫斜传，沙奇里10码处单刀推射被皮克福德用腿挡出
35'萨拉赫给到禁区附近的沙奇里 沙奇里打门被皮克福德挡出底线                    34'利物浦第34分钟也错过机会，萨拉赫斜传，沙奇里10码处单刀推射被皮克福德用腿挡出
35'利物浦很好的一次机会                    34'利物浦第34分钟也错过机会，萨拉赫斜传，沙奇里10码处单刀推射被皮克福德用腿挡出
36'利物浦获得角球机会 埃弗顿球员将球解围                    34'利物浦第34分钟也错过机会，萨拉赫斜传，沙奇里10码处单刀推射被皮克福德用腿挡出
36'埃弗顿同样发起快速进攻  戈麦斯给到禁区里的沃尔科特                   34'利物浦第34分钟也错过机会，萨拉赫斜传，沙奇里10码处单刀推射被皮克福德用腿挡出
37'沃尔科特没有形成打门 被阿利松没收                   34'利物浦第34分钟也错过机会，萨拉赫斜传，沙奇里10码处单刀推射被皮克福德用腿挡出
37'利物浦后场左路长传找右侧边路的阿诺德 但是传大了                   34'利物浦第34分钟也错过机会，萨拉赫斜传，沙奇里10码处单刀推射被皮克福德用腿挡出
53'利物浦马内前场获得很好的进攻机会                   53'第53分钟，菲尔米诺传球，马内强突禁区左肋10码处推射近角偏出
53'马内突入禁区起左脚打门 球偏出了球门                   53'第53分钟，菲尔米诺传球，马内强突禁区左肋10码处推射近角偏出
54'埃弗顿左侧边路向前传 越位了                    53'第53分钟，菲尔米诺传球，马内强突禁区左肋10码处推射近角偏出
55'利物浦后场倒球                    53'第53分钟，菲尔米诺传球，马内强突禁区左肋10码处推射近角偏出
56'给到中路的沙奇里                    53'第53分钟，菲尔米诺传球，马内强突禁区左肋10码处推射近角偏出
56'沙奇里大禁区弧顶处起左脚打门 被埃弗顿后卫挡出                   53'第53分钟，菲尔米诺传球，马内强突禁区左肋10码处推射近角偏出
87'利物浦获得角球机会                    87'利物浦第87分钟再次错过机会，阿诺德开出角球，范戴克头球摆渡，奥里吉近距离凌空弹射憾中横梁
87'阿诺德主罚角球                    87'利物浦第87分钟再次错过机会，阿诺德开出角球，范戴克头球摆渡，奥里吉近距离凌空弹射憾中横梁
88'利物浦队员打门将球打到横梁                   87'利物浦第87分钟再次错过机会，阿诺德开出角球，范戴克头球摆渡，奥里吉近距离凌空弹射憾中横梁
89'埃弗顿后卫将球解围                   87'利物浦第87分钟再次错过机会，阿诺德开出角球，范戴克头球摆渡，奥里吉近距离凌空弹射憾中横梁
89'全场比赛进入补时阶段                   87'利物浦第87分钟再次错过机会，阿诺德开出角球，范戴克头球摆渡，奥里吉近距离凌空弹射憾中横梁
89'全场比赛补时4分钟                   87'利物浦第87分钟再次错过机会，阿诺德开出角球，范戴克头球摆渡，奥里吉近距离凌空弹射憾中横梁
90'利物浦后场定位球 长传找大禁区附近的队友                   87'利物浦第87分钟再次错过机会，阿诺德开出角球，范戴克头球摆渡，奥里吉近距离凌空弹射憾中横梁
