4'裁判哨响，吹了特谢拉的进攻犯规                   4'第 4分钟，杨笑天送出下底传中，球被门将扑出
11'头球一蹭，球被大脚解围出来                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
11'周云右侧45度角传球禁区                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
11'张烈将球没收                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
11'手抛球出来                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
12'中场苏宁又将球控制下来了                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
12'开场苏宁的控球率相当的高呀                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
12'谢鹏飞大范围转移球，球被拦截了                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
12'罗欣前场和穆坎乔的配合，球被帕莱塔断下                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
12'今天穆坎乔也是面对旧主呀                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
13'博阿基耶背身拿球，会做球                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
13'失误了                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
13'人和反击来了                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
13'穆坎乔前场边路带球突破，往禁区里扫                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
13'球被挡出来                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
13'外围苏宁将球控制下来了                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
13'人和今天是以防守反击为主呀                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
13'刚才前场迪奥普和穆坎乔2打6                   10'第10分钟，周云右路送出威胁传中，张烈出击将球没收
20'张凌峰一对一边路过人，没能成功                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
20'人和想打反击，苏宁快速回防                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
20'没机会了，人和后场传导球                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
21'迪奥普前场拿球，禁区前沿，外围直接打门了                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
21'没打上力量，球被顾超没收了                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
21'苏宁也是快速进攻                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
21'特谢拉前场拿球，内切一下，晃过防守人，来一脚打门                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
22'打偏了呀                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
22'张烈大脚将球开出来                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
22'前场朱宝杰拿球，传球禁区，球被顶了出来                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
22'特谢拉中场快速带球突破                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
22'陈杰铲倒了特谢拉，黄牌一张                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
23'苏宁外围传导球寻找机会                   20'第20分钟，特谢拉前场得球内切，晃过防守直接拔脚怒射稍稍偏出
24'连续的小配合，博阿基耶来一脚打门                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
24'被挡出来，再起脚打门                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
24'这次很偏                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
25'张烈大脚将球开出来                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
25'苏宁将球控制下来                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
25'杨笑天带球突破，被卡住位置，丢了                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
26'特谢拉前场断球了                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
26'反击gogogo                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
26'直塞球找到博阿基耶，倒三角传回来                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
26'谢鹏飞，要打门，没打到                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
26'这就很尴尬了呀                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
26'外围争抢球，裁判哨响，吹了谢鹏飞的犯规                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
27'张烈大脚将球开出来                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
27'又是苏宁控制下来了                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
27'罗欣将球断下来                   24'第24分钟，苏宁禁区外围传导寻找机会，连续的小配合之后博阿基耶一脚抽射打偏
30'中场争顶球                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
30'人和将球踢出了边线                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
30'张凌峰拿球，给边路插上的周云，传球禁区                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
30'找特谢拉，球被顶出来                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
31'周云拿球，斜传球，张凌峰背身拿球，转身直接打门了                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
31'稍稍打偏了                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
31'张烈大脚将球开出来                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
31'裁判哨响，吹了帕莱塔的犯规                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
32'人和定位球机会                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
32'直接传到禁区，博阿基耶将球顶出来                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
32'外围陈杰来一脚                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
32'打偏了                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
33'中场传导球                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
33'特谢拉将球顶出了边线                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
33'特谢拉向裁判抱怨，对手有犯规                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
33'人和边线球发出来，苏宁将球控制下来                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
33'传给博阿基耶，背身拿球，被犯规了                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
33'这时候场上有点小冲突                   30'第30分钟，周云拿球送出斜传，张凌峰背身拿球突然转身打门偏出
44'吴曦横传球给到杨笑天，外围推射                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
44'球打在防守球员身上                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
44'外围苏宁拿球继续传球禁区                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
44'裁判哨响，攻方犯规                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
44'周云踢到了迪奥普                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
45'黄牌一张                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
45'慢镜头显示，周云在抢不到皮球的情况下，踢到了迪奥普                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
45'迪奥普一直坐在场上                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
45'队医进来处理一下                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
46'上半场补时2分钟                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
46'迪奥普先走到场下                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
46'OK，继续看比赛                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
46'人和长传球到前场                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
46'第一点被顶出来                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
46'这边失误                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
46'特谢拉断球                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'快速带球突破                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'单刀了                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'禁区里被放倒了                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'裁判没有表示                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'刚才曹永竟传球犹犹豫豫                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'特谢拉抓住机会，突然起速将球断下                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'慢镜头还没放，苏宁还在进攻                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'谢鹏飞送出直塞球，找杨笑天，球出了底线                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
46'裁判哨响，下半场开始                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
46'苏宁进攻                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
46'中场传导球                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
46'边路杨笑天拿球，带球突破，被犯规了                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
46'传球的是帕莱塔                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'苏宁定位球机会                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'开到禁区，球直接被张烈没收                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'太靠近门将了                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'张烈大脚将球开出来                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'后场田浓浓将球控制下来                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'前场博阿基耶拿球                   44'第44分钟苏宁队连续冲击对方腹地，吴曦横传球给到杨笑天，后者外围大力推射被防守球员挡出
47'快速带球突破                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'单刀了                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'禁区里被放倒了                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'裁判没有表示                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'刚才曹永竟传球犹犹豫豫                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'特谢拉抓住机会，突然起速将球断下                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'慢镜头还没放，苏宁还在进攻                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'谢鹏飞送出直塞球，找杨笑天，球出了底线                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
48'慢镜头来了                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
48'特谢拉这边带球突破，是绊倒了人                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
48'没有问题                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
48'这球应该是个点球呀，没有问题                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
48'裁判吹响了上半场比赛的结束哨音                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
49'特谢拉无奈的苦笑呀                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
49'刚才慢镜头很清楚，人和后卫是踢到了特谢拉的腿，没有踢到球                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
49'但是裁判没有表示，非常有争议                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
49'OK让我们稍事休息一下把                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'苏宁定位球机会                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'开到禁区，球直接被张烈没收                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'太靠近门将了                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'张烈大脚将球开出来                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'后场田浓浓将球控制下来                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
47'前场博阿基耶拿球                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
48'边路特谢拉带球，内切进来                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
48'但是防守球员及时补位将球踢出来                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
49'人和后场定位球开出来                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
49'直接送给了特谢拉                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
49'给插上的杨笑天                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
49'球被大脚踢出了边线                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
49'吴曦拿球，45度角传球禁区                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
49'球被解围出来                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
49'外围争抢球，王刚将球踢出了边线                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
50'特谢拉分球张凌峰，传球禁区                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
50'找博阿基耶                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
50'倒地了                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
50'裁判给了博阿基耶的犯规                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
50'慢镜头显示，卡位中博阿基耶确实有推人的动作                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
50'张烈大脚将球开出来                   47'下半场易边再战，第47分钟特谢拉主罚前场左路任意球，直接转向球门，张烈稳稳将球得到
58'角球开出来，后点                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
58'博阿基耶头球攻门                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
58'被张烈扑出了底线                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
58'这球非常危险呀                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
58'差一点点就进了                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
58'这球是被后卫解围出了底线，张烈扑出来                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
58'苏宁继续角球                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
58'还是找博阿基耶，这次被解围出来了                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
58'特谢拉外围拿球，传球禁区，球被顶出来                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
59'反击                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
59'穆坎乔拿球，往禁区里挑传，球被解围出来                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
60'张凌峰外围拿球，突破一步，起球禁区，球被张烈没收                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
60'还是帕莱塔的长传球                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
60'找前场的特谢拉                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
60'停球没有停好，张烈出击将球没收                   57'第57分钟谢鹏飞主罚左侧角球开到中路，博阿基耶抢点头球攻门被张烈奋力扑出
67'顾超大脚将球开出来                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
67'黄紫昌前场快速带球突破，给插上的博阿基耶，来一脚打门                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
67'稍稍打高了                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
67'打偏了                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
67'这球第一时间感觉是像进的                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
67'吓我一跳                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
67'OK，继续看比赛                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
68'中场吴曦断球                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
69'找特谢拉，球被解围出了底线                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
69'角球机会                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
69'谢鹏飞开到禁区，球被解围出来                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
69'场上有人倒地了                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
69'补水时间                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
70'人和做出了换人调整                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
70'马西卡上场换下了曹永竟                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
70'继续看比赛                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
70'苏宁的进攻                   67'第67分钟，黄紫昌前场快速带球突破，分边给到插上的博阿基耶，后者禁区内大力抽射将绝佳机会打偏
72'后场帕莱塔将球控制下来                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
72'杨笑天前场带球，给插上的特谢拉                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
72'被犯规了                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
73'是史亮，黄牌一张                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
73'两黄变一红                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
73'史亮被罚下了                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
73'场上局势发生了变化呀                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
73'人和刚刚才上了三前锋                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
73'这对他们非常不利                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
73'苏宁还获得位置极佳的定位球机会                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
73'特谢拉传球禁区，球被顶出来                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
73'外围李昂拿球，继续传球禁区                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
74'博阿基耶头球百度，出了底线                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
75'人和这边换人了                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
75'朱宝杰被换下，向汉天上场                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
75'继续看比赛把                   72'第72分钟，史亮放倒了准备转身进攻的特谢拉，吃到第二张黄牌被红牌罚下
80'中场争抢球                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
80'裁判哨响，吹了特谢拉的犯规                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
80'撞倒了王刚                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
81'迪奥普前场拿球，给向汉天，背身拿球，没有机会                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
81'回给穆坎乔，被犯规了                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
81'人和定位球机会                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
81'传球禁区，向汉天的头球攻门                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
81'顶偏了                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
82'帕莱塔大范围转移球                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
82'吴曦分球边路插上的杨笑天，传球禁区                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
82'后点，特谢拉头球一顶，球出了边线                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
83'饶伟辉倒在地上，抽筋了                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
83'担架上来了                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
83'苏宁这边换人了，汪嵩换下了谢鹏飞                   80'第80分钟，人和定位球传到禁区，向汉天头球攻门顶偏
93'继续看比赛                   93'93分钟罗歆在门线上解围救险
93'苏宁的进攻                   93'93分钟罗歆在门线上解围救险
93'特谢拉边路拿球，给杨笑天，传球中路                   93'93分钟罗歆在门线上解围救险
93'后点周云拿球，直接来一脚打门                   93'93分钟罗歆在门线上解围救险
93'空门                   93'93分钟罗歆在门线上解围救险
93'人和后卫将球挡出来                   93'93分钟罗歆在门线上解围救险
