4'蒂亚戈~                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
20'Tracy_王黎阳:比利亚会去哪个俱乐部呢？---最大可能去英超                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
20'C5果然是延播                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
20'坑爹啊~~~~                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
24'23号洛伊~~~                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
25'奥萨苏纳边路配合，一次2过1之后下底传中~禁区弧顶处的洛伊抬脚就射，打入了死角                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
25'阿德对这个失球负有很大的责任                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
25'他居然收缩在中路，让比利亚和蒂亚戈去防守                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
25'巴萨今天打得有些保守了                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
26'终老诺坎普:略伦特是毕巴的那个吗？！---不是，那是洛伦特                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
26'蒂亚戈直塞~~~佩刀禁区外左脚推射，可惜打高了                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
27'点球?                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
27'裁判还掏出黄牌~                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
27'14号阿里巴斯，两黄变一红                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
27'场上风云突变                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
27'阿里巴斯又是手球                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
27'刚才他手球阻挡佩刀的传中已经领到过黄牌                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
27'巴萨还得到了点球~梅西来处理                   24'奥萨苏纳第24分钟扳平比分，伯特兰右路传中被挡出，洛伊禁区弧内射入左下角，1-1
28'Gooooooooooooooooooal~~~                   28'巴萨第28分钟再度领先，阿里巴斯禁区内手球犯规累计两张黄牌被罚下，梅西主罚点球命中，2-1
28'又一次~梅西轻松骗过门将，推射球门左下角                   28'巴萨第28分钟再度领先，阿里巴斯禁区内手球犯规累计两张黄牌被罚下，梅西主罚点球命中，2-1
28'刚才阿里巴斯可以很清楚的看到他是用手阻挡阿德的传中                   28'巴萨第28分钟再度领先，阿里巴斯禁区内手球犯规累计两张黄牌被罚下，梅西主罚点球命中，2-1
29'我记得这是进入新年来梅西第一次梅开二度吧                   28'巴萨第28分钟再度领先，阿里巴斯禁区内手球犯规累计两张黄牌被罚下，梅西主罚点球命中，2-1
29'奥萨苏纳少打一人，而且是在诺坎普                   28'巴萨第28分钟再度领先，阿里巴斯禁区内手球犯规累计两张黄牌被罚下，梅西主罚点球命中，2-1
30'看来巴萨又要迎来一场大比分胜利了                   28'巴萨第28分钟再度领先，阿里巴斯禁区内手球犯规累计两张黄牌被罚下，梅西主罚点球命中，2-1
31'梅西禁区前挑球过人~                   28'巴萨第28分钟再度领先，阿里巴斯禁区内手球犯规累计两张黄牌被罚下，梅西主罚点球命中，2-1
31'洛伊貌似有手球犯规的嫌疑                   28'巴萨第28分钟再度领先，阿里巴斯禁区内手球犯规累计两张黄牌被罚下，梅西主罚点球命中，2-1
31'不过裁判没吹                   28'巴萨第28分钟再度领先，阿里巴斯禁区内手球犯规累计两张黄牌被罚下，梅西主罚点球命中，2-1
31'巴萨反抢回来，梅西~~~                   28'巴萨第28分钟再度领先，阿里巴斯禁区内手球犯规累计两张黄牌被罚下，梅西主罚点球命中，2-1
31'内切之后一脚劲射，后卫倒地铲球~~~破坏出了底线                   28'巴萨第28分钟再度领先，阿里巴斯禁区内手球犯规累计两张黄牌被罚下，梅西主罚点球命中，2-1
31'梅西禁区前挑球过人~                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
31'洛伊貌似有手球犯规的嫌疑                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
31'不过裁判没吹                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
31'巴萨反抢回来，梅西~~~                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
31'内切之后一脚劲射，后卫倒地铲球~~~破坏出了底线                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
32'刚才慢镜头可以看到其实洛伊也手球了                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
32'奥萨苏纳的主帅抗议裁判被警告了一下                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
32'巴萨角球开出来，梅西~停球之后回给了哈维                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
32'布斯克茨左路传中，后卫踢出了禁区                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
32'哈维~迎着落下的皮球凌空打门~~~太正了被门将抱住                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
33'__Michael_ho:柠檬热火打波士顿，阿伦是看点啊。待会还湖人打雷霆，今天激动啊。铁杆纳米---哈哈，今天是球迷的节日~                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
34'佩德罗接应阿尔维斯的传球被吹了越位                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
34'游客9391: 刚刚确实是手球了吗？？---嗯，很明显的手球                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
34'镜头给到替补席~                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
34'小法、伊涅斯塔、宋...也是星光熠熠啊                   31'第31分钟，梅西禁区右侧的射门被弗拉尼奥挡出
40'明显是比利亚从身后先触到了球，然后被洛伊绊倒                   40'第40分钟，哈维直传，阿尔维斯禁区右侧冷静横传，佩德罗小禁区前轻松破门，3-1
40'佩德罗~~~                   40'第40分钟，哈维直传，阿尔维斯禁区右侧冷静横传，佩德罗小禁区前轻松破门，3-1
40'Gooooooooooooooool~~~                   40'第40分钟，哈维直传，阿尔维斯禁区右侧冷静横传，佩德罗小禁区前轻松破门，3-1
41'哈维精准的挑传球，阿尔维斯~反越位！门见两点包抄~~~佩刀接球推射空门                   40'第40分钟，哈维直传，阿尔维斯禁区右侧冷静横传，佩德罗小禁区前轻松破门，3-1
41'奥萨苏纳眼看要被打爆                   40'第40分钟，哈维直传，阿尔维斯禁区右侧冷静横传，佩德罗小禁区前轻松破门，3-1
42'雨飘天空:拧檬,知道你是巴萨迷,不过做为主播,能公平点么---那么请问我哪里不公平了？                   40'第40分钟，哈维直传，阿尔维斯禁区右侧冷静横传，佩德罗小禁区前轻松破门，3-1
42'这球的慢动作回放，阿尔维斯其实越位了                   40'第40分钟，哈维直传，阿尔维斯禁区右侧冷静横传，佩德罗小禁区前轻松破门，3-1
42'裁判这吹罚的~刚才不越位的好球被吹掉                   40'第40分钟，哈维直传，阿尔维斯禁区右侧冷静横传，佩德罗小禁区前轻松破门，3-1
43'这越位之后的进球反倒没吹                   40'第40分钟，哈维直传，阿尔维斯禁区右侧冷静横传，佩德罗小禁区前轻松破门，3-1
43'找平衡吗                   40'第40分钟，哈维直传，阿尔维斯禁区右侧冷静横传，佩德罗小禁区前轻松破门，3-1
43'普约尔杀到禁区，侧身的凌空打门~没打上                   40'第40分钟，哈维直传，阿尔维斯禁区右侧冷静横传，佩德罗小禁区前轻松破门，3-1
56'梅西头球一点，被奥耶尔抢断~                   56'第56分钟，比利亚直传，梅西禁区左侧晃过出击的费尔南德斯后小角度射入空门，4-1
56'还好阿尔维斯就在一旁，反抢很及时                   56'第56分钟，比利亚直传，梅西禁区左侧晃过出击的费尔南德斯后小角度射入空门，4-1
56'梅西~~~                   56'第56分钟，比利亚直传，梅西禁区左侧晃过出击的费尔南德斯后小角度射入空门，4-1
56'Gooooooooooooooal~~~~~                   56'第56分钟，比利亚直传，梅西禁区左侧晃过出击的费尔南德斯后小角度射入空门，4-1
56'帽子~~~梅西今年的第一顶帽子                   56'第56分钟，比利亚直传，梅西禁区左侧晃过出击的费尔南德斯后小角度射入空门，4-1
57'梅西和比利亚之间的配合~~~比利亚给梅西送了一个舒服的直线~梅西中路插上，面对出击的门将~又是推射空门                   56'第56分钟，比利亚直传，梅西禁区左侧晃过出击的费尔南德斯后小角度射入空门，4-1
57'梅西~~~                   56'第56分钟，比利亚直传，梅西禁区左侧晃过出击的费尔南德斯后小角度射入空门，4-1
57'Gooooooooooooooooooal！！！                   56'第56分钟，比利亚直传，梅西禁区左侧晃过出击的费尔南德斯后小角度射入空门，4-1
57'打疯了~~~                   56'第56分钟，比利亚直传，梅西禁区左侧晃过出击的费尔南德斯后小角度射入空门，4-1
58'奥萨苏纳又要被巴萨灌8个吗？崩溃了                   56'第56分钟，比利亚直传，梅西禁区左侧晃过出击的费尔南德斯后小角度射入空门，4-1
58'比利亚反跑扯出了中路的空当~底线回敲！阿德直接推给梅西~~~门将面对梅西的近距离推射毫无反应                   56'第56分钟，比利亚直传，梅西禁区左侧晃过出击的费尔南德斯后小角度射入空门，4-1
59'太快了~让比利亚也进一个吧                   56'第56分钟，比利亚直传，梅西禁区左侧晃过出击的费尔南德斯后小角度射入空门，4-1
58'奥萨苏纳又要被巴萨灌8个吗？崩溃了                   58'第58分钟，比利亚禁区左侧边缘回传，阿德里亚诺传中，梅西小禁区边缘推射破门，5-1
58'比利亚反跑扯出了中路的空当~底线回敲！阿德直接推给梅西~~~门将面对梅西的近距离推射毫无反应                   58'第58分钟，比利亚禁区左侧边缘回传，阿德里亚诺传中，梅西小禁区边缘推射破门，5-1
59'太快了~让比利亚也进一个吧                   58'第58分钟，比利亚禁区左侧边缘回传，阿德里亚诺传中，梅西小禁区边缘推射破门，5-1
60'游客8818: 会不会进6个啊柠檬--一场比赛进6个太逆天啦~败人品啊                   58'第58分钟，比利亚禁区左侧边缘回传，阿德里亚诺传中，梅西小禁区边缘推射破门，5-1
60'阿尔维斯接应蒂亚戈的传球，这一次边裁看得很清楚，越位                   58'第58分钟，比利亚禁区左侧边缘回传，阿德里亚诺传中，梅西小禁区边缘推射破门，5-1
60'射门次数方面巴萨10比2                   58'第58分钟，比利亚禁区左侧边缘回传，阿德里亚诺传中，梅西小禁区边缘推射破门，5-1
61'桑切斯换下了佩德罗                   58'第58分钟，比利亚禁区左侧边缘回传，阿德里亚诺传中，梅西小禁区边缘推射破门，5-1
61'巴萨的空门不进帝~                   58'第58分钟，比利亚禁区左侧边缘回传，阿德里亚诺传中，梅西小禁区边缘推射破门，5-1
61'桑切斯也是挺倒霉的                   58'第58分钟，比利亚禁区左侧边缘回传，阿德里亚诺传中，梅西小禁区边缘推射破门，5-1
61'这个赛季伤病不断，还老是打空门不进                   58'第58分钟，比利亚禁区左侧边缘回传，阿德里亚诺传中，梅西小禁区边缘推射破门，5-1
61'桑切斯换下了佩德罗                   61'第61分钟，桑切斯换下佩德罗
61'巴萨的空门不进帝~                   61'第61分钟，桑切斯换下佩德罗
61'桑切斯也是挺倒霉的                   61'第61分钟，桑切斯换下佩德罗
61'这个赛季伤病不断，还老是打空门不进                   61'第61分钟，桑切斯换下佩德罗
62'梅西~在后卫拉扯之下把球传给比利亚                   61'第61分钟，桑切斯换下佩德罗
62'葫芦娃~左路内切！一脚低射被门将压在身下                   61'第61分钟，桑切斯换下佩德罗
62'梅西反越位~~~门将出击大脚解围                   61'第61分钟，桑切斯换下佩德罗
62'阿尔维斯想直接吊空门！打疵了                   61'第61分钟，桑切斯换下佩德罗
63'游客5768: 换点平时没啥机会的人吧---宋？                   61'第61分钟，桑切斯换下佩德罗
64'蒂亚戈把球交给了哈维~右路有空当                   61'第61分钟，桑切斯换下佩德罗
64'阿尔维斯下底传中...被后卫挡出                   61'第61分钟，桑切斯换下佩德罗
75'桑切斯~~~禁区内胸部停球！转身打门~~~差了一点                   75'第75分钟，法布雷加斯斜传，桑切斯禁区内停球后转身抽射偏出左侧立柱
75'桑切斯这球处理不错，能够看出一流前锋的素质，不过运气差了一些啊                   75'第75分钟，法布雷加斯斜传，桑切斯禁区内停球后转身抽射偏出左侧立柱
76'侠客1110:塞尔有朴周永。韩国的---对，还有马洛卡也有韩国球员                   75'第75分钟，法布雷加斯斜传，桑切斯禁区内停球后转身抽射偏出左侧立柱
76'比利亚~终于有机会打门了，禁区线上的左脚打门稍稍高出                   75'第75分钟，法布雷加斯斜传，桑切斯禁区内停球后转身抽射偏出左侧立柱
77'宋在中场拿球，一停二看三给~                   75'第75分钟，法布雷加斯斜传，桑切斯禁区内停球后转身抽射偏出左侧立柱
77'这就是为什么比拉诺瓦更喜欢布斯克茨的原因                   75'第75分钟，法布雷加斯斜传，桑切斯禁区内停球后转身抽射偏出左侧立柱
77'梅西~桑切斯给得太晚了                   75'第75分钟，法布雷加斯斜传，桑切斯禁区内停球后转身抽射偏出左侧立柱
78'梅西的打门被后卫们封堵                   75'第75分钟，法布雷加斯斜传，桑切斯禁区内停球后转身抽射偏出左侧立柱
78'之前桑切斯反越位~停球没处理好，否则他完全可以自己打门的                   75'第75分钟，法布雷加斯斜传，桑切斯禁区内停球后转身抽射偏出左侧立柱
80'很多孩子一出生就成为了巴萨的会员，包括皮克的儿子米兰                   80'第80分钟，梅西禁区右侧传中，桑切斯错过射空门机会，鲁文及时解围
80'空门~~~                   80'第80分钟，梅西禁区右侧传中，桑切斯错过射空门机会，鲁文及时解围
80'桑切斯果然是空门不进帝                   80'第80分钟，梅西禁区右侧传中，桑切斯错过射空门机会，鲁文及时解围
81'巴萨中路配合，梅西~反越位之后传中，桑切斯又是跑过了，打门很别扭                   80'第80分钟，梅西禁区右侧传中，桑切斯错过射空门机会，鲁文及时解围
81'这球被后卫抢先解围                   80'第80分钟，梅西禁区右侧传中，桑切斯错过射空门机会，鲁文及时解围
81'巴萨角球~小法长传被后卫解围                   80'第80分钟，梅西禁区右侧传中，桑切斯错过射空门机会，鲁文及时解围
83'镜头再次回放了刚才桑切斯的单刀                   80'第80分钟，梅西禁区右侧传中，桑切斯错过射空门机会，鲁文及时解围
83'明显可以直接推射的，但是桑切斯停了一下，结果~                   80'第80分钟，梅西禁区右侧传中，桑切斯错过射空门机会，鲁文及时解围
92'这次比利亚绝好的机会，又没成功                   92'第92分钟，比利亚禁区左侧12码处劲射又被扑出
92'桑切斯要给个低平球就好多了                   92'第92分钟，比利亚禁区左侧12码处劲射又被扑出
92'比利亚~~~射门被门将扑出                   92'第92分钟，比利亚禁区左侧12码处劲射又被扑出
92'巴萨刚才开出角球，还是梅西~给比利亚制造了机会                   92'第92分钟，比利亚禁区左侧12码处劲射又被扑出
92'比利亚一扣之后闪开了角度，射门被门将扑了一下，球擦着立柱飞出底线                   92'第92分钟，比利亚禁区左侧12码处劲射又被扑出
