3'马科维奇长传找到巴洛特利                   3'开场3分钟，曼基略低传，斯特林射中门柱后补射入网，但越位在先
41'马科维奇回后场接球，转移右路被弗雷拦截                   40'第40分钟，库蒂尼奥开出角球，洛夫伦争顶高出
42'斯特林左路得球，晃动后内切右脚远射的得比较下，瓦茨利克将球没收                   40'第40分钟，库蒂尼奥开出角球，洛夫伦争顶高出
42'冈萨雷斯右路的斜传，米尼奥莱的世界                   40'第40分钟，库蒂尼奥开出角球，洛夫伦争顶高出
43'米尼奥莱开大脚球找巴洛特利，巴洛特利胸部停给斯特林，沙尔抢先大脚将球破坏                   40'第40分钟，库蒂尼奥开出角球，洛夫伦争顶高出
43'巴洛特利右路接应界外球转身扣球过人被沙尔拉倒                   40'第40分钟，库蒂尼奥开出角球，洛夫伦争顶高出
43'利物浦获得一个前场右路角旗区外一点的任意球机会                   40'第40分钟，库蒂尼奥开出角球，洛夫伦争顶高出
48'巴塞尔的角球被杰拉德解围                   48'下半时开始3分钟，D-冈萨雷斯在斯特林防守下倒在禁区内，主裁判没有中断比赛
48'斯特林带球打反击被苏希撞倒                   48'下半时开始3分钟，D-冈萨雷斯在斯特林防守下倒在禁区内，主裁判没有中断比赛
48'下半场比赛利物浦加强了前逼抢                   48'下半时开始3分钟，D-冈萨雷斯在斯特林防守下倒在禁区内，主裁判没有中断比赛
49'巴洛特利前场放倒了迪耶                   48'下半时开始3分钟，D-冈萨雷斯在斯特林防守下倒在禁区内，主裁判没有中断比赛
49'哈蒙迪左路拿球，交给弗雷                   48'下半时开始3分钟，D-冈萨雷斯在斯特林防守下倒在禁区内，主裁判没有中断比赛
50'弗雷回做给哈蒙迪，哈蒙迪已经来到禁区前沿                   48'下半时开始3分钟，D-冈萨雷斯在斯特林防守下倒在禁区内，主裁判没有中断比赛
50'哈蒙迪斜传，冈萨雷斯插上已经占据了有利地型，斯特林背后将他推倒                   48'下半时开始3分钟，D-冈萨雷斯在斯特林防守下倒在禁区内，主裁判没有中断比赛
51'裁判没有吹斯特林犯规                   48'下半时开始3分钟，D-冈萨雷斯在斯特林防守下倒在禁区内，主裁判没有中断比赛
51'利物浦逃过一劫                   48'下半时开始3分钟，D-冈萨雷斯在斯特林防守下倒在禁区内，主裁判没有中断比赛
51'控球率方面，巴塞尔58：42领先利物浦                   48'下半时开始3分钟，D-冈萨雷斯在斯特林防守下倒在禁区内，主裁判没有中断比赛
51'埃尔内尼分边左路                   48'下半时开始3分钟，D-冈萨雷斯在斯特林防守下倒在禁区内，主裁判没有中断比赛
46'上半场比赛补时1分钟！                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
46'更正一下，将补时2分钟                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
46'巴塞尔又获得一个前场右路的角球机会                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
46'夏哈卡传到前点，洛夫伦头球顶出禁区                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
47'弗雷中场得球，分边右路冈萨雷斯                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
47'冈萨雷斯下底传中，不过球先出了底线                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
47'上半场比赛结束！                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
46'下半场比赛开始了！                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
46'下半场比赛由利物浦中圈开球                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
46'亨德森挑传到禁区，苏希卡住位置将球让出底线                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
47'埃尔内尼交给哈蒙迪，全面回传给苏希                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
47'弗雷中场拿球交给冈萨雷斯                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
47'冈萨雷斯边路传中，前点斯特雷勒踢空了，曼奎罗后点安全起见将球踢出底线                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
48'巴塞尔的角球被杰拉德解围                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
48'斯特林带球打反击被苏希撞倒                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
48'下半场比赛利物浦加强了前逼抢                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
49'巴洛特利前场放倒了迪耶                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
49'哈蒙迪左路拿球，交给弗雷                   46'1分钟后，扎卡右侧开出角球，斯科特尔头球解围却顶向自家大门，尽管米尼奥莱奋力侧扑单手捞出，但施特雷勒在门前4米处左脚铲射入网，1比0
56'落后一球，利物浦的进攻还是没有什么起色                   56'第56分钟，库蒂尼奥传球，马尔科维奇与亨德森连续射门被封堵
57'哈蒙迪左路又来了，回传给弗雷                   56'第56分钟，库蒂尼奥传球，马尔科维奇与亨德森连续射门被封堵
58'斯特林中场断球，自己带球太深了，过不了沙尔                   56'第56分钟，库蒂尼奥传球，马尔科维奇与亨德森连续射门被封堵
58'库蒂尼奥中路拿球交给恩里克                   56'第56分钟，库蒂尼奥传球，马尔科维奇与亨德森连续射门被封堵
59'斯特林接应，库蒂尼奥再分右路找马科维奇                   56'第56分钟，库蒂尼奥传球，马尔科维奇与亨德森连续射门被封堵
59'马科维奇连信太过被苏希绊倒                   56'第56分钟，库蒂尼奥传球，马尔科维奇与亨德森连续射门被封堵
59'苏希被主裁判黄牌警告！                   56'第56分钟，库蒂尼奥传球，马尔科维奇与亨德森连续射门被封堵
67'马科维奇带球上来，分边给巴洛特利被拦截                   67'第67分钟，施特雷勒将球打进，但越位在先
68'亨德森反抢成功马上斜塞到禁区左侧，斯特林停球不好，再将球一捅打在迪耶身上出了底线                   67'第67分钟，施特雷勒将球打进，但越位在先
68'利物浦发战术角球，亨德森挑传禁区，巴洛特利越位了                   67'第67分钟，施特雷勒将球打进，但越位在先
68'利物浦换人，20号拉拉纳换下了10号库蒂尼奥！                   67'第67分钟，施特雷勒将球打进，但越位在先
69'下半场比赛进行了25分钟，巴塞尔暂时1：0领先                   67'第67分钟，施特雷勒将球打进，但越位在先
70'巴洛特利与夏哈卡发生了口角，双方相互有些推桑                   67'第67分钟，施特雷勒将球打进，但越位在先
70'主裁判黄牌警告了巴洛特利                   67'第67分钟，施特雷勒将球打进，但越位在先
75'拉拉纳中路与巴洛特利做二过一配合，拉拉纳拿球斜塞禁区，斯特林插上单刀了，但自己停球不好，第二下脚尖将球碰了一下交给了门将                   75'第75分钟，斯特林单刀突入禁区没能过掉门将
76'前场争顶，斯科特尔推倒了埃尔内尼                   75'第75分钟，斯特林单刀突入禁区没能过掉门将
80'迪耶中场护球很稳，分给哈蒙迪                   80'第80分钟，迪耶中场突进，禁区边缘射门偏出
80'斯特雷勒背身做墙回做，哈蒙迪迎球怒射，球打偏了                   80'第80分钟，迪耶中场突进，禁区边缘射门偏出
81'又是巴塞尔反击，迪耶中路带球上前，晃过了斯科特尔打远射打嗤了！                   80'第80分钟，迪耶中场突进，禁区边缘射门偏出
81'利物浦再换人，9号兰伯特换下了50号马科维奇                   80'第80分钟，迪耶中场突进，禁区边缘射门偏出
81'巴塞尔也同时换人，39号卡拉换下了36号埃姆博罗                   80'第80分钟，迪耶中场突进，禁区边缘射门偏出
82'杰拉德中场的挑传到禁区，巴洛特利处于越位位置                   80'第80分钟，迪耶中场突进，禁区边缘射门偏出
82'巴洛特利的跑动不够积极                   80'第80分钟，迪耶中场突进，禁区边缘射门偏出
85'弗雷踢倒了巴洛特利后自己却痛苦倒地                   85'第85分钟，杰拉德任意球被瓦茨利克扑出
85'看来巴洛特利的小腿硬度远高于弗雷                   85'第85分钟，杰拉德任意球被瓦茨利克扑出
85'看看利物浦如何利用这个距离球门只有25米的任意球机会                   85'第85分钟，杰拉德任意球被瓦茨利克扑出
86'杰拉德弧线球打向球门右上角，角度不够刁钻，瓦茨利克将球没收                   85'第85分钟，杰拉德任意球被瓦茨利克扑出
87'兰伯特禁区前沿横拔，巴洛特利被3个人贴身照顾                   85'第85分钟，杰拉德任意球被瓦茨利克扑出
87'巴洛特利尝试强突，没有成功                   85'第85分钟，杰拉德任意球被瓦茨利克扑出
88'弗雷中路带球外脚背一弹，斯特雷勒的速度不是优势                   85'第85分钟，杰拉德任意球被瓦茨利克扑出
88'斯科特尔将球带出禁区                   85'第85分钟，杰拉德任意球被瓦茨利克扑出
88'亨德森挑传禁区，苏希鱼跃头球解围                   85'第85分钟，杰拉德任意球被瓦茨利克扑出
