2'桑德兰球员博里尼大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是贾凯里尼.                   2'开场仅2分钟，贾凯里尼传球，博里尼禁区右侧的射门偏出远角立柱
17'进球啦！！！切尔西球员兰帕德球门线跟前头球,球从右下角飞进球门,球进了!助攻的是阿扎尔. 桑德兰 1-1 切尔西.                   14'桑德兰第14分钟取得领先，阿斯皮利奎塔禁区前犯规，多塞纳任意球射门被人墙挡偏，科尔巴克传球，阿尔蒂多尔12码处面对特里转身扫射左下角入网
17'奥谢将球处理出底线,切尔西获得角球.                   17'切尔西第17分钟扳平比分，黑猫勉强解围角球，阿扎尔突入禁区左侧传中，无人防守的兰帕德近距离头球破门
17'进球啦！！！切尔西球员兰帕德球门线跟前头球,球从右下角飞进球门,球进了!助攻的是阿扎尔. 桑德兰 1-1 切尔西.                   17'切尔西第17分钟扳平比分，黑猫勉强解围角球，阿扎尔突入禁区左侧传中，无人防守的兰帕德近距离头球破门
18'桑德兰球员阿尔蒂多尔拼抢犯规,对手获得控球权.                   17'切尔西第17分钟扳平比分，黑猫勉强解围角球，阿扎尔突入禁区左侧传中，无人防守的兰帕德近距离头球破门
18'卡希尔为切尔西赢得一个任意球.                   17'切尔西第17分钟扳平比分，黑猫勉强解围角球，阿扎尔突入禁区左侧传中，无人防守的兰帕德近距离头球破门
27'切尔西球员兰帕德大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是马塔.                   27'第27分钟，马塔传球，兰帕德的外围射门同样偏出大门
36'进球啦！！！切尔西球员阿扎尔大禁区外右脚射门,球从右下角飞进球门,球进了!助攻的是托雷斯. 桑德兰 1-2 切尔西.                   36'切尔西第36分钟反超比分，托雷斯头球摆渡，阿扎尔内切至左路禁区边缘射入远角，2-1
38'桑德兰球员阿尔蒂多尔拼抢犯规,对手获得控球权.                   36'切尔西第36分钟反超比分，托雷斯头球摆渡，阿扎尔内切至左路禁区边缘射入远角，2-1
38'特里为切尔西赢得一个任意球.                   36'切尔西第36分钟反超比分，托雷斯头球摆渡，阿扎尔内切至左路禁区边缘射入远角，2-1
39'桑德兰球员多塞纳拼抢犯规,对手获得控球权.                   36'切尔西第36分钟反超比分，托雷斯头球摆渡，阿扎尔内切至左路禁区边缘射入远角，2-1
39'马塔为切尔西在右路,赢得一个任意球.                   36'切尔西第36分钟反超比分，托雷斯头球摆渡，阿扎尔内切至左路禁区边缘射入远角，2-1
39'切尔西马塔受伤倒地,比赛暂停                   36'切尔西第36分钟反超比分，托雷斯头球摆渡，阿扎尔内切至左路禁区边缘射入远角，2-1
39'黄牌！桑德兰球员多塞纳因为恶意犯规,被主裁判出示黄牌.                   36'切尔西第36分钟反超比分，托雷斯头球摆渡，阿扎尔内切至左路禁区边缘射入远角，2-1
50'桑德兰球员布朗大禁区中央右脚射门,被防守球员封堵.                   50'桑德兰第50分钟扳平比分，布朗前点接角球令皮球偏转，伊万诺维奇未能拦截解围，奥谢11码处低射破门，2-2
50'进球啦！！！桑德兰球员奥谢大禁区中央右脚射门,球从中路飞进球门,球进了! 桑德兰 2-2 切尔西.                   50'桑德兰第50分钟扳平比分，布朗前点接角球令皮球偏转，伊万诺维奇未能拦截解围，奥谢11码处低射破门，2-2
51'寄诚庸将球处理出底线,切尔西获得角球.                   50'桑德兰第50分钟扳平比分，布朗前点接角球令皮球偏转，伊万诺维奇未能拦截解围，奥谢11码处低射破门，2-2
51'桑德兰球员科尔巴克被主裁判出示了一张黄牌.                   50'桑德兰第50分钟扳平比分，布朗前点接角球令皮球偏转，伊万诺维奇未能拦截解围，奥谢11码处低射破门，2-2
52'奥谢为桑德兰赢得一个任意球.                   50'桑德兰第50分钟扳平比分，布朗前点接角球令皮球偏转，伊万诺维奇未能拦截解围，奥谢11码处低射破门，2-2
52'切尔西球员伊万诺维奇拼抢犯规,对手获得控球权.                   50'桑德兰第50分钟扳平比分，布朗前点接角球令皮球偏转，伊万诺维奇未能拦截解围，奥谢11码处低射破门，2-2
53'桑德兰球员贾凯里尼拼抢犯规,对手获得控球权.                   50'桑德兰第50分钟扳平比分，布朗前点接角球令皮球偏转，伊万诺维奇未能拦截解围，奥谢11码处低射破门，2-2
53'阿扎尔为切尔西在左路,赢得一个任意球.                   50'桑德兰第50分钟扳平比分，布朗前点接角球令皮球偏转，伊万诺维奇未能拦截解围，奥谢11码处低射破门，2-2
53'桑德兰球员巴德兹利拼抢犯规,对手获得控球权.                   50'桑德兰第50分钟扳平比分，布朗前点接角球令皮球偏转，伊万诺维奇未能拦截解围，奥谢11码处低射破门，2-2
53'阿扎尔为切尔西在左路,赢得一个任意球.                   50'桑德兰第50分钟扳平比分，布朗前点接角球令皮球偏转，伊万诺维奇未能拦截解围，奥谢11码处低射破门，2-2
57'射门!!!切尔西球员阿扎尔大禁区外右脚射门,被对方守门员横身扑出.给他传球的是托雷斯.                   57'切尔西第57分钟错失良机，拉米雷斯中场断球，托雷斯反击中直传，阿扎尔闪过2人后禁区边缘劲射被曼诺内扑出，托雷斯8码处面对近大半个空门射高
57'切尔西球员托雷斯大禁区中央尝试右脚射门,可惜皮球高出球门.                   57'切尔西第57分钟错失良机，拉米雷斯中场断球，托雷斯反击中直传，阿扎尔闪过2人后禁区边缘劲射被曼诺内扑出，托雷斯8码处面对近大半个空门射高
57'桑德兰换人,S-拉尔森换下科尔巴克                   57'切尔西第57分钟错失良机，拉米雷斯中场断球，托雷斯反击中直传，阿扎尔闪过2人后禁区边缘劲射被曼诺内扑出，托雷斯8码处面对近大半个空门射高
59'阿尔蒂多尔为桑德兰在对方半场,赢得一个任意球.                   57'切尔西第57分钟错失良机，拉米雷斯中场断球，托雷斯反击中直传，阿扎尔闪过2人后禁区边缘劲射被曼诺内扑出，托雷斯8码处面对近大半个空门射高
59'切尔西球员特里拼抢犯规,对手获得控球权.                   57'切尔西第57分钟错失良机，拉米雷斯中场断球，托雷斯反击中直传，阿扎尔闪过2人后禁区边缘劲射被曼诺内扑出，托雷斯8码处面对近大半个空门射高
60'桑德兰球员博里尼大禁区外右脚射门,被防守球员封堵.给他传球的是奥谢.                   57'切尔西第57分钟错失良机，拉米雷斯中场断球，托雷斯反击中直传，阿扎尔闪过2人后禁区边缘劲射被曼诺内扑出，托雷斯8码处面对近大半个空门射高
72'切尔西球员登巴-巴小禁区右侧右脚射门,被防守球员封堵.给他传球的是威廉.                   72'第72分钟，威廉传中，登巴-巴小禁区右侧的射门被奥谢挡出
72'奥谢将球处理出底线,切尔西获得角球.                   72'第72分钟，威廉传中，登巴-巴小禁区右侧的射门被奥谢挡出
73'切尔西球员威廉大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是马塔.                   72'第72分钟，威廉传中，登巴-巴小禁区右侧的射门被奥谢挡出
74'切尔西球员登巴-巴大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是阿扎尔.                   72'第72分钟，威廉传中，登巴-巴小禁区右侧的射门被奥谢挡出
84'桑德兰球员巴德兹利自摆乌龙,桑德兰 2-4 切尔西                   84'切尔西第84分钟扩大比分，拉米雷斯反击中直传，登巴-巴禁区右侧传中，但巴德斯利小禁区前解围不慎自摆乌龙，4-2
85'阿尔蒂多尔为桑德兰在左路,赢得一个任意球.                   84'切尔西第84分钟扩大比分，拉米雷斯反击中直传，登巴-巴禁区右侧传中，但巴德斯利小禁区前解围不慎自摆乌龙，4-2
85'切尔西球员伊万诺维奇拼抢犯规,对手获得控球权.                   84'切尔西第84分钟扩大比分，拉米雷斯反击中直传，登巴-巴禁区右侧传中，但巴德斯利小禁区前解围不慎自摆乌龙，4-2
85'兰帕德将球处理出底线,桑德兰获得角球.                   84'切尔西第84分钟扩大比分，拉米雷斯反击中直传，登巴-巴禁区右侧传中，但巴德斯利小禁区前解围不慎自摆乌龙，4-2
86'进球啦！！！桑德兰球员巴德兹利球门线跟前左脚射门,球从中路飞进球门,球进了! 桑德兰 3-4 切尔西.                   84'切尔西第84分钟扩大比分，拉米雷斯反击中直传，登巴-巴禁区右侧传中，但巴德斯利小禁区前解围不慎自摆乌龙，4-2
86'进球啦！！！桑德兰球员巴德兹利球门线跟前左脚射门,球从中路飞进球门,球进了! 桑德兰 3-4 切尔西.                   86'桑德兰第86分钟再度拉近差距，巴德斯利角球混战中小禁区边缘推射破门，3-4
