13'南安普顿后场抢断，直塞找前插的塔迪奇                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
22'进球啦！！！                   21'第21分钟，库迪尼奥传球，斯特林禁区左侧20码处的射门正入福斯特下怀
23'斯特林推射，先拔头筹！！！                   21'第21分钟，库迪尼奥传球，斯特林禁区左侧20码处的射门正入福斯特下怀
24'利物浦中场抢断，亨德森左脚直塞打身后，从南安普顿两位中后卫中间穿过，斯特林得球，单刀赴会，面对出击的福斯特，推射击中右侧立柱弹入网窝！！！                   21'第21分钟，库迪尼奥传球，斯特林禁区左侧20码处的射门正入福斯特下怀
24'利物浦又是前场的抢断，左路横传被后卫解围                   21'第21分钟，库迪尼奥传球，斯特林禁区左侧20码处的射门正入福斯特下怀
24'这段时间利物浦打的风生水起，进攻一浪接一浪啊                   21'第21分钟，库迪尼奥传球，斯特林禁区左侧20码处的射门正入福斯特下怀
27'卢卡斯中圈拿球，分边左侧给上去的约翰逊                   27'第27分钟，施奈德林传中，佩尔小禁区左侧的射门偏出近角
27'约翰逊人球分过，强吃克莱恩                   27'第27分钟，施奈德林传中，佩尔小禁区左侧的射门偏出近角
27'克莱恩回防，没办法，只能将球解围出底线                   27'第27分钟，施奈德林传中，佩尔小禁区左侧的射门偏出近角
27'送给利物浦左侧角球机会                   27'第27分钟，施奈德林传中，佩尔小禁区左侧的射门偏出近角
27'角球开出到禁区，第一点被后卫解围                   27'第27分钟，施奈德林传中，佩尔小禁区左侧的射门偏出近角
28'约翰逊禁区外得球，直接远射，放了高射炮                   27'第27分钟，施奈德林传中，佩尔小禁区左侧的射门偏出近角
29'斯特林回防，中场放倒了普洛斯                   27'第27分钟，施奈德林传中，佩尔小禁区左侧的射门偏出近角
29'普洛斯任意球斜传禁区，直接被米尼奥莱拿到                   27'第27分钟，施奈德林传中，佩尔小禁区左侧的射门偏出近角
29'南安普顿这边有一名球员挡在了利物浦的禁区内                   27'第27分钟，施奈德林传中，佩尔小禁区左侧的射门偏出近角
30'米尼奥莱将球抛出边线，队医进场紧急查看                   27'第27分钟，施奈德林传中，佩尔小禁区左侧的射门偏出近角
30'南安普顿主帅也是赶紧将中卫喊过来，交待几句                   27'第27分钟，施奈德林传中，佩尔小禁区左侧的射门偏出近角
30'上半场比赛30分钟，比分1-0，红军领先，斯特林进球                   27'第27分钟，施奈德林传中，佩尔小禁区左侧的射门偏出近角
35'南安普顿前场左侧任意球                   35'第35分钟，曼基略对塔迪克犯规被罚黄牌，沃德-普劳斯左路任意球传射被米尼奥莱在远角扑出
35'普洛斯任意球直接吊门，米尼奥莱后退中将球打出底线                   35'第35分钟，曼基略对塔迪克犯规被罚黄牌，沃德-普劳斯左路任意球传射被米尼奥莱在远角扑出
35'南安普顿右侧角球机会，可惜没威胁                   35'第35分钟，曼基略对塔迪克犯规被罚黄牌，沃德-普劳斯左路任意球传射被米尼奥莱在远角扑出
36'约翰逊左路拿球，强突，过了中线横传转移                   35'第35分钟，曼基略对塔迪克犯规被罚黄牌，沃德-普劳斯左路任意球传射被米尼奥莱在远角扑出
37'施奈德林在库蒂尼奥之前将球大脚踢向前场                   35'第35分钟，曼基略对塔迪克犯规被罚黄牌，沃德-普劳斯左路任意球传射被米尼奥莱在远角扑出
37'南安普顿后场过顶球，塔迪奇头球后蹭                   35'第35分钟，曼基略对塔迪克犯规被罚黄牌，沃德-普劳斯左路任意球传射被米尼奥莱在远角扑出
37'斯科特尔抢在佩尔之前，出脚将球解围                   35'第35分钟，曼基略对塔迪克犯规被罚黄牌，沃德-普劳斯左路任意球传射被米尼奥莱在远角扑出
38'杰拉德右路拿球，内切后看到福斯特站位靠前                   35'第35分钟，曼基略对塔迪克犯规被罚黄牌，沃德-普劳斯左路任意球传射被米尼奥莱在远角扑出
38'准备起脚吊门，被瓦亚马上来，抢先将球破坏                   35'第35分钟，曼基略对塔迪克犯规被罚黄牌，沃德-普劳斯左路任意球传射被米尼奥莱在远角扑出
38'斯特林中线位置拿球，南安普顿三人围抢                   35'第35分钟，曼基略对塔迪克犯规被罚黄牌，沃德-普劳斯左路任意球传射被米尼奥莱在远角扑出
54'利物浦前场进攻，斯特林接到斯图里奇的横传                   54'第54分钟，库迪尼奥传球，斯特林25码处射门高出
54'斯特林直接拔脚怒射，势大力沉，擦着右侧立柱出了底线                   54'第54分钟，库迪尼奥传球，斯特林25码处射门高出
54'瓦亚马中圈拿球，转身分球给到右路上去的克莱恩                   54'第54分钟，库迪尼奥传球，斯特林25码处射门高出
55'克莱恩面对逼抢，回传给到吉田麻也                   54'第54分钟，库迪尼奥传球，斯特林25码处射门高出
55'吉田麻也直塞伯特兰德，伯特兰德再给塔迪奇                   54'第54分钟，库迪尼奥传球，斯特林25码处射门高出
55'塔迪奇内切，禁区角上犹豫中球丢啦                   54'第54分钟，库迪尼奥传球，斯特林25码处射门高出
55'回防的杰拉德将球一捅，到了瓦亚马脚下                   54'第54分钟，库迪尼奥传球，斯特林25码处射门高出
55'瓦亚马禁区线上起脚打门，打偏                   54'第54分钟，库迪尼奥传球，斯特林25码处射门高出
56'南安普顿前场再攻，普洛斯的内切，打门被后卫挡出                   54'第54分钟，库迪尼奥传球，斯特林25码处射门高出
56'南安普顿进球啦！！！                   54'第54分钟，库迪尼奥传球，斯特林25码处射门高出
57'南安普顿这段时间的狂攻，终于扳平了比分                   54'第54分钟，库迪尼奥传球，斯特林25码处射门高出
57'南安普顿右路斜传球，佩尔背身拿球，脚后跟妙传给到切入的克莱恩，克莱恩一脚劲射打进！！！                   54'第54分钟，库迪尼奥传球，斯特林25码处射门高出
56'南安普顿前场再攻，普洛斯的内切，打门被后卫挡出                   56'南安普敦第56分钟扳平比分，塔迪克脚后跟妙传，克莱因禁区右肋12码处劲射右上角入网，1-1
56'南安普顿进球啦！！！                   56'南安普敦第56分钟扳平比分，塔迪克脚后跟妙传，克莱因禁区右肋12码处劲射右上角入网，1-1
57'南安普顿这段时间的狂攻，终于扳平了比分                   56'南安普敦第56分钟扳平比分，塔迪克脚后跟妙传，克莱因禁区右肋12码处劲射右上角入网，1-1
57'南安普顿右路斜传球，佩尔背身拿球，脚后跟妙传给到切入的克莱恩，克莱恩一脚劲射打进！！！                   56'南安普敦第56分钟扳平比分，塔迪克脚后跟妙传，克莱因禁区右肋12码处劲射右上角入网，1-1
58'这球斯科特尔对佩尔贴身防守，可忽略了切入的克莱恩啊                   56'南安普敦第56分钟扳平比分，塔迪克脚后跟妙传，克莱因禁区右肋12码处劲射右上角入网，1-1
58'上半场南安普顿左路很猛，下半场右路也打出来了                   56'南安普敦第56分钟扳平比分，塔迪克脚后跟妙传，克莱因禁区右肋12码处劲射右上角入网，1-1
58'利物浦不知道怎么办了，有点乱啊                   56'南安普敦第56分钟扳平比分，塔迪克脚后跟妙传，克莱因禁区右肋12码处劲射右上角入网，1-1
59'伯特兰德左路的进攻，为南安普顿赢得角球机会                   56'南安普敦第56分钟扳平比分，塔迪克脚后跟妙传，克莱因禁区右肋12码处劲射右上角入网，1-1
59'角球开出到禁区，米尼奥莱出击，扑球脱手                   56'南安普敦第56分钟扳平比分，塔迪克脚后跟妙传，克莱因禁区右肋12码处劲射右上角入网，1-1
59'施奈德林得到第二落点，抽射打飞                   56'南安普敦第56分钟扳平比分，塔迪克脚后跟妙传，克莱因禁区右肋12码处劲射右上角入网，1-1
63'伯特兰德左路拿球，横传给到禁区内的佩尔                   63'第63分钟，沃德-普劳斯无私传球，史蒂文-戴维斯14码处推射被米尼奥莱没收
63'佩尔转身再横推给右侧的戴维斯                   63'第63分钟，沃德-普劳斯无私传球，史蒂文-戴维斯14码处推射被米尼奥莱没收
63'戴维斯无人防守，面对米尼奥莱，推射，结果太轻了                   63'第63分钟，沃德-普劳斯无私传球，史蒂文-戴维斯14码处推射被米尼奥莱没收
65'这球戴维斯和南安普顿的教练都是捂脸不敢相信啊                   63'第63分钟，沃德-普劳斯无私传球，史蒂文-戴维斯14码处推射被米尼奥莱没收
65'利物浦换人：21号卢卡斯被换下，换上24号乔-阿伦                   63'第63分钟，沃德-普劳斯无私传球，史蒂文-戴维斯14码处推射被米尼奥莱没收
65'利物浦前场进攻赢得任意球机会                   63'第63分钟，沃德-普劳斯无私传球，史蒂文-戴维斯14码处推射被米尼奥莱没收
65'杰拉德任意球斜传禁区，第一点被后卫头球解围                   63'第63分钟，沃德-普劳斯无私传球，史蒂文-戴维斯14码处推射被米尼奥莱没收
66'库蒂尼奥中场拿球，施奈德林身后放铲，放倒了库蒂尼奥                   63'第63分钟，沃德-普劳斯无私传球，史蒂文-戴维斯14码处推射被米尼奥莱没收
66'施奈德林被主裁判出示了黄牌警告！！！                   63'第63分钟，沃德-普劳斯无私传球，史蒂文-戴维斯14码处推射被米尼奥莱没收
66'这样双方的黄牌数也是1-1了                   63'第63分钟，沃德-普劳斯无私传球，史蒂文-戴维斯14码处推射被米尼奥莱没收
66'乔-阿伦中场带球，往边路走，瓦亚马不放弃                   63'第63分钟，沃德-普劳斯无私传球，史蒂文-戴维斯14码处推射被米尼奥莱没收
68'南安普顿前场进攻，塔迪奇的远射被斯科特尔挡出                   68'第68分钟，克莱因再次突入禁区右肋形成威胁，但这次格伦-约翰逊和斯科特尔奋力封堵化解险情
68'南安普顿前场继续控球                   68'第68分钟，克莱因再次突入禁区右肋形成威胁，但这次格伦-约翰逊和斯科特尔奋力封堵化解险情
68'转移球给到右路的克莱恩，克莱恩带球内切                   68'第68分钟，克莱因再次突入禁区右肋形成威胁，但这次格伦-约翰逊和斯科特尔奋力封堵化解险情
68'克莱恩禁区线上和队友的踢墙配合                   68'第68分钟，克莱因再次突入禁区右肋形成威胁，但这次格伦-约翰逊和斯科特尔奋力封堵化解险情
69'克莱恩进入禁区接到传球，扣过曼奎罗                   68'第68分钟，克莱因再次突入禁区右肋形成威胁，但这次格伦-约翰逊和斯科特尔奋力封堵化解险情
69'准备起脚，被洛夫伦放铲解围                   68'第68分钟，克莱因再次突入禁区右肋形成威胁，但这次格伦-约翰逊和斯科特尔奋力封堵化解险情
70'全场比赛70分钟，比分1-1，双方回到同一起跑线                   68'第68分钟，克莱因再次突入禁区右肋形成威胁，但这次格伦-约翰逊和斯科特尔奋力封堵化解险情
70'斯特林前场左路拿球，冯特放铲将球解围出边线                   68'第68分钟，克莱因再次突入禁区右肋形成威胁，但这次格伦-约翰逊和斯科特尔奋力封堵化解险情
71'利物浦本赛季引进了8位新球员，必须要加紧磨合了啊                   68'第68分钟，克莱因再次突入禁区右肋形成威胁，但这次格伦-约翰逊和斯科特尔奋力封堵化解险情
71'利物浦前场进攻，杰拉德挑传给到斯特林                   68'第68分钟，克莱因再次突入禁区右肋形成威胁，但这次格伦-约翰逊和斯科特尔奋力封堵化解险情
79'兰伯特登场后，利物浦的进攻有所改善了啊                   79'利物浦第79分钟再度超出，斯特林头球前顶，斯图里奇小禁区边缘内左脚垫射破门，2-1
79'进球啦！！2-1~~                   79'利物浦第79分钟再度超出，斯特林头球前顶，斯图里奇小禁区边缘内左脚垫射破门，2-1
80'斯图里奇，接到斯特林的摆渡，弹射打进！！                   79'利物浦第79分钟再度超出，斯特林头球前顶，斯图里奇小禁区边缘内左脚垫射破门，2-1
80'利物浦右路传中到禁区，伯特兰德头球见高不见远，斯特林后排插上头球摆渡，门前的斯图里奇抢在福斯特之前弹射进网！！！                   79'利物浦第79分钟再度超出，斯特林头球前顶，斯图里奇小禁区边缘内左脚垫射破门，2-1
81'不好意思，刚刚头球解围见高不见远的是瓦亚马                   79'利物浦第79分钟再度超出，斯特林头球前顶，斯图里奇小禁区边缘内左脚垫射破门，2-1
82'随着比分的再次改写，比赛节奏也是稍有加快                   79'利物浦第79分钟再度超出，斯特林头球前顶，斯图里奇小禁区边缘内左脚垫射破门，2-1
82'兰伯特左路拿球，回传交给斯特林                   79'利物浦第79分钟再度超出，斯特林头球前顶，斯图里奇小禁区边缘内左脚垫射破门，2-1
82'斯特林斜塞给前插的约翰逊                   79'利物浦第79分钟再度超出，斯特林头球前顶，斯图里奇小禁区边缘内左脚垫射破门，2-1
82'约翰逊强突，横传打在冯特身上弹回                   79'利物浦第79分钟再度超出，斯特林头球前顶，斯图里奇小禁区边缘内左脚垫射破门，2-1
88'肖恩-朗的射门被立柱拒绝                   88'南安普敦第88分钟险些再次扳平，佩尔传球，施奈德林11码处劲射被米尼奥莱扑挡后击中横梁下沿弹回，隆格小禁区边缘头球攻门偏出右侧立柱
88'肖恩-朗跟进头球再补，面对大半个空门，顶偏了                   88'南安普敦第88分钟险些再次扳平，佩尔传球，施奈德林11码处劲射被米尼奥莱扑挡后击中横梁下沿弹回，隆格小禁区边缘头球攻门偏出右侧立柱
89'南安普顿这几次进攻威胁很大啊                   88'南安普敦第88分钟险些再次扳平，佩尔传球，施奈德林11码处劲射被米尼奥莱扑挡后击中横梁下沿弹回，隆格小禁区边缘头球攻门偏出右侧立柱
89'下半场比赛已经进入尾声，比分2-1，利物浦领先                   88'南安普敦第88分钟险些再次扳平，佩尔传球，施奈德林11码处劲射被米尼奥莱扑挡后击中横梁下沿弹回，隆格小禁区边缘头球攻门偏出右侧立柱
90'南安普顿如果输掉本场比赛，估计年轻的小将们会有些心有不甘啊                   88'南安普敦第88分钟险些再次扳平，佩尔传球，施奈德林11码处劲射被米尼奥莱扑挡后击中横梁下沿弹回，隆格小禁区边缘头球攻门偏出右侧立柱
90'劳埃德左路传中到前点，斯科特尔头球解围                   88'南安普敦第88分钟险些再次扳平，佩尔传球，施奈德林11码处劲射被米尼奥莱扑挡后击中横梁下沿弹回，隆格小禁区边缘头球攻门偏出右侧立柱
90'斯特林拿球反击，前边没有队友，自己带                   88'南安普敦第88分钟险些再次扳平，佩尔传球，施奈德林11码处劲射被米尼奥莱扑挡后击中横梁下沿弹回，隆格小禁区边缘头球攻门偏出右侧立柱
91'斯特林带球过了中线，面对冯特的封堵，转移失误                   88'南安普敦第88分钟险些再次扳平，佩尔传球，施奈德林11码处劲射被米尼奥莱扑挡后击中横梁下沿弹回，隆格小禁区边缘头球攻门偏出右侧立柱
91'下半场比赛补时4分钟                   88'南安普敦第88分钟险些再次扳平，佩尔传球，施奈德林11码处劲射被米尼奥莱扑挡后击中横梁下沿弹回，隆格小禁区边缘头球攻门偏出右侧立柱
