9'上海队禁区内解围失误，保罗拖大，解围打在张文钊身上，张文钊得球向禁区内一带，传给刘彬彬，刘彬彬一脚抽射，打入右下角                   8'开场第8分钟，山东鲁能打破场上僵局
24'山东队险些改写比分                   22'第22分钟，上海申花角球传到后点，保罗头球摆渡，跟进球员射门打疵了
24'蒙蒂略把球打入禁区，沈俊出击有些冒失，和后卫撞在一起，球并没有击出禁区                   22'第22分钟，上海申花角球传到后点，保罗头球摆渡，跟进球员射门打疵了
25'刘彬彬禁区内得球后，第一时间没有打门，而是选择把球卸下，调整后在打，偏出了                   22'第22分钟，上海申花角球传到后点，保罗头球摆渡，跟进球员射门打疵了
25'左路的刘彬彬今天很活跃，进球的机会也是不少                   22'第22分钟，上海申花角球传到后点，保罗头球摆渡，跟进球员射门打疵了
25'王彤防守犯规                   22'第22分钟，上海申花角球传到后点，保罗头球摆渡，跟进球员射门打疵了
24'山东队险些改写比分                   24'第24分钟，蒙蒂略任意球传中被阻挡，无人防守的刘彬彬形成空当，但是他在禁区内的射门高出横梁
24'蒙蒂略把球打入禁区，沈俊出击有些冒失，和后卫撞在一起，球并没有击出禁区                   24'第24分钟，蒙蒂略任意球传中被阻挡，无人防守的刘彬彬形成空当，但是他在禁区内的射门高出横梁
25'刘彬彬禁区内得球后，第一时间没有打门，而是选择把球卸下，调整后在打，偏出了                   24'第24分钟，蒙蒂略任意球传中被阻挡，无人防守的刘彬彬形成空当，但是他在禁区内的射门高出横梁
25'左路的刘彬彬今天很活跃，进球的机会也是不少                   24'第24分钟，蒙蒂略任意球传中被阻挡，无人防守的刘彬彬形成空当，但是他在禁区内的射门高出横梁
25'王彤防守犯规                   24'第24分钟，蒙蒂略任意球传中被阻挡，无人防守的刘彬彬形成空当，但是他在禁区内的射门高出横梁
26'蒙蒂略中场优雅的转身，斜传边路想找张文钊，被断下                   24'第24分钟，蒙蒂略任意球传中被阻挡，无人防守的刘彬彬形成空当，但是他在禁区内的射门高出横梁
26'王飞中场带球，右脚一扣，被王彤踢翻在地                   24'第24分钟，蒙蒂略任意球传中被阻挡，无人防守的刘彬彬形成空当，但是他在禁区内的射门高出横梁
27'左路上海队的突破，张文钊犯规了                   24'第24分钟，蒙蒂略任意球传中被阻挡，无人防守的刘彬彬形成空当，但是他在禁区内的射门高出横梁
27'范凌江亲自主罚这个定位球                   24'第24分钟，蒙蒂略任意球传中被阻挡，无人防守的刘彬彬形成空当，但是他在禁区内的射门高出横梁
27'范凌江把球传入禁区，落点不好啊，王大雷出击轻松得到                   24'第24分钟，蒙蒂略任意球传中被阻挡，无人防守的刘彬彬形成空当，但是他在禁区内的射门高出横梁
38'张文钊这个球应该抬头看人啊，自己把机会带丢了                   38'第38分钟，蒙蒂略远射稍稍偏出
38'蒙蒂略右路一脚远射，虽然球速很快，但还是高出了                   38'第38分钟，蒙蒂略远射稍稍偏出
38'刘彬彬左路突破，把球分到中间，李微中路接应一脚抽射，擦着右侧门柱，飞出底线                   38'第38分钟，蒙蒂略远射稍稍偏出
39'李微拼抢中被高迪肘击，倒在地上                   38'第38分钟，蒙蒂略远射稍稍偏出
40'高迪这个球也不是有意为之，争顶的时候大家都是奔着球去的                   38'第38分钟，蒙蒂略远射稍稍偏出
41'蒙蒂略后场拿球，被断，保罗向前带了两步，直接伦圆了打，力量十足，王大雷倒地把球得到                   38'第38分钟，蒙蒂略远射稍稍偏出
41'王大雷经过这几年的锤炼，现在应该说是国内门将里面非常出色的了                   38'第38分钟，蒙蒂略远射稍稍偏出
43'乌索还是有意识的往左路打，蒙蒂略禁区前原地抽射，没有打上力量，沈俊倒地得到                   43'第43分钟，山东鲁能进攻到禁区线附近，蒙蒂略直接远射，但角度太正被门将轻松没收
43'乌索快速推进，到了前场，传球被挡了一下，到了张文钊脚下                   43'第43分钟，山东鲁能进攻到禁区线附近，蒙蒂略直接远射，但角度太正被门将轻松没收
44'张文钊想停球直接摆脱对手，没有控制好                   43'第43分钟，山东鲁能进攻到禁区线附近，蒙蒂略直接远射，但角度太正被门将轻松没收
44'李微右路的传球也是直接出了底线                   43'第43分钟，山东鲁能进攻到禁区线附近，蒙蒂略直接远射，但角度太正被门将轻松没收
44'王彤后场防守动作有些大，拉倒了高迪                   43'第43分钟，山东鲁能进攻到禁区线附近，蒙蒂略直接远射，但角度太正被门将轻松没收
45'定位球，还是王飞主罚                   43'第43分钟，山东鲁能进攻到禁区线附近，蒙蒂略直接远射，但角度太正被门将轻松没收
45'落点依然不错，中路包抄的保罗，头球一蹭，皮球直奔球门                   43'第43分钟，山东鲁能进攻到禁区线附近，蒙蒂略直接远射，但角度太正被门将轻松没收
46'电光火石之间，王大雷倒地把球挡出                   43'第43分钟，山东鲁能进攻到禁区线附近，蒙蒂略直接远射，但角度太正被门将轻松没收
46'高迪想补射第二点，但没有王大雷反应快，王大雷赶紧把球保住                   43'第43分钟，山东鲁能进攻到禁区线附近，蒙蒂略直接远射，但角度太正被门将轻松没收
46'裁判吹了高迪冲撞门将犯规                   43'第43分钟，山东鲁能进攻到禁区线附近，蒙蒂略直接远射，但角度太正被门将轻松没收
46'下半场比赛开始了                   43'第43分钟，山东鲁能进攻到禁区线附近，蒙蒂略直接远射，但角度太正被门将轻松没收
46'两支球队易边再战                   43'第43分钟，山东鲁能进攻到禁区线附近，蒙蒂略直接远射，但角度太正被门将轻松没收
48'山东队左路下底，中路洛维领球没有领好，转身之后把球丢了                   48'第48分钟，山东鲁能快速反击，刘彬彬带球杀到禁区后送出横传，阿洛伊西奥抢到点但是在对方后卫干扰下未能形成射门，错失机会
48'李微后场防守，推人犯规                   48'第48分钟，山东鲁能快速反击，刘彬彬带球杀到禁区后送出横传，阿洛伊西奥抢到点但是在对方后卫干扰下未能形成射门，错失机会
48'蒿俊闵替下的是张文钊，洛维替下的是乌索                   48'第48分钟，山东鲁能快速反击，刘彬彬带球杀到禁区后送出横传，阿洛伊西奥抢到点但是在对方后卫干扰下未能形成射门，错失机会
49'蒿俊闵应该是对位换人，而洛维在替下乌索之后，蒙蒂略可能会适当的后撤                   48'第48分钟，山东鲁能快速反击，刘彬彬带球杀到禁区后送出横传，阿洛伊西奥抢到点但是在对方后卫干扰下未能形成射门，错失机会
50'山东队把球倒到前场，戴琳分给右路                   48'第48分钟，山东鲁能快速反击，刘彬彬带球杀到禁区后送出横传，阿洛伊西奥抢到点但是在对方后卫干扰下未能形成射门，错失机会
50'右路直塞给洛维，想从两名后卫的缝隙中传过去，没有成功                   48'第48分钟，山东鲁能快速反击，刘彬彬带球杀到禁区后送出横传，阿洛伊西奥抢到点但是在对方后卫干扰下未能形成射门，错失机会
51'上海队的反击，王大雷出击到禁区外，有些冒失                   48'第48分钟，山东鲁能快速反击，刘彬彬带球杀到禁区后送出横传，阿洛伊西奥抢到点但是在对方后卫干扰下未能形成射门，错失机会
51'好在自己的后卫把球拼抢了下来                   48'第48分钟，山东鲁能快速反击，刘彬彬带球杀到禁区后送出横传，阿洛伊西奥抢到点但是在对方后卫干扰下未能形成射门，错失机会
51'王大雷也时髦了一把，前几天杨智刚学了一把诺伊尔                   48'第48分钟，山东鲁能快速反击，刘彬彬带球杀到禁区后送出横传，阿洛伊西奥抢到点但是在对方后卫干扰下未能形成射门，错失机会
52'山东队一直压在对手的半场踢                   52'第52分钟，洛维带球杀入禁区内在对方防守下倒地，主裁判没有判罚点球反而给了洛维一张黄牌
52'洛维右侧禁区内突破，摔倒了，裁判哨响                   52'第52分钟，洛维带球杀入禁区内在对方防守下倒地，主裁判没有判罚点球反而给了洛维一张黄牌
53'裁判没有指向点球点，而是选择了给洛维黄牌，假摔                   52'第52分钟，洛维带球杀入禁区内在对方防守下倒地，主裁判没有判罚点球反而给了洛维一张黄牌
53'主场的球迷也是嘘声四起                   52'第52分钟，洛维带球杀入禁区内在对方防守下倒地，主裁判没有判罚点球反而给了洛维一张黄牌
53'刘嘉伟边路拿球，洛维奋力的上抢                   52'第52分钟，洛维带球杀入禁区内在对方防守下倒地，主裁判没有判罚点球反而给了洛维一张黄牌
54'刘嘉伟应声倒地，裁判判了洛维的犯规                   52'第52分钟，洛维带球杀入禁区内在对方防守下倒地，主裁判没有判罚点球反而给了洛维一张黄牌
54'上海队长传发动进攻，高迪显得孤立无援啊                   52'第52分钟，洛维带球杀入禁区内在对方防守下倒地，主裁判没有判罚点球反而给了洛维一张黄牌
55'山东队后场解围，郑凯木把球得到                   52'第52分钟，洛维带球杀入禁区内在对方防守下倒地，主裁判没有判罚点球反而给了洛维一张黄牌
55'上海队斜吊禁区，没有找到同伴所在的位置                   52'第52分钟，洛维带球杀入禁区内在对方防守下倒地，主裁判没有判罚点球反而给了洛维一张黄牌
63'山东队这个进球非常轻松                   63'第63分钟，山东鲁能扩大比分，洛维送出直塞，蒙蒂略拿球形成单刀，但是没有传中，而是选择横传，阿洛伊西奥射空门得手，山东鲁能2-0领先
64'李微禁区前沿分球给蒿俊闵，后者转身，直塞给插上的蒙蒂略，蒙蒂略横敲门前，阿洛伊西奥轻松推射空门得分                   63'第63分钟，山东鲁能扩大比分，洛维送出直塞，蒙蒂略拿球形成单刀，但是没有传中，而是选择横传，阿洛伊西奥射空门得手，山东鲁能2-0领先
65'整个过程，洛维虽然没有直接助攻和进球，但他的跑位还是起到了穿针引线的作用，他的跑位吸引了防守球员给蒙蒂略创造了空间                   63'第63分钟，山东鲁能扩大比分，洛维送出直塞，蒙蒂略拿球形成单刀，但是没有传中，而是选择横传，阿洛伊西奥射空门得手，山东鲁能2-0领先
65'三名外援的配合，传球和跑位，让上海队的防线防不胜防                   63'第63分钟，山东鲁能扩大比分，洛维送出直塞，蒙蒂略拿球形成单刀，但是没有传中，而是选择横传，阿洛伊西奥射空门得手，山东鲁能2-0领先
66'山东队右路又获得角球机会                   63'第63分钟，山东鲁能扩大比分，洛维送出直塞，蒙蒂略拿球形成单刀，但是没有传中，而是选择横传，阿洛伊西奥射空门得手，山东鲁能2-0领先
66'蒙蒂略把球送入禁区，戴琳头球攻门，高出                   63'第63分钟，山东鲁能扩大比分，洛维送出直塞，蒙蒂略拿球形成单刀，但是没有传中，而是选择横传，阿洛伊西奥射空门得手，山东鲁能2-0领先
74'蒙蒂略又是一脚远射，打偏                   74'第74分钟，高迪被比亚特里替下，现场山东鲁能球迷和上海申花球迷一起为高迪送上掌声
74'维亚特里上场，换下了高迪                   74'第74分钟，高迪被比亚特里替下，现场山东鲁能球迷和上海申花球迷一起为高迪送上掌声
75'高迪今天打了大半场，更多的时间内只能疲于奔命，无可奈何                   74'第74分钟，高迪被比亚特里替下，现场山东鲁能球迷和上海申花球迷一起为高迪送上掌声
75'范凌江战术犯规，强行拉倒阿洛伊西奥                   74'第74分钟，高迪被比亚特里替下，现场山东鲁能球迷和上海申花球迷一起为高迪送上掌声
76'范凌江也为这次犯规付出了代价，被黄牌警告                   74'第74分钟，高迪被比亚特里替下，现场山东鲁能球迷和上海申花球迷一起为高迪送上掌声
76'山东队前场连续的一脚出球，戴琳最后把球传丢了                   74'第74分钟，高迪被比亚特里替下，现场山东鲁能球迷和上海申花球迷一起为高迪送上掌声
77'上海队的反击，曹赟定过人，被踢倒在地                   74'第74分钟，高迪被比亚特里替下，现场山东鲁能球迷和上海申花球迷一起为高迪送上掌声
77'曹赟定亲自主罚定位球，球到禁区内，第一点还是被防守队员得到                   74'第74分钟，高迪被比亚特里替下，现场山东鲁能球迷和上海申花球迷一起为高迪送上掌声
79'今天上海队踢的确实非常辛苦，防守压力一直很大                   79'第79分钟，山东鲁能打出最后一张牌，李松益替下李微
79'李微下场，李松益替补登场                   79'第79分钟，山东鲁能打出最后一张牌，李松益替下李微
79'山东队已经用完了所有的换人名额                   79'第79分钟，山东鲁能打出最后一张牌，李松益替下李微
80'比赛已经打到了80分钟，以目前上海队的趋势来看，很难改变比赛结果                   79'第79分钟，山东鲁能打出最后一张牌，李松益替下李微
81'王寿挺拿球到前场，没有可接应的传球点啊，选择自己远射，偏了不少                   79'第79分钟，山东鲁能打出最后一张牌，李松益替下李微
81'蒙蒂略前场送直塞，陶金倒地把球拦下                   79'第79分钟，山东鲁能打出最后一张牌，李松益替下李微
82'上海队脚后跟传球，左路队友插上接应                   79'第79分钟，山东鲁能打出最后一张牌，李松益替下李微
82'山东队的解围球，被郑凯木顶出边线                   79'第79分钟，山东鲁能打出最后一张牌，李松益替下李微
85'麦克格文在刚才的那波进攻中还没有来得及回去，战术犯规拉倒曹赟定                   85'第85分钟，麦克格文拉人犯规被主裁判黄牌警告
85'麦克格文也吃到黄牌                   85'第85分钟，麦克格文拉人犯规被主裁判黄牌警告
86'曹赟定前场把球送入禁区内，比亚特里头球攻门，偏出底线                   85'第85分钟，麦克格文拉人犯规被主裁判黄牌警告
86'今天王大雷并没有遭遇太多考验，上海队的进攻还需努力                   85'第85分钟，麦克格文拉人犯规被主裁判黄牌警告
86'比赛算上补时大概还有10分钟不到                   85'第85分钟，麦克格文拉人犯规被主裁判黄牌警告
87'曹赟定右路拿球，跟队友连续的配合，形成突破                   85'第85分钟，麦克格文拉人犯规被主裁判黄牌警告
87'刘嘉伟禁区线上横传给比亚特里，比亚特里没有选择交给位置更好的陈柏良，而是选择自己射，偏了                   85'第85分钟，麦克格文拉人犯规被主裁判黄牌警告
88'山东这边的进攻，戴琳也是选择用一脚远射结束了这次进攻                   85'第85分钟，麦克格文拉人犯规被主裁判黄牌警告
88'戴琳的远射，高出了不少。自己也是摇摇头，觉得射的不好                   85'第85分钟，麦克格文拉人犯规被主裁判黄牌警告
88'山东这边的进攻，戴琳也是选择用一脚远射结束了这次进攻                   88'第88分钟，戴琳助攻到前场，禁区外远射高出
88'戴琳的远射，高出了不少。自己也是摇摇头，觉得射的不好                   88'第88分钟，戴琳助攻到前场，禁区外远射高出
89'上海队耐心的进攻，再次赢得前场定位球                   88'第88分钟，戴琳助攻到前场，禁区外远射高出
89'曹赟定主罚，落点太过靠前                   88'第88分钟，戴琳助攻到前场，禁区外远射高出
90'球还在曹赟定脚下，起球到后点，山东队解围不远                   88'第88分钟，戴琳助攻到前场，禁区外远射高出
90'范凌江禁区内直接凌空抽射，打偏了                   88'第88分钟，戴琳助攻到前场，禁区外远射高出
90'下半场补时3分钟                   88'第88分钟，戴琳助攻到前场，禁区外远射高出
91'今天两个队伍都为下周的足协杯留了力，但显然上海队留的更为彻底                   88'第88分钟，戴琳助攻到前场，禁区外远射高出
91'山东队右路的进攻，刘彬彬越位了                   88'第88分钟，戴琳助攻到前场，禁区外远射高出
